"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Oakland","CA","San Francisco","Alameda",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364000,357000,398500,419500,399450,395000,385000,397000,395000,399900,399000,389000,399000,388000,369900,399000,411500,419000,416500,437000,454000,459000,459000,479000,485000,495000,510000,495000,495000,487000,499000,499000,522000,529000,529000
"Tulsa","OK","Tulsa","Tulsa",39,66750,69900,68000,69900,69950,68250,76000,80699.5,79500,77000,79900,76000,78900,79900,76900,74500,72000,72500,79900,79950,79450,80950,75000,77000,77500,74900,72900,72000,69900,73500,73000,69900,69000,69900,70850,70700,72000,70450,71900,70000,63000,64500,63950,67000,67700,68500,68000,69800,70000,70500,70000,70500,68000,67750,68900,67750,65000,67250,72000,70750,72000,70000,70000,69900,70000,67500,67000,67500,66450,65950,67750,68000,72500,74900,72500,69950,72000,72950,77500,75700,75000
"Honolulu","HI","Urban Honolulu","Honolulu",40,325250,325000,329000,330000,325000,324999.5,321900,323000,343000,325000,311000,316450,324950,319000,325000,319000,329000,329000,359000,369000,368000,369000,365000,367500,368000,365000,369000,375000,385000,375000,378400,380000,374850,368000,370360,365000,368900,385000,385000,399000,399000,355000,399000,410000,405000,399000,399500,419500,425000,425000,419500,4e+05,400500,375000,368880,375000,370000,370000,399000,425000,424500,419900,435000,425000,425000,425000,429925,435000,437250,439997,445000,449000,449000,422000,450000,450000,449000,463000,450000,450000,452500
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219950,219900,214450,211250,205000,214900,219900,215000,214900,209900,209900,219000,219900,209950,214450,199900,214900,219900,229250,224900,219900,224900,227950,225000,225000,226450,229900,224950,214900,235000,225000,219900,209900,229900,249900
"Baton Rouge","LA","Baton Rouge","East Baton Rouge",42,125000,126450,127000,126450,135450,134900,129900,126200,125900,124900,121250,124900,125000,122500,135000,135000,134950,132000,124900,124900,118900,117900,121500,117900,125000,129950,130000,134900,129000,129900,129900,128900,120000,124950,120000,124950,139900,154900,146000,150000,150000,149900,148000,137500,136200,138200,137250,134450,136250,135500,135250,135250,137700,118000,125000,117000,119000,127000,132350,129050,131500,125000,129500,131500,135500,137500,136000,134250,134000,134000,139900,149900,147250,149900,149900,139900,139900,140000,137500,147000,146500
"New Orleans","LA","New Orleans","Orleans",43,232000,234651.5,234601.5,234900,229700,229105.5,229000,229413,235000,229000,229000,225000,225000,227000,229450,236500,232500,227000,225000,224000,225000,224825,227000,229250,226000,219000,225000,209000,209000,209950,225000,210000,222000,209000,217000,222000,239500,229000,225000,227500,220000,219500,222000,205000,219700,219900,232450,235000,219250,230000,241500,240000,275000,279000,285000,269000,275000,269000,259000,265000,267500,279000,277000,299000,293435,289800,299000,299900,299900,299000,299900,320194,322000,329202.5,340119,345000,332500,335000,347000,349819,355000
"Arlington","TX","Dallas-Fort Worth","Tarrant",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63999,61800,63000,57500,58687.5,61500,61500,63000,66250,75000,68650,67200,68500,65000,70000,69900,70600,72000,79900,75000,79900,82950,79500,89800
"Tampa","FL","Tampa","Hillsborough",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,174950,175000,190000,177000,174900,175900,185000,194200,194950,190000,193500,205000,209000,221750,225000,224900,229900,235000,233000,235000,229000,233950,225000,220000,225000
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,330000,353500,349000,349500,352000,350000,345000,349900,355000,367400,357000,355000,374500,359999.5,380000,380000,380000,389000,397849.5,389000,389000,394800,385000,385000,385000,399450,409949.5,4e+05,419900,420000,419900,420000,420000,415990
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,205000,216250,219700,214900,210450,219450,227450,234000,235000,247450,245000,239900,225000,238000,235000,249900,242500,245000,250000,249900,259900,262400,259900,249900,249900,260000,285000,279900,289900,289000,289949.5,279900,284500,286000
