"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Key West","FL","Key West","Monroe",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734000,788000,750000,769000,748000,749000,750000,748000,750000,799000,849975,885000,774450,875000,837000,789000,799000,799000,787500,799499.5,785000,765000,772500,798000,799000,899000,899000,1024500,1050000,1024000,995000,1022000,995000,949000,949000,985000,965000,995000
"Town of Scarborough","ME","Portland","Cumberland",164,319900,324450,349000,329450,317400,334950,327987.5,325937.5,337500,369900,369000,369000,369000,371750,359950,355000,349900,335000,324900,316500,314900,312450,315000,309900,309900,329900,314000,319450,305000,319900,325000,299450,299450,297000,290000,279750,299000,315000,325000,329900,319900,335000,321900,310000,299900,299000,299000,315000,305950,305950,313450,349000,326950,347450,349000,358500,339900,338450,345000,342500,339000,325500,375000,377000,389900,382450,388000,369900,350000,355000,339000,337000,372450,355000,371342.5,375000,390500,4e+05,394000,389500,384900
"Cohoes","NY","Albany","Albany",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,124900,119500,119000,119000,115000,119450,117450,109900,118400,109900,109900,116950,118000,127334,104500,114450,99700,99250,99900,99937,99900,114900,107500,113700,99974,98974,85000,97900,97900,94900,97900,100450,98900,103000,114500,111000,124900
"Gloversville","NY","Gloversville","Fulton",166,,,,65000,68900,65450,59900,59900,62450,66950,66950,69450,69000,69000,69000,69000,69900,69250,67300,68150,69250,69500,66750,64700,69000,69250,69700,69900,69000,65400,64900,64900,64900,68500,66450,66200,64900,64000,61900,63900,63900,63950,64500,64900,65900,64900,66000,65500,66000,63100,60400,59900,61900,63300,63000,61500,59900,59900,59100,52200,52000,52000,54000,49900,47450,49000,45900,45900,45450,45900,42500,45000,49000,45000,42000,48750,50400,49900,49900,49900,49436.5
"Glens Falls","NY","Glens Falls","Warren",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152449.5,149900,148950,145000,143450,144950,139450,135000,135000,129000,132400,129000,129000,126900,129000,129000,129900,129900,129900,129900,133250,134900,131950,135000,143950,149000,149900,149000,139000
"Claremont","NH","Claremont","Sullivan",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129000,122000,126200,124900,129500,126950,129000,129000,129500,119450,125000,124900,124900,119900,124900,121997.5,119450,129900,119450,119900,99949.5,108250,115000,117450,109950,109900,109950,109900
"Endicott","NY","Binghamton","Broome",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74123,74511.5,74123,74950,74950,80575,79900,83125,79900,87500,85000,77400,74900,79900,89000,78500,77850,79950,79500,84900,89900,75900,79500,84700,84900,84950,83700,79900,80000,79000
"Marco Island","FL","Naples","Collier",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,449000,449000,444500,422000,427450,439000,435000,401950,410500,398250,389000,354200,379000,387100,419900,419900,425000,419000,389000,376950,369000,359000,350000,362450,324450,319000,329000
"Islip","NY","New York","Suffolk",171,349000,349000,336500,319499.5,312500,299250,3e+05,310000,299990,287000,294500,298888.5,289388.5,269000,289000,298500,3e+05,3e+05,299994.5,299999.5,299990,299000,299000,290495,296000,299000,289990,299000,299495,296499.5,299000,294999,289900,289950,290000,299000,299000,299450,299994.5,299994.5,3e+05,3e+05,312500,310000,305000,299999.5,299495,3e+05,299999.5,299777,319500,327000,345000,337000,327450,324990,331500,328000,329000,319900,329000,323990,319995,320000,339000,329000,327000,319945,319000,309495,299990,299000,299945,306700,325000,325000,325000,333000,349000,345000,336000
"Watervliet","NY","Albany","Albany",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141450,139900,139900,133500,132000,129900,127450,132450,142900,137900,137900,137400,129900,124900,122400,122400,127445,129900,129900,129900,142900,150000,154900,152000
"Berlin","NH","Berlin","Coos",173,59900,62450,65000,74900,69000,71950,74000,74900,74000,74900,79000,75000,74900,69450,69900,79450,74900,69900,69450,72400,78900,78900,79900,74894,78900,79400,69900,69900,74900,74500,69900,75000,74750,69900,65000,65000,65000,59900,64900,65000,65000,65000,62500,59900,59900,62500,61200,64900,59900,64945,69000,69000,69000,65950,62000,59900,58500,59900,59000,59900,66250,64000,67750,64450,61200,59900,59900,54900,49900,49900,49900,54900,53250,53250,52000,52000,54700,59450,59900,59450,54900
"Presque Isle","ME",,"Aroostook",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,129450,122700,127000,129000,128000,126500,129000,129000,129000,129000,131450,133900,136900,142350,146900,138500,132700,129500,134500,138000,138000,129000,134750,137000,138250,144750,141950,134900,125000,124900,120000,115000,119000,117250,119950,124950,121950,125000,119000,122400,119450,120950,122000
