"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"San Francisco","CA","San Francisco","San Francisco",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888500,895000,899000,899000,963500,899000,899000,899000,949000,949250,899000,929000,949000,989000,995000,999000,999000,998500,998000,1e+06,1e+06,1025000,1095000,1149000,1149000,1105000,1100000,1099000,1150000,1192000,1199000,1199000,1195000,1149000,1150000,1149000
"Indianapolis","IN","Indianapolis","Marion",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70125,70000,69975,71350,74900,75000,76900,79900,79992.5,80000,79900,79900,79900,77700,75000,73000,75000,79900,79900,79900,82900,80000,79999,79500,76999.5,76450,74900,74898.5,70000,74999,79000,80000,79900,75000,72500,69900,69900,69900,65000,64900,62500,64900,64900,67900,69000,68000,68000,67900
"Austin","TX","Austin","Travis",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,230000,229500,236450,238000,230000,249990,249990,250000,253993,249990,255000,255000,260990,274900,276101,283490,299000,294990,287445,289990,289990,298495,295000,285000,274125,287900,285990,291989,299990,299990,299990,289475,299990,302990,315000,304990,321994.5,319000,312745,329000,319000,317346,349500,363500,364900,379500
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,156600,149950,149950,128000,118850,128000,150000,156000,172500,187500,192500,179900,161450
"Columbus","OH","Columbus","Franklin",15,86900,89900,90300,92900,90000,89900,87900,89900,89900,84900,74900,69950,60000,69422,73000,74900,79900,79900,79900,79800,73945,63900,65000,59900,64500,65000,69900,74250,79900,79900,78900,74000,70500,74900,72945,78400,78800,79900,83000,84900,89000,89394,89400,85000,85700,84900,82850,84700,82750,84900,85000,89025,90000,98000,98000,94900,89900,89900,86000,83900,84900,88000,93350,95000,99900,99900,102000,99900,99900,96000,96000,92900,94900,97900,109900,114949.5,109900,109900,110000,109900,111500
"Memphis","TN","Memphis","Shelby",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44750,39900,35150,33900,34900,34234,35000,39450,45000,45000,53008,56500,53000
"Charlotte","NC","Charlotte","Mecklenburg",17,119900,120000,119947.5,123900,122900,124900,121500,112000,127000,115000,109310,107000,105000,105000,104900,104900,1e+05,1e+05,99900,99900,94000,94900,1e+05,1e+05,107000,108500,109000,99975,96000,95750,98000,97500,96000,99000,112500,114974.5,119000,120000,124900,129000,124900,125000,122750,121500,127995,129945,123700,119900,119900,115000,120000,123700,129900,129900,129900,128950,125000,124900,117900,115000,116950,121900,124000,135000,136250,140000,159700,158950,155000,162900,168450,164950,164950,175000,175450,172950,179900,184900,175000,169900,169900
"El Paso","TX","El Paso","El Paso",18,,,,,,,,,,,,,,,,,,,,,,,,86000,85500,85000,89500,89900,89900,89000,86000,85000,84475,85000,89700,89900,89500,86775,89500,85000,84900,84400,82950,84000,84500,84975,84950,89000,89999,92000,88000,90500,95750,92850,92000,89975,92750,92250,92500,94100,92500,94950,95000,97000,95000,97450,99000,98000,89950,90975,89950,91000,96000,89975,89975,89950,89925,87950,89900,89900,89500
"Boston","MA","Boston","Suffolk",19,359000,385000,379000,375000,379000,384000,376950,349950,369000,369000,369900,369000,369450,379000,369900,379000,387500,379000,375000,369900,389000,395000,389000,379000,420000,429000,419500,419000,409000,414450,399000,399000,399000,419000,449000,449000,455000,492000,479000,489000,479950,489900,492400,499000,489000,489700,489000,499000,499000,544000,494000,499000,499000,479500,5e+05,519000,519000,515000,540950,552500,569000,599000,575000,569000,569000,560000,549000,579000,587000,579000,580702.5,599000,627750,639450,629000,659000,649000,639000,649949.5,684500,690000
"Seattle","WA","Seattle","King",20,350000,355000,345000,339950,339950,349500,349000,338450,339950,332700,325000,319950,310000,309375,299950,289250,284950,279000,279950,290000,289000,261625,275000,271500,259950,269975,275300,289450,289900,3e+05,299900,295000,299500,299000,331000,332000,339000,349000,349950,350000,369750,379950,379314,379950,379128,379500,364975,359000,359900,370000,375000,385000,379000,385000,389000,380000,399900,389950,384900,369900,399950,406950,414980,424875,425000,436500,440000,437500,449000,450000,470000,475000,479000,485000,489950,499950,5e+05,499950,499950,514950,539450
"Baltimore","MD","Baltimore","Baltimore City",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,156000,148900,154450,130000,141370,139900,147000,149950,164000,175000,165900,154900,159900,154900,149900,149900,142000,139900,152500,169900,169900,175000,174900,169900,178000,179450,175000,179945,175000,164900,180000,182500,189900,199999.5,194450,180000,179500,180000
"Denver","CO","Denver","Denver",22,239465,238800,235000,235000,234900,234900,229000,225000,239900,235000,214900,191450,190000,190000,195000,197500,209900,209700,2e+05,2e+05,199900,189900,199000,189900,185000,199000,206000,214900,225000,230000,225000,219900,219000,219900,246497.5,249000,250000,250000,269000,280000,280000,287000,297250,281995,285000,279700,274450,275000,280000,290000,310000,307000,331747.5,340000,329900,329900,339000,350000,349900,355000,370000,373500,375250,385000,379900,394900,388250,380000,375000,385000,398450,399000,4e+05,415000,417500,420000,425000,424995,419700,414925,419000
"Washington","DC","Washington","District of Columbia",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422250,449900,449900,472450,459000,445500,450000,462277.5,485000,499900,520000,510000,490000,492450,499900,497000,475000,489000,499000,509000,539500,515000,525000,509900,499000,499000,495000,469900,459900,450000,469900,499900,539000,549900,542499.5,499900,499500,525000,529850,519900,514900,522175,550000,559999,565000,569000,574500,575000,569000,562450
"Nashville","TN","Nashville","Davidson",24,128000,129900,129900,130500,129900,128900,125900,125000,129900,126900,124900,119900,118000,114942,115500,114900,115000,114900,113000,109000,104900,99500,103000,99999.5,99900,101300,104000,104940,108900,110000,110000,109900,109900,109945.5,114941,114900,115000,119900,124900,125000,129000,129000,129600,129885,127900,126226,127972,127900,127700,127200,134543.5,134900,139900,142450,147745,149900,149990,150000,151000,154900,154990,166750,160000,171950,174900,176750,179000,184900,188250,189900,189000,189950,199900,207950,223500,224450,225000,229900,234600,230000,229900
"Milwaukee","WI","Milwaukee","Milwaukee",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,95000,95000,94900,89900,89900,94900,94900,94900,105000,112500,114900,119000,115900,114900,113450
"Tucson","AZ","Tucson","Pima",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,124700,124900,124750,124700,124000,117500,118500,112900,117500,109900,116900,118000,114950,119900,124900,119000,117000,115000,115450,115000,119250,115000,119250,124900,125000,125000,117250,124900,124949.5,119900,115000,109000,103450,109000
"Portland","OR","Portland","Multnomah",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,249000,249900,255000,259000,249950,250000,259000,249900,249900,249900,259000,269900,279900,269900,289900,289900,289900,285000,274900,270000,269900,285000,289900,294950,3e+05,3e+05,309900,309900,309900,309945,319900,328000,324900,319000,325000,339000,350000,349900,350000,356500,350000,359900
"Oklahoma City","OK","Oklahoma City","Oklahoma",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,75000,74900,74900,75000,74000,72950,74900,74000,71000,74000,73750,70000,72900,69000,69950,73350,75900,79900,79000,78000,75000,76900,75000,78000,79900,84900,84900,84900,85000,84950,82500,83000,84750,88000,86000,85000,89900,89900,89000,90000,97500,1e+05,99000,99900,105000
"Omaha","NE","Omaha","Douglas",29,107500,109000,108000,107950,111200,109000,109900,109500,107750,106445,105000,1e+05,1e+05,100500,104900,105000,110000,109900,109900,109000,1e+05,92250,102900,99950,99900,99900,105000,110000,114900,109000,106000,1e+05,99900,99000,103900,99900,95000,99711,1e+05,109000,114750,104925,1e+05,1e+05,105000,105000,101500,105000,1e+05,105000,105000,109000,114900,110000,111000,110000,107950,101950,99950,99000,99900,105000,112450,114900,129000,115000,117700,120000,120499.5,121900,124900,118000,111750,115900,118700,129950,134900,135000,134975,129949.5,125000
"Albuquerque","NM","Albuquerque","Bernalillo",30,154000,153000,153000,150000,149900,150000,150000,151950,150000,144900,142000,139400,139000,137950,138500,137700,138000,138250,130000,134900,132250,130000,129900,129554.5,129900,124900,128995,121945,117950,115990,114500,112000,104450,119900,132000,137500,135450,135000,139000,139900,139500,145000,145000,145000,139000,140450,134998,136500,134998,134659.5,139000,144250,143000,149900,150000,148500,149900,145500,149750,155000,151750,165000,159500,147750,148900,148500,151000,149500,150000,153250,156000,155000,158450,173000,172000,169500,168500,175000,180000,175000,175000
"Fresno","CA","Fresno","Fresno",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000,95000,95000,96750,97750,105000,96750,99750,109500,111497.5,110000,114900,110000,115071,110000,115000,115450,116950,119450,108000,118000,119475,120000,123750,125000,123900,127000,125000,127000,134925,135999,134900,129999,129000,125000
"Mesa","AZ","Phoenix","Maricopa",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,99900,105000,105000,108450,104500,104700,104700,93950,90000,82500,77424.5,74900
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,335000,339900,342495,339000,330000,340000,350000,350000,357000,359900,357500,349999.5,355000,359900,369900,369500,375000,380000,375000,379500,390000,389000,389000,389000,385000,383750,389900,399900,399900,399900,417000,419700,429900,429388.5
"Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,169500,169250,168500,174900,174900,172000,172000,169900,173300,172800,171000,169900,168000,168464,164949.5,163500,165000,164900,160000,159900,159900,155900,159900,155000,155000,152900,150000,149974.5,149900,149999.5,149900,149950,135000,139900,147000,149900,149000,149000,154100,156000,159000,155000,155000,154900,155000,157900,160000,160000,159900,165000,165000,164000,165000,167500,163250,164950,161250,159900,155000,159900,162650,174900,174930.5,170000,174900,174900,170000,170000,169900,169900,170000,165000,169700,169900,169700,169000,169900,179450,175000,170000,169200
"Colorado Springs","CO","Colorado Springs","El Paso",35,135500,136419.5,135000,137250,135000,135000,135000,137500,139900,129900,124900,120900,119500,118900,116000,115900,119900,120000,120000,120000,115000,113000,109000,1e+05,104900,1e+05,110000,105000,109900,101800,113000,118200,114400,123900,139900,143000,145000,144975,140000,140000,140000,141900,145000,143200,140000,142100,139900,140000,143500,145000,150000,150000,155000,154900,154900,154900,154450,149900,150000,155000,157700,158925,163900,162425,165000,170000,169995,168950,167250,169000,165000,162000,171500,174900,175000,179900,175000,178250,179900,179900,179900
"Atlanta","GA","Atlanta","Fulton",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,175000,175000,175000,175000,175000,179000,179900,174900,179000,170000,165000,165000,179900,185000,2e+05,195000,199900,190000,188222,187000,185000,175000,173450,179222,180000,185000,189900,195000,199900,199900,210000,215000,215000,209900,204900,199900,209900,218500,229900,234000,229000,225000,225000,229900
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000,439995,445000,445000,439000,435000,440000,435000,449000,449000,449000,454900,465000,465000,465000,465000,479000,471900,459950,458000,479950,490000,495000,495000,499000,499700,504500,5e+05,499000,499000,499000,498450,495300,490000,490000
"Oakland","CA","San Francisco","Alameda",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351000,328400,325000,339000,349000,365000,379444,398168,398168,389000,395000,380000,369000,349000,330000,375000,395000,399000,408000,437450,454500,454000,461750,459000,429950,390000,379500,429000,475000,489000,499000,499000,499000,484475,479475
"Tulsa","OK","Tulsa","Tulsa",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,84000,80000,83950,79900,79999,79311,75000,69900,72700,69950,70250,77700,75750,74950,75750,79900,92900,98750,99900,93900,97000
"Cleveland","OH","Cleveland","Cuyahoga",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54900,55000,59800,59900,62750,64000,65250,66900,64900,63000,59900,58750,57450,55900,55250,59000,59000,64900,61225,60000,59900,59900,59700,59900,58900,49900,52000,59900,64900,69900,71900,72750,69900,65000,63900
"Honolulu","HI","Urban Honolulu","Honolulu",41,460000,460000,459000,445000,429000,429497.5,432500,429000,455000,450000,419700,425000,429000,419250,425000,418000,420000,425250,436000,440000,437000,438500,430000,429000,432800,440000,450000,458000,459000,459000,450000,454250,460000,469000,475000,475000,475000,459000,478000,485000,488000,438000,499000,5e+05,499944,495000,509250,519000,499900,527000,525000,499000,514500,516000,499500,512000,513800,525000,534000,560000,569000,572500,579000,587900,598000,585000,572500,580000,588000,595000,598500,599000,588000,545000,595000,595000,579000,598000,595000,599000,615000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,163950,164500,177900,189900,195000,198750,193700,186000,185000,186950,179950,179900,178000,184900,179900,189900,198000,2e+05,209000,214900,210000,2e+05,199000,194900,199700,199500,199900,202500,214900,205000,199900,199900,199900,204850
"Baton Rouge","LA","Baton Rouge","East Baton Rouge",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,117950,119000,119900,119000,115000,116950,117000,116950,117900,115500,116500,110000,110000,109500,109950,112000,113450,112500,113000,110000,105000,105000,110500,111500,112250,112500,114500,114900,120000,124500,126000,123750,123000,122000,124000,121500,119500,125000,126900,132000,133750,131450,123900,129000,126900,125000
"Arlington","TX","Dallas-Fort Worth","Tarrant",44,,,,,,,,,,,,,,,,,,,,,,,,64950,63700,71000,68400,64900,66110,68900,60000,60000,60000,59900,65000,69200,69925,65997.5,68400,70000,70000,69900,70000,69900,74000,78450,79950,77950,77900,75000,79900,77500,75000,77900,74900,79900,75950,74900,71500,79900,79500,78999.5,80000,79900,79900,79500,80995,79950,85000,85000,86750,89000,89950,89900,90000,90000,89900,89950,90000,99000,97000
"Raleigh","NC","Raleigh","Wake",45,144900,144900,144700,144900,140000,142790,139900,139900,135500,135000,132500,129995,129900,132500,132000,129000,128900,129000,128900,129900,124900,114900,124900,124900,127200,129900,135950,135910,124900,125500,124900,124700,123315,119700,125000,131900,135750,143900,139000,136331.5,142750,143000,149700,145000,144000,143000,147500,153900,157900,159900,157762,154949.5,157000,158892,158550,159200,159200,159899,156937.5,156680,162840,160481,162900,162900,159500,159000,159949.5,164900,159999,179500,182450,179950,192601,202661,212500,215000,218450,205000,193000,185450,185000
"Wichita","KS","Wichita","Sedgwick",46,75000,74950,74900,75000,77500,79000,79500,79500,78000,74900,73950,69900,69250,69900,69900,69900,70000,69900,69900,69800,66100,65000,65000,65000,65000,65000,65000,65000,69250,69900,69400,69000,67500,69000,76000,75000,74900,75000,75000,76900,75000,75000,73000,72700,69900,72500,74900,69950,74950,75000,74900,75000,76250,75000,75950,78000,78250,75000,73750,72500,73500,74900,79000,74950,75000,74900,74900,74900,74900,75000,75000,69900,69900,69450,69900,72750,72500,76000,74900,74950,78500
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,319949.5,349000,349000,349900,349950,350000,363896,370950,370950,369450,369000,373500,390000,375000,385000,385000,387000,399995,395499,387000,389000,396999.5,405000,407000,410950,419500,415000,415000,429999,422500,422500,420000,419950,415495
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,264450,258999.5,245500,250000,252499.5,259900,278000,275000,269200,272500,270000,265000,269950,279000,274950,298000,268500,277000,279500,282900,299900,299900,319450,312450,299700,310000,309000,315000,334900,320000,320000,312450,322400,319000
"Aurora","CO","Denver","Arapahoe",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142973,146900,151000,158700,158000,161900,164900,172000,169900,175000,169900,164900,167500,165000,165000,179450,180000,190000,195000,199700,207700,212500,218250,214900,214999,223900,220000,216750,231450,227500,220000,225000,225000,225000,231000
"Saint Louis","MO","St. Louis","Saint Louis City",50,125606,129000,137250,135000,134900,129900,126700,121900,124900,119900,119000,114500,109975,115000,119900,119900,120000,119900,1e+05,99900,99900,99900,99900,95000,99900,90950,98500,1e+05,1e+05,99900,99900,99000,99000,1e+05,117950,114394,113794,118450,125000,125000,125750,129900,125000,128450,129450,129900,123900,124900,124900,125500,125499.5,125000,123000,122500,121500,119900,119000,114900,109900,105000,108100,119950,120000,130000,132600,133900,128450,124250,116437.5,123500,120000,119450,120500,129950,128700,139900,139900,134949.5,130250,130000,132600
"Corpus Christi","TX","Corpus Christi","Nueces",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164400,168450,159900,175000,175000,175000,175000,168000,168500,185000,160000,168000,168950,170450,175000,175000,176000,175000,175000,179900,195000,195000,195000,195000,195000,194500,189900,188000
"Cincinnati","OH","Cincinnati","Hamilton",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,96000,94950,94900,99000,99900,99000,95000,90500,90000,90000,89900,89700,89000,85000,93400,99500,101500,1e+05,99000,95000,94900,97000,96450,89900,90000,92500,94700,95000,99999,99900,104900,1e+05,95000,94900,94900,94900,98700,102000,104950,109950,110000,109999,105000,105500,109900
"Pittsburgh","PA","Pittsburgh","Allegheny",53,,,,,,,,,,,,,,,,,,,,,,,,,,,113800,109900,106250,99900,1e+05,99900,90000,89900,104000,112000,114900,115950,119900,119900,118200,124699.5,120000,117200,119900,124900,120000,119900,120000,122000,129000,129000,130000,138250,129500,127500,115000,119900,114950,116000,125000,135000,139000,147900,149500,147000,144900,139900,139900,138250,135000,129999,124900,129999,137750,144500,139999.5,144900,139900,139137,139900
"Riverside","CA","Riverside","Riverside",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e+05,209900,214900,207000,214900,215000,225000,221500,224999,229900,224980,236000,236000,239900,239900,242450,249900,249450,240000,249450,249900,260000,260000,259915,254900,249000,260000,260000,260000,265000,279000,280000
"Marietta","GA","Atlanta","Cobb",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,107450,109900,101600,105000,108950,108000,110000,114899,119900,119000,116900,115500,116450,115000,110000,110000,118000,125000,129250,129250,128000,125000,119500,120000,119950,124450,125000,125000,130000,125000,129900,130000,134950,135000,135000,138945
"Anchorage","AK","Anchorage","Anchorage",56,169900,174900,175000,174950,169700,169000,167000,165850,169000,165000,159450,159000,155450,160000,165000,168000,169900,169900,173900,174900,171000,159900,167450,169500,167900,164000,164900,169250,165000,165000,162500,164900,165000,172000,199900,195000,199000,189990,184900,189700,183950,174900,179900,179900,190000,185000,182850,174900,167000,175000,181700,182000,189900,189900,179900,179500,179900,176883.5,175000,180000,180000,180000,185000,189000,189000,189900,193400,189500,189900,190000,193950,196950,190000,189900,190000,189450,189900,189450,185000,184900,189000
"Bakersfield","CA","Bakersfield","Kern",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,110000,118700,116900,130000,138000,124000,135000,135000,115000,120000,125000,125000,117900,117450,128950,128950,129950,133950,129950,126450,124949.5,130000,139200,129700,130000,136450,142450,148500,148250,139900,139900,139900,139900
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,122450,119900,129900,129900,139900,149900,149950,153950,155650,149900,147000,144900,139000,139900,139900,149900,159450,163900,159900,164900,159900,159900,156200,150000,149900,149900,149450,154900,162500,165000,169900,165000,164900,164900
"Toledo","OH","Toledo","Lucas",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52250,49900,47900,49900,54700,54900,52900,54838.5,49900,50000,49900,49900,49900,49950,52900,54900,59700,59900,59900,57500,57950,54900,53775,49950,49900,49900,49900,49999,57900,58950,59000,56450,54900,54900
"Silver Spring","MD","Washington","Montgomery",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207450,208250,179000,180000,198500,225000,229900,225000,247450,232500,222250,225000,216950,217000,214900,207400,219900
"Lexington","KY","Lexington","Fayette",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,119900,119900,119900,117700,115450,118900,124850,122900,115000,114900,114900,112250,114900,114900,116000,119900,119950,118000,119850,121900,123400,120000,124200,116900,117900,115000,118150,118400,118000,116600,119500,120450,120900,124900,124900,124950,125400,124500,119900,118650,118500,118800,117500,119400,127500,125700,129900,131000,126900,126000,127950,124900
"Tallahassee","FL","Tallahassee","Leon",62,114900,110000,110000,110000,110000,109900,107000,109000,105000,1e+05,1e+05,99900,99000,95000,95000,89900,89900,89900,94250,93500,89900,80000,89250,87000,85000,85000,85000,83500,82000,84900,84450,84900,83250,81500,79900,79950,79000,78500,77200,76900,79900,79900,79900,79900,75000,79000,75950,75000,75000,75950,75000,76900,79000,77400,78900,79000,80000,79900,78450,78450,77900,75000,75000,73400,79000,77000,80500,84900,85000,85000,85000,85000,85250,86500,89000,89000,89000,87000,82900,84900,89900
"Stockton","CA","Stockton","San Joaquin",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,115000,115000,110000,115000,120000,129900,127500,129900,134950,139500,149950
