"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Red Bay","AL",,"Franklin",7967,873,-0.00908059023836549,-0.0531453362255965,-0.0256696428571429,1502
2016-09-30,"Somerset","WI","Minneapolis-St Paul","Saint Croix",7968,1483,0.018543956043956,0.0262975778546713,0.0592857142857143,2601
2016-09-30,"Wellsville","KS","Ottawa","Franklin",7969,1158,0.0025974025974026,-0.00258397932816538,-0.00515463917525773,1229
2016-09-30,"Campbelltown","PA","Lebanon","Lebanon",7970,1292,-0.0122324159021407,-0.0278404815650865,-0.0249056603773585,1421
2016-09-30,"Town of Hancock","NY",,"Delaware",7971,1415,-0.0227900552486188,-0.0166782487838777,-0.000706214689265537,1457
2016-09-30,"Branford","FL",,"Suwannee",7972,1141,-0.00868809730668984,-0.0129757785467128,-0.00174978127734033,1019
2016-09-30,"Lake Arthur","LA",,"Jefferson Davis",7973,1082,-0.0339285714285714,-0.082273112807464,-0.112387202625103,902
2016-09-30,"Ocean Township","NJ","New York","Ocean",7974,1828,0.00716253443526171,0.0144284128745838,0.0166852057842047,3826
2016-09-30,"Sturgeon","MO","Columbia","Boone",7975,881,-0.00788288288288288,-0.0329308452250274,-0.00676437429537768,531
2016-09-30,"Town of Barre","MA","Worcester","Worcester",7976,1431,-0.00486787204450626,-0.0304878048780488,0.0272792534099067,1819
