"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Las Cruces","NM","Las Cruces","Dona Ana",190,214950,209000,201500,205000,206950,208800,209900,209000,204900,209000,209000,199900,190000,184900,179900,179250,179900,170210,169950,165000,166725,163900,159990,156900,154990,158950,158900,157700,154990,154990,153820,155990,158000,159000,173945,174840,175000,183500,185000,189000,192500,189900,188920,185000,180000,180000,179900,179900,179915,179900,179994.5,187592.5,185000,186000,187800,189000,189000,185425,185000,182500,184000,180000,185000,189900,192900,195000,194800,192000,189990,191550,194121.5,190000,195000,195000,192270,194250,189950,198550,199000,199000,199624.5
"Charleston","SC","Charleston","Charleston",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330495,330000,320000,329000,325000,339000,349000,349995,340000,350000,345170,335325.5,331791,333740,329357.5,332988,330000,325000,334945,349000,345475,349000,340000,344947.5,349995,340495,360000,354900,359950,365000,365000,367500,365000,365000,369700
"Beaumont","TX","Beaumont","Jefferson",192,142000,138700,135000,139500,139900,139900,139900,149000,159900,154900,149500,142000,145450,139900,139900,144950,139900,139900,139700,137500,125000,125885,129900,125000,124900,124900,123550,119900,119900,125000,119900,120000,119300,120000,135900,139200,135000,135900,139500,139900,139900,142400,146000,141900,139900,139910,135000,136000,135950,139900,142900,149900,149900,148200,149000,145000,150000,156000,154900,149900,149900,145000,139900,149500,149700,155000,149900,149900,146492.5,149900,150000,159700,145750,146900,150000,149900,152000,154900,159900,159900,157750
"Pasadena","TX","Houston","Harris",193,99500,98825,97500,99000,99925,98000,98650,99500,105000,105000,104000,99900,99900,99900,99900,99900,99900,99900,99500,99900,96900,95000,93000,94900,95000,99000,98750,96000,99500,99925,99900,1e+05,99900,103000,109900,107500,106900,106000,115000,112900,114900,113500,114700,115000,114949.5,113000,111450,115000,113000,112500,112000,114950,119900,119900,119950,119000,119000,115000,115000,115000,114450,119949.5,125450,129900,132400,134900,139900,148990,145950,145950,142900,139900,139000,138500,145000,145000,145000,144000,145000,140000,140000
"Bridgeport","CT","Stamford","Fairfield",194,,,,,,,,,,,,,,149900,150000,149900,152450,159000,150000,149500,149900,149625,149562.5,145000,144900,140000,139900,139900,139250,139900,144900,140999.5,139950,144900,144900,144900,144900,146450,144900,149900,150000,159450,159900,149999.5,149949.5,153450,149999.5,150000,149195,150000,149000,154200,160000,166750,159900,167820,166450,166500,155000,150000,150000,149900,149900,149000,150000,150000,159950,159300,159000,159700,159995,159450,150000,154900,155000,164900,169900,175000,178500,175000,179000
"Eugene","OR","Eugene","Lane",195,229900,230000,229000,232000,229950,235000,234900,229700,228000,224900,215000,210000,195000,199000,199900,195000,189900,189900,193500,199900,199000,194000,189900,186000,185000,189000,189000,199000,207500,209900,215900,222000,219900,227000,229500,234900,234900,239900,249000,249900,265000,259900,250000,249900,248900,245000,245000,244950,249000,249900,250000,252000,254950,259900,259000,249900,249900,245250,247000,245000,249900,249000,254450,258000,258900,260000,260000,259900,259000,259000,259900,259000,259000,262500,269000,275000,277000,275000,279000,279000,279500
"Escondido","CA","San Diego","San Diego",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421550,429000,427000,435000,435000,444000,439900,452500,449000,450000,464990,450000,455000,458400,450000,450000,489000,499900,499000,470150,499000,499000,519000,499900,498500,517000,499900,549000,535000,515000,529000,519900,529000,520700,525000
"Midland","TX","Midland","Midland",197,184900,182200,189000,188200,189900,189900,184900,184900,187500,187200,180000,179500,179900,179000,174900,177900,179900,184500,189900,189950,189900,185000,185450,179900,189500,179900,210000,202500,218100,225000,225000,215000,209900,209700,225000,225000,210000,210000,219900,225000,234900,239900,255000,255000,259900,264900,259900,260928,254900,250000,249900,265000,273500,279900,288500,285450,281500,284950,279900,279900,279900,275000,275000,284950,274900,275000,273000,263175,259330,260000,259000,249000,246500,250000,259950,259000,241950,239000,250000,239500,239700
"Newark","DE","Philadelphia","New Castle",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,199450,205000,209900,215000,219000,214897.5,215000,223900,219900,219000,223477,219900,219900,215000,228000,229900,234900,234250,232320,228000,224900,219990,219000,221111,224900,229900,225000,239900,249450,240000,235500,234900,234900,235000,228450,229000,224900,222000,224875,225000,229900,225950,219000,225000
"Sugar Land","TX","Houston","Fort Bend",199,259900,259999,259500,255000,250000,259900,243250,254600,280000,279700,279900,279900,278400,279900,269900,266900,269000,272900,270990,272995,246000,244900,238999,249900,249900,249900,245000,239900,246826.5,249999.5,244950,240000,245000,259000,274995,285490,279947.5,294995,299999.5,305000,319999.5,325000,329900,325000,338990,352990,345000,350000,374495,376000,387495,393240,374900,375000,362990,376571,416630,434900,409450,445814,439963.5,436916.5,438000,421990,417074,398950,415000,419021,425000,430675,439000,446990,427770.5,409994,419900,416490,399900,399000,399500,389450,389900
