"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"New York","NY","New York","Queens",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80264244426094,3.62282229965157,3.56235154394299,3.5,3.42857142857143,3.4,3.45,3.52823529411765,3.47058823529412,3.5,3.31714285714286,3.33333333333333,3.3125,3.35714285714286,3.36842105263158,3.25,3.18705882352941,3.17973739993864,3.19333333333333,3.21644144144144,3.24875,3.38461538461538,3.41428571428571,3.4696116106406,3.46,3.38235294117647,3.33333333333333
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95094760312152,1.97763591926028,1.97913043478261,1.92307692307692,1.90217391304348,1.94957983193277,1.98095238095238,2.01470201587496,2.01234756097561,2.07826086956522,2.02649006622517,1.99803198692595,2.04180107526882,2.05331347493141,2.06925675675676,1.99333333333333,2.09738219895288,2.04444444444444,2,2,2.08384722611535,2.13072943949712,2.15833333333333,2.19182784079622,2.22166666666667,2.22857142857143,2.2056506912784,2.21666666666667,2.24583333333333,2.28971962616822,2.32847390519503,2.3125,2.34005223480479,2.35554834013177,2.39614241486068,2.41504854368932,2.43111831442464,2.4581589958159,2.45113122171946,2.49166666666667,2.4729693961952,2.57246090009575,2.56966499492843,2.58620689655172,2.59562841530055,2.57916666666667,2.63766506319562,2.60689655172414,2.5987525987526,2.65875
"Chicago","IL","Chicago","Cook",3,,1.47140522875817,1.55097365406644,1.45102272727273,1.5250626566416,1.4,1.4,1.62962962962963,1.65708961336828,1.70310022047731,1.73581235697941,1.58620689655172,1.61363636363636,1.625,1.66666666666667,1.68367346938776,1.71967302452316,1.72272077950953,1.74251986309114,1.75,1.74396802325581,1.82608695652174,1.82633053221289,1.83333333333333,1.77777777777778,1.73780487804878,1.70588235294118,1.79363905325444,1.85714285714286,1.85665529010239,1.86559070158967,1.81640625,1.79508196721311,1.76257396449704,1.80555555555556,1.796875,1.99246380925348,1.90833333333333,1.99407281964437,2.0625,2.11111111111111,2.11538461538462,2.10294547955483,2.11538461538462,2.04299350976294,2.04119451170299,2.07416942604857,2,1.92307692307692,1.95238095238095,1.9926854754441,2.1055900621118,2.19710932656294,2.3109889518407,2.0578277956413,2.27477840451249,2.21481481481481,2,1.875,2.0171102661597,2.28956812719134,2.04255319148936,2.04004333694475,2.075,2.05833333333333,2.03517587939698,1.98719043552519,2.18604651162791,2.26598984771574,2.36310963215664,2.28,2.19237435008666,2.34652278177458,2.05817174515235,2,2.02361111111111,2,2,2,1.94285714285714
"Houston","TX","Houston","Harris",4,,,,,,,,,,,,,,,,,,,,,,,,,,1.25495974322707,1.14022140221402,1.16480793060719,1.21015604745188,1.20300751879699,1.21995286724273,1.26282051282051,1.26302305721605,1.28139646914012,1.28974020521199,1.19773854146717,1.25027671238402,1.25022747952684,1.26753507014028,1.32125084270405,1.28255528255528,1.40695652173913,1.40699761526232,1.5071368597817,1.511399966018,1.49579831932773,1.35416666666667,1.51207729468599,1.35123614663257,1.2785016286645,1.3241469816273,1.49655172413793,1.47376518218623,1.47074861922677,1.42458362272442,1.49186507936508,1.48841961852861,1.42964635063958,1.44631578947368,1.43364996213078,1.45051057433133,1.45260226831711,1.48747909698997,1.48882927431431,1.49164677804296,1.49064536968968,1.50838709677419,1.5210608424337,1.50775231047683,1.68898043254377,1.67051090693998,1.67245657568238,1.59666666666667,1.61875,1.61184017595308,1.60748959778086,1.59083333333333,1.56880613772455,1.51907080900145,1.54230463312786
"Philadelphia","PA","Philadelphia","Philadelphia",5,,,,,,,,,,,,,1.17104388297872,1.23367756171666,1.21137138754263,1.20637603281909,1.16666666666667,1.1623248360167,1.19047619047619,1.15562403697997,1.12157918349035,1.15849282296651,1.15789473684211,1.21047731059492,1.37987256371814,1.41342756183746,1.44533246824741,1.4,1.41304347826087,1.39664804469274,1.26237623762376,1.23936936936937,1.22222222222222,1.23220153340635,1.22264957264957,1.26913265306122,1.30555555555556,1.29589632829374,1.3719512195122,1.41005291005291,1.35922330097087,1.29716981132075,1.25,1.29464285714286,1.29757785467128,1.375,1.30333011583012,1.27272727272727,1.25,1.25157232704403,1.31334244040774,1.41932270916335,1.42158637784244,1.39939393939394,1.36363636363636,1.32947695035461,1.2924071082391,1.26689189189189,1.27906976744186,1.28571428571429,1.33913043478261,1.41987829614604,1.49425287356322,1.5,1.49032433637107,1.48266786769121,1.46153846153846,1.42100617828773,1.41065830721003,1.46186440677966,1.4,1.4514665902291,1.48809523809524,1.55440414507772,1.61267605633803,1.68033613445378,1.63964297662859,1.61818181818182,1.57179269328802,1.55573593073593
"Phoenix","AZ","Phoenix","Maricopa",6,,0.770060308213871,0.826080568654064,0.851842606212685,0.872515958766607,0.841584158415842,0.770361728458722,0.858465608465608,0.895789060918842,0.892857142857143,0.9,0.847457627118644,0.825530434460698,0.821474594992636,0.841891369988063,0.85,0.846805234795997,0.823397520634745,0.833333333333333,0.83218253968254,0.818452380952381,0.820312420746804,0.812883435582822,0.80449141347424,0.828247602441151,0.849514563106796,0.845568986757006,0.844529750479846,0.85,0.853146853146853,0.860655737704918,0.859756097560976,0.86118038237739,0.855327468230694,0.852439024390244,0.859756097560976,0.864639016897081,0.866666666666667,0.868098159509202,0.867367244998672,0.856661045531197,0.881861575178998,0.880648899188876,0.879461976202794,0.872617853560682,0.86038961038961,0.864647582305744,0.86793065547562,0.862236844911802,0.855471575197931,0.876529477196885,0.899820035992801,0.91283863368669,0.91566265060241,0.918884664131812,0.908096280087527,0.913669064748201,0.913669064748201,0.92741935483871,0.93625,0.959555779909137,0.963704630788486,0.984137410554562,0.990079365079365,0.995,0.995192307692308,1.00752283718431,1.0163062283737,1.01801096319499,1.04487179487179,1.08759590792839,1.08515117415483,1.09375,1.1304347826087,1.12071655612754,1.09225678572998,1.1399481865285,1.09171727395412,1.09214363663731,1.08170308095046
"Las Vegas","NV","Las Vegas","Clark",7,0.82643637197455,0.8203125,0.81799591002045,0.833578573100381,0.825825825825826,0.795135640785781,0.787885347211305,0.747066578213241,0.758663955971743,0.737382707774799,0.747787610619469,0.749392887746358,0.746344962305039,0.735449735449735,0.760869565217391,0.756302521008403,0.757446808510638,0.765765765765766,0.767543859649123,0.767096734492944,0.764646963186622,0.759253476809262,0.770762415666146,0.767543859649123,0.785714285714286,0.780960387107357,0.761828388131516,0.765765765765766,0.767419962335217,0.767242230469453,0.756121022923208,0.761811755952381,0.764119601328904,0.765973826020015,0.770319476310256,0.768006783719074,0.768633540372671,0.77720207253886,0.785592223338572,0.792393026941363,0.770868516011609,0.776666666666667,0.766871165644172,0.757575757575758,0.754985754985755,0.756551141166526,0.75,0.745156482861401,0.743348982785602,0.743666461118545,0.749097472924188,0.759734093067426,0.760312590501014,0.771775082690187,0.784052811466887,0.783470175202459,0.781758957654723,0.782971823549642,0.786423841059603,0.787806809184481,0.796780813133256,0.808753568030447,0.819844476002702,0.8296,0.84241605290251,0.857906995750245,0.851575707201623,0.847457627118644,0.849056603773585,0.891906036114752,0.95,0.921232876712329,0.92375366568915,0.955445564227694,0.956626254180602,0.939189189189189,0.948366701791359,0.873183695390485,0.881953867028494,0.904617713853142
"San Antonio","TX","San Antonio","Bexar",8,,,,,,,,,,,,,,,,,,,,0.877567914438503,0.8,0.865885416666667,0.869346733668342,0.9,0.963081861958267,0.973387200013176,0.947589098532495,0.943185134829744,0.937921727395412,0.941467436108821,0.969307637401856,0.951085971939854,0.941460386283011,0.946642134314627,0.929411764705882,0.931506849315068,0.972566371681416,1.02816901408451,1.02841840248913,0.98856132799671,0.97442143727162,0.986601705237515,0.997131931166348,1.01319796954315,1.02290259712946,1.00898410504492,1.03488372093023,1.05875440658049,1.06500956022945,1.06332990422516,1.07126474442988,1.06469002695418,1.10618792971734,1.08766233766234,1.07578187650361,1.08127721335269,1.08340016038492,1.096875,1.10695187165775,1.09381898454746,1.10416666666667,1.08798571658642,1.08568075117371,1.08888888888889,1.1024,1.12414578587699,1.13371356147022,1.13333333333333,1.13062693543675,1.16266944734098,1.15942028985507,1.16230366492147,1.15780915703894,1.19186046511628,1.17985603616652,1.16555555555556,1.19230769230769,1.18787171599307,1.21099290780142,1.21323529411765
"San Diego","CA","San Diego","San Diego",9,2.49376558603491,2.30496453900709,2.35057085292142,2.29319335803486,1.99752326217843,1.94773519163763,1.88298354745991,1.95608702921001,1.93014705882353,1.75768989328311,1.84377478191911,1.68356867779204,1.65149006622517,1.6027687356304,1.55635066728026,1.54838709677419,1.56376553754088,1.58227848101266,1.60377358490566,1.62381596752368,1.61395856052345,1.67910447761194,1.6875,1.71306209850107,1.73372287145242,1.75877187537502,1.69870609981516,1.696735395189,1.74375,1.74259681093394,1.72554347826087,1.73693737741427,1.73603180041622,1.73529411764706,1.74655488145489,1.75164011246485,1.76470588235294,1.78815489749431,1.78659081103318,1.77815411722545,1.78571428571429,1.81004674030826,1.82232346241458,1.88210227272727,1.85082536707279,1.80909090909091,1.91923076923077,1.92857142857143,1.90018315018315,1.90329218106996,1.95006242197253,1.98998178506375,2.00617283950617,2.01465201465201,2.01884253028264,2,2.04802259887006,2.08197787471095,2.06966304939663,2.09216101694915,2.11838132513279,2.09847036328872,2.13796477495108,2.13682091843593,2.17935871743487,2.195,2.23549423266751,2.23698630136986,2.23125,2.27272727272727,2.28054936265083,2.26741521247516,2.27072572684138,2.26833199033038,2.26068376068376,2.24107919930374,2.24343511989963,2.3289696326031,2.26446280991736,2.32464929859719
"Dallas","TX","Dallas-Fort Worth","Dallas",10,,,,,,,,,,,,,,1.07344632768362,1.04184028534401,1.04329004329004,1.05214424951267,1.06716417910448,0.970873786407767,0.947901591895803,0.984320557491289,1.05555555555556,1.15625,1.10065851364064,1.05619412515964,1.13628472222222,1.08870967741935,1.20219331073247,1.25,1.23571378341543,1.17709437963945,1.22169249106079,1.22513089005236,1.23114133018338,1.2405303030303,1.28552971576227,1.25665981268729,1.28588516746411,1.28369325346784,1.2890625,1.32033195020747,1.3247183565275,1.28688524590164,1.32840909090909,1.32051282051282,1.33858371096852,1.34487377306922,1.36363636363636,1.36254980079681,1.3478810299989,1.4009141262702,1.40845070422535,1.40329218106996,1.37118326719697,1.3389598540146,1.34829302680228,1.38121546961326,1.43203883495146,1.36724565756824,1.27854454203262,1.35924647473561,1.36051343614369,1.41739980449658,1.41743114372169,1.4164551607445,1.43728024435972,1.434034416826,1.46579270096384,1.43326885880077,1.47045598815066,1.46781789638932,1.48202600901793,1.50720833373214,1.54117647058824,1.51446654611212,1.52576489533011,1.53890160183066,1.5435871632271,1.50689977502456,1.58274170583761
