"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Irmo","SC","Columbia","Richland",409,348975,384900,384900,394970,384900,384900,387435,389900,338400,314947,304900,355447,314947,272250,266700,257500,259900,249945,250000,265142.5,269293.5,265685,242888,259900,260000,261942.5,249945,260810,260810,274376,269990,282565,289900,291698,299381,294147.5,274167,274425,274296,280972.5,278749,288745,288700,277990,279900,289400,299945,290340,290970,289900,298900,293295,299000,299990,294000,302450,307400,304900,304950,305000,304900,298035,293445,298035,3e+05,3e+05,317442.5,339900,309985,324900,320142.5,298338,296619,319450,317400,319900,339900,339900,329450,324450,329900
"Winter Park","FL","Orlando","Orange",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347500,1495000,1410000,1547000,1425000,1444500,1300000,1250000,1224500,1250000,1444500,1450000,1450000,1392500,1350000,1325000,1474500,1395000,1329000,1375000,1365000,1189900,1224000,1255000,1295000,1272500,1232500,1350000,1342000,1375000,1350000,1298500,1375000,1375000,1550000
"Town of Watertown","NY","Watertown","Jefferson",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,159000,159900,155000,149900,149900,149000,140000,128200,125750,129900,134900,130000,135000,135000,134950,132000
"Post Falls","ID","Coeur d'Alene","Kootenai",412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317745,284450,284450,289900,271250,302022,299914.5,294900,299900,275000,290745,299900,280500,327000,334900,325000,318000,328000,310000
"Dacula","GA","Atlanta","Gwinnett",413,309900,299000,294900,279950,279900,279900,289900,278700,265000,261540,255409.5,239950,249900,240869,239450,237950,230000,219899,219899,220000,219700,224900,213245,214900,219250,225000,218000,212000,219900,219900,215000,222990,225000,227172,249900,249950,249500,250000,263750,269990,280000,280050.5,286400,287700,283243,280000,282800,289893.5,279900,282800,279900,280251,288138,281763,281763,286338.5,280000,279950,275425,276058,275000,275000,276990,279999,290937,293188,299900,289950,287900,294380,294380,292190,294900,304900,299900,301080,307900,307900,320000,320000,314950
"Rexburg","ID","Rexburg","Madison",414,249900,249775,244775,244775,235000,239000,235000,235000,235000,225000,225000,219900,219900,213950,215450,219900,210450,211000,209200,211000,219000,214950,210450,195000,197250,197000,204900,224950,224950,217000,209000,231250,222450,224950,219900,244900,245000,219900,219900,199000,219900,229000,234900,263000,274000,284000,289000,279900,272450,269900,259000,260000,242000,245250,259000,260000,252450,257000,256950,249900,258900,253450,261950,245000,259000,259500,269000,266450,263900,259900,285000,285000,259000,259500,259000,264900,269000,266950,260000,279999,289000
"Panama City","FL","Panama City","Bay",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333752.5,325000,329165,320000,298735,298400,334410,342450,337450,354240,392880,351550,379000,355000,355000,370900,339900,362950,349125,347450,348665,349900,366490,349450,339900,307750,319940,314270,336707.5,324415,324415,335000,374950,355000,369950,339950
"Moorpark","CA","Ventura","Ventura",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879000,799000,829900,882500,882500,899000,899000,895000,895000,888500,883475,865000,859900,839925,822000,799211,799950,835000,879000,887224.5,889650,889999,884949.5,869897,864850,899000,921880,941540,1004940,944500,922435,930660,885000,887495,904000,948680,919000
"Leawood","KS","Kansas City","Johnson",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749950,697200,717500,749900,699950,699000,699900,699900,699375,699750,689000,675000,769900,725000,744900,762475,775000,749475,749976,737000,750000,797500,825000,772475,792000,799000,812500,899950,894950,850000,781750
"Durango","CO","Durango","La Plata",418,,,,,,,,,,,,,,,,,834950,849900,869950,899000,913950,849000,749900,822000,822450,790000,812450,762500,754900,727450,729900,764450,799900,799000,799000,819900,897000,899700,949500,895000,894750,849000,899000,899000,899450,896750,894500,876750,799900,735000,742000,742000,735000,736950,771950,764000,769000,775000,737000,724900,719900,699900,712400,732250,775000,799000,799000,894000,935000,920000,837000,897500,875000,912000,899000,844000,824500,799500,819900,845000,852000
"Wildomar","CA","Riverside","Riverside",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374900,383990,381995,380000,383990,380000,375000,379000,369700,369900,369900,369949.5,360000,366499.5,369000,364900,389900,384000,384500,386950,397000,419000,419000,409000,423894,429900,399900,422694,427400,415000,414950,417000,425000,437000,437500
"Keller","TX","Dallas-Fort Worth","Tarrant",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514900,489000,467945,490000,535500,565445,575284,574990,610450,622400,614900,625000,612000,605000,598950,599900,588900,588500,564840.5,538495,545995,556448.5,567000,567000,599000,563750,592495,602992.5,599750,597811
"Shaker Heights","OH","Cleveland","Cuyahoga",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,259000,250000,262900,271500,276950,299750,322000,319950,370000,365000,399000,357500,304825,309900,299750,350000,346000,375000,387000,385000,398900,4e+05,380000,359500,334950,334900,342000,392000,362500,350000,349500,332250,350000,309450,319250
"Camas","WA","Portland","Clark",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444400,449000,489000,444950,440900,419500,465000,532337.5,524900,515000,498999.5,517450,519000,544900,534900,585000,597500,6e+05,610000,599900,579500,6e+05,650000,637450,658500,6e+05,569900,561000,622950,650000,642900,633725,599900,584000,599900,599800,584850,569900,569900,642000,6e+05,579900,547450,599000
"Villa Rica","GA","Atlanta","Carroll",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,250000,252475,259900,259900,259900,264900,273400,285000,304950,310000,310000,284900,289900,269900,282945,275990,275445
"Fleming Island","FL","Jacksonville","Clay",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405000,402500,399950,392000,407000,369950,365000,354950,349900,349500,332500,362450,369000,362000,362000,347000,369900,368000,369900,382300,370950,373500,390000,390000,397350,395000,395000,350990,375000,397500,399950,398500,399900,395000,395000
"Winter Garden","FL","Orlando","Orange",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346990,347450,349450,389450,389450,394340,394990,407220,397440,399000,395245,390590,394990,399495,394945,399090,392490,395000,389900,399000,394900,419990,419990,408490,439500,441495,435995,432902,439900,424999.5,424900,409000,395000,389994.5,389990
"Wellesley","MA","Boston","Norfolk",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295000,2250000,2150000,2222000,2295000,2522500,2324500,2395000,2450000,2472500,2395000,2299000,2295000,2475000
"Holladay","UT","Salt Lake City","Salt Lake",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710000,675000,665000,575000,644450,639000,639450,714000,840000,775000,865000,886950,850000,850000,775000,757495,829950,789500,780000,844500,860000,847000,839900,875000,869000,749500,829000,722000,829000,949450,837000,875000,887450,995000,949450,962500,890000,949900
"Palm City","FL","Port St. Lucie","Martin",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,675000,675000,689990,676000,654995,642445,634990,634945,650000,674990,639990,650000,609000,609000,644990,595000,578900,537000,573950,616160,588950
