"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"New York","NY","New York","Queens",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.07582515611,1119.07394375002,1111.11111111111,1141.3310053792,1155.55570076847,1148.10416116829,1159.95947304037,1274.89933215478,1273.28616947441,1220.14537902388,1279.4610151753,1217.98875702686,1222.22222222222,1223.95833333333,1206.34215817694,1221.29897410845
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.479452054795,346.939306550907,346.763005780347,356.782937970829,349.68152866242,353.978891327698,363.566979861664,369.369369369369,360.804020100502,359.459459459459,356.683345246605,358.732057416268,355.555555555556,344.568896463146,343.056543984898,373.564520109396,377.750682051172,391.868575624082,394.436673133583,398.148148148148,390.625,393.672725945685,397.476690125135,397.923875432526,394.472882489411,401.057322410329,410.36717062635,418.233082706767,420.419419419419,428.310502283105,431.183505319574,434.239130434783,433.695652173913,429.664790152383,430.358372456964
"Chicago","IL","Chicago","Cook",3,263.92,263.631368631369,261.376146788991,256.87684729064,254.010406811731,250,247.148288973384,248.256332320162,239.9,241.583333333333,238.787878787879,234.9,232.666666666667,229,225.669957686883,225.893459204316,225.818633661437,223.214285714286,220.294117647059,218.181818181818,216.120071684588,213.928571428571,210.588235294118,210,210.666666666667,213.04968133571,213.571428571429,216.666666666667,216,215.811403508772,199.333333333333,197.058823529412,188.245453621863,184.285714285714,188.442307692308,187.625607192054,192.884085213033,204.879349644618,217.272727272727,223.108575002352,226.190476190476,232.81746031746,234.595816845676,231.481481481481,230.357990716028,228.947368421053,226.429594813614,230.177059276366,228.264840182648,240.065789473684,245.454545454545,251.997295054763,250,249.230769230769,248.278919860627,245.833333333333,246.842105263158,243.253968253968,240.863636363636,232.222222222222,231.198102016607,237.880952380952,245.921176470588,247.238252267106,249.677083333333,249.922619047619,251.849606224499,249.647390691114,247.663551401869,241.875,241.009125067096,242.857142857143,248.101265822785,260,261.92682184695,267.475649350649,272.040816326531,274.929166666667,272.679410631741,269.350749233738,274.5
"Houston","TX","Houston","Harris",4,102.96200901481,103.488372093023,103.807257584771,103.068497857547,101.030493707648,100,98.8775510204082,98.3480315902443,100.055649241147,100.20253164557,103.062426383981,101.582278481013,101.582278481013,99.0066225165563,99.4010096723033,97.4874371859297,97.4942677021847,93.7896070975919,92.2266139657444,91.0394995002406,89.6216981132075,91.103309992054,92.216393134694,92.2266139657444,92.2266139657444,92.2266139657444,92.2847985347985,94.3513683975219,95.8797855024638,95.0715264978269,92.1800947867299,92.9194569584805,87.6543209876543,87.5486381322957,88.8339920948617,93.3091286307054,95.1402805611222,96.8928164196123,99.8667554963358,93.2625670147386,93.799882629108,96.8761921530651,95.7921607378129,104.758522727273,108.338069937696,109.860093271153,111.460446247465,111.117445838084,114.400942206806,119.853431045969,120.065789473684,122.057750179662,132.704178537512,138.38670411985,134.410441075814,129.846768820786,134.318996415771,137.788322360741,155.955435743667,157.002617801047,157.241815614188,161.09785202864,167.483660130719,176.106155218555,168.035100821509,156.890130353818,169.094876126126,170.928242469505,173.775671406003,175.324675324675,174.731182795699,176.059295600175,176.526261171035,182.777710794952,180.925653260401,185.334259264828,190.214547357405,185.175925925926,184.13597733711,186.046511627907,187.218045112782
"Philadelphia","PA","Philadelphia","Philadelphia",5,99.6636771300448,102.102470783376,109.882554945055,109.444880411016,109.648245614035,110.007587253414,110.294117647059,106.209150326797,110.171568627451,107.49063670412,106.414583532106,102.22816399287,102.58846589554,105.218855218855,104.186583811345,102.272727272727,106.617647058824,104.528644995172,100,98.6842105263158,97.5396825396825,95.4114795339948,93.7086092715232,87.1515151515152,89.4180327868852,93.9442231075697,92.5925925925926,92.7145695364238,95.0507614213198,97.2345569370436,93.5153743315508,90.3782894736842,90.7905982905983,93.1142410015649,96.8013468013468,95.1086956521739,95.0630004097023,96.9197616568321,101.957539478201,104.166666666667,107.660455486542,110.789980732177,105.936395759717,102.330508474576,102.233676975945,103.125,102.58358662614,100.896860986547,99.2227979274611,101.32789039039,105.673076923077,110.202205882353,110.450628422101,111.111111111111,108.397261562671,105.751984126984,105.861581920904,105.213234245794,103.845114616927,101.011029411765,98.0902777777778,101.388888888889,107.407407407407,112.395833333333,114.297385620915,113.230994152047,109.845156308249,107,106.666666666667,106.482303795803,106.1872909699,101.855985449735,100,98.3588621444201,103.822185952616,109.205036181139,111.607142857143,111.988304093567,109.327967171717,106.926169590643,108.016304347826
"Phoenix","AZ","Phoenix","Maricopa",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.650112866817,110.44776119403,114.656721884156,113.997113997114,114.37091503268,112.928591878844,113.242751400646,113.156594940515,113.819446311754,116.777728635314,119.284782680933,122.654876689957,124.127230411171,121.865541614212,127.705627705628,130.425118359901,126.723223753977,129.924559932942,131.591044667193,130.86354781953,123.272028964736,129.505726522461,132.487214653163,137.896825396825,140.204271123491,138.789682539683,142.044744318182,143.999111111111,145.683099069235,145.857023946728,146.844092772116,146.935348446683,142.59599945045,142.962962962963,148.480263157895
"Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7849223946785,86.436170212766,85.8247422680412,86.1356932153392,87.9412510663808,90,90.6218144750255,92.1626337831549,91.0064239828694,92.9170549860205,93.4532374100719,93.1134820562561,92.8678055329824,94.1023778149046,94.6826778697166,96.9387755102041,97.9623824451411,98.4231274638633,97.8165938864629,98.5074626865672,99.7242090784044,100.268191073783,101.368581358513,102.664108365949,105.298013245033,105.325872284398,106.764027671022,108.160442600277,108.423716558207,109.108159392789,108.608941993412,108.676447995084,109.004329004329,110.25641025641,113.01044634378
"San Diego","CA","San Diego","San Diego",8,306.168302249447,310.377358490566,306.666666666667,305.221932114883,308.439201451906,300.200803212851,297.562626946513,297.491039426523,291.873044838373,285.261489698891,280.898876404494,275.320042810497,269.744318181818,267.663337494798,262.182203389831,258.928571428571,251.901840490798,248.75,244.55077086656,242.197935640559,238.095238095238,235.59670781893,236.861051115911,233.949705076225,232.95919008992,233.843537414966,232.112384202828,231.25,242.44334031961,240.753759697859,238.847580140647,243.267724867725,242.871338172131,248.571428571429,267.52953973123,270.261880325171,282.372881355932,295.00756429652,302.956868723099,312.5,327.034323177786,332.15234720992,338.391429485129,337.239583333333,342.014280504359,340.418514712944,341.745531019979,350.448247758761,349.80719128401,350.093632958801,354.087817859255,355.952380952381,354.213273676361,362.102824050704,365.09900990099,364.308239062969,362.295309981075,355.805243445693,358.516707416463,351.906158357771,358.370206489676,362.709240738773,370.137001345304,373.621574855885,382.517323650836,371.075631957328,389.067325509574,385.227272727273,382.789115141991,381.536614116149,383.597883597884,393.164458405488,397.406031826473,403.508771929825,401.610468042275,402.730375426621,405.618077884959,410.798122065728,410.756203890007,411.134903640257,412.13258286429
"Dallas","TX","Dallas-Fort Worth","Dallas",9,143.065562368168,141.935483870968,140.181518151815,139.385415684198,139.171062855273,139.460080748676,137.26737483531,133.27910623285,131.508319914117,129.970326409496,127.780144865786,125.418410041841,124.402390438247,124.775583482944,121.951219512195,121.616358325219,122.820919175911,121.598425457586,120,118.156934306569,115.862748786112,120.500782472613,120.664389187575,118.672743040542,119.830635477869,124.342993110306,125.910931174089,126.67907651541,127.574488057574,126.420454545455,123.163565132223,122.092267706303,121.685927940177,125.592417061611,128.361858190709,127.51724137931,132.359983766234,131.50156641604,134.054889089214,138.095238095238,139.147727272727,140.223565625793,141.304347826087,143.732525691236,151.956560178628,152.431011826544,152.431011826544,148.982379173694,144.605621033545,147.629547960309,145.39670180992,150.078988941548,156.148340923878,144.34716420428,141.190882126112,151.840371059218,140.913508260447,143.358899740226,149.418736680292,148.876404494382,158.028100775194,164.049043044247,165.77896138482,169.334754818538,171.309192200557,168.490239876489,167.464114832536,165.579699484903,172.026685727636,175.644047762958,176.380952380952,188.258065032132,193.548387096774,190.734176222872,198.007009345794,200.435919790759,204.4140830268,204.741379310345,204.918032786885,207.714540059347,210.583153347732
"San Jose","CA","San Jose","Santa Clara",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.816518009456,357.105930335097,354.938271604938,360.940919037199,368.732989456484,375.690080663235,385.419623427004,386.528804720722,392.146315223238,389.846066746078,393.332276043319,394.778402101273,392.45867768595,387.519798495314,387.533875338753,384.000631940056,388.40830449827,405.446265741951,413.070283600493,417.013344453711,420.81838316722,433.014533883729,435.897435897436,437.615100886528,437.31778425656,438.049112927963,436.267071320182,446.568529624923,451.956271576525,469.135042735043,469.135042735043,474.683544303797,486.215538847118,476.948736880966,477.173913043478,474.389425426301
