"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Upper Providence Township","PA","Philadelphia","Montgomery",2172,2195,-0.000455373406193078,-0.00588768115942029,-0.0117064385411977,6798
2016-09-30,"Maplewood","NJ","New York","Essex",2173,2509,0.00319872051179528,0.00763052208835341,0.0582032897511598,7162
2016-09-30,"Prairie Village","KS","Kansas City","Johnson",2174,1681,0.00538277511961722,0.00658682634730539,0.0434512725015518,9104
2016-09-30,"Auburn Hills","MI","Detroit","Oakland",2175,1328,0.00150829562594269,-0.003003003003003,0.00911854103343465,3814
2016-09-30,"Clarence","NY","Buffalo","Erie",2176,2462,0.00530828909759085,-0.00845751107531212,-0.0237906423473434,7173
2016-09-30,"Avon","OH","Cleveland","Lorain",2177,2021,0.00999500249875063,0.0165995975855131,0.0201918223119637,7382
2016-09-30,"Loves Park","IL","Rockford","Winnebago",2178,1037,0,-0.0123809523809524,-0.0198487712665406,6337
2016-09-30,"Sparta","NJ","New York","Sussex",2179,2220,-0.012894619831036,-0.014647137150466,0.002710027100271,7373
2016-09-30,"Salmon Creek","WA","Portland","Clark",2180,1757,0.0051487414187643,0.0103507763082231,0.0706886045094455,6117
2016-09-30,"Neosho","MO","Joplin","Newton",2181,779,-0.0101651842439644,-0.0310945273631841,-0.0476772616136919,5031
2016-09-30,"Vernon Hills","IL","Chicago","Lake",2182,2398,0.00334728033472803,0.0118143459915612,-0.00124947938359017,5988
2016-09-30,"Leisure City","FL","Miami-Fort Lauderdale","Miami-Dade",2183,1551,-0.00449293966623877,-0.000644329896907216,0.060875512995896,5734
2016-09-30,"Neptune","NJ","New York","Monmouth",2184,2074,0.00290135396518375,0.0102289332683877,0.0390781563126252,6019
2016-09-30,"Dawsonville","GA","Atlanta","Dawson",2185,1303,0.00230769230769231,0.00617760617760618,0.0415667466027178,9996
2016-09-30,"East Providence","RI","Providence","Providence",2186,1571,-0.00758054327226785,-0.0138104205900816,0.0410868124585818,11819
2016-09-30,"Warrensburg","MO","Warrensburg","Johnson",2187,1119,0.00268817204301075,0.00901713255184851,0.0596590909090909,6489
2016-09-30,"Connersville","IN","Connersville","Fayette",2188,731,-0.0054421768707483,-0.0134952766531714,-0.0121621621621622,8189
2016-09-30,"Roxboro","NC","Durham","Person",2189,951,-0.0114345114345114,-0.0276073619631902,-0.0185758513931889,5649
2016-09-30,"Portsmouth","NH","Boston","Rockingham",2190,2334,-0.00384122919334187,-0.0076530612244898,0.0345744680851064,4728
2016-09-30,"New Castle","PA","New Castle","Lawrence",2191,694,-0.0293706293706294,-0.0697050938337802,-0.107969151670951,10669
2016-09-30,"Niceville","FL","Crestview-Fort Walton Beach-Destin","Okaloosa",2192,1614,0.00124069478908189,0.0234622701331642,0.076,11547
2016-09-30,"Frankfort","IN","Frankfort","Clinton",2193,845,0.00118483412322275,0.00595238095238095,0.0342717258261934,8411
2016-09-30,"Riverside","OH","Dayton","Montgomery",2194,822,-0.00121506682867558,-0.00484261501210654,0.0160692212608158,7154
2016-09-30,"Theodore","AL","Mobile","Mobile",2195,928,0.00760043431053203,0.0119956379498364,-0.0282722513089005,7252
2016-09-30,"Dolton","IL","Chicago","Cook",2196,1309,-0.0015255530129672,-0.0015255530129672,0.0186770428015564,7561
2016-09-30,"Clearfield","UT","Ogden","Davis",2197,1224,0.00492610837438424,0.00245700245700246,0.0208507089241034,6019
2016-09-30,"Cockeysville","MD","Baltimore","Baltimore",2198,2151,0,0.000465116279069767,-0.0262562245359891,5392
2016-09-30,"Del City","OK","Oklahoma City","Oklahoma",2199,805,-0.00862068965517241,-0.0230582524271845,0.0125786163522013,8340
2016-09-30,"Blythe","CA","Riverside","Riverside",2200,1203,-0.00331400165700083,-0.024330900243309,-0.00906095551894563,3390
2016-09-30,"Ardmore","OK","Ardmore","Carter",2201,820,-0.00485436893203883,-0.00966183574879227,-0.0307328605200946,10446
2016-09-30,"Ludlow","MA","Springfield","Hampden",2202,1499,-0.0176933158584535,-0.045830681094844,0.00536552649228706,6040
2016-09-30,"Dixon","CA","Vallejo","Solano",2203,1867,0.00107238605898123,-0.0053276505061268,0.00918918918918919,5094
2016-09-30,"Town of Amsterdam","NY","Amsterdam","Montgomery",2204,1390,-0.00926585887384177,-0.023876404494382,-0.0252454417952314,4171
2016-09-30,"San Benito","TX","Brownsville","Cameron",2205,813,-0.0169286577992745,-0.0590277777777778,-0.0424028268551237,6579
2016-09-30,"Pascagoula","MS","Gulfport","Jackson",2206,902,-0.0109649122807018,-0.0321888412017167,-0.0394036208732694,7734
2016-09-30,"Ferguson","MO","St. Louis","Saint Louis",2207,832,0,-0.00359281437125748,-0.00952380952380952,7582
2016-09-30,"Jefferson Township","NJ","New York","Morris",2208,2171,-0.022952295229523,-0.0581344902386117,0.0543953375424963,8420
2016-09-30,"Elko","NV","Elko","Elko",2209,1338,-0.0029806259314456,-0.0401721664275466,-0.109780439121756,4176
2016-09-30,"Rolling Meadows","IL","Chicago","Cook",2210,1795,0,0.00560224089635854,0.00391498881431767,5294
2016-09-30,"River Falls","WI","Minneapolis-St Paul","Pierce",2211,1442,0.0048780487804878,0.0048780487804878,0.0344332855093257,6159
2016-09-30,"Roselle","NJ","New York","Union",2212,1836,0.000544959128065395,0.0132450331125828,0.0637311703360371,5336
2016-09-30,"East Liverpool","OH","Salem","Columbiana",2213,745,0.00134408602150538,0,-0.00798934753661784,7803
2016-09-30,"Mattoon","IL","Charleston","Coles",2214,1180,-0.00505902192242833,-0.0288065843621399,0.0341805433829974,8334
2016-09-30,"Haymarket","VA","Washington","Prince William",2215,2844,-0.00245527884952648,-0.00698324022346369,-0.00940438871473354,6480
2016-09-30,"Fernley","NV","Fernley","Lyon",2216,1130,0.0107334525939177,0.0263396911898274,0.142568250758342,6541
2016-09-30,"Farragut","TN","Knoxville","Knox",2217,2177,-0.00183402109124255,-0.0126984126984127,0.00507848568790397,7860
2016-09-30,"Mount Dora","FL","Orlando","Lake",2218,1338,0,-0.00223713646532438,0.0121028744326778,9213
2016-09-30,"Westford","MA","Boston","Middlesex",2219,2679,-0.00667408231368187,-0.00593692022263451,-0.00851221317542561,6594
2016-09-30,"Fountain Hills","AZ","Phoenix","Maricopa",2220,2259,0.00355397601066193,0.010738255033557,0.0048932384341637,9040
2016-09-30,"Onondaga","NY","Syracuse","Onondaga",2221,1683,-0.00473092844470727,0.00297973778307509,-0.0220801859384079,5953
2016-09-30,"Coalinga","CA","Fresno","Fresno",2222,1129,0,0.00444839857651246,0.0291704649042844,3009
2016-09-30,"Bethpage","NY","New York","Nassau",2223,2787,0.00832127351664255,0.0265193370165746,0.0785603715170279,6252
2016-09-30,"Upper Macungie","PA","Allentown","Lehigh",2224,1948,-0.000513083632632119,0.00102774922918808,-0.0176500252143217,6638
2016-09-30,"Bloomington","CA","Riverside","San Bernardino",2225,1554,0.00322788896061975,0.0130378096479791,0.0450571620712845,4199
2016-09-30,"Rockford","MI","Grand Rapids","Kent",2226,1409,0.00284697508896797,0.0514925373134328,0.0202751629254164,9376
2016-09-30,"Jeffersontown","KY","Louisville/Jefferson County","Jefferson",2227,1414,-0.00282087447108604,0.00640569395017794,0.0321167883211679,10391
2016-09-30,"Avon","IN","Indianapolis","Hendricks",2228,1405,-0.0077683615819209,-0.0236275191104934,-0.0222686151704941,13971
2016-09-30,"Hillside","NJ","New York","Union",2229,1961,-0.00456852791878173,0.00822622107969152,0.174955062911923,5658
2016-09-30,"Gardnerville","NV","Gardnerville Ranchos","Douglas",2230,1404,0.00501073729420186,0.00789662598707825,0.086687306501548,8011
2016-09-30,"Gardner","KS","Kansas City","Johnson",2231,1400,-0.0168539325842697,-0.0304709141274238,-0.0358126721763085,6363
2016-09-30,"Onalaska","WI","La Crosse","La Crosse",2232,901,-0.0363636363636364,-0.140267175572519,-0.194096601073345,724
2016-09-30,"Tullahoma","TN","Tullahoma","Coffee",2233,1047,-0.000954198473282443,0.00867052023121387,0.0575757575757576,8845
2016-09-30,"Ozark","MO","Springfield","Christian",2234,862,-0.0137299771167048,-0.0347144456886898,-0.0721205597416577,3473
2016-09-30,"Dartmouth","MA","Providence","Bristol",2235,1752,0.00921658986175115,-0.033112582781457,-0.0969072164948454,6951
2016-09-30,"Monroe Township","NJ","Philadelphia","Gloucester",2236,1855,0.000539374325782093,0.005420054200542,0.0147702407002188,6100
2016-09-30,"Petal","MS","Hattiesburg","Forrest",2237,1126,-0.0105448154657293,-0.0301464254952627,0.077511961722488,6552
2016-09-30,"Peekskill","NY","New York","Westchester",2238,2395,-0.00125104253544621,-0.0260268401789345,0.0274560274560275,3519
2016-09-30,"Siloam Springs","AR","Fayetteville","Benton",2239,997,0.0173469387755102,0.0353063343717549,0.033160621761658,6367
2016-09-30,"Hatfield Township","PA","Philadelphia","Montgomery",2240,1878,-0.00265533722782793,0.00967741935483871,0.0358521787093216,5284
2016-09-30,"Montgomery Village","MD","Washington","Montgomery",2241,2364,-0.00084530853761623,0.00595744680851064,-0.00963552576455802,2559
2016-09-30,"Jackson","GA","Atlanta","Butts",2242,1004,-0.00888450148075025,-0.0156862745098039,-0.0447193149381541,10051
2016-09-30,"Orchards","WA","Portland","Clark",2243,1557,0.00516462233699161,0.0025756600128783,0.0664383561643836,6414
2016-09-30,"Parma Heights","OH","Cleveland","Cuyahoga",2244,1104,-0.00450856627592426,0,0.0175115207373272,6134
2016-09-30,"Aberdeen","WA","Aberdeen","Grays Harbor",2245,877,-0.00679501698754247,0.00573394495412844,0.0305522914218566,7453
2016-09-30,"Lino Lakes","MN","Minneapolis-St Paul","Anoka",2246,1615,-0.00247066090179123,-0.0282791817087846,-0.00554187192118227,6704
2016-09-30,"Lyndhurst","NJ","New York","Bergen",2247,2266,-0.000441111601235112,-0.00831509846827133,0.00935412026726058,5220
2016-09-30,"Cleveland","GA",,"White",2248,1087,0.00184331797235023,0,0.0235404896421846,12253
2016-09-30,"Golden Valley","MN","Minneapolis-St Paul","Hennepin",2249,1804,0.0100783874580067,0.0244179443498013,0.0409694171956145,6516
2016-09-30,"Antioch","IL","Chicago","Lake",2250,1583,-0.00377595972309629,-0.0173805090006207,-0.0130922693266833,9468
2016-09-30,"Vidor","TX","Beaumont","Orange",2251,1076,-0.0146520146520147,0.00938086303939963,-0.0957983193277311,8273
2016-09-30,"Town of Rutland","VT","Rutland","Rutland",2252,1418,-0.0340599455040872,-0.0816062176165803,-0.0104675505931612,6814
2016-09-30,"Knightdale","NC","Raleigh","Wake",2253,1283,-0.00233281493001555,-0.00850077279752705,0.0473469387755102,8932
2016-09-30,"Aberdeen","MD","Baltimore","Harford",2254,1465,-0.00204359673024523,-0.00677966101694915,-0.00812457684495599,8820
2016-09-30,"Hazlet","NJ","New York","Monmouth",2255,2145,0.00468384074941452,0.0146641438032167,0.0417678484701311,6553
2016-09-30,"Batesville","AR","Batesville","Independence",2256,878,-0.00340522133938706,-0.0200892857142857,-0.00790960451977401,6299
2016-09-30,"Oxford Township","MI","Detroit","Oakland",2257,1606,-0.0110837438423645,-0.0159313725490196,0.024234693877551,5120
2016-09-30,"East Ridge","TN","Chattanooga","Hamilton",2258,975,-0.0131578947368421,-0.0606936416184971,-0.0714285714285714,6755
2016-09-30,"Stephenville","TX","Stephenville","Erath",2259,1303,-0.00306044376434583,-0.0091254752851711,0.014797507788162,5405
2016-09-30,"Coronado","CA","San Diego","San Diego",2260,7275,-0.00315154836941628,-0.00150974471589349,0.0419650529934116,3969
2016-09-30,"South Euclid","OH","Cleveland","Cuyahoga",2261,1087,-0.000919117647058823,-0.0118181818181818,-0.00366636113657195,8566
2016-09-30,"West Carson","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2262,2544,0.000786782061369001,0.00434267666798263,0.06,3555
2016-09-30,"Butte","MT","Butte","Silver Bow",2263,801,0.0037593984962406,-0.00988875154511743,-0.014760147601476,8249
2016-09-30,"Town of New Milford","CT","Torrington","Litchfield",2264,1820,-0.00109769484083425,-0.00437636761487965,0.00441501103752759,8001
2016-09-30,"College Park","MD","Washington","Prince Georges",2265,1982,0.0050709939148073,0.00762582613116421,0.0179763739085773,4564
2016-09-30,"Greater Northdale","FL","Tampa","Hillsborough",2266,1577,0.00638162093171666,0.0134961439588689,-0.00630119722747322,5990
2016-09-30,"Lacey","NJ","New York","Ocean",2267,1720,0,0.00350058343057176,0.0123602118893467,9347
2016-09-30,"Happy Valley","OR","Portland","Clackamas",2268,2465,-0.00484457004440856,-0.0132105684547638,0.0516211604095563,6963
2016-09-30,"Imperial","MO","St. Louis","Jefferson",2269,1284,0.00864100549882168,0,-0.00925925925925926,8197
2016-09-30,"Hernando","MS","Memphis","DeSoto",2270,1450,-0.00616860863605209,-0.00548696844993141,0.0298295454545455,8537
2016-09-30,"Spring Lake","NC","Dunn","Harnett",2271,910,-0.00437636761487965,-0.0140845070422535,-0.00437636761487965,5710
2016-09-30,"Valley Center","CA","San Diego","San Diego",2272,2554,-0.00273330730183522,-0.00467653936087295,0.0531958762886598,5176
2016-09-30,"De Soto","MO","St. Louis","Jefferson",2273,924,-0.0170212765957447,-0.0294117647058823,-0.0905511811023622,7978
2016-09-30,"The Dalles","OR","The Dalles","Wasco",2274,1254,-0.00159235668789809,-0.00947867298578199,0.0072289156626506,6215
2016-09-30,"Gardner","MA","Worcester","Worcester",2275,1369,0.00587803085966201,-0.0158159597411934,0.0239341810022438,4152
2016-09-30,"Susanville","CA","Susanville","Lassen",2276,1233,0.0024390243902439,0.00900163666121113,0.048469387755102,5404
2016-09-30,"Penn Township","PA","Pittsburgh","Westmoreland",2277,1101,-0.0152057245080501,-0.0900826446280992,-0.0195903829029386,6728
2016-09-30,"Newton","KS","Wichita","Harvey",2278,889,0,0,-0.0273522975929978,7447
2016-09-30,"Graham","WA","Seattle","Pierce",2279,1641,0.0036697247706422,0.00613120784794605,0.0353312302839117,7949
2016-09-30,"Dunn","NC","Dunn","Harnett",2280,942,0.00319488817891374,-0.00527983104540655,0.00964630225080386,5534
2016-09-30,"Buckingham","PA","Philadelphia","Bucks",2281,2813,-0.0053041018387553,-0.0102040816326531,-0.0379616963064296,5825
2016-09-30,"Powell","TN","Knoxville","Knox",2282,1169,-0.00595238095238095,-0.0209380234505863,-0.00679694137638063,7794
2016-09-30,"Chambersburg","PA","Chambersburg","Franklin",2283,1018,0.00493583415597236,-0.0116504854368932,-0.00098135426889107,5193
2016-09-30,"Daphne","AL","Daphne","Baldwin",2284,1387,-0.00359195402298851,-0.0163120567375887,-0.0204802259887006,11249
2016-09-30,"Arnold","MD","Baltimore","Anne Arundel",2285,2259,0.000886132033673017,0.000442869796279894,-0.0143979057591623,7306
2016-09-30,"Town of Westerly","RI","Providence","Washington",2286,1557,-0.0126823081800888,-0.00701530612244898,-0.00764818355640535,8119
2016-09-30,"Clarksville","IN","Louisville/Jefferson County","Clark",2287,890,-0.00780379041248606,-0.0165745856353591,0.0194730813287514,10455
2016-09-30,"Matteson","IL","Chicago","Cook",2288,1645,0.000608272506082725,0.00550122249388753,0.00304878048780488,5495
2016-09-30,"Columbia City","IN","Fort Wayne","Whitley",2289,1114,0,0.0027002700270027,0.0108892921960073,8301
2016-09-30,"Toccoa","GA","Toccoa","Stephens",2290,946,-0.00316122233930453,-0.013555787278415,0.0227027027027027,7340
2016-09-30,"Okemos","MI","Lansing","Ingham",2291,1795,0.0204661739624787,0.0322024151811386,0.202277294038848,6811
2016-09-30,"Palisades Park","NJ","New York","Bergen",2292,2564,-0.000779423226812159,0.0158478605388273,0.037636584378794,3904
2016-09-30,"Avon Lake","OH","Cleveland","Lorain",2293,1844,-0.00324324324324324,-0.00753498385360603,0.0453514739229025,7802
2016-09-30,"Ocoee","FL","Orlando","Orange",2294,1486,0.00202292650033715,0.00951086956521739,0.0546486870120653,11834
2016-09-30,"Belle Glade","FL","Miami-Fort Lauderdale","Palm Beach",2295,1500,0,0,0.0217983651226158,2110
2016-09-30,"Arden","NC","Asheville","Buncombe",2296,1498,-0.00133333333333333,0.00469483568075117,0.026027397260274,5348
2016-09-30,"Homewood","AL","Birmingham","Jefferson",2297,1886,-0.0151436031331593,-0.0146290491118077,0.0542202347680268,6750
2016-09-30,"South El Monte","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2298,2138,0.00187441424554827,0.00944287063267233,0.0278846153846154,2377
2016-09-30,"Harrison Township","MI","Detroit","Macomb",2299,1404,0.0144508670520231,0.0270665691294806,-0.0035486160397445,6969
2016-09-30,"Allendale Township","MI","Grand Rapids","Ottawa",2300,1280,-0.0303030303030303,-0.0764790764790765,-0.0332326283987915,2865
2016-09-30,"New Canaan","CT","Stamford","Fairfield",2301,7203,0.000416666666666667,0.00882352941176471,0.0155082475680248,5591
2016-09-30,"Bentonville","AR","Fayetteville","Benton",2302,1267,-0.00627450980392157,-0.0140077821011673,0.0193081255028158,12995
2016-09-30,"Cloverleaf","TX","Houston","Harris",2303,1363,-0.000733137829912023,-0.000733137829912023,0.0118782479584261,4390
2016-09-30,"Bloomfield","CT","Hartford","Hartford",2304,1622,-0.00855745721271394,-0.0223025919228451,-0.0299043062200957,6044
2016-09-30,"Radnor","PA","Philadelphia","Delaware",2305,4153,0.00144682903303593,0.00265572187349107,0.0161487643748471,4735
2016-09-30,"Laguna Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",2306,5894,0.0141087405368204,0.0435552407932011,0.147362273700603,10249
2016-09-30,"New Windsor","NY","New York","Orange",2307,1829,0,-0.00489662676822633,-0.00759631036353771,6069
2016-09-30,"Hopewell Township","NJ","Trenton","Mercer",2308,2703,-0.00989010989010989,-0.0276978417266187,-0.00331858407079646,6826
2016-09-30,"Plymouth","IN","Plymouth","Marshall",2309,1122,0.0108108108108108,0.0437209302325581,0.0144665461121157,6509
2016-09-30,"Bedford","IN","Bedford","Lawrence",2310,839,-0.00474495848161329,-0.0232828870779977,-0.0541149943630214,10341
2016-09-30,"Seaford","DE","Salisbury","Sussex",2311,1231,-0.0222398729150119,-0.0427682737169518,0.118074477747502,7058
2016-09-30,"Holly Springs","NC","Raleigh","Wake",2312,1531,0.00196335078534031,0.00261951538965291,0.00856389986824769,11758
2016-09-30,"White Center","WA","Seattle","King",2313,1906,0.0122145512480085,0.0398254228041462,0.100461893764434,3392
2016-09-30,"Fallon","NV","Fallon","Churchill",2314,1177,-0.000848896434634975,-0.00507185122569738,0.078826764436297,5396
2016-09-30,"Villa Park","IL","Chicago","Du Page",2315,1742,0.000574382538770821,-0.00740740740740741,0.00810185185185185,6874
2016-09-30,"Benbrook","TX","Dallas-Fort Worth","Tarrant",2316,1440,0.000694927032661571,-0.000693962526023595,0.0329985652797704,7449
2016-09-30,"Fountain","CO","Colorado Springs","El Paso",2317,1299,0.000770416024653313,-0.00230414746543779,0.0156372165754496,8281
2016-09-30,"Olney","MD","Washington","Montgomery",2318,2592,0.00895289996107435,0.0200708382526564,-0.00460829493087558,5498
2016-09-30,"Mount Pleasant","MI","Mount Pleasant","Isabella",2319,959,0.0278670953912111,0.0526893523600439,0.00841219768664564,3690
2016-09-30,"Grand Chute","WI","Appleton","Outagamie",2320,1161,-0.00343347639484979,0.00172562553925798,0.0393912264995524,5440
2016-09-30,"McKeesport","PA","Pittsburgh","Allegheny",2321,767,0.00130548302872063,0.00524246395806029,0.0158940397350993,7354
2016-09-30,"Floresville","TX","San Antonio","Wilson",2322,1423,-0.00210378681626928,-0.0028030833917309,-0.0104311543810848,4928
2016-09-30,"Mechanicsville","MD","California-Lexington Park","Saint Marys",2323,1548,-0.00257731958762887,-0.0190114068441065,-0.0462107208872458,9911
2016-09-30,"Trotwood","OH","Dayton","Montgomery",2324,790,0,0.00893997445721584,0.0589812332439678,8127
2016-09-30,"Radford","VA","Blacksburg","Radford City",2325,1188,-0.00419111483654652,-0.000841042893187553,-0.0238290879211175,6401
2016-09-30,"Lomita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2326,2735,0.00256598240469208,0.00477590007347539,0.0336356764928194,3143
2016-09-30,"Ferndale","WA","Bellingham","Whatcom",2327,1508,0.012760241773002,0.0182309250506415,0.00734802939211757,6478
2016-09-30,"Cantonment","FL","Pensacola","Escambia",2328,1185,-0.00503778337531486,-0.0133222314737719,0.00338696020321761,9781
2016-09-30,"Belton","MO","Kansas City","Cass",2329,1240,-0.00161030595813205,0.0056772100567721,0.0652920962199313,7605
2016-09-30,"Mayfield","KY","Mayfield","Graves",2330,791,0.00764331210191083,-0.013715710723192,0.0219638242894057,1909
2016-09-30,"Navarre","FL","Pensacola","Santa Rosa",2331,1335,-0.00149588631264024,-0.00964391691394659,-0.0183823529411765,13159
2016-09-30,"Troutdale","OR","Portland","Multnomah",2332,1688,-0.00059206631142688,-0.0064743967039435,0.0305250305250305,4489
2016-09-30,"Marina","CA","Salinas","Monterey",2333,2383,-0.00167574361122748,0.0136112292641429,0.105800464037123,3387
2016-09-30,"West Saint Paul","MN","Minneapolis-St Paul","Dakota",2334,1411,0,-0.0139762403913347,0.00713775874375446,4690
2016-09-30,"Alton","IL","St. Louis","Madison",2335,780,-0.00383141762452107,-0.0101522842639594,0.0182767624020888,10306
2016-09-30,"Alpena","MI","Alpena","Alpena",2336,867,-0.00459242250287026,-0.00459242250287026,0.0284697508896797,13053
2016-09-30,"Grand Island","NY","Buffalo","Erie",2337,1739,0.000575373993095512,0.00694846554719166,-0.0051487414187643,7084
2016-09-30,"Park Forest","IL","Chicago","Cook",2338,1314,-0.00605143721633888,-0.00379075056861259,0.0233644859813084,6031
2016-09-30,"La Canada Flintridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2339,5900,0.00357203606055452,0.0195265249697598,0.0903714655331732,6779
2016-09-30,"Bessemer","AL","Birmingham","Jefferson",2340,748,-0.00133511348464619,-0.00664010624169987,0.00133868808567604,10632
2016-09-30,"Weirton","WV","Weirton","Hancock",2341,709,-0.0247592847317744,-0.0695538057742782,-0.0921895006402049,8087
2016-09-30,"Seffner","FL","Tampa","Hillsborough",2342,1328,0.000753579502637528,0.00150829562594269,0.0184049079754601,7725
2016-09-30,"Five Corners","WA","Portland","Clark",2343,1585,0.00955414012738853,0.0140754958413308,0.0587842351369406,5752
2016-09-30,"Columbia Heights","MN","Minneapolis-St Paul","Anoka",2344,1380,0,0.000725163161711385,0.0117302052785924,5939
2016-09-30,"New Philadelphia","OH","New Philadelphia","Tuscarawas",2345,1018,0,-0.0029382957884427,0.00196850393700787,7913
2016-09-30,"Carmel","NY","New York","Putnam",2346,2495,0.00483286347160693,0.000400962309542903,0.0356994603569946,5559
2016-09-30,"Menomonie","WI","Menomonie","Dunn",2347,1103,0.00455373406193078,-0.00541027953110911,0.0241411327762303,7115
2016-09-30,"Monroe","CT","Stamford","Fairfield",2348,2365,0,0.00339414509970301,-0.00755350398657155,5865
2016-09-30,"Coolbaugh","PA","East Stroudsburg","Monroe",2349,1137,-0.0035056967572305,-0.0147313691507799,-0.0155844155844156,9854
2016-09-30,"Ives Estates","FL","Miami-Fort Lauderdale","Miami-Dade",2350,2131,-0.000469043151969981,0.00235183443085607,0.0596718050721034,2940
2016-09-30,"Barnegat Township","NJ","New York","Ocean",2351,1731,0.000578034682080925,0.00464306442251886,0.0359066427289048,8121
2016-09-30,"New Bern","NC","New Bern","Craven",2352,930,-0.00641025641025641,-0.023109243697479,-0.0510204081632653,15607
2016-09-30,"Silverdale","WA","Bremerton","Kitsap",2353,1708,0.00648202710665881,0.0154577883472057,0.0582403965303594,5501
2016-09-30,"Smiths","AL","Auburn","Lee",2354,1061,-0.00469043151969981,-0.0130232558139535,-0.0148560817084494,5357
2016-09-30,"Hayesville","OR","Salem","Marion",2355,1394,0.00722543352601156,0.0160349854227405,0.0797831138652208,4244
2016-09-30,"New Hope","MN","Minneapolis-St Paul","Hennepin",2356,1562,-0.000639795265515035,-0.00509554140127389,0.029663810151615,4768
2016-09-30,"Lynbrook","NY","New York","Nassau",2357,2748,0.00881057268722467,0.0280583613916947,0.0784929356357928,4319
2016-09-30,"King of Prussia","PA","Philadelphia","Montgomery",2358,2022,0.00497017892644135,0.0269172168613509,0.0575313807531381,5046
2016-09-30,"Cordele","GA","Cordele","Crisp",2359,903,-0.00769230769230769,-0.0152671755725191,-0.0258899676375405,4789
2016-09-30,"Kenmore","WA","Seattle","King",2360,2509,0.00159680638722555,0.0125100887812752,0.072680632749038,6327
2016-09-30,"Mountlake Terrace","WA","Seattle","Snohomish",2361,1912,0.0047293746715712,0.0197333333333333,0.0753655793025872,5303
2016-09-30,"Town of Brunswick","ME","Portland","Cumberland",2362,1627,-0.0163240628778718,-0.0573580533024334,0.0105590062111801,5116
2016-09-30,"Takoma Park","MD","Washington","Montgomery",2363,2308,-0.00602928509905254,-0.0170357751277683,-0.0249260667511618,4494
2016-09-30,"Madison","OH","Cleveland","Lake",2364,1141,-0.00174978127734033,0.00175592625109745,0.0115248226950355,6442
2016-09-30,"Affton","MO","St. Louis","Saint Louis",2365,1116,-0.000895255147717099,-0.0106382978723404,-0.0210526315789474,8002
2016-09-30,"Rosamond","CA","Bakersfield","Kern",2366,1297,0.00231839258114374,0.00309358081979892,0.042604501607717,4575
2016-09-30,"Darby Township","PA","Philadelphia","Delaware",2367,1108,0.00271493212669683,0,0.0335820895522388,6873
2016-09-30,"Ooltewah","TN","Chattanooga","Hamilton",2368,1597,-0.0154130702836005,-0.0396873120865905,-0.0202453987730061,8610
2016-09-30,"Roselle","IL","Chicago","Du Page",2369,1845,0.00271739130434783,0.00599781897491821,0.0142935678944475,7470
2016-09-30,"Mount Pleasant","WI","Racine","Racine",2370,1286,-0.0227963525835866,-0.0107692307692308,0.0379338175948345,7148
2016-09-30,"Burlington","KY","Cincinnati","Boone",2371,1379,-0.00144822592324403,0.00436999271667881,0.0117388114453412,8234
2016-09-30,"Stoneham","MA","Boston","Middlesex",2372,2542,0.00276134122287968,0.0115399920413848,0.0362821035466775,5246
2016-09-30,"Clarkston","GA","Atlanta","Dekalb",2373,1130,0.00444444444444444,0.0161870503597122,0.0782442748091603,2711
2016-09-30,"East Falmouth","MA","Cape Cod","Barnstable",2374,1828,-0.0150862068965517,-0.0317796610169492,-0.043432757718472,11190
2016-09-30,"Clinton","UT","Ogden","Davis",2375,1402,0.00935925125989921,0.0377498149518875,0.0751533742331288,6003
2016-09-30,"Baker","LA","Baton Rouge","East Baton Rouge",2376,1144,-0.00780572419774501,-0.0197086546700943,-0.0180257510729614,6660
2016-09-30,"Broadview Heights","OH","Cleveland","Cuyahoga",2377,1956,0,0.00256278831368529,0.0349206349206349,5851
2016-09-30,"Picayune","MS","Picayune","Pearl River",2378,1060,-0.013953488372093,-0.022140221402214,0.067472306143001,5416
2016-09-30,"Gainesville","VA","Washington","Prince William",2379,2489,-0.00599041533546326,-0.0200787401574803,-0.0200787401574803,8265
2016-09-30,"Darien","CT","Stamford","Fairfield",2380,6794,0.00310054628672671,0.0155455904334828,0.0211934465654592,6322
2016-09-30,"Sunnyside","WA","Yakima","Yakima",2381,1035,0.012720156555773,0.0659114315139032,0.109324758842444,4252
2016-09-30,"East Moline","IL","Davenport","Rock Island",2382,800,-0.0147783251231527,-0.0464839094159714,-0.0396158463385354,6907
2016-09-30,"Cortland","NY","Cortland","Cortland",2383,1340,-0.00740740740740741,-0.0168745414526779,0.0221205186880244,3145
2016-09-30,"South Whitehall Township","PA","Allentown","Lehigh",2384,1604,0.0069052102950408,0.0145477545857053,0.0629555997349238,7063
2016-09-30,"Newberry","SC","Newberry","Newberry",2385,886,-0.0316939890710383,-0.0712788259958071,-0.160984848484848,9784
2016-09-30,"Silver City","NM","Silver City","Grant",2386,1063,0.00949667616334283,0.00567644276253548,-0.00468164794007491,6254
