"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Wichita Falls","TX","Wichita Falls","Wichita",319,114600,112500,114000,115950,116450,114900,114900,113950,114950,114900,109950,109900,109900,102750,109900,110000,109500,109500,109500,108900,103000,99900,107999,105500,109900,109500,109250,104900,105900,109900,108900,105000,99900,104450,99900,99900,95250,95700,99900,107750,110000,114000,114900,109500,109250,104900,99700,100950,99900,104950,109900,109900,112250,109900,108250,107500,106250,105000,106000,105000,109900,111700,110000,110000,109700,104700,109900,114000,114000,113500,114500,108500,108500,112250,104900,109000,110000,117100,117500,114250,114000
"Green Bay","WI","Green Bay","Brown",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,102900,105400,105400,109900,114400,114900,114900,114900,114900,112700,109900,109900,109900,111400,109900,109900,114500,112900,109900,109700,109700,104900,99900,99900,105400,104900,107950,109900,111700,114900,114900,109900,109900,104900,112500,109950,112900,123900,116900,119900,119900,124900,127900,121400,119900
"Fairfield","CA","Vallejo","Solano",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299450,289000,289995,299000,310000,324900,319000,309900,295000,292500,307450,310000,305000,305000,317000,310000,329000,332500,339950,350000,345000,349900,345000,350000,361000,350000,350000,350000,350000,347498.5
"Madera","CA","Madera","Madera",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,173750,164900,175950,189000,199900,214900,224900,222450,214950,214900,216000,215000,209900,209900,215000,219000,225000,229000,219000,219900,209950,206000,199950,209900,210000,210000,219900,219900,219950,216000,224900,229900,225000,223950
"Merced","CA","Merced","Merced",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,145000,144900,150000,149900,148750,152500,168750,175000,169500,169950,164200,158000,160000,167000,177450,184950,185000,189000,189900,192500,199900,205000,199900,199900,194900,181250,190000,199000,199999,199900,205000,210000,210000,205000
"Daly City","CA","San Francisco","San Mateo",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570000,574500,575000,583500,598888,628000,628944,639750,623000,647000,649000,669000,650000,693000,619000,650000,629000,648944,681944,699000,698300,699000,699000,699950,725000,725000,727000,725000,721500,738500,749944,782888.5,750000,789789,782888.5
"Perris","CA","Riverside","Riverside",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230800,230000,235000,235000,235000,230000,234975,239000,235000,237000,237000,239999.5,240000,239999.5,248000,249000,254950,250000,250000,250000,248700,245000,245000,250000,254990,255000,254995,259900
"Livonia","MI","Detroit","Wayne",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145950,138900,141400,147500,149777,149900,149900,163900,169900,169900,169900,176000,174999,163900,165000,169900,172400,179500,174900,169900,173750,165000,169000,169900,164900,159900,154900,156000,159000,155950,173500,185000,179900,189450,189900,189900
"San Leandro","CA","San Francisco","Alameda",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417944,448500,425000,449000,431975,449925,469000,450000,459000,459900,459900,469950,479000,479750,444975,479000,499900,499925,517000,499000,515000,519950,525000,534944,499999,499000,499000,505000,529950,530000,539000,549950,549950,565000,559888
"Dearborn","MI","Detroit","Wayne",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113450,112900,109900,113300,114900,119900,119700,119900,119900,119900,119000,119900,114900,114900,117000,115500,118800,121950,127900,129900,129900,125000,119900,120000,120000,119900,119900,119900,119900,126700,129900,137900,134900,130000,134900
"South Gate","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,335000,322500,335000,352250,352250,360000,359500,365000,375000,370000,370000,379500,380000,375450,402499.5,397000,395000,380000,385000,399450,4e+05,420000
"Sandy Springs","GA","Atlanta","Fulton",330,325000,325000,328600,325000,325000,317000,315000,312000,299450,279500,269900,265000,254400,249500,249375,249950,249900,250000,252000,249900,253900,249900,259000,259900,259900,250000,259900,259950,274900,279900,274950,269900,259900,267400,304900,315000,3e+05,325000,292900,289900,317000,329000,325000,339450,325000,315000,315000,316500,316500,326900,328200,345000,349900,349900,342150,349700,349900,349900,358000,355300,373500,376900,374700,4e+05,409450,415000,410000,409000,410000,410000,399900,425000,439900,435000,440000,460000,467450,467450,493900,481360,475000
"Town of Greece","NY","Rochester","Monroe",331,124900,127950,129500,127400,129900,129900,119900,119450,114900,109900,109900,104900,103500,109900,109900,112700,114900,117000,109900,98500,99125,99900,94900,94700,98500,104900,114900,119900,119900,119900,119900,119900,117500,114900,119900,119900,124400,119900,123000,129900,124900,125000,125900,124900,124900,128900,127900,129900,128200,124900,124900,125450,127500,127900,124900,119900,124900,123500,122900,114900,119900,121000,119900,119900,124900,123900,121750,123900,119900,115000,114900,117900,119900,117900,119900,124900,124995,124900,123900,119900,119900
"Albany","NY","Albany","Albany",332,179900,179900,180000,179900,179900,179900,179000,176500,174900,174900,173000,172950,171500,169000,169699,165000,179000,179900,169900,169900,171449.5,168250,168250,165000,164900,164900,168900,163900,169000,168500,167700,166250,165000,164900,165000,159900,164944,169900,169900,175000,174950,179634.5,172900,170400,173500,169990,166500,169450,169000,168750,168750,169777,169900,169700,169000,169000,168450,164900,164900,159900,159900,164900,164950,168230,168900,169900,169900,165900,164900,159900,159900,159900,159000,159900,164900,168950,169899,169900,169900,165900,164900
"Richardson","TX","Dallas-Fort Worth","Dallas",333,165000,164900,159900,160000,163000,166900,165000,165000,164900,161000,159900,159000,157000,150000,153600,149900,154700,159900,159900,157400,155000,153950,149000,154000,149950,149900,149900,149900,150000,157500,159900,155000,149967,157250,159900,159950,162950,162000,165000,169950,175000,172500,174450,175000,177750,174900,177900,185000,188900,191750,188950,189250,193000,182650,185000,187900,187000,195000,195000,199950,2e+05,2e+05,220000,220000,224900,225000,225000,224950,225000,224950,229900,229890,236250,244900,250000,253500,264500,265000,254700,250000,249900
"Portsmouth","VA","Virginia Beach","Portsmouth City",334,159900,164000,160000,165000,159500,154900,158375,157500,156900,153000,149900,146600,142950,144000,139500,137500,139150,139500,136000,135000,136300,137900,139900,139900,134900,130000,129500,123750,129900,125900,125000,129800,125000,129900,148500,150000,155000,155000,159900,167750,159900,159900,160500,160000,149000,145000,140000,140000,135000,140000,149900,149900,150000,149900,149900,147000,140000,144500,144900,139900,144900,144900,150000,151500,154000,155000,150000,149900,147750,147500,146900,145000,145500,140000,148900,149900,140000,144950,144900,150000,149900
"Longview","TX","Longview","Gregg",335,165000,164500,157900,154950,155500,149900,154900,151250,155000,159500,159900,159800,159900,152900,155950,156250,155000,158900,159388.5,159900,159900,160000,167500,169900,172250,169500,167500,164500,164500,164900,169000,169500,165850,169900,169000,169000,167500,175500,179500,173500,169900,163200,171900,168450,171900,178500,182000,178250,176000,185000,185900,185450,182200,175000,173900,178500,179900,177000,181499.5,179900,177450,177450,173750,169900,169900,175000,177000,179500,178000,174500,178000,186200,179900,178000,175000,178000,179900,172000,174950,173500,167400
"Laurel","MD","Washington","Prince Georges",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,310000,299990,282500,330000,325000,349245,339990,340000,339950,329900,320000,320000,265000,277387.5,274900,307400,309900,295000,289250,307500,309950,309000,298700,309000,309000,304900,349900,386395,398490,394990,394990,359900,362445,349900
"Orange Park","FL","Jacksonville","Clay",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128000,125660,129700,130000,136900,136900,140000,139450,144900,140000,140000,140750,140000,139900,139900,139450,135000,135900,139900,139900,139900,139900,145000,145000,139900,137000,139900,142000,145000,149700,143500,146400,149000,145000,146000
"Vero Beach","FL","Vero Beach","Indian River",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,249500,244450,250000,249900,249000,245500,242000,245000,237450,239700,237450,234950,239000,249000,250000,255000,250000,250000,249000,250000,259900,259900,279000,284900,287000,290000,289450,285000,290000,289900,286250,295000,295000,299500
"Spring Hill","FL","Tampa","Hernando",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,115000,115000,119000,119900,119950,122950,120900,119900,122700,120000,119900,121900,124800,124000,125000,126500,125000,124900,128000,124900,128300,129888,129900,130000,132000,133200,134900,135450,143500,144900,148000,150000,150000,154900
"Duluth","GA","Atlanta","Gwinnett",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,150000,149900,149900,155000,153900,158500,169000,169000,169000,174000,169700,169175,159900,167000,169900,177500,179900,179900,182500,183500,185000,189900,180000,177000,190000,189000,197000,191000,199990,209900,199945,2e+05,2e+05,209900
"Davie","FL","Miami-Fort Lauderdale","Broward",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199950,224850,209900,214900,211747.5,209949.5,215000,212250,239900,235000,234950,248000,235000,229250,235000,214900,222450,215000,239750,214999.5,219000,229900,242450,248500,242500,225000,244900,239000,230000,229900,230000,230000,230000,249500,239999,249250
