"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Herndon","VA","Washington","Fairfax",412,,,,,,,,,,,,,,389925,384900,389999.5,4e+05,419900,399900,392397,399900,395000,385000,379500,389900,390000,399990,439450,454500,469450,460000,459000,431499.5,429700,475000,475000,479000,512449.5,518500,516000,534900,534950,515000,499900,474949.5,459994.5,460000,452499.5,449900,449900,460000,469900,479900,472900,474900,462495,474900,459000,459900,445000,449900,469500,479900,505000,479900,484442.5,468990,484900,479450,475000,470990,455000,469449.5,459990,464950,523000,519950,519000,515000,499900,498060
"Monroe","LA","Monroe","Ouachita",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,129900,129900,132200,134500,134945,129900,129900,129900,135000,134900,125000,127500,128700,132500,135500,138500,144250,149000,144000,139950,139900,133000,137000,130950,136000,139000,145250,140000,139949.5,139900,139900,139500,139900,149000,145000,155000,165000,169500,169900,169000,171200,175000,175500
"Toms River","NJ","New York","Ocean",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253000,259000,259000,259000,259900,264945,265000,269000,265950,264945,262000,259900,265000,269900,260000,270500,279000,280000,285000,279900,277999,275000,275000,275000,269900,269616,269994.5,275000,277999,264900,264990,280950,279000,275000,278450,279700,279000,279000,269949.5,275000,279990,285000,285000,284900,284900,287000
"Trenton","NJ","Trenton","Mercer",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,65000,63950,65000,62000,62000,65000,62000,64000,65000,68000,65000,65000,64000,64700,64000,64000,60000,56500,59000,54250,51950,55000,59000,58000,55000,55000,54250,49900,50000,49900,50000,50000,55000,62479
"Pearland","TX","Houston","Brazoria",416,196500,198500,195000,195000,189900,189000,189900,189000,199000,194125,189900,189900,193995,190000,189900,188855,187000,185000,187950,189500,179900,180000,177163,179900,185000,187259,187500,187950,187777,187500,187500,185000,184990,194900,204500,209300,206000,210019.5,215000,215000,219900,229000,225000,225000,229990,239399.5,235000,239990,243900,235900,238999.5,237990,243900,249900,250000,260000,274495,280990,279900,279990,279990,283000,279113,269945,269796,264900,275782,284990,274700,282950,285495,291990,293490,284990,284992.5,278550,279450,279900,285000,280000,279897.5
"Bloomington","MN","Minneapolis-St Paul","Hennepin",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204900,209900,199900,199900,199900,214900,229900,229900,225000,224900,224950,229825,229000,230000,234900,234900,234900,235000,239900,235000,245000,239500,239900,239900,239900,239450,234900,245000,249500,249900,250000,250000,250000,249500,249900
"Nashua","NH","Manchester","Hillsborough",418,235900,245900,247900,239000,238450,243500,233000,228900,218000,216450,229950,229900,214900,2e+05,184999.5,199900,209900,210000,212500,209900,199900,199900,199900,199894,199900,199502.5,198900,204900,212800,205000,2e+05,204900,195000,199900,209900,206750,215000,224900,229900,229000,229250,229900,232000,229900,229400,225000,220500,219450,217500,211000,224400,229900,245350,244000,234000,230000,235000,239900,244200,247250,250000,254900,239900,248450,249900,259900,259000,250000,247250,245000,239900,239900,239000,244250,239900,239900,248950,259000,259900,250000,259900
"Edmond","OK","Oklahoma City","Oklahoma",419,226990,226990,227432,224900,223990,220000,219500,217500,219650,219000,218500,217000,214945,204990,212000,209900,209900,206990,209900,207850,204990,205000,204992.5,208000,209990,221363.5,226000,221945,225000,219250,213356.5,209990,209990,214900,239900,238490,242245,237672,241990,249900,250000,251990,254520,255900,259332.5,262450,271990,269900,274800,279900,278945,279900,277990,285000,285000,281490,279900,279900,279945,278583,299000,298200,299900,306945,306990,309900,304950,302100,295437.5,295703,294638.5,293499.5,284900,279900,260879,259900,275500,275000,270000,269900,269900
"Chapel Hill","NC","Durham","Orange",420,429000,431950,420000,415000,414000,404000,399000,399900,4e+05,390000,385000,386950,369900,364995,353008,349788,349250,349900,349900,350000,362900,355000,355000,359000,365000,368000,358500,359610,358000,350000,350000,349900,349000,350000,369000,363147,351235,375950,375000,404625,394700,404990,409900,397657.5,395000,389900,379000,378820,380000,385500,384900,392900,395000,399450,389900,398875,389900,387900,389900,389990,389990,390000,396700,406900,425000,425000,425000,428900,439900,425000,415978,418999,417450,432500,449000,449850,450000,450000,450000,450000,464950
"Lynn","MA","Boston","Essex",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223500,224700,229900,222250,229450,229900,244750,249000,249900,249900,249900,239450,239900,235000,237900,239300,239250,249900,249900,252250,252000,249000,249900,249899.5,254900,249900,249900,259900,269900,269900,269900,274900,283391,284145.5,285000
"Williamsburg","VA","Virginia Beach","James City",422,329900,329900,337900,329900,325000,329000,329950,329000,329000,325000,319990,314900,314900,304100,315000,324900,319900,319990,319900,316800,318750,324900,320000,312900,309990,315000,309900,309000,305000,307990,3e+05,299990,3e+05,299900,301990,309990,308670,305000,325000,329990,334995,334990,339990,339500,339500,344990,339500,335000,336495,337000,344000,339995,344000,344990,344990,349000,347990,350000,349990,349250,347000,349990,349990,359000,349000,351000,350000,350000,350000,349000,350000,347250,339995,349900,349900,344990,344990,339900,344990,344990,344990
"Reading","PA","Reading","Berks",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54900,50000,49900,49900,49900,50000,49900,54900,54900,54900,52000,49900,49900,49900,49900,48000,49900,49900,49900,49900,49500,49000,47500,48450,46750,45000,49150,49900,49900,53000,49900,50000,49900,49900,49900,49900,49400,48000,48000,49500,49900,49900,53500,50000,49950,54900
