"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297000,299000,299000,305000,299450,299900,314700,329000,325000,329000,323500,334000,322000,309950,320000,325000,325000,339450,348250,345250,347000,350000,367450,369000,369000,362600,349000,359500,375000,379450,379450,375000,375000,395000,399000
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366250,379990,388750,389990,392995,384500,389000,364500,375000,359900,358000,360000,362477.5,375000,379000,374900,374900,385000,389000,389450,399000,388000,377450,375000,379950,384975,375000,398000,412450,435000,434000,424000,422500,386000,388456.5
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,261500,259000,259900,251824,253500,259850,245250,245500,249900,250000,259000,257300,249900,251648,249950,254250,269900,274950,269900,271800,275000,283990,290000,286900,287000,285000,285000,269900,278700,276250,269950,269000,265000,289900
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324900,297750,295000,319950,299000,325000,311051.5,324900,331130,330000,313750,324900,337450,361950
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",15,350000,350000,350000,349500,354999,350000,342450,337000,339000,327900,336500,330000,329000,324900,324000,329900,325000,319900,319900,312500,302000,319000,307500,307450,309950,334900,334700.5,333616.5,337450,334750,344900,339900,335000,350000,359900,359900,354500,359900,366500,365000,379000,385000,389500,380500,369250,369000,365000,372000,370000,375000,389000,409500,405750,405999,403200,410000,424875,419000,404750,409500,409900,435000,444250,459949.5,449000,449900,448698,471700,484950,485000,482500,480000,485000,5e+05,519000,499900,497450,499000,497000,491000,499000
"East Side","El Paso","TX","El Paso","El Paso",16,185000,185000,189950,187150,185000,179950,179974.5,184900,185411,182050,180000,179900,179900,174425,169950,178475,179000,178975,175900,175000,179400,179700,175950,175000,173850,175338.5,176425,179950,175000,171475,169990,172750,179700,184900,185450,185900,185000,185400,179900,177450,185999,185000,183122.5,179950,179700,186450,186900,184950,189950,190750,190750,193500,190000,189999,185500,189950,190000,182950,188000,179900,189000,185950,186999,188950,190750,186450,186262,185000,181950,178950,186624,179700,180150,182000,188000,188612.5,185320,184425,185000,184900,181900
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739000,724800,724450,724000,682500,675000,649000,608654.5,649000,649000,649500,622000,675200,649000,712000,737000,694000,699000,689500,731637,7e+05,699000,749000,688500,696975,704950,798600,757000,715106.5,674900,671365,647000,662440,662440
"Jamaica","New York","NY","New York","Queens",18,347950,329000,349000,352500,347950,349450,349000,349000,349900,350000,350000,365000,355000,350000,349900,350000,355000,355000,350000,349999,340000,338000,329000,339499.5,349000,349000,349000,342499.5,345000,339000,349999.5,359900,369000,369000,369000,375000,379000,379000,389000,379000,370900,379000,389000,389000,399000,408500,415000,399000,419000,429000,429000,389000,360000,359500,399000,399000,399000,379000,359500,389000,414000,430000,445000,439500,469999,469999,420000,419000,419999,429000,415000,444000,494000,499000,494499.5,527000,529000,519000,529000,549499.5,549000
"Roosevelt","Fresno","CA","Fresno","Fresno",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234650,231470,230990,224950,229950,224450,229450,228475,239000,240990,222990,220000,222990,229950,219900,232500,244495,230000,225995,231500,249900,249500,245000,248500,242500,249947.5,249900,248000,258450,255000,277500,280000,255000,245000,257000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",20,675000,689450,675000,649900,625000,632500,615000,619949.5,625000,599994.5,599000,599000,575000,569000,524000,519900,524900,539100,539000,539100,549925,565000,599000,625000,625000,638888,632000,649900,649950,669250,695000,658000,675000,699900,799950,8e+05,835990,849000,841500,819000,799975,821400,817000,844900,849900,799000,799000,847000,875495,849998.5,871750,839900,839900,784000,774995,774995,819000,799995,825000,837000,809900,849450,849900,869500,875000,874000,799900,799900,843500,865000,897000,885000,799999.5,850000,779500,798000,777000,789900,799945,799900,785000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,273497.5,279950,279900,279962.5,285000,288400,294400,299900,3e+05,302216.5,299995,299999,299900,305000,3e+05,301860,304950,319925,324999,324900,324900,324975,324900,324900,325000,319992.5,329000,329900,349900,354900,354851,348983.5,340000,345000,345000
"East San Jose","San Jose","CA","San Jose","Santa Clara",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531999.5,522450,518725,551450,559500,485000,507225,539000,569000,569000,579999,569000,557500,569000,567444,579500,599444,599000,599975,599000,649950,649000,648887,599888,585000,585000,594000,585500,599000,619000,599000,632500,649000,650000,655000
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",23,199900,199900,206000,208000,206750,199900,199950,199900,199000,199000,199100,194990,189900,195000,195000,195000,198250,198950,194900,194900,194900,199000,199000,199900,199900,199900,204900,205450,205900,209900,219900,207500,217950,216000,222450,219900,210000,219900,215000,217000,219900,228950,241900,229900,238450,230000,227500,237900,238400,239900,242900,252500,249900,249900,248500,245000,249900,244950,248750,249500,249950,239900,239500,239900,239000,239900,239500,249700,249900,249000,248200,244900,244900,239900,244888,247900,249900,249900,249900,248950,249750
"Alief","Houston","TX","Houston","Harris",24,99900,103950,101400,103700,96500,95000,94950,104000,1e+05,104000,104000,98280,96500,98900,99900,105000,105500,102425,98000,89900,89900,89450,95000,96250,89900,87000,89949.5,90950,92700,95000,95000,97500,94900,93250,96500,95000,95000,92000,95000,96000,98375,105000,109450,110000,115000,115000,115900,116000,115950,118000,118000,118500,119250,120000,124900,124900,126000,125500,121450,129900,124900,144900,144900,144900,146500,145750,149450,149450,162900,164900,157500,163000,163800,159900,170000,162500,162250,159900,159999.5,159949.5,166000
"Bullard","Fresno","CA","Fresno","Fresno",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,318000,311500,325250,329000,331425,336700,341162.5,341912.5,325000,341450,358150,349999.5,349950,344700,347200,347450,349900,347950,343450,337000,339000,340925,342400,334500,338925,339900,382450,374000,389000,349450,340000,359900,334950,344900
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849900,862000,895000,854500,910000,949949,899900,930000,975000,935000,1024500,924500,920000,959900,905000,897000,930000,959000,950000,967000,987000,995630,1025000,1025000,1050000,1049000,1025000,999000,1059500,1069000,1074500,1050000,995000
"Northeast","El Paso","TX","El Paso","El Paso",27,126190,124750,126000,126380,127800,128000,124950,128000,119500,119900,117900,122000,127975,128950,124950,124950,124975,129700,129700,124900,124950,120450,115450,115450,116450,116450,120000,118450,118225,119400,118900,118000,118000,115000,118450,122475,123725,122200,121675,121675,126000,127950,125000,124725,125000,126450,125000,125725,120000,123875,120125,122750,119950,120250,124125,126250,128375,125850,123950,122950,120000,118000,121150,130950,139000,139900,131950,129763,130925,129900,127331.5,130806.5,134000,134000,134000,128856.5,123950,123950,120000,123000,129700
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000,159900,159950,162450,143500,138947.5,149900,145000,149900,168400,170000,169900,161100,167450,170000,168500,175000,175000,188000,184407.5,179950,179950,199900,199900,210000,203000,203000,199750,215000,206450,212450,211380,199900,189900,198950,215000
"Northwest","El Paso","TX","El Paso","El Paso",29,255000,255000,251900,259700,265000,263000,264900,264900,264900,269900,275000,274995,265000,258950,255000,257000,254500,251500,250000,249900,247975,245000,243515,243515,247950,245797.5,247400,249925,250750,250375,249950,249950,251375,255000,257074,254900,250950,249950,255000,255000,255000,259600,255475,249950,249900,249700,246450,245000,244000,245950,249900,249900,243974.5,249570,244950,241280,244680,243500,240000,240440,243000,236935,245500,246475,249975,252450,249900,249500,248777,249250,250000,254000,247000,249000,249900,247950,249450,249000,249900,251950,251450
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",30,143500,141900,140000,139900,140000,142950,142500,140000,143400,140000,135000,129900,130000,129999,132995,134315,129999,132250,129950.5,129901,125000,129900,130000,130000,129900,129900,126000,131300,129900,131500,130500,129900,132900,139450,148450,149700,149300,150000,150000,151500,160000,159900,158000,158000,162500,162500,160000,160000,162900,168500,166950,167500,169999.5,168000,167900,165000,165000,165000,169900,173900,165000,168400,168900,169000,179950,186500,189900,189900,180000,180000,182500,180000,188500,199900,199900,2e+05,195000,199900,195000,199000,199990
"Logan Square","Chicago","IL","Chicago","Cook",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464000,524900,524450,549900,5e+05,469900,499500,469900,469900,394900,387450,399000,435000,432450,462000,466500,474000,543900,550000,559900,599000
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",32,404500,419000,419000,399997,399497.5,394000,389000,388000,397700,389000,372400,367275,359900,349900,352000,349500,350000,362500,338500,338900,334900,325000,312495,325000,324900,345000,347700,349900,369000,370986,375000,399000,379500,397000,405000,4e+05,4e+05,409900,416950,435000,425000,434500,450000,446750,419900,414900,409000,414900,4e+05,431500,439929,495000,511995,5e+05,495000,492450,489000,482450,475000,479950,499900,520000,545000,522000,550000,575000,559000,564900,589000,572500,559900,559000,574900,612000,605500,627000,575000,599500,625000,555000,577500
"South Ozone Park","New York","NY","New York","Queens",33,444999.5,447000,427000,439990,432000,446999.5,449000,459000,459000,446999.5,435000,435000,439000,444999,439000,425000,437000,419000,419000,417000,404450,399000,399000,399000,4e+05,4e+05,399450,4e+05,399450,379000,369000,369000,364000,369000,369000,369000,369999,399000,409000,409000,409000,419000,420000,420000,420000,420000,420000,420000,399495,425000,459000,429990,499000,479000,488500,479500,474500,493500,469000,472000,445000,439000,449000,476499.5,469900,449000,484000,498000,499000,449000,463500,489000,499000,534500,549000,549000,522000,549000,569000,549000,569000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358250,358250,357100,375000,370000,362400,368825,377000,377000,365000,362900,349900,344499.5,355000,352500,349400,347195,354492.5,354497.5,367500,372950,380000,372500,359900,360000,350000,372200,384900,376950,395000,379000,399000,419000,420000,415000,425000
"Evergreen","San Jose","CA","San Jose","Santa Clara",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998888,1050000,1111000,1100000,1049000,1099500,1125000,1099500,1132500,1132500,1138000,1129000,1125000,998940,990000,1100000
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000,405900,395000,389999,389999,392499.5,412500,4e+05,425000,428750,439975,429950,445000,432500,489900,480000,449900,448800,449975,447444,450000,464000,465000,459000,439900,467000,459500,472500,526250,534250,534250,529500,499974.5,479900,489995
"West","Arlington","TX","Dallas-Fort Worth","Tarrant",37,168450,169900,164900,164400,168500,174650,171650,180000,190000,179900,175000,169950,169900,171250,172500,175000,175000,175000,174950,174250,174950,169900,166450,166900,165000,169900,174900,169200,189900,189900,189900,184900,184900,189500,209000,209000,209000,207450,199950,2e+05,210000,207500,210000,205127.5,199900,214900,208900,219900,211000,199450,199900,209975,225000,225000,229450,239999,229900,229000,229000,230000,225000,240000,249700,256900,260950,234900,239500,241900,250000,262500,265000,255000,255000,252900,275000,286950,269900,259450,250000,249900,252450
"North Raleigh","Raleigh","NC","Raleigh","Wake",38,349900,347487.5,341450,339900,333000,334900,324900,325000,333000,333000,326500,325000,328000,325000,319900,315000,315000,310000,312900,309900,309900,309900,304950,299999,315000,315000,319900,310000,317000,312900,310000,325000,329000,299950,319950,325000,359900,385000,385000,380000,360000,359500,359000,349900,369900,367450,362250,365000,375000,374950,395000,366250,377450,372449.5,413900,424900,427775,441625,444990,439990,444900,444990,434950,438000,446995,435000,439250,434200,419500,399950,417200,429950,439990,389000,379000,424900,436325,424900,380000,366500,398000
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,650000,649500,629000,619950,675000,675000,697000,699000,679450,654900,649000,649950,649000,649975,675000,650000,692475,699900,699000,699000,699450,689950,699900,699900,695000,699450,697000,699900,749450,749475,729000,729000,725000,725000
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619000,650000,635000,631700,619000,599000,599000,599000,582000,599000,569900,525000,619000,614450,635000,599950,6e+05,625330,630000,632500,630000,634000,595000,599000,614500,630000,634900,649998.5,682500,647144,650000,649000,680000
"Mira Mesa","San Diego","CA","San Diego","San Diego",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474500,479000,474000,508000,479900,489000,497000,524000,510000,499000,499000,499000,475000,499000,497000,520000,525000,529250,525000,540000,552450,549444,539900,540000,544900,544900,546950,579900,569000,587450,572500,580000,598500,587000,582500
"Blossom Valley","San Jose","CA","San Jose","Santa Clara",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,688000,735000,730000,749950,754500,748500,749000,732444,734000,739450,754444,729499.5,769000,765000,739380,760940,770000,780000,782444,772444,772444,788000,799000,799444,779450,799000,792000,798000,772500,799000,824950
"Cordova-Appling","Memphis","TN","Memphis","Shelby",43,177874,179900,177874,177500,177500,174850,172500,169900,172500,170000,164900,159500,156250,164500,159900,159900,160000,159950,161400,159900,153900,152950,156500,147000,139900,140000,145000,149000,149500,149000,149900,151450,158000,164900,177160,175500,174900,169900,169900,172000,169900,175000,179450,182500,185000,184200,182500,185150,182500,175500,174000,169900,174000,179750,173500,169000,168000,163947.5,163947.5,164900,167500,165000,169000,179000,176500,179900,179900,189900,189950,194500,197500,190000,189900,196750,199999,194750,189900,189000,193000,194700,191000
"Reseda","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,449000,499000,471500,463975,465000,460000,452500,441000,450000,450000,475000,495000,475000,479999,479999,499900,511605
"Cambrian Park","San Jose","CA","San Jose","Santa Clara",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000,928888.5,946944,949500,949000,962000,943500,988000,986500,982500,995000,1095000,1098000,1079000,1099000,1099999,1098000,1099000,1093444,1037500
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393000,382000,394950,405000,422450,424814.5,409900,409950,417750,416750,401900,4e+05,412250,399900,415000,412450,410000,385000,385000,387911,389500,392450,391950,395950,389500,379900,395250,409262.5,409900,399900,399900,408600,421212,409900,408900,410150,399000,396500,419450,409900,418650
"Kingwood Area","Houston","TX","Houston","Harris",47,202450,190771,192000,189900,195000,199900,198750,195000,205000,212000,211200,209900,211000,212450,214900,214700,215000,219900,214900,209900,199990,196569,189700,196569,199945,219700,213900,219000,224950,229000,232000,234944.5,237900,235369.5,239900,239900,253990,249900,249900,249900,248745,248500,249900,249900,251990,255490,248490,257945,263945,269900,272000,280000,280445,278945,282445,285990,290000,290750,279950,292990,294900,299945,301970,3e+05,299000,299250,308950,309470,309900,310990,315000,315000,314900,308970,299900,309925,307304,299900,297000,287950,285000
"Estrella","Phoenix","AZ","Phoenix","Maricopa",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000,162500,165000,167000,169900,169900,172200,172950,174300,173700,169949.5,166000,165450,165900,169999,169900,169900,169900,184000,179999,181900,179900,183750,187950,189900,186450,185000,189450,189247.5,189495,193499.5,199900,199900,199900,199900
"South Belt - Ellington","Houston","TX","Houston","Harris",49,142400,139500,134100,135495,136900,134990,125925,126911,140845.5,143000,144950,145000,142000,139900,139900,133945.5,132000,135900,131990,129900,122000,128000,122450,123990,125000,115000,114900,120000,128494.5,127900,129000,130000,129000,134900,148945,147490,134900,145750,132425,145000,158900,150000,154900,156875.5,154690,154000,154900,159900,174297,174990,175297,178990,165000,164000,155000,161999.5,175000,169000,169000,169900,179990,179900,175000,189250,179900,175000,180000,188900,194500,193995,209990,203495,199000,186950,204950,214421.5,195000,190950,190000,214000,209999.5
"Greater Fondren Southwest","Houston","TX","Houston","Harris",50,119450,119000,124900,124900,124950,123000,124900,129945,139900,138999.5,145000,146000,140000,144900,139950,144900,140250,136500,135000,130000,130000,129900,129847.5,130000,134350,131995,131900,129900,130000,137000,136250,139950,139700,139700,139949.5,139900,137400,136150,139900,139300,144250,144450,152400,154900,155950,158500,155000,154950,159900,160000,167973,159900,170000,159900,162447.5,167950,162250,179900,183700,182450,169000,169500,171250,192000,209500,216135,210000,225000,224950,227000,229900,220000,210000,210000,215000,205000,215000,215000,215000,211950,199000
"East Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",51,189950,196500,190000,185000,194700,199900,199000,195000,197000,189900,180000,177900,169000,170000,169900,167000,173750,174900,174900,174000,170000,169950,169900,168950,164750,169000,159900,166900,164900,159900,174900,180000,192950,2e+05,209900,199000,194950,194900,205000,205000,212900,218000,210350,210000,203000,200100,195000,199900,192500,2e+05,2e+05,2e+05,210000,214900,209950,209900,213450,209900,199900,199900,209900,209900,218250,226450,234950,235500,239900,239999.5,239000,236250,229000,239000,245000,241000,247450,243500,255000,236450,242450,249900,249900
"Northeast Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",52,239900,239900,236200,239900,247950,240000,240000,244900,247000,234900,225000,219500,219900,219500,219900,220000,224950,225000,221950,224900,220000,216450,209450,204900,209900,205000,205750,2e+05,199900,2e+05,214900,210000,214997.5,219000,234900,234950,249900,244499.5,244900,249900,251250,252500,245450,250000,253500,245000,255000,249900,249950,249950,247750,251000,254950,254900,252125,248950,250000,252500,249450,255900,278900,269900,259900,267500,274700,280000,285000,282450,280000,274500,274500,282000,279900,282400,279900,285450,296950,290000,289000,279900,279900
"Queens Village","New York","NY","New York","Queens",53,429000,429000,425000,419999,425000,409999.5,399999.5,399000,389000,389000,399000,399000,390000,389000,389000,389000,389000,389000,389000,379900,375000,379000,384562.5,382062.5,385000,385000,385000,382500,385000,382500,372500,367000,357999.5,355500,355000,362499.5,389000,398949.5,409000,399999,399000,409999,409499.5,409499.5,420000,399000,399000,399999,399000,399000,409499.5,429000,449000,449000,449000,449000,425000,427000,425000,439000,449000,454500,459000,459000,459000,459000,455000,459000,455000,459500,459000,459000,487000,499000,499000,493500,489000,485000,485000,469000,469000
"Woodward Park","Fresno","CA","Fresno","Fresno",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362000,350000,350000,356200,374850,342445,339900,335100,342470,329950,347000,365000,359000,359000,379000,369950,372474,374998,369975,379900,399947.5,399997.5,394950,377500,374949.5,380000,385425,374975,364200,369900,379225,404950,387450,395444,393000
"Kempsville","Virginia Beach","VA","Virginia Beach","Virginia Beach City",55,299700,295000,305000,289000,289000,287000,289000,295000,289900,280000,275000,267500,262250,265000,254950,265000,264900,258000,261750,260000,250500,245000,230000,241900,237450,245000,249900,247000,247900,249900,248900,239450,229000,225000,239900,244950,269900,290000,289900,293900,289900,289900,290150,285092.5,285285,285285,284900,285142.5,279450,275000,275000,270000,275000,279950,289900,295000,289900,290400,284950,290425,285700,285900,285450,289950,286575,288250,285000,287125,289900,292500,288500,282500,282600,284150,284900,289900,292750,284999.5,279900,274950,279900
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,261950,275000,275000,282450,285000,280000,306495,315000,319000,315000,317450,317450,312500,299900,297408,289900,299900,320000,339450,335000,329900,339500,329900,329950,332450,349000,349000,354500,352000,329950,339000,340995,349900,349900,349000,349695
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",57,168000,171450,168000,169000,165750,160000,165000,169900,158050,150000,139900,134900,129900,124900,124900,127200,128680,129900,134900,139000,139900,139900,138374.5,135000,134950,139999,148450,149999,160000,175000,163950,165000,165000,169000,179850,184700,189500,191000,191000,193900,2e+05,205000,205000,206000,220000,230000,234999,230000,234888,234888,246995,249999,247500,249999.5,254990,259950,259900,255000,266650,265000,265500,269900,274999.5,275000,294900,272450,279750,295000,291969,290550,292000,298000,287000,299945,299999.5,3e+05,3e+05,304472,319450,324900,318500
"Casas Adobes","Tucson","AZ","Tucson","Pima",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266250,264500,264500,242499.5,227495,237000,273150,272500,273150,272500,250000,267449.5,267449.5,275000,271650,274900,269400,264600,269600
