"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
274772,"Northeast Dallas","Dallas","Dallas","TX","Dallas-Fort Worth",1,23.0676328502415,20.4166666666667,16.7619047619048,13.3885438233264,16.8109668109668,14.4086021505376,19.5786864931846,19.5443645083933,21.4987714987715,23.2317073170732,22.0125786163522,19.2800488102502,21.3276836158192,20.745069393718,15.8015267175573,13.2377740303541,17.0098478066249,13.3606557377049,15.3786707882535,17.8991596638655,17.6423416198877,18.1518151815182,17.011701170117,20.0376293508937,17.907444668008,18.8034188034188,16,11.318407960199,19.2563081009296,14.6666666666667,13.2222222222222,14.8958333333333,17.148554336989,16.6495375128469,17.1306209850107,21.5217391304348,18.6298076923077,19.9279711884754,18.8186813186813,13.6431784107946,16.2650602409639,15.6976744186047,13.8364779874214,17.8861788617886,20.2546296296296,17.3469387755102,23.010752688172,20.855614973262,21.9931271477663,22.8538283062645,15.8974358974359,12.3032904148784,15.5228758169935,13.1170662905501,13.1367292225201,12.3368920521945,14.4478844169247,15.6626506024096,17.056530214425,19.1532258064516,22.9896907216495,23.3805668016194,16.8443496801706,11.9638826185102,16.3438256658596,13.7614678899083,15.5712841253792,16.4812942366026,16.1895360315893,20.7280080889788,22.4752475247525,19.1780821917808,23.1837606837607
192689,"Paradise","Las Vegas","Clark","NV","Las Vegas",2,19.1128506196999,16.7439165701043,16.657159155733,14.3869209809264,18.3064997018485,15.7142857142857,16.9581346051934,12.3620309050773,11.266034578918,13.7554585152838,13.6859323882225,10.6774338268282,11.4988558352403,11.7883841288097,10.4556074766355,10.5390672319806,11.9209388511427,8.92193308550186,6.98924731182796,5.86701434159061,4.80461242793081,4.86244401791427,4.71204188481675,4.72201066260472,5.46047269763651,6.19469026548673,4.36760691537762,5.91775325977934,7.51565762004175,3.87931034482759,5.175983436853,4.19512195121951,4.00801603206413,6.06060606060606,7.51953125,10.4696673189824,12.4509803921569,11.1111111111111,11.3702623906706,10.9458023379384,12.0545073375262,13.8185654008439,12.124248496994,11.2903225806452,11.3753877973113,11.8448637316562,14.6971201588878,14.8915187376726,13.8383838383838,16.0275319567355,13.4158926728586,12.4161073825503,11.0989010989011,11.4232209737828,13.3204633204633,11.3295880149813,12.241054613936,11.6695059625213,13.2142857142857,15.2497808939527,17.7655677655678,17.6795580110497,15.7894736842105,12.6607319485658,14.0535372848948,12.657091561939,13.0284728213978,11.2931034482759,11.0924369747899,12.7777777777778,13.3443163097199,14.2857142857143,16.1175422974176
112345,"Maryvale","Phoenix","Maricopa","AZ","Phoenix",3,20.8333333333333,19.4343727338651,14.9295774647887,14.8325358851675,16.9294037011652,14.3252595155709,13.5961930659415,9.99180999180999,7.35970561177553,6.21359223300971,7.43034055727554,5.55555555555556,5.30612244897959,5.65031982942431,5.24691358024691,4.76683937823834,5.07497116493656,3.66748166259169,4.17310664605873,2.93577981651376,3.6697247706422,5.50098231827112,8.28402366863905,10.2908277404922,6.53061224489796,12.4752475247525,10.1910828025478,9.30735930735931,11.4457831325301,8.1447963800905,5.05263157894737,5.18358531317495,7.96019900497512,10.3529411764706,10.4408352668213,14.2857142857143,15.370705244123,22.9706390328152,19.1850594227504,15.2920962199313,18.7086092715232,15.36,14.2857142857143,16.1111111111111,12.9770992366412,13.9004149377593,16.7293233082707,16.304347826087,16.7910447761194,15.2057245080501,16.1001788908766,11.4235500878735,14.0869565217391,12.1212121212121,9.68858131487889,6.97674418604651,10.3942652329749,10.0826446280992,9.24657534246575,13.6279926335175,10.4056437389771,13.0357142857143,16.0541586073501,13.5185185185185,16.0621761658031,15.5932203389831,12.202852614897,12.443095599393,14.951768488746,11.3964686998395,14.8387096774194,16.9686985172982,22.3420647149461
27080,"Sherman Oaks","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",5,22.4444444444444,19.4444444444444,16.557734204793,9.64125560538117,13.7349397590361,14.7783251231527,11.3378684807256,14.6919431279621,14.2523364485981,16.2025316455696,17.0212765957447,9.27318295739348,16.6172106824926,19.9386503067485,16.5680473372781,9.96784565916399,12.3745819397993,12.0689655172414,12.7946127946128,14.6341463414634,15.5234657039711,14.963503649635,12.3552123552124,10.0806451612903,11.1111111111111,14.6443514644351,14.2857142857143,6.87830687830688,13.3689839572193,5.23560209424084,9.60698689956332,9.30232558139535,9.85401459854015,10.2836879432624,10.8949416342412,18.2879377431907,18.75,17.5373134328358,17.1314741035857,12.2065727699531,11.6822429906542,19.1387559808612,16.3865546218487,14.8,16.0337552742616,17.1102661596958,19.2429022082019,19.8142414860681,18.9102564102564,18.5964912280702,6.85358255451713,8.63636363636364,9.42622950819672,13.8655462184874,10.077519379845,12.6279863481229,15.807560137457,14.7909967845659,16.8284789644013,14.1509433962264,14.018691588785,17.4193548387097,15.5172413793103,9.16030534351145,13.8775510204082,13.8339920948617,11.9453924914676,11.7834394904459,13.7931034482759,18.6746987951807,18.4049079754601,23.0994152046784,18.8271604938272
118208,"South Los Angeles","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",6,13.2780082987552,14.2231947483589,15.8695652173913,12.5773195876289,14.8760330578512,14.4508670520231,14.5580589254766,15.0763358778626,10.4384133611691,10.6425702811245,14.344262295082,12.8925619834711,15.8316633266533,16.4,14.8362235067437,11.9433198380567,12.1085594989562,12.9482071713147,12.3574144486692,11.9191919191919,11.6465863453815,10.351966873706,9.97830802603037,13.3928571428571,8.2004555808656,8.94117647058824,7.5609756097561,6.42458100558659,9.28792569659443,8.48484848484848,9.65909090909091,7.71513353115727,11.3636363636364,10.1851851851852,11.0749185667752,11.5625,14.4781144781145,12.2516556291391,12.6811594202899,13.28125,11.2676056338028,8.8339222614841,11.3149847094801,12.7659574468085,12.8571428571429,12.2448979591837,12.6582278481013,9.34256055363322,13.5135135135135,13.5231316725979,7.69230769230769,10.3571428571429,10.0574712643678,10.4234527687296,11.0367892976589,6.42458100558659,5.74018126888217,8.25396825396825,7.56578947368421,4.45859872611465,11.400651465798,9.84126984126984,10.5610561056106,6.77966101694915,7.63636363636364,6.22568093385214,10.6060606060606,4.13793103448276,4.96688741721854,7.58620689655172,7.69230769230769,10.0334448160535,9.58904109589041
270957,"Upper East Side","New York","New York","NY","New York",7,6.07476635514019,10.8490566037736,8.78048780487805,8.3743842364532,7.10659898477157,6.4638783269962,10.2893890675241,11.5254237288136,10.2310231023102,7.8125,6.40243902439024,3.59477124183007,12.0634920634921,14.9847094801223,5.32544378698225,4.06976744186047,12.3324396782842,8.22281167108753,10.4591836734694,6.86813186813187,9.92268041237113,11.0225763612218,5.44918998527246,6.36645962732919,8.8023088023088,9.72423802612482,6.5625,4.77001703577513,7.4468085106383,5.56844547563805,3.33333333333333,4.45344129554656,1.35135135135135,5.14018691588785,2.0979020979021,2.89855072463768,5.88235294117647,9,1.68067226890756,2,2.88461538461538,6.86274509803922,5.60747663551402,4.27350427350427,5.64516129032258,8.17610062893082,2.77777777777778,1.12359550561798,8.45070422535211,5.19480519480519,3.79746835443038,1.2987012987013,2.38095238095238,2.56410256410256,5.33333333333333,3.65853658536585,7.2289156626506,14.6666666666667,10.6666666666667,4.10958904109589,5.79710144927536,11.8421052631579,4.41176470588235,1.61290322580645,8.33333333333333,6.32911392405063,5.63380281690141,10.2272727272727,10.3896103896104,8,4.10958904109589,3.03030303030303,12.9032258064516
192820,"Sunrise Manor","Las Vegas","Clark","NV","Las Vegas",8,14.4208037825059,12.3372172721042,14.2370572207084,11.689145793192,15.990990990991,15.9848484848485,15.5433287482806,10.3734439834025,12.2979620520028,13.9958012596221,13.356890459364,12.2758620689655,12.2463768115942,12.0588235294118,12.0937263794407,9.95951417004049,11.437908496732,9.59016393442623,6.51310563939635,4.46976336546889,4.70809792843691,4.63692038495188,3.89344262295082,5.32544378698225,6.45161290322581,5.50561797752809,4.85549132947977,5.31520395550062,8.13953488372093,3.6036036036036,5.10855683269476,5.68475452196382,5.56257901390645,5.84498094027954,7.58169934640523,8.07291666666667,10.1010101010101,12.8174123337364,10.1553166069295,10.6117353308365,12.1540312876053,10.2739726027397,9.76430976430976,11.4117647058824,9.46601941747573,10.0584795321637,12.4711316397229,13.1642512077295,13.3651551312649,13.8888888888889,10.9452736318408,10.3401360544218,12.5802310654685,10.1947308132875,10.5395232120452,10.3448275862069,11.0593713620489,10.0719424460432,13.2596685082873,11.5720524017467,13.3550488599349,13.9957264957265,11.7775354416576,10.1351351351351,14.448236632537,12.5866050808314,11.001100110011,8.81427072402938,9.88786952089704,11.4511352418559,13.5135135135135,15.3403643336529,14.0724946695096
194430,"East New York","New York","Kings","NY","New York",9,6.71936758893281,9.42622950819672,8.81057268722467,6.42201834862385,6.46766169154229,5.55555555555556,9.80392156862745,8.37988826815642,6.62983425414365,9.69387755102041,7.72946859903382,8.51063829787234,8.52017937219731,6.30630630630631,3.7344398340249,7.86026200873362,5.32786885245902,5.14705882352941,6.45161290322581,6.6079295154185,4.42477876106195,3.09734513274336,3.86266094420601,4.60251046025105,3.16742081447964,6.63716814159292,4.42477876106195,6.38297872340426,6.88259109311741,6.87022900763359,6.54545454545455,6.18181818181818,4.07407407407407,3.15789473684211,3.24324324324324,2.12765957446809,5.38922155688623,4.1025641025641,1.88679245283019,5.41871921182266,3.2967032967033,2.30414746543779,1.9047619047619,5.21327014218009,2.97029702970297,3.55029585798817,4.6242774566474,4.89130434782609,4.25531914893617,3.63636363636364,6.28930817610063,3.92156862745098,3.93700787401575,6.2015503875969,3.73134328358209,7.53424657534247,2.98507462686567,3.72670807453416,6.85714285714286,5.625,4.51612903225806,6.47058823529412,2.05479452054795,7.59493670886076,6.38297872340426,4.92957746478873,3.8961038961039,1.91082802547771,7.10059171597633,5.0561797752809,7.26256983240223,5.88235294117647,3.87096774193548
192796,"Spring Valley","Las Vegas","Clark","NV","Las Vegas",10,15.8466453674121,15.2608213096559,14.4823788546256,13.2631578947368,15.8421672555948,16.1694510739857,15.0903294367694,11.8110236220472,12.8410914927769,15.1390319258496,13.8335885655947,12.6889601465873,12.1861924686192,13.2516703786192,10.2793296089385,9.44180522565321,10.6422018348624,8.30367734282325,6.62857142857143,4.84662576687117,4.80708412397217,3.77233620119126,4.73469387755102,5.80747812251392,6.56814449917898,6.06334841628959,4.17044424297371,4.41176470588235,5.37525354969574,5.49102428722281,5.11727078891258,4.35643564356436,6.74273858921162,7.12041884816754,8.72340425531915,10.3448275862069,10.3792415169661,13.7769447047798,12.9846708746619,11.0997963340122,14.9833518312986,11.7582417582418,13.5016465422613,12.4183006535948,12.6609442060086,13.3333333333333,15.1635282457879,16.0320641282565,16.2059103908484,17.2641509433962,12.79296875,11.0178384050367,14.2707240293809,10.8030592734226,14.9222797927461,12.8502415458937,11.3374667847653,12.5475285171103,15.668202764977,16.3418290854573,18.1259600614439,19.3822393822394,14.3682906688687,9.86733001658375,15.1162790697674,15.4032258064516,15.9574468085106,16.6417910447761,14.0895953757225,13.1191432396252,14.4016227180527,19.9870214146658,18.6119873817035
268496,"Southeast Los Angeles","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",11,14.3661971830986,13.8418079096045,10.0286532951289,11.8840579710145,10.840108401084,12.7937336814621,14.8883374689826,12.5,9.53757225433526,13.6363636363636,15.2492668621701,8.35266821345708,16.4265129682997,13.2183908045977,17.2701949860724,14.1993957703927,12.4610591900312,15.5629139072848,14.3712574850299,12.2257053291536,6.97674418604651,13.3561643835616,8.16326530612245,10.0719424460432,8.82352941176471,10.3678929765886,7.87671232876712,7.69230769230769,8.300395256917,9.05172413793103,8.60655737704918,5.32786885245902,4.16666666666667,10,6.55737704918033,13.903743315508,14.2011834319527,18.4971098265896,7.26256983240223,10.9195402298851,13.7931034482759,13.7142857142857,8.10810810810811,7.48663101604278,11.4130434782609,7.10382513661202,9.88372093023256,12.5714285714286,12.2340425531915,8.09523809523809,8.08080808080808,7.29166666666667,7.9295154185022,11.3989637305699,5.94594594594595,5.60747663551402,9.5959595959596,6.73575129533679,10.6951871657754,6.34920634920635,6.43564356435644,8.6734693877551,7.32984293193717,6.62983425414365,9.39226519337017,6.62983425414365,10.3260869565217,5.49450549450549,6.81818181818182,6.25,6.34920634920635,7.30337078651685,10.3092783505155
