"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.28948793942,169.808700209644,172.429245283019,175.988043839256,177.083333333333,183.34207691781,182.491054225158,186.382754994742,179.640044994376,183.156846241812,184.564056939502,186.837029893925,184.426229508197,185.904255319149,196.410079392475,196.410079392475,207.71628994544,220.574686983907,212.218681788099,226.426799007444,207.870034484817
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,92.3682409308693,91.8652271034996,84.5588235294118,84.1155896859664,82.779991146525,83.0494391358538,81.5814245371823,81.5239655878738,77.2770173177578,75.3564154786151,68.2718579234973,66.7335478037443,63.7443119329325,59.7984782081053,56.1841180604357,51.2115563839702,51.265389876881,51.265389876881,52.5284090909091,52.1883290590732,56.905237268169,64.6950092421442,65.9815303430079,65.0981823184898,65.8577405857741,66.9944683466503,69.5634498480243,69.5634498480243,71.1820534943917,72.5391600672275,71.1820534943917,73.7553779963122,74.0676889981561,73.562047412143,78.329718077516,79.9912816041848,80.1154586273252,78.2146041265626,81.2313931010266,85.4489164086687,90.5300527501379,87.9068662390116,87.828680085354,94.8699929725931,93.1807881848441,97.65625,99.4987346617005,96.906475529083,96.800324017821,97.1234267440273,100.819070969853,100.022825094561,100.591715976331,101.86374751793,105.579869491191,107.72793101935,105.649081917951,103.985608503845,104.047149582848,103.553299492386,104.041458108562,105.287975788616,106.664540816327,106.971493084956,104.152011257757,103.553299492386,107.985936715218,111.2351180023,114.904214559387,109.511713237369,109.096496619545,108.659420289855,109.732029639213,110.453258738642,108.987256874581,109.979633401222,114.823654203129,114.823654203129,118.654022324208,116.816891412349,115.426555484285
"Upper West Side","New York","NY","New York","New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.72131147541,2027.92553191489,2170.3743895822,2332.21476510067,2332.21476510067,2332.21476510067,2176.47058823529,2002.51161848798,2014.29425837321,2014.29425837321,2237.20757519495,2138.19548520045,2210,2200,2200.02642706131,2210,2227.5967413442,2210,2210,2210,2200.02642706131,2200.02642706131,2338.72669859929,2366.82450429121,2292.81444645369,2407.60020822488,2407.60020822488,2241.03585657371,2154.53194650817,2154.53194650817,2050,2105.58880272091,2237.7075864816,2266.00985221675,2112.5
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.017003188098,403.056768558952,407.004368212786,410.91658084449,421.079123569601,442.899606722163,456.423613459397,492.502142245073,463.104103991214,469.834119677402,506.531340316109,516.93861158073,500.395413065434,450.023685457129,480.148598034195,452.668203478057,444.718396264605,442.045035068291,436.953565183602,437.445100612423,464.23244500554,468.047752808989,496.166143069984,489.737940813115,465.387606948406,449.77495908347,463.065361310855,441.287878787879,428.530588907947,440.262430939227,473.823975720789,476.305034413135,446.692842041679,455.905626542118,514.497008819086,509.70043081085,497.505456813221,505.323926934767,539.273094935638
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.615951814872,148.700305810398,147.601102941176,151.566971911447,159.222222222222,169.642857142857,169.642857142857,162.468117728653,161.882124568208,179.425837320574,181.861804222649,182.910602910603,181.242078580482,177.777777777778,176.749417530329,177.324263038549,176.749417530329,176.265333765164,184.11509017776,175.170518250903,174.867021276596,183.535108958838,189.393939393939,190.183080808081,193.086195133045,188.441337697415,195.177956371986,194.915254237288,199.083357204239,198.146137377232,201.519156391697,202.266287321869,201.102326594839,200.827999430347,201.772388059701
"Upper East Side","New York","NY","New York","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.67924528302,2590.90909090909,2846.73094655178,2824.00403429148,2847.44523226606,2824.00403429148,2875.10419560989,2835.27367506516,2711.57337367625,2723.1467473525,2723.1467473525,2753.04108331421,2762.79873714583,2695.76549734206,2742.85714285714,2723.1467473525,2616.07142857143,2574.34364681561,2524.44342437457,2660.11094301563,2538.02778966351,2524.44342437457,2511.00685203152,2499.375,2340,2404.90797546012,2371.31363685287,2405.57898773006,2337.71929824561
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8097832007844,72.992700729927,79.2718731650029,81.5380631796996,81.5380631796996,81.4141928801724,76.7994858611825,80.8691667033127,85.4823304680038,81.1365807067813,86.1900638413475,90.1875901875902,86.8055555555556,86.8055555555556,85.5745721271394,85.5745721271394,90.1875901875902,95.6170920212815,95.1875442321302,94.5244128690177
"East New York","New York","NY","New York","Kings",8,187.823460902471,188.062449556094,182.22114764668,182.624113475177,179.29582854956,175.530593289214,178.135551614407,177.540106951872,177.304609929078,170.5,169.757157290003,167.085427135678,168.269230769231,166.333333333333,161.067193675889,157.147544056993,154.218374218374,154.218374218374,154.545454545455,153.333333333333,153.421052631579,149.038461538462,151.349072512648,153,154.896421845574,154.896421845574,156.25,153.30141509434,155.260710922787,149.446679438059,149.309070548712,155.625,156.426127214171,157.602339181287,185.195868945869,185.195868945869,178.60698072558,177.407407407407,189.889856366749,188.888518518519,199.096631959201,202.5,196.078431372549,198.496905393457,201.599326599327,201.599326599327,207.25,207.683073229292,207.916666666667,207.916666666667,209.793650793651,209.006996452503,212.541666666667,213.268365817091,218.927845528455,226.333333333333,223.29650092081,218.50170261067,222.497522299306,221.272966216332,225.045454545455,228.84307846077,226.897689768977,231.551282051282,229.425287356322,248.145400593472,250.688296285719,254.326923076923,253.708040593286,259.895641743303,262.111852492205,265.476642612989,266.461538461538,284.990791896869,276.170188556567,276.332574772432,276.615384615385,295,313.812850140056,298.10273598251,264.328063241107
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",9,99.8370008149959,100.981240981241,95.8706873132301,93.8646269357758,91.155934833204,90.6123718075682,87.4051941284862,85.7438016528926,86.4774790488764,87.5769331324003,86.6911422536501,82.9840737636211,81.7137809187279,77.007700770077,75.1485148514851,74.4120273891039,73.1939791380168,73.1799163179916,73.3250472372297,73.7073707370737,73.1799163179916,72.8905932364313,73.3077814983645,71.1612951943416,71.5151674189147,73.4927752864973,74.5895954240255,79.1860147500683,81.225,83.2791504117902,78.8299647527451,83.0134227568987,83.3333333333333,85.6190854153723,89.9386503067485,92.9798356982823,101.034922853695,105.389015078682,102.150500560921,105.390422650709,107.319818932195,108.862185505069,109.901781000806,110.606060606061,111.185250942849,115.729574390895,115.567200986437,115.567200986437,115.277130880298,114.516888888889,120.528827552039,123.857473704051,122.248981255094,119.652228704758,118.187205313973,118.200408997955,118.227681509103,121.981029421641,117.499365375046,122.033402913237,118.512780790085,118.666387663548,118.256663544455,119.332456363812,120.223978919631,120.785223929389,121.379649374969,120.945208502644,120.140327430672,120.607253303346,120.355834641549,118.892560955479,121.800802471671,126.438434982739,126.409606039427,126.501389864451,126.867861373344,126.71610146772,127.675003234661,129.900803023146,126.58495350803
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.663257670242,147.250810823469,149.693669162696,156.957013574661,161.290322580645,162.019287396938,161.943319838057,173.627223511214,175.15923566879,169.971671388102,170.116369178727,170.614035087719,170.614035087719,165.9678546471,165.66742081448,170.395141242323,175.0747160789,175.0747160789,175.36218639372,187.162162162162,184.732510288066,183.733463988241,188.713156002876,188.812835579793,182.017465293327,184.732510288066,184.732510288066,190.137935418256,190.137935418256,190.629479216436,198.592122141899,196.498749553412,196.498749553412,208.64312267658,204.285714285714
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.989216391086,165.284748309542,165.942928039702,169.363216597171,172.753815574897,172.034386757368,170.685451097264,172.042455949859,166.170634920635,164.484978540773,160.470136723435,162.034299231224,167.346340957243,167.96267496112,173.980263157895,178.355419639823,178.413447360661,178.355419639823,173.443035026253,165.171219509925,159.603815695833,161.835068955812,172.724125995154,173.412821306906,172.764712301108,161.818405334685,173.078549456661,178.978603163831,178.395094364764,177.595628415301,179.581288140261,180.802103879027,185.026528314886,178.413447360661,178.864008738394
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.868238703683,175.373134328358,159.368483765267,159.368483765267,162.741719318399,162.741719318399,161.290322580645,162.406815761448,162.741719318399,162.741719318399,162.741719318399,166.877608686882,164.924619043468,165.865934568749,159.730363423212,158.897447335374,163.983303518187,174.62051779906,163.983303518187,163.510986442263
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.60349127182,319.62782757149,363.285398230089,321.671109494217,334.807059680489,363.992387315542,356.339084771193,364.855102994462,371.645689859891,352.267723469837,335.281062790875,332.259390917676,337.482314349188,343.19743730861,360.027496133356,354.83835125448,359.045611061972,347.898361434339
"Bedford Stuyvesant","New York","NY","New York","Kings",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.968253968254,372.619047619048,382.385039203221,399.6,416.666666666667,416.25,430.331541218638,432.5,431.666666666667,424.242424242424,440.808823529412,440.808823529412,443.154761904762,456.027488116459,446.153846153846,472.222222222222,453.077651515152,454.318181818182,466.479026648953,476.285552441954,462.083847102343,466.524406508402,467.554169493651,466.524406508402,484.848484848485,480.769230769231,476.051865572903,476.316485842816,500,504.385964912281
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.13614413658,289.943349776882,289.284041191968,306.287182531358,317.07292857722,286.452007755147,284.782417713567,279.940278768893,277.777777777778,281.59509202454,275.377969762419,285.961592492106,303.969610487361,302.570093457944,300.692924872356,293.718959774634,304.862902520604,297.016606325117,281.59509202454,267.92438487908,264.153645814223
"Crown Heights","New York","NY","New York","Kings",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.747928994083,445.816186556927,422.747928994083,439.919557566616,427.350427350427,431.347150259067,454.242424242424,449.326010983525,448.13829787234,482.040469450799,440.47619047619,440.47619047619
"Bushwick","New York","NY","New York","Kings",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.514686468647,299.153386454183,302.044444444444,307.925740740741,316.666666666667,322.993827160494,318.232122016983,319.635040086567,316.666666666667,316.666666666667,319.444444444444,336.95652173913,341.038793103448,361.016346837242,359.469696969697,368.981481481481,378.787878787879,385.220125786164,361.159420289855,395.625,396.301188903567,365.709459459459,370.833333333333,401.354166666667,409.393776342929,426.252197658325,427.26723525231,433.345864661654,426.065162907268,426.439232409382,387.914230019493
