"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,1728,-0.0023094688221709,0.00523560209424084,0.0640394088669951,57046
2016-09-30,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,1206,-0.000828500414250207,-0.00248138957816377,0.0151515151515152,61870
2016-09-30,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,1047,-0.000954198473282443,0.00576368876080692,0.0872274143302181,49156
2016-09-30,"Upper West Side","NY","New York","New York","New York",3,3937,-0.00980885311871227,-0.0264589515331355,-0.0271806276254015,71048
2016-09-30,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4,3536,-0.00225733634311512,0.00511654349061967,0.0806845965770171,19605
2016-09-30,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5,2173,-0.00183739090491502,0.00508788159111933,0.0584510472479299,34570
2016-09-30,"Upper East Side","NY","New York","New York","New York",6,3581,-0.00720820626559468,-0.0258433079434168,-0.019709827539009,82605
2016-09-30,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",7,1082,0.000925069380203515,0.00557620817843866,0.0334288443170965,43549
2016-09-30,"East New York","NY","New York","Kings","New York",8,2207,-0.004510599909788,-0.0160499331252786,0.050952380952381,20236
2016-09-30,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",9,1226,0.000816326530612245,0.00327332242225859,0.0259414225941423,64681
2016-09-30,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",10,2052,0.00244259892525647,0.00934579439252336,0.088016967126193,25505
2016-09-30,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",11,1520,0,0.001977587343441,0.0263335584064821,60500
2016-09-30,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",12,1289,-0.000775193798449612,-0.000775193798449612,0.0353413654618474,53047
2016-09-30,"Washington Heights","NY","New York","New York","New York",13,2673,-0.00779510022271715,-0.00705794947994056,0.0264976958525346,14868
2016-09-30,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14,2604,0.0023094688221709,0.010477299185099,0.0572472594397077,13888
2016-09-30,"Astoria","NY","New York","Queens","New York",15,2470,-0.00603621730382294,-0.00523560209424084,0.0152075626798192,23994
2016-09-30,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",16,1189,0.0016849199663016,0.00592216582064298,0.0559502664298401,49662
2016-09-30,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",17,2214,-0.000902527075812274,0.000451875282422052,0.0212177121771218,31372
2016-09-30,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",18,2834,0.00176740897843761,0.0143163922691482,0.0662151993980436,11828
2016-09-30,"Williamsburg","NY","New York","Kings","New York",19,2879,-0.00207972270363951,-0.00963192294461644,0.00418555981862574,23856
2016-09-30,"Bedford Stuyvesant","NY","New York","Kings","New York",20,2466,-0.00444085587404118,-0.00924065889915629,0.0069416088199265,26319
2016-09-30,"East Side","TX","El Paso","El Paso","El Paso",21,1025,-0.00194741966893866,-0.00774443368828654,-0.0482822655524605,39736
2016-09-30,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",22,1379,-0.00144822592324403,-0.00144822592324403,0.045489006823351,48124
2016-09-30,"Alhambra","AZ","Phoenix","Maricopa","Phoenix",23,1120,0.000893655049151028,0.00991884580703336,0.0916179337231969,34382
2016-09-30,"Flatbush","NY","New York","Kings","New York",24,2170,0.0023094688221709,0.00462962962962963,0.0303893637226971,15016
2016-09-30,"Crown Heights","NY","New York","Kings","New York",25,2434,-0.00409165302782324,-0.0141757796678817,0.0300465509944985,16424
2016-09-30,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",26,1088,0.00184162062615101,0.0139794967381174,0.0719211822660099,30647
2016-09-30,"Jamaica","NY","New York","Queens","New York",27,2163,0.00278164116828929,0.00745225896599907,0.0484730974309258,22463
2016-09-30,"Harlem","NY","New York","New York","New York",28,3018,-0.00231404958677686,-0.00363156157147573,0.0303857972004097,16454
2016-09-30,"Roosevelt","CA","Fresno","Fresno","Fresno",29,1090,0.00275988960441582,0.000918273645546373,0.0341555977229602,26628
2016-09-30,"Williamsbridge","NY","New York","Bronx","New York",30,1789,-0.00776483638380477,-0.0148678414096916,0.0147475893363585,12017
2016-09-30,"East Harlem","NY","New York","New York","New York",31,2983,-0.00467133800467134,-0.00864074443336657,0.000335345405767941,9940
2016-09-30,"Bushwick","NY","New York","Kings","New York",32,2548,-0.00546448087431694,-0.0150753768844221,0.0340909090909091,13542
2016-09-30,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",33,2532,0.00277227722772277,0.0091669988043045,-0.00236406619385343,60571
2016-09-30,"East Flatbush","NY","New York","Kings","New York",34,2132,0.00946969696969697,0.0215620507906085,0.0916538658474142,15823
2016-09-30,"Enterprise","NV","Las Vegas","Clark","Las Vegas",35,1291,-0.00154679040989946,-0.00615858352578907,0.00232919254658385,52952
2016-09-30,"East San Jose","CA","San Jose","Santa Clara","San Jose",36,3102,0.00193798449612403,0.012402088772846,0.089185393258427,20520
2016-09-30,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",37,1147,-0.00174064403829417,-0.00434027777777778,0.061054579093432,32182
2016-09-30,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",38,893,-0.00334821428571429,-0.0143487858719647,-0.0132596685082873,41535
2016-09-30,"Corona","NY","New York","Queens","New York",39,2279,-0.0129926375054136,-0.020627417275462,0.0110913930789707,9934
2016-09-30,"Sunset Park","NY","New York","Kings","New York",40,2241,-0.00133689839572192,-0.000891662951404369,0.0526068576796618,9248
2016-09-30,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",41,1548,-0.00193423597678917,-0.00641848523748395,-0.0208728652751423,30250
2016-09-30,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",42,2618,0.00153022188217292,0.0131578947368421,0.0586332389809947,11390
2016-09-30,"Alief","TX","Houston","Harris","Houston",43,1313,-0.00152091254752852,-0.00755857898715042,0.0146831530139104,22476
2016-09-30,"Borough Park","NY","New York","Kings","New York",44,2269,0.00265134776844896,0.00620842572062084,0.0519239684747334,9798
2016-09-30,"Elmhurst","NY","New York","Queens","New York",45,2257,-0.00921861281826163,-0.0174140182847192,0.0203435804701627,12668
2016-09-30,"Bullard","CA","Fresno","Fresno","Fresno",46,1391,-0.000718390804597701,0.00216138328530259,0.0153284671532847,30600
2016-09-30,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",47,2918,0.0017164435290079,0.0167247386759582,0.0731886723059949,17460
2016-09-30,"Bensonhurst","NY","New York","Kings","New York",48,2180,0.00368324125230203,0.000458926112895824,0.0361216730038023,12528
2016-09-30,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",49,1132,0,0.000884173297966401,-0.0341296928327645,27522
2016-09-30,"Northeast","TX","El Paso","El Paso","El Paso",50,923,-0.00431499460625674,-0.00859291084854995,0.00326086956521739,25847
2016-09-30,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",51,1282,0.0015625,0.00391542678151919,0.0347054075867635,21785
2016-09-30,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",52,2594,-0.000770416024653313,0.0034816247582205,0.0363563723531762,4603
2016-09-30,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",53,2435,-0.00204918032786885,-0.00490396403759706,0.0344095157179269,4180
2016-09-30,"West San Jose","CA","San Jose","Santa Clara","San Jose",54,3720,-0.00241351568785197,-0.00134228187919463,0.018898931799507,22660
2016-09-30,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",55,779,-0.00256081946222791,-0.00128205128205128,-0.0188916876574307,26809
2016-09-30,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",56,1242,0.0008058017727639,0.00485436893203883,0.06426735218509,17198
2016-09-30,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",57,2078,0.00483558994197292,0.00971817298347911,0.0640040962621608,15450
2016-09-30,"Soundview","NY","New York","Bronx","New York",58,1801,-0.0016629711751663,-0.0066188637617209,0.00670765790944662,5298
2016-09-30,"Lower East Side","NY","New York","New York","New York",59,3844,-0.00774393391843056,-0.0188871873404798,-0.0268354430379747,9389
2016-09-30,"Canarsie","NY","New York","Kings","New York",60,2106,0.0062111801242236,0.00333492139113864,0.0777891504605936,14518
2016-09-30,"Northwest","TX","El Paso","El Paso","El Paso",61,1325,-0.00225903614457831,-0.0104555638536221,-0.0433212996389892,24220
2016-09-30,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",62,1464,0.0075705437026841,0.0152565880721221,0.0442225392296719,25627
2016-09-30,"Logan Square","IL","Chicago","Cook","Chicago",63,1675,-0.00534441805225653,0.000597371565113501,-0.00238237045860631,14359
2016-09-30,"South Bronx","NY","New York","Bronx","New York",64,1829,0.00219178082191781,0.00329127811300055,0.0195094760312152,3615
2016-09-30,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",65,2179,0.00091869545245751,-0.00228937728937729,0.0572537603105289,19353
2016-09-30,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",66,1522,0.00462046204620462,0.017379679144385,0.0518313752591569,44569
2016-09-30,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",67,2501,0.00240480961923848,0.0092816787732042,0.062446898895497,16088
2016-09-30,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",68,2478,0.0028328611898017,0.0081366965012205,0.0438079191238416,7273
2016-09-30,"Flushing","NY","New York","Queens","New York",69,2244,-0.0075187969924812,-0.0166520595968449,0.0172257479601088,16175
2016-09-30,"Downtown","CA","San Jose","Santa Clara","San Jose",70,3175,-0.00407779171894605,-0.00688145136065061,0.0457839262187088,15727
2016-09-30,"South Ozone Park","NY","New York","Queens","New York",71,2173,0.00555298472929199,0.0173220973782772,0.0662414131501472,15071
2016-09-30,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",72,1524,0.00131406044678055,0.0019723865877712,-0.00587084148727984,28667
2016-09-30,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",73,2068,0.0053475935828877,0.009765625,0.0787689097548252,7782
2016-09-30,"North Valley","CA","San Jose","Santa Clara","San Jose",74,3184,-0.000941324129275181,-0.000941324129275181,0.0425671250818599,15476
2016-09-30,"Evergreen","CA","San Jose","Santa Clara","San Jose",75,3542,-0.00281531531531532,0.00482269503546099,0.0544805001488538,23799
2016-09-30,"Murray Hill","NY","New York","Queens","New York",76,2292,-0.00736249458640104,-0.00865051903114187,0.0101366240634641,13699
2016-09-30,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",77,2438,0.00329218106995885,0.0120381901203819,0.0504093063334769,16553
2016-09-30,"Sheepshead Bay","NY","New York","Kings","New York",78,2168,0.00138568129330254,-0.00367647058823529,0.0368244858919177,15478
2016-09-30,"Willow Glen","CA","San Jose","Santa Clara","San Jose",79,3564,-0.00168067226890756,-0.000560852495793606,0.039067055393586,20504
2016-09-30,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",80,1477,0.00339673913043478,0.00956937799043062,0.0490056818181818,25032
2016-09-30,"North Raleigh","NC","Raleigh","Wake","Raleigh",81,1521,-0.000657030223390276,-0.0052321778940484,0.0242424242424242,27644
2016-09-30,"Gravesend","NY","New York","Kings","New York",82,2217,0.00453103760761214,0.00407608695652174,0.0477315689981096,11842
2016-09-30,"Sharpstown","TX","Houston","Harris","Houston",83,1343,-0.0044477390659748,-0.0146735143066765,-0.00885608856088561,12869
2016-09-30,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",84,2996,0.00267737617135207,0.00841467519353753,0.0519662921348315,17311
2016-09-30,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,2445,-0.00081732733959951,0.000818665575112567,0.0475578406169666,19894
2016-09-30,"Little Village","IL","Chicago","Cook","Chicago",86,1381,-0.00288808664259928,0.00217706821480406,0.0430513595166163,4499
2016-09-30,"Southwest","CA","San Diego","San Diego","Chula Vista",87,2166,0.0032422417786012,0.00557103064066852,0.0423484119345525,12505
2016-09-30,"Forest Hills","NY","New York","Queens","New York",88,2166,-0.0118613138686131,-0.0300044782803403,-0.0073327222731439,22544
2016-09-30,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",89,2488,-0.000803212851405623,-0.00120433560818948,0.040568799665412,10401
2016-09-30,"East Village","NY","New York","New York","New York",90,4063,-0.00926603267495733,-0.0183619231698478,-0.021199710913033,15841
2016-09-30,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",91,2303,0.00304878048780488,0.00876040297853701,0.0627595754499308,11001
2016-09-30,"Mira Mesa","CA","San Diego","San Diego","San Diego",92,2421,0.00165494414563508,0.00875,0.0572052401746725,19545
2016-09-30,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",93,3318,-0.00270513976555455,0.00241691842900302,0.0631207946171099,18057
2016-09-30,"West Rogers Park","IL","Chicago","Cook","Chicago",94,1535,-0.00582901554404145,-0.0141297366730893,0.00655737704918033,16409
2016-09-30,"Far Rockaway","NY","New York","Queens","New York",95,2081,0.0014436958614052,0.00289156626506024,0.0436308926780341,6652
2016-09-30,"Cordova-Appling","TN","Memphis","Shelby","Memphis",96,1228,-0.00566801619433198,-0.0112721417069243,-0.0152365677626303,23241
2016-09-30,"Eldridge - West Oaks","TX","Houston","Harris","Houston",97,1748,-0.0118711136235161,-0.0326508024349751,-0.0632368703108253,11879
2016-09-30,"Ridgewood","NY","New York","Queens","New York",98,2306,-0.0141085934159897,-0.0212224108658744,0.0176522506619594,7509
2016-09-30,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",99,963,-0.00413650465356774,-0.0102774922918808,-0.00103734439834025,13941
2016-09-30,"East Elmhurst","NY","New York","Queens","New York",100,2303,-0.010313708637731,-0.0158119658119658,0.0114185331576636,11888
2016-09-30,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",101,2532,0.00237529691211401,0.00555996822875298,0.0506224066390041,13832
2016-09-30,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",102,2316,0.00303161541792984,0.00695652173913043,0.0732159406858202,7987
2016-09-30,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",103,3566,-0.00167973124300112,-0.00391061452513967,0.0426900584795322,20837
2016-09-30,"South Dorchester","MA","Boston","Suffolk","Boston",104,2292,-0.00520833333333333,-0.0184154175588865,0.0319675821701936,13142
2016-09-30,"Central Southwest","TX","Houston","Harris","Houston",105,1293,0.00154918667699458,-0.00231481481481481,0.00936768149882904,18237
2016-09-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",106,2603,0.00269645608628659,0.01284046692607,0.0504439063761098,9902
2016-09-30,"Midtown","TN","Memphis","Shelby","Memphis",107,733,-0.00136239782016349,0.0027359781121751,0.00410958904109589,25010
2016-09-30,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",108,1750,-0.00624645088018171,-0.0179573512906846,-0.0201567749160134,23039
2016-09-30,"Jackson Heights","NY","New York","Queens","New York",109,2183,-0.0113224637681159,-0.0219534050179211,-0.00228519195612431,10720
2016-09-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",110,1211,0.00832639467110741,0.0133891213389121,0.0475778546712803,15995
2016-09-30,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",111,1525,-0.0026160889470242,-0.00909681611435997,-0.00130975769482646,23728
2016-09-30,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",112,946,0.00211864406779661,0.00105820105820106,0.037280701754386,18014
2016-09-30,"Kingwood","TX","Houston","Harris","Houston",113,1804,-0.0077007700770077,-0.0174291938997821,-0.0352941176470588,22131
2016-09-30,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",114,2171,0,0.00836042731072922,0.0605764533463605,7555
2016-09-30,"Estrella","AZ","Phoenix","Maricopa","Phoenix",115,1133,0.0017683465959328,0.00890471950133571,0.0915221579961464,19763
2016-09-30,"South Belt - Ellington","TX","Houston","Harris","Houston",116,1445,0,-0.000691562932226833,0.0284697508896797,14135
2016-09-30,"Midwood","NY","New York","Kings","New York",117,2237,0.00584532374100719,0.00993227990970655,0.0472846441947566,9841
2016-09-30,"Clear Lake","TX","Houston","Harris","Houston",118,1686,0.000593471810089021,-0.00706713780918728,0.0113977204559088,17543
2016-09-30,"Greater Fondren Southwest","TX","Houston","Harris","Houston",119,1388,-0.00143884892086331,-0.00143884892086331,0.00725689404934688,12254
2016-09-30,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",120,1100,0.000909918107370337,-0.0036231884057971,-0.0125673249551167,14199
2016-09-30,"Flatlands","NY","New York","Kings","New York",121,2106,0.00862068965517241,0.0213385063045587,0.0647118301314459,11198
2016-09-30,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",122,1320,0.00303951367781155,0.00609756097560976,0.0296411856474259,19827
2016-09-30,"Ozone Park","NY","New York","Queens","New York",123,2152,-0.00231803430690774,0.00419972001866542,0.0502684236212787,10111
2016-09-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",124,1394,0.000717875089734386,-0.00428571428571429,0.0287822878228782,19291
2016-09-30,"Queens Village","NY","New York","Queens","New York",125,2249,-0.00442673749446658,-0.0092511013215859,0.0158084914182475,12501
2016-09-30,"Woodward Park","CA","Fresno","Fresno","Fresno",126,1614,0.00186219739292365,-0.00493218249075216,-0.00431832202344232,18138
2016-09-30,"Park Slope","NY","New York","Kings","New York",127,2765,-0.00288496213487198,-0.00860523485120115,-0.0135569033178737,16533
2016-09-30,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",128,1219,0.00246710526315789,0.0133000831255195,0.0563258232235702,10092
2016-09-30,"Mission","CA","San Francisco","San Francisco","San Francisco",129,4898,-0.00528025995125914,-0.00830127556185463,-0.0140901771336554,8303
2016-09-30,"Northside-Northline","TX","Houston","Harris","Houston",130,1238,-0.00642054574638844,-0.0221169036334913,0.00242914979757085,11365
2016-09-30,"Albany Park","IL","Chicago","Cook","Chicago",131,1587,-0.00626174076393237,-0.0130597014925373,-0.00688360450563204,10135
2016-09-30,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",132,1329,-0.00075187969924812,-0.00598354525056096,-0.02494497432135,18170
2016-09-30,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",133,4119,-0.00531272639459068,-0.0119932837610938,0.0643410852713178,11510
2016-09-30,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",134,1252,0.00724054706355591,0.0129449838187702,0.0459482038429407,18213
2016-09-30,"Gramercy","NY","New York","New York","New York",135,3744,-0.00610565436687019,-0.0110935023771791,-0.0407378939277479,20569
2016-09-30,"Brownsville","NY","New York","Kings","New York",136,2145,0.00421348314606742,0.00233644859813084,0.0778894472361809,3647
2016-09-30,"Archer Heights","IL","Chicago","Cook","Chicago",137,1459,-0.005453306066803,-0.0068073519400953,0.0260196905766526,7247
2016-09-30,"Richmond Hill","NY","New York","Queens","New York",138,2170,-0.00367309458218549,-0.00138057984353428,0.0318592486923443,8139
2016-09-30,"Bay Ridge","NY","New York","Kings","New York",139,2260,-0.00308778120864579,-0.00571931368235812,0.0066815144766147,11881
2016-09-30,"Rogers Park","IL","Chicago","Cook","Chicago",140,1494,-0.00532623169107856,-0.0190413657255417,0.031055900621118,16404
2016-09-30,"Hoover","CA","Fresno","Fresno","Fresno",141,1217,0.00164609053497942,0.000822368421052632,0.0226890756302521,12298
2016-09-30,"South Austin","IL","Chicago","Cook","Chicago",142,1443,-0.00892857142857143,-0.0203665987780041,0.00768156424581006,7129
2016-09-30,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",143,1048,0.00191204588910134,-0.000953288846520496,0.0365974282888229,14921
2016-09-30,"The Heights","NJ","New York","Hudson","Jersey City",144,2163,-0.00414364640883978,-0.0154756486117433,-0.00825309491059147,11076
2016-09-30,"Kensington","NY","New York","Kings","New York",145,2250,0.0022271714922049,0.00133511348464619,0.0213345438039038,7367
2016-09-30,"Raleigh","TN","Memphis","Shelby","Memphis",146,847,0.00236686390532544,0.00236686390532544,-0.0105140186915888,14896
2016-09-30,"Encanto","AZ","Phoenix","Maricopa","Phoenix",147,1235,0.0016220600162206,0.00324939073923639,0.0519591141396934,17299
2016-09-30,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",148,1362,-0.00945454545454546,-0.0229555236728838,-0.0257510729613734,19167
2016-09-30,"Bath Beach","NY","New York","Kings","New York",149,2197,0.00411334552102377,0.00687442713107241,0.0532118887823586,9339
2016-09-30,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",150,1700,-0.00468384074941452,-0.00468384074941452,0.0506798516687268,6306
2016-09-30,"Lower Valley","TX","El Paso","El Paso","El Paso",151,892,0,0.00112233445566779,0.0113378684807256,12080
2016-09-30,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",152,1281,-0.00155884645362432,-0.00466200466200466,0.0355699272433306,22639
2016-09-30,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",153,1285,0,-0.000777604976671851,0.0182250396196513,21329
2016-09-30,"Roxbury","MA","Boston","Suffolk","Boston",154,2403,-0.000831600831600832,-0.00988875154511743,0.0182203389830508,6965
2016-09-30,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",155,1890,0,0.008,0.0918544194107452,13121
2016-09-30,"Central City","AZ","Phoenix","Maricopa","Phoenix",156,1093,0.00183318056828598,0.0148560817084494,0.0897308075772682,11208
2016-09-30,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",157,1288,0,-0.00155038759689922,0.0181818181818182,18518
2016-09-30,"Casas Adobes","AZ","Tucson","Pima","Tucson",158,1176,0.00170357751277683,0,0.0181818181818182,18883
2016-09-30,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",159,2633,0.0049618320610687,0.0189628482972136,0.0510978043912176,9177
2016-09-30,"Northwest","CA","San Diego","San Diego","Chula Vista",160,2187,0.00597976080956762,0.00969529085872576,0.0539759036144578,9850
2016-09-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",161,2148,0.000931966449207828,0.00656044985941893,0.0832072617246596,4784
2016-09-30,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",162,1289,-0.000775193798449612,-0.00309358081979892,0.0270916334661355,9980
2016-09-30,"Mclane","CA","Fresno","Fresno","Fresno",163,1105,0.00272232304900181,-0.00270758122743682,0.0109789569990851,12737
2016-09-30,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",164,1500,0.00200400801603206,0.00066711140760507,0.00671140939597316,21480
2016-09-30,"Bayside","NY","New York","Queens","New York",165,2429,0.000411861614497529,0.00872093023255814,0.0375907731738573,14936
2016-09-30,"Gresham","IL","Chicago","Cook","Chicago",166,1344,-0.00148588410104012,0.0014903129657228,0.0426687354538402,10934
2016-09-30,"Downtown","TN","Memphis","Shelby","Memphis",167,659,-0.00151515151515152,0.00918836140888208,0.0154083204930663,18129
2016-09-30,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",168,2839,0.00673758865248227,0.0219582433405328,0.0823484559664506,15183
2016-09-30,"Maspeth","NY","New York","Queens","New York",169,2295,-0.0133276010318143,-0.0254777070063694,0.0127978817299206,10935
2016-09-30,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",170,1251,0.00160128102481986,0.00481927710843374,0.0628717077315208,7736
2016-09-30,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",171,3020,-0.000992391663910023,0.00465735196274118,0.0678925035360679,8613
2016-09-30,"Hamilton Heights","NY","New York","New York","New York",172,3059,-0.00810635538261997,-0.0135440180586907,0.0105715229600264,5133
2016-09-30,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",173,2823,-0.000707964601769912,-0.000707964601769912,0.0231968104385647,14546
2016-09-30,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",174,2628,0,0.00728248371023381,0.0575452716297787,11239
2016-09-30,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",175,3356,-0.00356294536817102,0.00119331742243437,0.0563424614416116,14347
2016-09-30,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",176,1528,-0.00650195058517555,-0.0242656449553001,-0.0122818358112476,8235
2016-09-30,"Michael Way","NV","Las Vegas","Clark","Las Vegas",177,1089,0.00183992640294388,0.0120817843866171,0.0441035474592522,12700
2016-09-30,"University City","CA","San Diego","San Diego","San Diego",178,2513,0.00199362041467305,0.00560224089635854,0.0581052631578947,12381
2016-09-30,"Chelsea","NY","New York","New York","New York",179,4515,-0.0159110723626853,-0.0338112561523646,-0.0203948795834237,17953
2016-09-30,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",180,2538,0.0019739439399921,0.0079428117553614,0.0457354758961681,9237
2016-09-30,"Lake View","IL","Chicago","Cook","Chicago",181,1988,-0.00748876684972541,-0.0153541357107479,0.0106761565836299,22366
2016-09-30,"Woodside","NY","New York","Queens","New York",182,2277,-0.0172637030643073,-0.0343511450381679,-0.0185344827586207,7106
2016-09-30,"Englewood","IL","Chicago","Cook","Chicago",183,1286,-0.00232738557020946,-0.0015527950310559,0.0296236989591673,8565
2016-09-30,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",184,3440,0.00467289719626168,0.0247244563598451,0.106109324758842,22059
2016-09-30,"Greenville","NJ","New York","Hudson","Jersey City",185,1940,-0.00205761316872428,0.00258397932816538,0.0275423728813559,8867
2016-09-30,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",186,1772,-0.00169014084507042,0.00911161731207289,0.041740152851264,17698
2016-09-30,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",187,2524,0.00637958532695375,0.0128410914927769,0.0408247422680412,8714
2016-09-30,"Greater Uptown","TX","Houston","Harris","Houston",188,2047,-0.00823643410852713,-0.0303173851255329,-0.0922394678492239,19385
2016-09-30,"Central","TX","El Paso","El Paso","El Paso",189,919,-0.00325379609544469,0.00218102508178844,0.00878155872667398,8749
2016-09-30,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",190,1603,0.001875,0.00501567398119122,0.0388852883992223,16600
2016-09-30,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",191,3248,-0.00306936771025169,0.00463965357253325,0.0844741235392321,5507
2016-09-30,"Brighton Park","IL","Chicago","Cook","Chicago",192,1467,-0.00339673913043478,-0.00542372881355932,0.0382165605095541,4174
2016-09-30,"Parkway","CA","Sacramento","Sacramento","Sacramento",193,1334,0.00225394440270473,0.0106060606060606,0.0672,11868
2016-09-30,"West Adams","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",194,2501,0.0004,0.00887454618797902,0.0978928884986831,3252
