"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Iselin","NJ","New York","Middlesex","Woodbridge Township",646,1879,-0.00582010582010582,-0.0136482939632546,0.0129380053908356,856
2016-09-30,"Prosperity Church Road","NC","Charlotte","Mecklenburg","Charlotte",647,1077,-0.000927643784786642,-0.00828729281767956,0.0325982742090125,488
2016-09-30,"Broadmoor, Anderson Island, Shreve Isle.","LA","Shreveport","Caddo","Shreveport",648,707,-0.0153203342618384,-0.0234806629834254,-0.0234806629834254,256
2016-09-30,"Denver Harbor - Port Houston","TX","Houston","Harris","Houston",649,1207,0.00249169435215947,0.00332502078137988,-0.010655737704918,198
2016-09-30,"Turtle Bay","NY","New York","New York","New York",650,3665,-0.0081190798376184,-0.0134589502018843,-0.0423308074209564,11782
2016-09-30,"Avondale","IL","Chicago","Cook","Chicago",651,1787,-0.00667037242912729,-0.00445682451253482,-0.00611790878754171,2622
2016-09-30,"West Salem","OR","Salem","Marion","Salem",652,1166,-0.00171232876712329,-0.0176916596461668,0.124397299903568,272
2016-09-30,"New Utrecht","NY","New York","Kings","New York",653,2179,0.00137867647058824,0.000459136822773186,0.0425837320574163,2317
2016-09-30,"Midtown","NY","New York","New York","New York",654,4224,-0.0140056022408964,-0.0305255910029837,-0.0294117647058823,12071
2016-09-30,"Southwest Raleigh","NC","Raleigh","Wake","Raleigh",655,1115,0.0045045045045045,0.0036003600360036,0.0362453531598513,1277
2016-09-30,"Westwood","TX","Houston","Harris","Houston",656,893,-0.00556792873051225,-0.00556792873051225,0.0359628770301624,1507
2016-09-30,"Forest Park East","OH","Columbus","Franklin","Columbus",657,771,0.0104849279161206,0.0211920529801325,0.0532786885245902,547
2016-09-30,"Grays Ferry","PA","Philadelphia","Philadelphia","Philadelphia",658,1056,0.0153846153846154,0.0455445544554455,0.103448275862069,5496
2016-09-30,"Foothill Farms","CA","Sacramento","Sacramento","Sacramento",659,912,0.0133333333333333,0.0224215246636771,0.11219512195122,1233
2016-09-30,"Astrodome Area","TX","Houston","Harris","Houston",660,1292,-0.0038550501156515,-0.0114766641162969,0.0197316495659037,3931
2016-09-30,"DeVeaux","OH","Toledo","Lucas","Toledo",661,740,-0.0211640211640212,-0.0488431876606684,-0.0224570673712021,269
2016-09-30,"Paradise Hills","CA","San Diego","San Diego","San Diego",662,1967,0.00510986203372509,0.00408371618172537,0.0412916887241927,206
2016-09-30,"Kings Grant","VA","Virginia Beach","Virginia Beach City","Virginia Beach",663,1353,-0.00514705882352941,-0.00879120879120879,-0.016,378
2016-09-30,"Desert Shores","NV","Las Vegas","Clark","Las Vegas",664,837,0.00600961538461539,0.0072202166064982,0.0244798041615667,1858
2016-09-30,"Fern Creek","KY","Louisville/Jefferson County","Jefferson","Louisville",665,991,0.00711382113821138,-0.00502008032128514,0.0143295803480041,832
2016-09-30,"Citrus Grove","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",666,2382,-0.00125786163522013,0.00591216216216216,0.0633928571428571,1418
2016-09-30,"Morgan Park","IL","Chicago","Cook","Chicago",667,1279,0.000782472613458529,0.00788022064617809,0.0289621882542237,644
2016-09-30,"Nuuanu-Punchbowl","HI","Urban Honolulu","Honolulu","Honolulu",668,2016,0.00298507462686567,0.0125565042692114,0.0212765957446809,2017
2016-09-30,"Harrowgate","PA","Philadelphia","Philadelphia","Philadelphia",669,943,0.00106157112526539,0.00533049040511727,0.115976331360947,4267
2016-09-30,"Fairbanks - Northwest Crossing","TX","Houston","Harris","Houston",670,1377,-0.000725689404934688,0.0147383935151069,0.0132450331125828,111
2016-09-30,"Maplewood","NY","Rochester","Monroe","Rochester",671,746,0.00403768506056528,-0.0119205298013245,0.0289655172413793,1081
2016-09-30,"Trinity - Houston Gardens","TX","Houston","Harris","Houston",672,1180,-0.00673400673400673,-0.0117252931323283,-0.0255986787778695,328
2016-09-30,"Tanque Verde","AZ","Tucson","Pima","Tucson",673,982,0.00408997955010225,0.0218522372528616,0.0536480686695279,123
2016-09-30,"West Akron","OH","Akron","Summit","Akron",674,689,0.00291120815138282,-0.0240793201133144,0.0682170542635659,328
2016-09-30,"Dayton's Bluff","MN","Minneapolis-St Paul","Ramsey","Saint Paul",675,1066,0.0152380952380952,0.0379746835443038,0.0240153698366955,1002
2016-09-30,"Magnolia Park","TX","Houston","Harris","Houston",676,1228,-0.0040551500405515,-0.0128617363344051,-0.014446227929374,478
2016-09-30,"Vance Jackson","TX","San Antonio","Bexar","San Antonio",677,997,-0.00697211155378486,-0.0235063663075416,-0.0167652859960552,1375
2016-09-30,"Port Richmond","NY","New York","Richmond","New York",678,2073,-0.0226308345120226,-0.00908221797323136,0.0533536585365854,1644
2016-09-30,"Magnolia","WA","Seattle","King","Seattle",679,2071,-0.00240847784200385,0.0102439024390244,0.0747275557861962,1740
2016-09-30,"University","CA","Riverside","Riverside","Riverside",680,1295,-0.000771604938271605,0.00309837335398916,0.0545602605863192,798
2016-09-30,"East Arlington","FL","Jacksonville","Duval","Jacksonville",681,1181,-0.00589225589225589,-0.00589225589225589,-0.0100586756077117,386
2016-09-30,"Northeast Tacoma","WA","Seattle","Pierce","Tacoma",682,1511,0.0053226879574185,0.00867823765020027,0.0785153461812991,281
2016-09-30,"McEwen","TN","Nashville","Williamson","Franklin",683,1724,-0.0142938822184105,-0.0292792792792793,0.0195150798344175,529
2016-09-30,"Puritas-Longmead","OH","Cleveland","Cuyahoga","Cleveland",684,831,0.00483675937122128,0.0271940667490729,0.0171358629130967,157
2016-09-30,"Westwood","CO","Denver","Denver","Denver",685,1597,0.00188205771643664,0.0152574698029243,0.0975945017182131,475
2016-09-30,"West End","RI","Providence","Providence","Providence",686,1129,0,-0.00616197183098592,0.0866217516843118,1782
2016-09-30,"Noe Valley","CA","San Francisco","San Francisco","San Francisco",687,5222,0.00249568055288923,-0.0152743729964171,-0.0100473933649289,2234
2016-09-30,"West Boulevard","OH","Cleveland","Cuyahoga","Cleveland",688,718,0.00701262272089762,-0.0110192837465565,0.0466472303206997,1320
2016-09-30,"Inner Sunset","CA","San Francisco","San Francisco","San Francisco",689,5105,-0.00195503421309873,-0.00312438976762351,0.0704550220171944,1554
2016-09-30,"Charlestown","MA","Boston","Suffolk","Boston",690,2654,-0.000753012048192771,-0.00896191187453323,-0.0148478099480327,5163
2016-09-30,"Lake Murray","CA","San Diego","San Diego","San Diego",691,1895,-0.00420388859695218,-0.00577124868835257,0.108187134502924,900
2016-09-30,"Martha Lake","WA","Seattle","Snohomish","Lynnwood",692,1727,0.00406976744186047,0.0194805194805195,0.139182058047493,579
2016-09-30,"Franklin Park","TX","Austin","Travis","Austin",693,1347,0.00597460791635549,0.012781954887218,0.0337682271680737,576
2016-09-30,"Pecan Park","TX","Houston","Harris","Houston",694,966,-0.00719424460431655,-0.0142857142857143,-0.0252270433905146,201
2016-09-30,"Cedar Park","PA","Philadelphia","Philadelphia","Philadelphia",695,1240,0.00323624595469256,0.0333333333333333,0.0773240660295395,1073
2016-09-30,"Beach Haven","FL","Jacksonville","Duval","Jacksonville",696,1143,-0.000874125874125874,-0.0112456747404844,-0.0180412371134021,2970
2016-09-30,"Washington","CA","San Jose","Santa Clara","Sunnyvale",697,3740,-0.00133511348464619,0.013550135501355,0.016580592552324,688
2016-09-30,"West Grand","MI","Grand Rapids","Kent","Grand Rapids",698,1248,-0.0149960536700868,-0.0295489891135303,0.0461022632020117,962
2016-09-30,"Upper Roseville","NJ","New York","Essex","Newark",699,1563,0.000640204865556978,0.0169160702667534,0.0727522306108442,179
