"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Bull Run","Manassas","VA","Washington","Prince William",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,195000,198750,199000,222000,199999.5,199499.5,199949.5,199000,215000,234900,207500,199925,2e+05,2e+05,215000,2e+05,202450,215000,205400,209900,196950,197950,209900,213000,235900,229900,245000,262900,269000,252000,249999.5
"MacDonald Ranch","Henderson","NV","Las Vegas","Clark",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141249.5,139999,140000,139950,141750,143450,139900,142400,139450,139900,139900,141900,144900,145000,149000,152900,148000
"City Center","Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519000,524499.5,449500,524000,519000,465000,457000,534000,525500,510000,512250,508900,494900
"Riverdale","New York","NY","New York","Bronx",244,315000,329000,345000,339000,329500,329250,325000,325000,315000,309500,302000,310000,319000,299900,316500,320000,307000,299900,299900,314500,302500,319900,309900,299000,299900,299900,320000,335000,319000,315000,299500,289000,295000,295000,301000,295000,289500,282500,299250,287250,276950,295000,3e+05,299000,295500,299000,299900,295500,279000,299000,294500,299900,302500,299900,299700,305000,305000,315000,315000,299000,282450,292500,299500,286500,279000,299000,312500,299000,284900,287500,314750,299500,319999.5,299000,319749.5,319499.5,329900,334900,334950,329000,345000
"Windsor","Denver","CO","Denver","Denver",245,97400,89500,84500,84700,88200,90000,89400,84900,95000,94999.5,89450,88950,85000,86950,84900,84900,80000,79975,79950,79975,80000,82900,86000,79950,81000,79950,79950,75000,75000,83000,91000,87580,89000,92000,99500,99975,99900,105700,99900,105000,107000,99900,1e+05,109925,105000,109950,116400,124900,119900,116400,114400,114200,103950,114900,114900,116200,119950,124900,135000,128000,131749.5,134900,144900,145000,149900,146500,145750,150750,167650,174900,179000,174900,179500,179900,179900,179900,175000,183250,179900,174949.5,180000
"Five Points","Denver","CO","Denver","Denver",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,599000,625000,625000,592000,499000,450000,499000,499000,464750,464750,482500,435000,405000,445000,475000,489900,430000,422400,464999.5,489450,462500,465000
"South Lakes Dr - Soapstone Dr","Reston","VA","Washington","Fairfax",247,329900,341950,334888,317425,329900,329900,339950,340000,336000,334500,315000,299900,304950,330000,325000,310000,312250,299900,299350,292500,259900,260000,235000,227450,224900,239995,247450,270000,252450,270000,269950,294900,284900,296000,289990,289000,289450,312900,322450,340000,339900,332450,322250,329500,341000,327449.5,337000,346950,338499.5,374450,375000,354900,345000,350000,339900,325000,329949.5,349900,354500,350000,350000,357450,342000,334900,345000,349900,325000,347500,349900,344885,340000,314999.5,325000,329900,329900,375000,364500,345000,324900,331500,327400
"Downtown","Atlanta","GA","Atlanta","Fulton",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156250,160000,154950,147500,154950,155000,147500,139000,142650,159900,163000,177900,164950,169900,178450,174950,184900,172450,177495,175000,182450,174900,177950,176900,185000,181750,190000,189950,197499.5,199999.5,199949.5,199900,188000,2e+05,210500,199900,187900,194900
"Gibson Springs","Henderson","NV","Las Vegas","Clark",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,106000,115000,115000,115000,105000,106900,99995,100997.5,103450,104000,109949.5,109997,115000,107000,106888.5,109900,114000,110000,110000,113450,114900,122950,126900,126900,115000,115000,116000,116000,118000,118000,134200,134450,136500,141944,130700,122500
"Carroll Gardens","New York","NY","New York","Kings",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395000,1315000,1275000,1275000,1400000,1275000,1095000,1275000,1200000,1097500,1125000,1150000,1197500
"North Riverdale","New York","NY","New York","Bronx",251,217000,219000,219000,217000,215000,212000,209000,212000,212000,215000,215000,212000,195000,192000,195000,192500,209750,189500,187000,175000,179000,179000,179000,185000,179500,175000,172000,179000,189500,195000,195000,195000,185000,190000,195000,185000,194900,185000,183000,174900,179000,172500,172500,159450,160000,159000,152500,156700,149900,157000,177000,182000,185000,189750,197000,195000,192500,189600,189000,194900,189000,189000,180000,184900,184900,187000,193950,2e+05,207000,205000,209500,2e+05,2e+05,2e+05,199000,195250,190000,189000,195250,192000,194500
"Downtown","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000,450000,450000,489000,479900,470000,469000,450000,450000,462500,450000,450000,450000,459000,458000,465000,459000,450000,457000,465000,450000,450000,450000,440000,440000,442900,442950,449000,445000,445000,445000,448900,447050,446199.5,450000,450000,450000,470000,470000,470000,460000,450000,449000,448150,450000,450000,449000,445000
"Old Irving Park","Chicago","IL","Chicago","Cook",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,150000,161200,154200,154200,158500,139000,139000,149900,154950,159900,144900,157400,142450,139000,148900,148950,175000
"Sun City Summerlin","Las Vegas","NV","Las Vegas","Clark",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179990,180000,179800,179450,172500,169450,173900,179000,179900,186875,184900,184950,186950,192400,179900,185999,180000,185000,188900,189900,182949.5,179999.5,189950,204900,193000,190000,192750,199900,199994.5,199999.5,212000,216450,226900,224700,217650
"Wicker Park","Chicago","IL","Chicago","Cook",255,337350,349500,379000,377000,398750,396500,372000,350000,372450,394000,379000,372400,375000,374900,339450,379450,379950,365000,362000,341250,324950,339000,334500,359000,349900,370000,365000,375000,366500,349000,340000,335000,319900,331500,372450,365000,358500,402500,415000,379000,412500,413700,435000,425000,439450,447950,444450,424900,449900,474900,493400,479900,499499.5,479825,516950,482450,499950,499000,499899.5,477000,525000,449000,449000,522000,519000,492000,474950,477450,5e+05,539900,515000,535000,479900,475000,472400,469450,469900,471950,492000,499000,482500
"Russian Jack Park","Anchorage","AK","Anchorage","Anchorage",256,130950,131900,132900,130000,130000,119000,125000,117500,120000,121000,115500,120780,123000,123000,123000,122450,121890,105000,104725,1e+05,92000,97000,95450,93900,93900,109000,109000,104900,109000,114900,104249.5,115000,119750,115000,122500,116500,115000,107400,107400,114450,119900,112000,110000,110000,109000,109000,115000,115000,110000,112499.5,115000,123000,119875,119375,123000,119500,119900,116750,120000,105900,119900,119950,110850,116000,119900,117000,115000,114950,114950,112000,113000,112000,114750,128500,116000,116000,112000,115250,114900,113500,117900
"Ballston-Virginia Square","Arlington","VA","Washington","Arlington",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429995,432000,459900,424000,412500,417000,414900,412450,429000,409000,462250,419949.5,485000,499900,455000,439000,434450,4e+05,399950,419949.5,439900,449990,427000,426250,432500,462400,463500,449900,439000,371995,399000,394000,399000,395000,407450,399900,399900,397000,425000,426500,434500,425000,425000,438500
"Downtown","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349950,329900,359000,324900,289000,304500,324999.5,351500,341666.5,341666.5,350000,386000,367450,372450,359000,354500,372500,430000,465400,404000
"South Beach","San Francisco","CA","San Francisco","San Francisco",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000,1288000,1288000,1295000,1349500,1399250,1499000,1549000,1595000,1595000,1595000,1495000,1495000,1375000,1300000,1239000
"Downtown","Houston","TX","Houston","Harris",260,,,,,,,,,,,,,,,,,,,,,,,,,,247450,265000,243900,239900,250000,249000,239900,239900,222500,225000,257450,235000,222500,242500,235000,235000,245000,235000,245750,280000,297355,301704.5,301704.5,319362,309724,305996.5,304369,299000,297335,299250,302295,302295,302295,302295,302295,302295,295670,297335,287500,287450,302295,302295,302295,322500,322500,332500,341805.5,302295,286000,292835,287450,278000,275000,279000,274900,303990
"Manayunk","Philadelphia","PA","Philadelphia","Philadelphia",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226950,234450,234900,242900,242900,249000,249000,249500,242900,243450,244000,244450,239900,239000,235900,234999,231999.5,232449.5,232449.5,224900,219000,222450,226950,229000,228500,233450,237000,222000,207450,230000,217450,215000,222500,225000,234900,229000,227000,229400,229500,242450,245000,249949.5,245000,245000
"Thalia","Virginia Beach","VA","Virginia Beach","Virginia Beach City",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,219900,2e+05,231950,235000,216500,185300,192200,198500,198500,192500,189900,189000,189200,188500,179450,179900,182000,179000
"North Central","Hollywood","FL","Miami-Fort Lauderdale","Broward",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500,74900,72500,69900,72500,79900,78950,79900,83850,87750,85000,85000,85000,79450,85000,93200,95000,88450
"Lower East Side","Milwaukee","WI","Milwaukee","Milwaukee",264,236900,235900,232900,229900,227900,229250,229600,224900,220000,220900,224900,220000,220900,224900,224900,225400,224900,208400,2e+05,199949.5,2e+05,210400,197400,199900,199900,209900,211400,207900,195000,195000,201950,195000,189900,195900,199999,199949.5,194000,179000,186500,169900,192450,182250,182194,199000,197000,199900,197900,204900,207400,204900,202450,2e+05,214795,212347.5,214900,224700,232450,224900,219900,214949.5,214949.5,214999,207450,225000,229895,224750,209000,199900,214000,225000,227400,227400,225200,198800,198800,204950,209900,212450,220000,219900,219900
"Buena Park","Chicago","IL","Chicago","Cook",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,229000,229000,238400,229000,224950,229000,230000,230000,229000,225000,219500,210000,204900,2e+05,229000,239000,239900,247000,248000,234000,224950,223000,219000,219000,225000,225000,232000,230000,225000,215000,214650,214900,218000,199900
"Pinnacle Peak","Scottsdale","AZ","Phoenix","Maricopa",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461500,461500,464000,429500,497000,499000,524000,499000,499000,498500,499000,525000,499950,525000,547000,574908.5,559000,559000,549000,557450,609900,616900,623900,614450,560000,550000,546000,619000,624000,614000,633450,629900,595000,565000,595000,595000,587250,595000,575000,595000,575000,589000,575000,569000
"Georgetown","New York","NY","New York","Kings",267,429000,439000,439000,435000,437000,435000,429000,432000,429000,429000,404500,429000,404500,399000,399000,399000,390000,387000,389500,390000,390000,387000,385000,399000,389000,385000,385000,369000,378000,379000,379900,379900,385000,399000,389000,389000,389000,399000,419500,409000,427500,437000,425000,425000,420000,425000,425000,420000,420000,420000,425000,425000,425000,425000,449000,449000,450000,462500,465000,474000,470000,499000,499000,490000,490000,474000,472000,482000,482000,474000,460000,459000,439000,439000,489000,499000,489500,489500,499999,524900,470000
"SoHo","New York","NY","New York","New York",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350000,3787500,3980000,4097500,3940000,3900000,4225000,3995000,3995000,3825000,3795000,3850000,3700000,3922500,3697250,3500000
"Old Town","Chicago","IL","Chicago","Cook",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,287500,325000,332000,369000,365000,353950,355000,361400,357450,350000,327499.5,314000,315000,305000,329999,317000,335000,327500,317000,307000,319000,340000,372500,342450,345000,345000,355000,372200,337000,347450,329950,335000,324950,349000
"Hunters Point","New York","NY","New York","Queens",270,,,675000,675000,667000,659000,675000,667000,695000,710000,7e+05,725000,697500,695000,7e+05,695000,699000,710000,729000,724250,695000,655000,577500,551250,615000,670000,625000,647000,665000,677500,699000,723500,699500,679000,704500,737000,789000,797000,795000,750000,757500,749000,749000,762500,841500,930000,915000,899000,885000,899000,899000,959000,985000,860000,950000,915000,985000,990000,985000,949000,967500,949000,972500,980000,995000,978000,999000,9e+05,995000,995000,1110000,990000,985000,862500,885000,972497.5,917500,877500,869000,877500,865000
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659747.5,595000,649900,585000,582000,616712.5,639000,601750,601750,592000,589000,611700,620000,632500,625000,625000,641500,627000,625000,625000,601000
"Red Hook","New York","NY","New York","Kings",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361587.5,1341600,1341600,1341600,1341600,1341600,1338675,1325025,1335750,1335750,1335750,1341600,1335750,1330387.5
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",273,,,,,,,,,,,31950,30300,29900,30000,29900,29900,29900,31900,34900,33000,32250,32000,32500,34900,36990,31900,33900,31450,30000,31900,32600,32250,33900,35250,36900,37500,37250,38000,39900,39999,38999,39000,38500,40000,40000,42700,44949.5,44900,45000,45000,46500,48900,51900,54900,55000,50000,51000,55750,55900,57500,59700,59905.5,59900,63750,59900,67500,65000,64000,60000,69000,69500,69500,69900,71700,72500,75000,78000,75000,75000,75000,79900
"Downtown","Portland","OR","Portland","Multnomah",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342000,347450,344000,338000,339000,337000,335000,279900,299499.5,299000,304811.5,334900,324450,299000,325000,327450,329900,329900,339450,347500,350000,345000,370000,369500,385000,379450,409925,452250,395000,397000,431000,387900,395900,333500,339000,344950,388000,390000,404500,389000,419763,415000
"The Waterfront","Jersey City","NJ","New York","Hudson",275,499000,507000,532000,499000,514400,513950,510000,499000,489000,492000,515000,485000,508229.5,510000,506460,503707.5,499000,495000,499000,515000,525000,515000,495000,510000,515000,515000,495000,507500,532450,529900,559000,579900,559000,559000,575000,525000,529999,549000,550000,566499.5,569000,549500,574999.5,599000,615000,670000,684000,635000,640000,634500,670000,739000,667500,719999,699999,679888,671450,749000,749000,734900,729900,675000,649000,727000,749000,739000,669000,686944,799000,870888,875000,880000,899443.5,837944,835888,799000,777999,779225,779950,775000,779900
"Old Fourth Ward","Atlanta","GA","Atlanta","Fulton",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000,149950,154900,159900,159900,159900,165000,175000,175000,171949.5,165000,169999,175000,172500,171200,169900,179000,172450,170000,175000
"East Falls","Philadelphia","PA","Philadelphia","Philadelphia",277,,,238400,239450,222500,224900,218950,219400,229900,229900,224950,225000,224950,225000,219000,221000,225000,224950,222400,219900,221000,219900,214900,209900,214950,217450,219900,212200,204900,209900,208200,199900,199000,194900,194900,189000,179000,189900,199900,207000,199900,199000,189450,195000,182000,188000,182400,175000,189000,189450,195000,199850,210400,219000,219000,213250,210450,210450,213000,218950,219900,224900,215000,222900,219400,215000,209900,199900,199700,211500,199950,199999,189000,220000,224950,247450,229000,239900,239900,239900,224900
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",278,129000,125000,119900,119900,119000,116000,117000,119000,114900,114900,114500,112000,113500,115000,117900,119900,121000,122450,121000,125000,124700,128500,125000,129000,124900,118900,114900,109900,114900,115000,118300,119500,125000,129500,139000,134950,139000,139500,139000,135000,139500,139950,135277.5,141796,147750,148500,143500,144900,144900,144900,141200,139900,135000,137950,139900,135950,139900,139900,144976.5,139900,139900,142800,140000,140000,139900,140000,144950,149000,149900,154950,165000,169000,172900,169000,169000,170000,172250,174900,172000,169000,169000
"Fairlington-Shirlington","Arlington","VA","Washington","Arlington",279,395000,424700,419450,385000,389000,389000,389000,395000,399000,389600,387500,389900,388500,386000,387000,374500,367400,357500,359500,350000,349950,348900,310000,319500,315000,315000,345000,339900,330000,325000,342400,330000,337450,317450,319950,329500,322450,339000,350000,362450,369900,360000,379900,366975,375000,366800,380000,380000,375500,359500,359500,369000,369000,372450,387000,389000,365000,365000,378000,363850,373250,380250,392250,385000,387000,379750,359900,364950,389900,388000,388000,377450,382200,375000,384000,384900,399900,399250,389000,381999.5,379999
"Wrightwood Neighbors","Chicago","IL","Chicago","Cook",280,429900,427450,449000,429000,429000,427000,419000,418000,395000,397000,384000,379450,381999.5,399950,399000,419900,425000,414900,409950,437000,438500,415000,399000,394500,394000,399000,399000,417450,427000,449000,459900,462450,447000,434450,489900,440000,444950,434900,449000,449000,449000,425000,424950,424950,482750,497750,549000,549900,559000,499000,525000,479000,439000,449000,515000,474450,467000,469000,454500,452500,479900,474950,475000,499900,519500,528500,519000,499900,572200,574500,595500,594000,597000,592250,535000,515000,529000,565000,599000,627499.5,599000
"The Loop","Chicago","IL","Chicago","Cook",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,449900,473450,444900,444900,439900,444450,430750,449850,415000,439900,439900,432000,432000,417500,455000,425000,418750,393500,402500,409400,425000,427362,412500,398000,399499,358000,375000,396310,393620
"Murray Hill","New York","NY","New York","New York",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,945000,862500,945000,925000,880000,845000,862500,885000,925000,925000,925000,899000,875000,882500,887000
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",283,375000,369500,359450,350000,350000,349975,350000,349000,347000,319500,328000,307000,325000,325000,325000,329000,349950,345000,339975,339000,345000,349995,359000,362500,342500,330000,350000,350000,350000,353250,330000,349000,369000,362500,369450,385000,389000,399000,409950,429950,439900,449500,459900,445500,459000,449950,462500,459250,450000,467000,450000,450000,463400,459000,432450,450000,469000,479500,482500,487000,495000,479950,489000,479500,490000,475000,495000,495000,499000,502500,549900,572000,559500,560000,577250,580000,580000,587900,575000,550000,570000
"Mission Valley East","San Diego","CA","San Diego","San Diego",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363950,358000,350000,406500,369997.5,364950,370000,369500,415000,439000,444500,449000,432000,439000,425000,428000,431000,439000,455000,477500,449000,475000,482000,458000,499000,490000
"Sunset Hills","Reston","VA","Washington","Fairfax",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405000,387450,419950,424900,432500,440000,422450,429900,434450,421950,399900,4e+05,414900,425000
"North End","Boston","MA","Boston","Suffolk",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694000,8e+05,789000,859000,817000,850000,810000,754500,750000,749000,739500,699000,729000,712000,737000,826950,853500,799000,795000
"Radnor-Ft Myer Heights","Arlington","VA","Washington","Arlington",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,494500,437000,429000,424500,407500,407450,437200,431450,431450,423000,423650,407450
"Pine Hills","Atlanta","GA","Atlanta","Fulton",288,179900,179900,181400,172400,169900,169900,167000,167000,162300,149950,130155,141200,147500,149900,145500,142700,139900,139900,139450,144900,139900,150000,146975,137450,142500,141200,134900,139900,139900,139900,145000,142400,149900,136000,139000,150000,150000,148500,148750,155500,150000,151450,158000,157250,159500,160300,159500,160300,172450,175000,182500,167425,165000,167000,166000,165000,175000,165000,164500,160000,165000,167450,177750,176000,169900,169900,189500,198200,198200,185450,178000,185450,185000,187900,190000,199900,2e+05,209900,209900,210000,217900
"Florida Center North","Orlando","FL","Orlando","Orange",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67450,69995,71500,75000,69995,65000,65000,66450,69000,69000,71250,75000,78900,73200,67900,66950,66675,65000,67000,74950,69950,81250,83740,85000,81990,85000,85875,86750,85500,84450,83990,84900,84925,84900,87125,87000,89900,89900,89950,92250
"Ballantyne West","Charlotte","NC","Charlotte","Mecklenburg",290,159250,159000,154950,150000,150000,151500,153500,151450,146865,142400,139900,136950,139900,144900,144750,145750,145000,147000,144900,141250,145000,145000,144950,145000,141500,147275,145000,142652.5,139900,142902.5,146159,141000,147000,144900,141255,145575,149500,144612.5,145575,148137.5,155400,169900,166900,176750,179900,149900,152750,150000,154000,169900,161450,175000,178500,169997,175000,175000,175000,174000,182900,179500,182700,183900,184900,181250,182500,183000,184950,185000,184750,180000,183000,189000,190000,189999.5,194650,192500,198500,194900,212500,199900,189999
"Highland Garden","Hollywood","FL","Miami-Fort Lauderdale","Broward",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000,234900,225000,225950,235000,219000,215000,225000,229450,233000,232000,220450,227950,224900,210950,212000,184900,215999,212000,213999.5,211900,220499.5,215000
"Budlong Woods","Chicago","IL","Chicago","Cook",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,177000,174950,169900,169900,187777,187777,198999,177400,162400,164900,170000,169900,173900,169000,162450,162450,159900
"Woodbury","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000,695000,692500,688800,699000,699000,689000,686500,686500,679888,665000,699800,672000,684944,699495,699995,689888,688800,694450,698000,690394
"Near Northeast","Washington","DC","Washington","District of Columbia",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,599700,599250,574950,569000,599000,599499.5,625000,557000,579500,569950,549900,562450,634000,599500,609000,609000,645000,625000,629000,677350,650000,625000,675000,699000,629450,639000,649000,686434,725000
"Belltown","Seattle","WA","Seattle","King",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489000,459000,459000,459000,390000,359000,349950,369000,385000,394500,465000,465000,449950,439000,440000,404500,399900,387000,375000,377450,366500,371500,375000,379450,425000,397475,397000,414950,423500,455000,452500,455000,474000,480000,482500,549500,542000,490000,463500,468000,459950,449990,499900
"Highland","Denver","CO","Denver","Denver",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575750,525000,575250,549000,550000,499000,490000,489950,485000,490000,505000,530000,519000,540000,535000,539000,524000,587000,599000,635000,665000
"River North","Chicago","IL","Chicago","Cook",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329950,329900,339500,369000,384000,399000,385000,399000,379900,386350,4e+05,365000,352000,375000,399000,399900,395900,384900,386350,389950,399450,399900,399900,385000,380000,399900,410000,410000,417000,425500,432250,434500,419000,429878.5,440000,434950,435500,429900,429900,434900,430000,432000,439000,454900,467450,469450
"Midtown","Houston","TX","Houston","Harris",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,299995,277500,280000,287450,279950,281200,284450,279900,264900,265000,264900,265000,264950,279900,279900,264990,259900,257000
"Windsor Terrace","New York","NY","New York","Kings",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615500,594000,559000,599000,649000,649000,639000,649000,669000,725000,599000,595000,577500,599000,650000,657450,684000,687000,749000,669000
"East Village","San Diego","CA","San Diego","San Diego",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,422500,417000,457000,455000,442000,469950,469900,479000,474900,497450,489000,479000,479000,470000,481950,460000,460000,449000,510000,469000,469000,454450,410000,387000,399000,407500,443500,444450,391950,420600,444360,447180,465000,468500,465000,508000,482000,499000,485000
"Emerald Hills","Hollywood","FL","Miami-Fort Lauderdale","Broward",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214500,230750,235000,235000,228450,224900,224000,195000,215450,209000,209000,215000,224900,224900
"Loring Park","Minneapolis","MN","Minneapolis-St Paul","Hennepin",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224900,209950,235000,234900,235900,244900,239900,239900,239000,240000,244900,239900,221200,234900,255000
"Downtown","Saint Paul","MN","Minneapolis-St Paul","Ramsey",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219450,214900,214900,214950,209900,209900,197400,182500,182500,192400,199900,199900,209000,199900,199900,199900,178400,163950,174900,174900,174900,184900,187400,184900,189900,181750,184450,179900,184900,158450,160950,175000,174900,198000,197500,187350,182900
"Ballard","Seattle","WA","Seattle","King",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000,329000,329000,326500,309950,335000,370000,394900,394950,401900,394900,389900,384400,386900,389900,392425,389900,392450,389900,399900,389900,396900,399900,399900,399800,396900,393400,399950,4e+05,4e+05,415000,421500,418000
"Old City","Philadelphia","PA","Philadelphia","Philadelphia",305,431942,429900,399495,405000,379000,385000,397000,399900,399900,394950,387450,387000,356000,399000,399000,345000,385000,344900,339450,349900,389900,349450,389900,396000,375000,394900,389900,354500,359450,350000,347500,330000,334950,327450,345000,339900,325000,337200,354000,339000,348500,358500,349900,354950,354450,347000,369000,340000,359900,349950,339450,339000,339900,360000,372450,360000,350000,350000,350000,354500,344950,334000,350000,374000,388950,407400,425450,422450,409000,4e+05,389899,374900,364900,364900,362450,357500,359950,369900,379500,437450,426400
"Kenwood","Chicago","IL","Chicago","Cook",306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,168950,168900,166950,165000,169000,174000,176500,159900,159000,157000,159000,152900,149000,149000,149000,149000,147000,142450,146000,139000,139950,139900,129000,120000,120000,124900,124900,129000,150000,140000,137450,139900,125000,129900
"Noble Square","Chicago","IL","Chicago","Cook",307,379000,349950,374900,367450,354500,355000,359950,374900,364000,367000,367000,365000,334950,319900,319900,339000,335000,334900,329000,329000,315000,310000,310000,324900,329900,339900,339900,329900,323000,325000,323000,324950,339700,334450,349900,349000,350000,350000,348500,350000,384900,385000,359900,350000,349900,350000,349500,375000,381750,374700,376950,389000,389900,389450,399900,417000,429900,449000,422500,449900,475000,449450,429500,449000,434000,422500,419450,399000,459999,459999.5,462499.5,439500,449250,425000,411450,4e+05,425000,467000,465000,439000,424900
