"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,0.838926174496644,0.842754367934224,0.850340136054422,0.818639798488665,0.850383743240886,0.925925925925926,0.969890510948905,0.842754367934224,0.837172440867602,0.814238492199554,0.906940063091483,0.808351177730193,0.796920289855072,0.812732465462274,0.788724013626581,0.818478260869565,0.838129496402878,0.859106529209622,0.829234335406588,0.832514332514332,0.821793217237887,0.795652173913043,0.852606951871658,0.918634257599013,0.868478260869565,0.868331290639899,0.881997372528102,0.867759729685719,0.857317725752508,0.869779200121194,0.852704530087897,0.993408662900188,1,1.00236546422235,0.995,0.916666666666667,0.917955267889861,0.945454545454545,0.952380952380952,0.984488049004178,0.950859950859951,0.927272727272727,0.90625,0.929978118161926,0.952380952380952,1.02522185894442,0.99735160000171,0.992017416545718,0.948632974316487,0.972727272727273,1.00933680456199,1.00511055486024,0.965250965250965,0.980115990057995,1.0377358490566,1.13150867823765,1.04353414823438,1.03960784313725,1.05411202968864,1.08191808191808,1.07497928748964,1.17278338945006,1.10959595959596,1.08232711306257,1.05524861878453,1.12210526315789,1.0594536233168,1.16094080338266
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,0.743825980782503,0.73190980267442,0.717073472927766,0.717073472927766,0.72671202277649,0.723639184699968,0.722222222222222,0.754442401960784,0.756705281827831,0.751619914698163,0.776436821504339,0.781543744164559,0.780208333333333,0.781556572923479,0.759734093067426,0.756073468601065,0.755097044159544,0.769677099466289,0.769157387748945,0.743685687558466,0.739503816793893,0.758587786259542,0.75715110748743,0.743560015496405,0.755511143410853,0.757720195279776,0.75,0.7398753894081,0.75,0.757864632983794,0.759878419452888,0.767045454545455,0.76298352409419,0.759734093067426,0.758568504528735,0.777777777777778,0.777777777777778,0.776053215077605,0.780532598714417,0.776410400193069,0.767918088737201,0.771604938271605,0.768608414239482,0.772357723577236,0.780481673878153,0.778816199376947,0.798286604361371,0.789457070707071,0.8125,0.8126539408867,0.820016820857864,0.825867102768107,0.824372759856631,0.824118198110134,0.848608282416836,0.852272727272727,0.834161633152382,0.825157555094613,0.899321266968326,0.9064039408867,0.871578947368421,0.884195709839554,0.910210479175996,0.891980214216834,0.884433962264151,0.931765389082462,0.947368421052632,0.904977375565611,0.91705069124424,0.955497382198953,0.881372549019608,0.942350332594235,0.942350332594235
"Upper West Side","New York","NY","New York","New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06865471895729,5.02530120481928,4.99827228749136,4.95484002537841,4.94717488334348,4.94811320754717,4.89210526315789,4.97109163069063,5,5.07368421052632,5.078125,5,5,4.98037037130455,4.96987079021229,5,4.94717488334348,5,4.9661368698117,5.08002392344498,5.10006455777921,5.07144988803174,5,5,4.94717488334348,4.57232516437537,4.89210526315789,4.90174461766889
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4,,,,,,,,,,,,1.55743024010383,1.53958944281525,1.55,1.55,1.52429922591213,1.62733324190389,1.60470879801735,1.54347826086957,1.63092046470063,1.55675675675676,1.55,1.5638963360143,1.5927750410509,1.62054054054054,1.61576354679803,1.60357142857143,1.63542873460064,1.62054054054054,1.63928571428571,1.65542611894543,1.70612813370474,1.72011608997376,1.70612813370474,1.76411290322581,1.73410404624277,1.71020692399522,1.73410404624277,1.72068965517241,1.68181818181818,1.66163141993958,1.70857142857143,1.70648464163823,1.67421836834392,1.72666666666667,1.68589174800355,1.66666666666667,1.695,1.69230769230769,1.8107476635514,1.92857142857143,1.93749976411326,1.89873417721519,1.92180282309017,2.11557246631976,1.88245356793744,1.94461420932009,1.90957446808511,1.78125,1.84287439613527,1.86385737439222,1.85185185185185,1.88421052631579,1.93006054197508,1.88413424866514,1.89873417721519,2.04105090311987,2.04052545155993,2.06106870229008,1.995,2.00560645695582,2.08608695652174,2.02846220253735,2.0701581027668,2.05665024630542,2.02380952380952,1.92958174904943,1.95,1.95903846153846,2.26396694214876
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",5,,,,,,,,,,,,,,,,,0.698174006444683,0.688509021842355,0.674915635545557,0.66735112936345,0.66994633273703,0.653782894736842,0.652400835073069,0.652400835073069,0.667789001122334,0.66735112936345,0.676355678642961,0.66735112936345,0.66735112936345,0.664284334293885,0.672199041559944,0.651709401709402,0.65066369047619,0.658027509192428,0.652400835073069,0.66413457103321,0.667570065242892,0.676091220371663,0.666071428571429,0.664944546194546,0.661448890615557,0.651444547996272,0.65320197044335,0.616815947172125,0.620851738968926,0.636288998357964,0.642538989009632,0.649702410265791,0.663542714972604,0.661111111111111,0.661111111111111,0.663990254659269,0.66510172143975,0.649350649350649,0.662393701980442,0.664767331433998,0.666324435318275,0.666324435318275,0.666324435318275,0.666324435318275,0.664217171717172,0.675206511175899,0.674255691768827,0.682339449541284,0.677453027139875,0.675675675675676,0.698974836905871,0.704592901878914,0.703703703703704,0.700431034482759,0.694444444444444,0.693731462468629,0.729069006923169,0.725921390717842,0.713775687913619,0.742521367521368,0.754310344827586,0.702067369093231,0.704148302791309,0.723485177205685
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",6,,,,,,,,0.970574817518248,0.895061728395062,0.882636326363264,0.920810313075506,0.920810313075506,0.84985835694051,0.864197530864197,0.84985835694051,0.871670341457601,0.885431078214352,0.86734693877551,0.840723981900452,0.841148560126662,0.824742268041237,0.822640148392416,0.826102941176471,0.820280296784831,0.82132834424696,0.866801039190122,0.849143948624226,0.847255369928401,0.830690421450328,0.859392939150402,0.85609977324263,0.829742690058479,0.851668278529981,0.851065542106619,0.856190476190476,0.858597285067873,0.85789165602384,0.85064791052815,0.854172660471988,0.849721984602224,0.844091343219673,0.849443969204448,0.851126478984247,0.879311985912923,0.826591654128234,0.774166666666667,0.873401944728863,0.85497542997543,0.876880001353432,0.882575757575758,0.889877641824249,0.917431192660551,0.919117647058823,0.930465808099936,0.956442831215971,0.934171927644527,0.902217741935484,0.909159576315333,0.933262695597426,0.950757575757576,0.957357859531773,0.946969696969697,0.99104913612304,0.976042590949423,0.967532467532468,0.983606557377049,0.980810412902362,0.984375,0.986842105263158,0.976817418273289,1.03794642857143,1.0371650821089,1.05477855477855,1.07692307692308,1.07792946530148,1.02138157894737,1,1.01126362417672,0.988565488565489,1.04508196721311
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",7,,,,,,,,,,,,,,,,0.781437628028537,0.806233515891198,0.783681875826282,0.779014206868357,0.778388278388278,0.754527162977867,0.745482218133994,0.776949241234955,0.728340915700694,0.754884547069272,0.760151085930123,0.760151085930123,0.744060475161987,0.757090336134454,0.773955773955774,0.79864472410455,0.826446280991736,0.811560693641619,0.807646356033453,0.798329355608592,0.78109799161333,0.8171875,0.811123986095017,0.81603120015949,0.8178570708293,0.833333333333333,0.810835151418928,0.820833333333333,0.820833333333333,0.813802083333333,0.792233560090703,0.819,0.826709874062165,0.81959706959707,0.831579374299551,0.833333333333333,0.847537878787879,0.855439244663383,0.845238095238095,0.845238095238095,0.845779220779221,0.839285714285714,0.848007414272475,0.855988054783235,0.851203296392504,0.867802254565995,0.88451511991658,0.866543095458758,0.878155154554871,0.92468184968185,0.931531531531532,0.917832167832168,0.912612612612613,0.935,0.987535953978907,0.931914414414414,0.943396226415094,0.962598333566075,1.01739130434783,1.02047888596561,1.00273473108478,0.944144144144144,0.988082151514419,0.992798353909465,0.933785356701944
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",8,,,,,,,,0.761554621848739,0.772994129158513,0.747311827956989,0.759548611111111,0.758562184343434,0.711689598361386,0.703463203463203,0.765401544401544,0.708482425002732,0.709183673469388,0.722394220846233,0.722222222222222,0.727768608834328,0.706521739130435,0.672675949569103,0.657142857142857,0.657142857142857,0.685522531160115,0.697435897435897,0.705882352941177,0.69620253164557,0.709454658495426,0.705882352941177,0.712890625,0.71875,0.714285714285714,0.714285714285714,0.692640692640693,0.692307692307692,0.720588235294118,0.721153846153846,0.733333333333333,0.720108695652174,0.721111111111111,0.741176470588235,0.741176470588235,0.737037037037037,0.735893749572123,0.733333333333333,0.722222222222222,0.722222222222222,0.722222222222222,0.726666666666667,0.735227702191988,0.779166666666667,0.777777777777778,0.757575757575758,0.767708333333333,0.757433712121212,0.771604938271605,0.779569892473118,0.780699099719225,0.749953703703704,0.744147143774069,0.775775775775776,0.800800800800801,0.800800800800801,0.798561151079137,0.81,0.811478758169935,0.821799307958478,0.816666666666667,0.866228070175439,0.829714984198915,0.861486486486487,0.861486486486487,0.883076923076923,0.889887551472917,0.886400156514934,0.880645161290323,0.868473895582329,0.905574516496018,0.819791666666667
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",9,,,,,,,,,,,,,,,,,,,,0.890625,0.881677414634656,0.855985788810937,0.847405900305188,0.847272727272727,0.860387801109451,0.87588422183806,0.87719298245614,0.878967553946914,0.913617886178862,0.926099158091674,0.914340712223292,0.918552036199095,0.917301274976017,0.919117647058823,0.936750272628135,0.975942958541392,0.942761904761905,0.951271186440678,0.945209064311563,0.942629482071713,0.95243757431629,0.962857142857143,0.950234046358285,0.99647483289114,0.984782608695652,1.01658073096601,1.03618421052632,1.03118434019449,1.0285414325709,1.0331715210356,1.02107111501317,1.00864553314121,1.01892853944658,1.02346278317152,1.03971632093541,1.05769230769231,1.05769230769231,1.05369976211343,1.03058710421135,1.03485056610057,1.03874332307323,1.03734439834025,1.05240174672489,1.0578969284968,1.05706267539757,1.06831919406151,1.08304735758408,1.09540743032108,1.1042345276873,1.10201502184631,1.14327333197928,1.1328680781759,1.13553113553114,1.15384615384615,1.1694969446668,1.17028921998247,1.18485742379548,1.15552995391705,1.20574712643678,1.22597137014315
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",10,,,,,,,,,,,,,,,,,,,2.27804662770879,2.25268817204301,2.15906976744186,2.22604651162791,2.19442156261345,2.19281663516068,2.23682200152788,2.25003057184639,2.11381570674044,2.08421660854756,2.076,2.09528708133971,2.19836535770917,2.19836535770917,2.22320788530466,2.25644699140401,2.43478260869565,2.36546184738956,2.39487179487179,2.38975551580203,2.37143495171579,2.42445598376476,2.36305048335124,2.443315089914,2.49375,2.5,2.36329266196941,2.20833333333333,2.25358422939068,2.25621813086295,2.26973684210526,2.3455684870188,2.37798653667595,2.45091943957968,2.44814166180191,2.59923099055264,2.66228049175279,2.68850987432675,2.58318739054291,2.56860902255639,2.5,2.47770069375619,2.59555632887569,2.6434034416826,2.59782608695652,2.4860119047619,2.66838931955211,2.50544662309368,2.645,2.64285714285714,2.63991552270327,2.52777777777778,2.44078731097962,2.44402673350042,2.6366244280183,2.74866785079929,2.89957983193277,2.83076163563108,2.94681905519115,2.67822089113073,2.99384615384615,2.98970037453184
