"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Rego Park","New York","NY","New York","Queens",17,198500,199000,198444,198000,198500,199000,199000,205000,2e+05,199000,199000,199000,195000,189000,189900,189000,189000,189000,189000,189000,189888,190500,195000,198888,198450,195000,199000,195000,198000,192000,190000,187500,189000,189000,188500,189000,189000,199000,199000,198944,199000,199000,199000,199000,199900,199777,205000,208000,208000,208000,211000,210000,213900,210500,209500,210000,210000,218500,218500,219000,218000,220777,229000,239000,234888,228888,228888,229999,233500,250000,257000,245000,245000,254500,239444,239000,239000,247000,249000,255000,255000
"Kew Gardens Hills","New York","NY","New York","Queens",18,169000,162900,162500,163000,165000,167990,167999,167994.5,167475,165000,164990,164990,164990,165000,164990,168000,164990,164990,162999,159888,159000,159000,159000,159000,159000,155000,150000,155000,155000,150000,150000,150000,149900,148500,149900,149945,150000,151000,152500,152000,149000,149000,149990,149495,152000,152000,155000,155000,157000,158000,159900,159450,160000,160000,161000,160000,162000,159000,164990,165000,159944,169000,169000,169000,174900,175000,169000,167000,169500,169500,169000,173000,171500,169944,178000,179444,179939,179000,190000,190000,206444
"Coral Way","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,219949.5,219999,225000,225000,225000,225000,222500,225000,225000,230000,237500,225000,225000,229900,244450,249000,244450,232500,249000,240000,239500,255000,249999,280350,280700,278400,279400,279700,249900
"Parkchester","New York","NY","New York","Bronx",20,118000,118000,118000,117000,116000,115000,115000,115000,115000,110000,110000,110000,110000,108000,110000,106000,105000,105000,105000,105000,105000,1e+05,105000,1e+05,1e+05,1e+05,99000,101500,95000,97000,95500,98000,95000,94000,95000,105000,105000,105000,99000,97500,96000,98900,98900,102000,96000,98000,98500,107450,1e+05,99437.5,99000,1e+05,1e+05,1e+05,106000,107500,105000,113065,115000,115000,114640,115000,115000,115000,115000,115000,115000,110000,115000,115000,115000,115000,115000,115000,117000,118000,117500,118503.5,118000,119000,125000
"Lake View East","Chicago","IL","Chicago","Cook",21,197900,199900,2e+05,199900,199000,196000,189500,188500,180000,180000,175000,179900,171300,174700,175000,175000,175000,172750,169450,165000,164950,159950,160000,165000,160000,165000,169000,158500,154000,149950,149900,149900,135000,138800,159000,155000,149000,162500,170000,180000,180000,182450,189000,179900,175950,180000,174900,178950,187000,194625,194000,190000,189000,189900,193900,189000,184900,181000,179000,178000,179000,184000,183000,189000,187000,187500,188200,182450,198700,189900,199500,199500,2e+05,210000,190000,199950,204950,205000,209450,202400,199000
"South Loop","Chicago","IL","Chicago","Cook",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199850,2e+05,205000,199949.5,202499.5,209900,217000,215000,215000,215000,216000,213250,215000,222000,230000,219500,230000,230000,225000,230000,228450,225000,225000,216950,214925,209450,210950,217450,227450,235000,239900,244750,239900,239900,239950,239950,239500,238700,240000,238950,235000,241450,239000,243500,239000,239000
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,299988,289900,285000,285000,275000,246500,259500,265000,285000,299000,306000,305000,277450,287000,294999.5,289000,297000,292000,299000,310000,299000,315000,301000,314000,328000,326750,325500,309000,299000,298500
"Capitol Hill","Seattle","WA","Seattle","King",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,259000,249000,249000,239975,246750,257000,272450,263925,282000,299500,314944,315000,314975,315000,315000,283475,275000,3e+05,319500,309950,314500,345000,359900,366250,348975,347475,324990,324990,345000,325000,318000,319950,340000,345000
"Spring Valley","Ramapo","NY","New York","Rockland",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55950,59900,59900,54900,53450,49900,47950,49900,49900,49900,54900,49900
"Clinton","New York","NY","New York","New York",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972500,985000,1025000,1052000,1022500,1025000,1045000,1060000,1045000,1036000,1022500,1018000,992500,985000,983500,997500,1025000,1025000,1009000,997250,997250,1025000,1050000,1050000,1054000,1050000
"Alexandria West","Alexandria","VA","Washington","Alexandria City",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,224900,229950,228450,227900,220000,217000,219000,209900,209900,210000,209500,210000,215000,215000,204900,205950,202900,212500,215000,199250,199500,199000,212000,211250,210500,209000,204000,194200,189728
"Financial District","New York","NY","New York","New York",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597500,1590000,1597500,1600000,1585000,1607500,1595000,1625000,1687500,1655000,1700000,1735000
"Briarwood","New York","NY","New York","Queens",29,152499.5,175000,175500,188000,185000,169000,177000,158000,159000,172950,169450,165000,155000,155000,149450,149000,149000,149000,146000,148500,151999.5,145000,145000,145000,139990,139990,139990,144000,140000,139000,139000,139000,139000,139388.5,138944,134777,129900,139000,132388,139000,139000,139000,139000,137000,130000,129900,130000,131000,139000,139999,139999,139000,139000,139000,149000,143000,139000,141000,143000,139500,138944,143500,139500,134500,145000,148000,148000,149000,149000,155000,159000,165000,156500,152000,158000,155000,165000,169000,168500,165000,160500
"Flatiron District","New York","NY","New York","New York",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000,1340000,1497500,1330000,1330000,1322500,1452500,1412500,1450000,1700000,1829990,1754995,1759990,1824990,1825000,1825000,1818490,1811990,1800000,1795000,1725000,1670490,1699000
"Landmark-Van Dom","Alexandria","VA","Washington","Alexandria City",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197900,194900,195900,185000,185000,178750,197000,199900,199500,203900,199625,198500,194700,187000,184500,188000,196949.5,185000,189900,199900
"Douglaston-Little Neck","New York","NY","New York","Queens",32,169000,169000,167000,168000,169000,169900,169450,168500,166500,162500,162500,159700,159900,160000,165500,159000,159000,157000,159500,159500,158000,155250,158000,154000,158000,159000,165000,164999.5,160000,165000,165000,165000,169000,172350,166000,169000,159900,165000,159000,159000,159900,170500,159900,165999.5,167000,169000,169400,169900,179000,169000,169000,169000,169000,175000,169900,179150,175000,179000,179000,179000,177000,179000,179000,169000,165000,169000,169000,169000,174000,174000,176500,171500,176500,179900,189000,180000,179990,181000,179500,179000,179000
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",33,193000,195000,189000,185000,179000,173000,170000,179000,185500,179000,179900,175000,175000,189000,189000,190000,199000,190000,190000,205000,209250,215000,229900,229000,209950,214000,214000,215000,215000,199000,215000,215000,223000,212500,229700,235450,240000,250000,250000,250000,245000,245000,265000,269000,267749,269000,260000,275000,275000,279000,275000,269900,277000,274950,275000,279000,275000,279000,289000,294000,295000,289000,280000,280000,281250,275000,275000,275000,270000,270000,280000,289000,289000,280000,279000,290000,290000,289450,290000,289000,285000
"Winchester","Las Vegas","NV","Las Vegas","Clark",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,88000,80000,84900,87901,87901,79900,76500,84900,78000,81900,82500,82900,84900,80950,92200,90000,87000,86000,87000,85000,86900,94450,95000,90700,86000,88350,88500,89000
"Edgewater Beach","Chicago","IL","Chicago","Cook",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,110000,111950,111400,112000,113900,110000,114000,114900,127900,127000,125950,127000,131950,119750,130000,131450,124900,119900,122000,123500,122000,122000,119900,129900,129900,129000,129000,129500,134000,132000,132000,129500,129000,137950
"Kew Gardens","New York","NY","New York","Queens",36,185000,185000,185000,185000,183000,184950,185000,185000,188000,185000,184975,186500,188500,184950,184975,179000,179000,179000,179000,175000,178000,175000,169000,169949.5,169900,169450,169000,172000,170950,169000,169000,169000,165000,165000,165000,169000,169000,169000,169000,165000,166500,165000,162000,169000,169800,169850,169800,169000,169000,175000,175000,179000,179000,179000,179000,179900,185000,179000,179000,183500,183750,179950,179000,179000,179000,179000,179000,183000,182500,182000,184000,183000,194000,199000,188000,189000,208000,189000,210000,189000,187000
"Brickell","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,195000,199450,2e+05,209950,230000,220000,213700,204450,225000,208000,215000,220000,220000,239999,229000,225000,249900,249000,249000,239999.5,249000,249000,268000,269990,255000,255000,255000,275000,280000,283900,280000,269450,281450,275000,299000,315000,309850,320000,325000,320000,329000,337000,345000,349947.5,350000,349500,349000,349900,350000,350000,350000,350000,359100,359000,355000,354638.5,359900,359000,365000,365000,360000,359450,350535,350000,349900,349000,345000,349000,349000,349950,360000,360475,360000,359450,350000,350000,349000,346950,349000,349700,349500
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu",38,289000,299000,299000,299000,288000,275000,253000,249999,274900,274950,269000,270000,270000,265000,266000,255000,259900,275000,282250,297000,3e+05,299000,299000,299000,299000,285000,296500,299000,290000,288500,280000,299000,295000,279900,313000,309000,313000,319000,315000,325000,339000,325000,342500,340000,329000,319000,320000,319000,324994,315000,329000,345000,346500,325000,329250,329500,325000,349250,349250,340000,335000,349000,349500,363500,359000,354950,360000,355000,359500,358500,351000,355150,360000,339000,351000,348500,345000,350000,358800,358000,356944
"Back Bay","Boston","MA","Boston","Suffolk",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775000,775000,799000,749000,667000,632450,649000,678000,629000,637000,659000,649000,599000,649000,749000,695000,699000,690449.5,677000,597000,685000,669000
"Near North","Chicago","IL","Chicago","Cook",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,317500,316250,299900,308500,299900,299000,299900,299450,292450,289000,289000,291950,296950,319000,299000,299000,299000,309000,299000,293000,299450,299000,294450,3e+05,314250,311950,307000,309900,315000,298500,295000,295000,299900,315000
"Columbus Circle","New York","NY","New York","New York",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000,998000,998000,1150000,1250000,1207500,1189000,1229000,1215000,1210000,1189500,1195000,1195000
"Sutton Place","New York","NY","New York","New York",42,599000,577500,575000,625000,6e+05,599000,599000,599000,604000,580000,585000,580000,599000,560000,6e+05,621000,619000,595000,590000,592000,597000,599000,645000,645000,647500,637000,599000,599000,619000,599000,599999,625000,629000,629000,645500,629000,620000,630000,599000,615000,599000,579000,596500,640000,627500,625000,620000,599000,615000,670000,675000,677000,695000,698000,695000,695000,695000,695000,695000,699000,695000,679000,695000,699000,697000,696500,712000,709500,725000,725000,760000,750000,754500,725000,739000,749000,749000,779000,752500,750000,789000
"Streeterville","Chicago","IL","Chicago","Cook",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299450,299900,299900,299000,299000,270000,270000,274900,277000,279900,289000,289000,299000,288250,299000,299000,289900,279900,285000,281500,274250,277000,275000,259950,259900,264500,259500,275000,275000,275000,275000,275000,275000,269950,269900,275000,277450,280000,272450,269000,275000,279900,275000,274900,269900
"Downtown","Stamford","CT","Stamford","Fairfield",44,211500,238250,236000,236000,233900,229500,221750,224250,215000,199500,199000,199000,192250,189000,195000,189000,192000,191000,195000,189750,179000,179500,179000,172900,166500,179750,194000,189250,190000,198750,199500,189500,189450,187500,189900,192200,210000,195500,199000,206000,210000,214950,208750,215700,209500,199500,199250,230000,217500,220750,215000,215000,212500,209500,210000,224500,224500,235000,205000,199900,218000,199250,186950,199000,199950,199750,204000,199000,207450,215000,210000,205000,217500,215000,222500,219000,217250,244000,249900,229000,229000
"Midtown","New York","NY","New York","New York",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299999,1350000,1300000,1399500,1450000,1500000,1364500,1364500,1395000,1395000,1500000,1499500,1450000,1339500,1273500,1279000,1293500,1435000,1350000,1362500,1362500,1446000,1395000
"Metro West","Orlando","FL","Orlando","Orange",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69900,67900,69900,70000,72950,72000,74500,74750,75975,76950,79900,79950,82900,80000,84900,82950,83000,83900,79950,82925
"Midtown","Atlanta","GA","Atlanta","Fulton",47,145000,144900,149900,157750,159561,154450,151000,159000,150000,145000,139900,136250,139900,140000,133747.5,122450,119900,117900,119000,117900,119000,125000,129725,125000,125000,119400,117000,120000,121000,127900,124700,125000,129900,129950,137000,135000,135000,149700,149900,165950,158400,169900,163950,162900,165000,169900,169900,168900,166500,175000,177000,175000,173900,173900,179950,179900,179900,183900,183450,189950,189950,191000,183450,181250,180000,189000,194900,2e+05,202450,216000,209950,209425,214900,214900,220000,219000,221950,204750,209900,211450,220000
"Spuyten Duyvil","New York","NY","New York","Bronx",48,229000,225000,215000,229000,229000,225000,229000,229450,235000,235000,235000,232500,232500,217000,229000,229000,229450,229000,217500,215000,210000,203700,207500,203450,210000,208750,210000,2e+05,198500,199999,199700,195000,199000,195000,195000,195000,195000,195000,189950,192500,192500,189900,189000,190000,199000,199000,197000,189900,189900,189900,189900,199900,204500,205000,199700,199000,199997.5,199000,199000,199500,199000,199000,198500,195000,195000,189500,192500,195000,195000,199000,197000,195000,195000,189949.5,189000,187000,189000,189000,185000,185000,189000
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,275000,279450,284000,289900,290000,289900,297000,299000,299000,3e+05,309500,318000,322500,318000,314945,320000,322000,324500,320000,339000,342490,330900,330000,330000,324999.5,299999,299500,299999,299900,309450,312890,335000,344249.5,349000,355000,349000,349500,340000,339950,335000,329000,327450
"Dupont Circle","Washington","DC","Washington","District of Columbia",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382400,386950,399000,397000,385000,389000,399900,399000,384500,384950,385000,379500,369500
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319450,298000,298500,264900,250000,248000,254900,259900,257000,262500,274950,316000,3e+05,324000,316000,299000,316250,334450,344500,329000,337000,330966.5
"Riverdale","New York","NY","New York","Bronx",52,,195000,198000,198500,218000,227500,214000,237010,230000,216800,216800,210000,210000,197000,199000,185000,175000,179000,176750,179000,178500,156500,169500,182000,179000,187000,189000,190000,192490,199500,199000,189000,197000,199000,199999,199999,195000,195000,195000,195000,190745,189000,186500,179749.5,185000,182250,175875,175250,175125,173500,173500,175000,175000,175000,175000,175000,185000,175000,175000,175000,175000,177000,180000,175000,175000,175000,175000,179999,175000,175000,178600,176800,175000,171950,175000,175000,179500,179000,189000,192500,195000
"Downtown","Atlanta","GA","Atlanta","Fulton",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,169900,165000,174000,171000,169900,170000,169800,164900,167400,154450,175000,165000,178750,150000,149900,175485
"North Riverdale","New York","NY","New York","Bronx",54,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,167500,167250,169000,172000,177000,169000,168000,169900,169450,166450,161950,157000,150000,149950,150000,150000,144900,140000,139900,139500,139900,139900,135133,140000,145000,149450,155000,153500,152000,154950,157000,149000,149000,145500,149500,149900,149900,149900,152000,152000,153500,159000,159500,159000,159000,159000,155250,159000,159000,159000,155000,155000,159000,159000
"Downtown","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",55,235000,235000,220000,235000,235000,225000,226000,215000,222000,225000,225000,220300,219000,225000,210000,208000,219000,225000,230000,239808,243360,246900,265000,278000,259900,250000,249950,255000,275000,275000,275000,260000,289000,280000,3e+05,324900,327000,325000,315000,312900,325000,335000,335000,331450,340000,349000,327000,339000,349950,349000,338950,335000,339000,335000,340000,339100,330000,330000,333000,330900,329250,328900,325900,325450,340000,336450,329750,331500,333000,349000,352500,350000,355000,359000,356750,349000,344500,340000,340000,342250,338850
"Ballston-Virginia Square","Arlington","VA","Washington","Arlington",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365750,382000,369900,364900,350000,354900,352450,349900,349900,354900,360450,389900,365000,369450,359995,362500,359995,389900,399350
"Hunters Point","New York","NY","New York","Queens",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670000,690000,725000,737000,740000,760000,750000,770000,775000,775000,775000,775000,780000
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,229900,269000,279975,285000,280000,302500,299000,284000,325000,325000,325000,284500,279000
"Red Hook","New York","NY","New York","Kings",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219237.5,1219237.5,1219237.5,1219237.5,1219237.5,1218750,1218750,1219237.5,1218750,1218750,1218750,1218750,1218750
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43950,47000,49000,49000,48950,49900,50000,53700,53900,53450,53000,53500,52900,54700,55000,55000,58900,59838
"Old Fourth Ward","Atlanta","GA","Atlanta","Fulton",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,122000,114700,120000,124000,132250,138450,138450,149000,149900,149950,149900,142500,137000
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,79200,80000,80000,80000,83000,82750,83000,85000,82250,80950,84900,84900,84950,91900,90950,90000,89950,88450,89950,88400,89450,90450,86950,91900,94450,92984.5,99000,99900,102447.5,99450,102650,103000,99900,99900
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",63,299000,299000,289700,293500,290000,284800,279450,279000,280000,269000,260000,255000,269500,269000,250000,248500,250000,249000,249499.5,250000,255000,259000,255000,255000,255000,249000,260000,270000,274450,279000,279000,277000,289000,295000,309000,320000,325000,335500,329000,335000,335000,340000,345000,330000,345000,349900,350000,350000,350000,368000,364500,375000,379900,375000,362000,378000,390000,389000,399000,394500,412000,419000,404000,399700,399000,385000,375000,376750,397500,409350,425000,425000,440000,449950,462500,477000,472000,465000,459000,450000,455000
"Downtown","New York","NY","New York","Kings",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875000,885000,890000,890000,890000,880000,875000,865000,865000,860000,860000,842500,840000,840000,842632
"Belltown","Seattle","WA","Seattle","King",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312475,325000,329990,330000,335000,324950,329450,310000,325000,349000,350000,349000,384000,350000,362500,359950,357000,359950,354950,350000,354950,359900,375500,372000,375250,384500,397000,414975,412475,389900,385000,389900,417500,425000,418500,398000,4e+05,416975,422000,398600,409975
"Beechmont","Louisville","KY","Louisville/Jefferson County","Jefferson",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91950,89900,99844,89900,87900,85000,88200,89900,87950,90000,85500,85500,84750,85250,86450,84900,84499,85950
