"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,194500,198000,207900,210950,219900,219500,215000,214900,219000,210000,199900,189950,188900,188950,195000,195000,199000,199900,194900,187900,187000,189700,188000,174900,175000,185250,188200,179000,189000,189900,189000,174900,175000,181250,199900,199900,2e+05,210000,229000,225000,215000,229000,229000,234900,229000,215000,220000,229000,235000,239900,249900,259900,275000,267000,269000,275000,274900,275000,250000,262400,299000,295000,309000,309500,319000,319900,302500,299900,317000,329000,329000,319000,324900,337000,339000,349900,349000,347000,350000,349900,349950
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,126000,130000,135000,130000,139900,145000,148750,145900,149900,146700,150000,150000,155000,159000,160000,164900,165000,168350,167500,165000,169945,169925,169900,175000,179900,179450,179990,180000,185000,185000,189000,189900,185000,188250,185000,188000,191500,194000,199000,195000,199900,202500
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104995,109450,105000,109444,112000,117499.5,117500,119999.5,119900,117750,119450,117000,114825,115500,117500,119450,119999.5,124900,122250,129610,129900,134500,135000,135000,133950,133000,135000,139900,138000,138000,139900,145900,149900,149900,151575.5
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833000,3150000,3268000,3200000,3300000,3246000,3246000,3372500,3425000,3300000,3495000,3550000,3630000,3710000,3695000,3750000,3595000,3944000,3975000,3850000,3850000,3795000,3780000,3800000,3845000,3850000
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774800,798995,799000,785000,771950,699950,730000,779000,799000,799950,799000,759450,775000,779900,8e+05,799450,799000,799900,799950,799450,799949.5,827000,844450,899000,879000,885000,979000,925000,937000,1043500,1099000,1070000,950000,899999,899949.5
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,299900,285000,289950,299900,325000,324900,325000,329999.5,335000,329900,328700,309999.5,290000,329900,332450,336000,349000,349000,341250,349000,349000,349450,350000,362000,359500,360000,359950,369999,379900,389000,392499.5,399000,395000,399000
"Upper East Side","New York","NY","New York","New York",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995000,3900000,3497500,3e+06,3197500,3400000,3250000,3750000,3750000,3850000,3672500,3625000,3750000,3750000,4179500,3850000,3750000,4250000,4130000,3747500,3747500,3795000,3795000,3950000,4012500,3995000
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,113250,115000,118000,118000,117450,119250,119900,124999.5,125000,129888,120000,120000,124000,125000,125000,128500,129999.5,130000,135000,139900,140000,139990,140000,140000,138500,139945,139900,142500,145000,149000,150000,153450,153500
"East New York","New York","NY","New York","Kings",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000,338124,349000,339999,339000,349000,339000,339000,338124,329000,340000,349000,349000,350000,349000,349999,369995,349499.5,329500,349000,329750,349000,333624,338124,355000,327000,339500,395000,370000,389000,395000,4e+05,4e+05,399500,405000,399999,399999.5,397000,370000,388000,423628,425000,429000,425000,429000,439000
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",10,119000,121750,124500,120900,124900,124900,124900,124900,123700,120252.5,108250.5,99000,89500,83250,85000,90000,92100,95000,98650,106250,99999,99000,99900,1e+05,100900,109900,114900,119000,120750,127743.5,120000,125000,129900,130000,136448,140250,145000,149900,150000,154900,160000,165000,160000,175000,178745,179000,180000,180000,180000,180300,184900,185000,184900,196500,2e+05,208000,210000,208800,208800,210000,220000,228495,226995,232620,230000,226835,229970,229945,231545,239000,232900,236000,239999,239990,244900,230000,241900,248000,245000,245000,245000
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,250000,249995,249995,259800,269000,260000,270000,285000,289000,268500,268500,271900,286250,285000,290000,290000,289775,295000,299990,299000,309000,3e+05,299000,299000,299900,310000,311950,325000,325000,339900,337000,339450,349450,349900
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,264950,249900,232499.5,239000,239700,230850,225900,229250,231350,219000,219950,224000,228500,236950,248000,262450,260000,265000,254999,249900,260000,265000,260000,269400,259900,275000,273950,268400,276450,285000,275000,269900,269900,269900
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000,174997.5,176700,177500,179000,182900,182000,180000,179900,182500,179900,182700,172000,179950,187000,189900,180000,180000,189900,189450,185000,185000,187400,189950,195000,199000,194950,2e+05,199900,2e+05,199500,205000,204950,210000,209999.5
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434999.5,425000,412000,417000,419000,425000,429000,430023,439700,429500,427933.5,434637.5,438415,399825,420015,422729,438945,465000,479500,489000,475000,487972.5,489499.5,495500,469000,466213,485000,494375,519500,506000,502999.5,519000,526500,534950,549900
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,159000,157750,159700,159928.5,160928.5,160000,157500,159957,160978.5,153500,156900,149900,147500,165000,165000,165000,174900,175000,175000,169900,172450,172200,179900,179900,179950,174000,169950,177200,184900,179900,179000,180000,184900,195000
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",16,228898,229900,234700,235000,222532.5,221532.5,220000,227500,225000,227250,225000,218940,218000,215500,210000,213000,215000,214706,212000,209900,210000,204900,204700,2e+05,199900,196176,199900,209900,219900,225000,224500,215000,218500,225000,229900,229000,224900,224900,229000,234900,239900,254900,254900,249999,249999,249250,249900,249500,249999.5,265000,249900,253500,265000,269700,280000,272500,270000,286900,279000,274900,276900,284900,317450,297000,312450,319950,308250,309450,302500,317500,320000,299000,317500,329900,369900,335000,345000,352000,350000,349900,349900
"Williamsburg","New York","NY","New York","Kings",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495000,2600000,2600000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2497500,2472500,2512500,2510000,2497500,2517500,2515000,2120000,2247000,2150000
"East Side","El Paso","TX","El Paso","El Paso",18,124900,123000,125000,125000,125000,126950,126000,127700,128500,129500,129900,129500,127900,129000,124900,124900,129850,133450,129900,129000,127777,127388.5,126950,125000,125500,124900,129000,127000,124900,129500,129900,125000,124900,119900,124450,120000,122500,125800,125000,127000,127450,125000,125000,128250,126000,128500,125000,125000,125000,124900,127000,129000,128000,130000,129000,127000,127000,124250,123500,124700,124700,125250,127900,127950,128750,126150,126000,129000,129500,125950,127000,124950,124900,124950,124400,122500,127750,125975,126500,124974.5,125000
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000,279900,289900,311450,327500,339000,349000,324500,349000,335700,364900,357000,364900,380000,380000,401950,380000,396000,370000,349450,340000,352500,357500,385000,385000,395000,376000,379500,377450,4e+05,399900,400950,397000,410000,409950
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75900,77000,75000,75000,75000,77999.5,75000,73250,76000,76000,82000,81500,83000,83750,88000,89900,94900,95000,95000,99899,1e+05,1e+05,103750,110000,109000,105000,105000,105000,103250,105000
"Jamaica","New York","NY","New York","Queens",21,299000,299000,299495,299000,299000,299000,299000,299500,299000,3e+05,299500,299999,299000,3e+05,299250,299000,299000,299000,299000,299000,299000,299000,289999,299000,299000,299000,299000,299000,299000,299000,289499.5,290000,299000,299000,314999,319000,325000,329000,329000,339000,339000,339000,339000,340000,339000,339000,339000,339000,339000,329000,329999,340000,354999.5,355000,359000,359000,359000,379900,385000,389000,399000,399000,399000,394600,399000,390000,389000,385000,386000,395000,397000,399000,419000,419000,428999.5,429000,429000,435000,439000,439000,439000
"Roosevelt","Fresno","CA","Fresno","Fresno",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175500,178000,178000,167000,154900,155000,155000,155000,157000,150000,149000,149900,135000,145000,151250,165500,174950,170000,177200,203495,199999.5,179950,186950,180000,163900,158750,150000,154950,176000,159950,179250,181000,169450,167450,179950
"Williamsbridge","New York","NY","New York","Bronx",23,330000,342450,337000,335000,330000,324995,325000,317500,329000,326995,299990,299000,299000,299000,299000,297000,295000,299000,310000,314000,310000,322495,315000,325000,329000,331950,325000,319500,322500,302000,309500,299000,299000,299000,349000,349000,349000,349000,349000,339000,357000,345000,343000,349499.5,349499.5,379000,375000,399000,399000,399000,389000,379000,379000,379000,379000,379000,379000,359000,369500,399000,399000,399000,399000,389000,389000,399000,389000,395000,389000,389000,395000,389000,389000,395000,395000,397000,389000,389000,399000,399000,399000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577997.5,597000,595000,570000,549000,527900,529628.5,526539,529000,539000,539091,539341,561856,552500,564400,581020,594995,565306,549000,550000,564450,538000,575000,575450,575000,595000,595000,593890,630995,599947.5,589943,579500,550000,549900,569450,585000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,189945,194900,195000,199900,2e+05,2e+05,209000,209000,209000,213950,213970,211600,210000,210000,215000,215000,219900,225000,219900,227900,229000,227995,229900,229990,229900,230000,229250,232195,234950,239900,245000,245000,247750,245000
"East San Jose","San Jose","CA","San Jose","Santa Clara",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459999,460000,449950,467000,485000,479888,484450,483900,479000,490000,479000,479400,459975,495000,509950,519919,522475,519000,530000,529950,539000,542474.5,539000,549000,548500,544000,548500,544000,554500,548444,549499.5,594440,588400,599000
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,153000,146000,150000,149800,151500,160000,164900,167250,169900,172080,170000,156499.5,160000,157000,165000,174000,175000,204500,204999,204500,2e+05,204900,170000,195000,170000,177500,166000,168000,164000,168000,164950,166500,170000,179999.5
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134949.5,138200,135900,130000,129900,129000,125000,119900,124900,130000,129900,129900,129900,125000,129900,129900,119950,122900,119900,119900,120000,129000,123350,129900,134900,133900,124250,124250,124900,115000,115000,119900,119900,125000,124500,129250,129950,129000,132300
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",29,145330,142000,143500,144500,144900,146000,143900,144200,144900,144900,145000,144900,142950,147900,145700,145000,145000,144900,143000,143000,140000,139900,139900,144350,144900,142900,139550,139900,139975,139975,139950,139900,132000,133900,144649.5,147500,142200,145000,147825,149900,155450,159900,156200,159900,157950,159900,155000,159950,160860,167000,166900,186900,178303,179000,177000,169900,169900,167500,167900,179900,187900,183000,192400,176900,179450,181450,189700,184900,179900,178500,179900,184900,185125,189500,195700,195900,194950,195800,194700,191900,193700
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,487500,450000,459000,465500,461000,487000,498500,499000,489900,472500,499000,519000,479900,491287.5,499000,529500,529000,549500,535000,579000,544000,587000,550000,549900,549000,550000,599000,599000,584000,589450,629000,617475,617452.5
"Alief","Houston","TX","Houston","Harris",31,84900,85000,89900,89900,89900,89900,89000,89496,89000,89000,87950,87000,85000,84900,81750,81090,80545,79000,75000,79000,75000,74110,74900,75000,75950,74950,74900,70000,71850,70000,75000,79500,78500,75000,79700,81500,82500,82500,79700,81500,79500,85750,87000,90999.5,89900,89444,92000,89900,90000,95000,95000,95900,99900,105000,110000,115000,109900,110000,110000,109950,110000,110650,115000,116500,114900,115000,115500,115000,129900,129900,129000,134949.5,135000,134949.5,132000,135000,135000,137900,138000,138000,138000
"Bullard","Fresno","CA","Fresno","Fresno",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,234000,232000,249900,243700,240000,241250,239950,235000,235000,239700,235450,234900,236450,230666.5,242500,239900,229900,229900,229900,235000,235000,235000,235500,239000,239900,247000,250000,250000,249900,259000,249900,259250,254950,255450
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763200,728750,734450,739900,747000,739000,699000,688000,695000,699900,707500,718950,750000,790000,829000,829000,799900,825000,799450,795000,750000,778938.5,839000,849000,829500,839000,839000,873450,872000,814250
"Northeast","El Paso","TX","El Paso","El Paso",34,107950,110000,110000,110000,109000,109000,105000,105000,103950,102900,102475,99975,102950,102900,99700,99700,105000,105000,104950,106450,105000,104950,103950,103950,104974.5,105450,108941,107950,107950,108950,108000,108950,108450,105950,109700,109925,111450,111000,110500,110950,111225,112700,113687.5,115000,115000,115000,111724.5,114900,109900,107000,105000,104900,107450,107500,108650,107000,108000,103000,104000,103500,107500,107000,107900,109850,109799,112000,113950,114324,111150,110000,109500,109900,109250,109900,114000,115950,110699.5,110000,110000,112000,109450
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,117900,99000,102000,110000,112500,108000,115000,119950,125000,126000,123450,122000,119700,119700,130000,126150,129000,135000,144100,134900,137500,137500,140000,145000,139900,149400,135000,137250,147900,149950,155000,158950,157306,160000
"West San Jose","San Jose","CA","San Jose","Santa Clara",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998000,988000,999000,998000,1049500,1058000,1050000,1050000,1084419,1020000,998944,1099444,1149000,1149000,1099475,1098975,1098444,1098500,1100000
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89500,95000,94900,96000,99900,92500,104000,105000,100700,94950,83950,85000,89000,93400,90200,90000,90000,94549.5,108560,109900,109900,115000,109900,110000,112000,111900,114900,114950,119950,119000,117500,124950,115000
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,329900,329500,341500,339900,339900,337000,329900,339900,342400,342500,338000,341000,349900,350000,357450,354900,374900,375000,372500,380000,380000,388450,379900,389950,399450,399000,399000,399900,397000,399450,409000,420000,419500,418750
"Canarsie","New York","NY","New York","Kings",39,429000,429000,429000,425000,419000,425000,425000,422500,425000,419000,420000,420000,399900,399000,399000,389000,393450,399000,389000,383750,385000,379500,385000,385000,385000,399000,380000,375000,379000,385000,380000,399000,399000,399000,409999.5,419000,399900,399000,399000,399000,399000,399000,399000,389000,399000,399000,399000,399000,399000,399000,399000,399000,399000,399000,409000,414750,399949.5,410000,419000,409000,399000,399000,404999.5,415000,415000,425000,415000,415000,429000,429000,429000,430000,454000,449949.5,454499,487000,479999,489999,489000,479000,449320
"Northwest","El Paso","TX","El Paso","El Paso",40,179900,179900,186769,182000,186950,185000,187845,187187.5,185500,179997.5,185500,179997.5,184000,182000,184700,184500,179950,185000,184900,179900,179000,177950,178835,178885,184900,185000,189500,189900,194775,198450,195000,193722.5,192500,185000,184894,179990,184350,179450,179900,179900,179950,189900,189000,189950,189950,189900,189000,190370,186725,188500,189900,190000,189888,189900,189000,187725,184949.5,181450,181950,181575,179000,178000,179999,184950,184000,180975,179000,177900,174200,175450,179000,175000,174300,177500,179900,186000,187800,179700,179000,179900,179975
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000,125000,125000,128750,128500,123000,125000,126250,129850,130750,130000,130000,129995,126300,123000,125000,124000,135000,141750,139900,140000,142500,149900,151000,149900,149900,149900,147000,148000,149900,149900,150000,159900,160000,161750,160500,165000
"Logan Square","Chicago","IL","Chicago","Cook",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399945,399000,439000,399000,407450,429450,399900,424900,429000,399900,399000,399900,399000,387000,387000,451950,424900,425000,449900,449900,449950,449900,449900,485900,484450,459900,449000,449000
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",43,219000,219900,219900,219900,219700,223750,226000,229000,229900,219900,212500,199000,189900,197950,198900,199900,199900,199500,190000,183900,176450,177000,185000,184900,189500,199800,197350,179900,187000,2e+05,209000,209500,208850,219900,239000,249450,252950,257950,249900,259900,249900,259900,250000,265000,269895,274900,269900,275000,274900,265000,265000,286350,289000,276250,299900,290000,269250,285000,279950,289950,296750,299000,299000,316650,307500,314950,320000,330000,344950,349900,379999,375000,349450,353500,385900,412500,405000,4e+05,399999,415000,459000
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289500,284950,289000,285000,289000,286700,314900,309700,295000,284900,289000,304950,310000,302000,299999.5,295000,319900,339700,335000,344990,349900,355000,360990,359000,360490,339900,319497.5,349150,344900,349500,335990,349500,339950,345000,368995
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000,386000,388000,394000,395000,399900,399450,419000,430000,432500,425000,420500,399999,428800,419500,420000,419500,449000,449900,459500,459000,457000,449900,439900,439000,439000,439900,439000,439900,460000,450000,483500,460000,492000,488944
"Downtown","San Jose","CA","San Jose","Santa Clara",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000,575000,530000,530000,555000,599999,599988,624900,623975,621358,606602,599500,574000,574980,559000,599000,675000,648888,605000,692822,714500,699000,699888,749500,699000,695000,697000,695000,695000,695000,750000,775000,712000,762475,775000
"South Ozone Park","New York","NY","New York","Queens",47,389495,387000,375000,360000,379000,379000,379495,379000,380000,380000,379000,364500,360000,359900,359000,359000,350000,349000,349000,349000,349000,349999,350000,349499.5,349000,349999,350000,349000,349000,349000,339000,339000,329000,329000,329499.5,332500,339000,349000,349000,349000,363995,356000,355000,359000,369000,369000,369000,379000,389000,389000,370000,372497,379000,389000,389000,425000,409000,439000,425000,437900,402000,415000,399499.5,382000,442000,469000,421750,433800,439000,439999,439999,449999,449000,469000,479000,475000,489000,499000,499000,5e+05,509000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258499,249995,250000,252990,250000,245000,249375,249945,251945,258750,255445,244400,245950,249000,249000,249000,242450,249900,252450,265000,255000,249900,265000,261250,257250,255000,255000,259900,256250,254900,249900,254900,261450,267900,265000
"North Valley","San Jose","CA","San Jose","Santa Clara",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577500,599000,564086.5,599888,637990,599999,575000,522450,480000,544500,504500,547450,569000,609000,599000,619900,539000,589444,524475,549500,598888,649990,644990,651495,679900,689999,677450,654000,688000,729000
"Evergreen","San Jose","CA","San Jose","Santa Clara",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639000,648000,7e+05,694888,678000,678000,689450,690400,701943.5,694000,683444,699900,660000,670000,682000,698500,695000,669500,695000,698888,7e+05,732000,712000,712000,738444,744443.5,738888,799000,844000,797000,849000,849000,849999,893975,899950
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,349000,360000,375000,360000,357000,359000,349999,369990,369475,360000,349900,369450,369999.5,371207,375000,388250,389900,387000,369900,375000,399000,402499.5,415000,419777,412000,410000,425000,419900,429999,425900,429000,429450
"Sheepshead Bay","New York","NY","New York","Kings",52,598700,604499.5,589000,599000,599000,629000,618500,622000,610000,609000,599000,599000,599000,599999,599999.5,599999.5,599000,599000,593500,599000,611000,599000,599000,599000,584999.5,599000,597000,599000,579495,589000,554000,549000,559000,559000,587000,587000,567000,575000,592500,589000,535000,575000,577000,579000,585000,574500,592000,597000,569000,569500,568500,582499.5,581749.5,579000,579000,599000,595000,595000,629000,634000,649000,650000,649000,648000,649000,650000,650000,644500,629000,629000,634500,629000,684000,652000,699000,699000,718000,739000,749000,799000,799000
"Willow Glen","San Jose","CA","San Jose","Santa Clara",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699900,722000,754000,784000,779000,744309,739618,729000,699000,710000,739000,735000,798500,822250,762500,798000,794499.5,750000,784350,799000,799000,812444,759900,749000,799000,895000,854500,889000,895000,875000,862499.5,875000,889000,889000,879494,913975,949000,999000,1038450,998000,998000,999375,1042000,1049500
"West","Arlington","TX","Dallas-Fort Worth","Tarrant",54,118500,121250,125000,129900,130000,129000,125900,128950,129900,125000,123500,118000,118250,118500,119900,119900,120000,119900,119500,119000,119900,119900,119581.5,115000,115450,117900,109950,109500,115000,114950,115000,115000,118750,119000,129900,129950,133900,133900,134000,134950,139000,139000,139900,139900,145000,144990,140000,145000,142000,149900,149900,145000,145000,142500,150000,150000,150000,146999,144823.5,144823.5,149900,158550,158550,160000,160000,159950,159500,159500,159900,157000,157000,159950,170000,169900,170000,175000,181450,179950,185000,187950,185500
"North Raleigh","Raleigh","NC","Raleigh","Wake",55,209900,209900,209900,205000,2e+05,2e+05,199900,202500,204900,2e+05,199999,199900,199900,192000,189900,190000,190750,189900,189900,189000,188500,185000,185000,186000,189900,189900,191250,193250,189900,191000,184900,179700,180000,189200,199900,199900,199900,190950,199450,197000,199900,204900,199950,209900,205000,204900,2e+05,187400,189900,199000,199900,219900,199950,219900,222900,219900,219200,223500,2e+05,214899,221700,225000,217950,225000,225000,225000,219000,229900,223500,225000,225000,222950,248900,249000,249000,250000,244900,239900,237450,238750,239900
"Sharpstown","Houston","TX","Houston","Harris",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,162250,149250,149500,149000,142500,143700,149000,136450,152500,146997.5,162450,154900,172450,172500,169500,176950,166494.5,164989,163000,165000,168000,179000,177000,179000,186940,193950,199500,199700,202449.5,199700,199500,189000,209500,199500
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465500,450000,454900,494450,450000,489950,472400,479900,482600,499450,513500,513500,499000,485000,479000,495000,492000,499925,499475,499000,526975,499975,517500,509500,541500,554999,552500,560000,575000,599900,599925,584000,589900,597500,599000
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,479250,499450,485000,487450,512400,571750,549000,529000,549950,539000,529000,554000,559000,530000,549500,549000,549000,549000,550000,549000,559000,574900,574900,547000,549400,547400,561000,580000,584500,589000,579000,599000,599000,599997
"Southwest","Chula Vista","CA","San Diego","San Diego",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,294500,328250,340000,340000,320000,320000,342450,359000,343000,339000,325000,309000,339900,325000,365000,370000,382450,359900,387400,379900,384500,389900,369500,366950,379500,387000,394950,394000,399000,409450,409900,419900,429000
"Forest Hills","New York","NY","New York","Queens",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674988,677438,686994,708500,745000,750000,729000,745000,758888,762194,799000,794000,754000,763500,758000,799000,799500,8e+05,799944
"West Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,405000,424900,419000,425375,430000,432900,449500,444500,450000,450000,450000,449000,421050,449000,449450,449000,452500,470000,472450,474950,475000,465000,462227.5,465000,467900,465000,492450,495000,495000,515000,499000,499000,499000,499000
"Pacoima","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312500,319999.5,329975,322000,329000,329000,339900,349000,335000,339000,314900,329497.5,329000,329000,329000,329000,325000,329900,309000,317450,355000,360000,359400,365000,369000,370000,365000,385000,385000,399000,399000,390950,399450,409000,399925
"Mira Mesa","San Diego","CA","San Diego","San Diego",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432500,429000,420000,410000,439000,439000,429950,435000,450000,447450,447450,459000,469000,464900,469000,475000,475000,467450,479000,492450,489990,490000,489995,494900,492500,492450,495000,482198.5,495000,475000,519900,520000,529000,535000,535450,535000,525000,544950
"Blossom Valley","San Jose","CA","San Jose","Santa Clara",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636880,648000,665000,661880,670940,659000,639800,649475,649974.5,648944,589400,621000,676974.5,699000,738888,699000,698500,699000,699950,704475
