"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,205000,204500,223000,220000,222900,225500,220000,219500,229000,219900,209500,199500,194900,198000,2e+05,209000,219000,218000,199900,195000,189900,196000,189900,189000,190000,199825,199500,195000,199900,209000,203950,189000,186900,193000,215000,205950,209950,220000,238000,244925,249000,249900,245000,249900,239900,239000,243450,250000,249900,250000,269900,275000,286500,279900,275000,282000,274900,279900,269900,267000,289000,3e+05,324900,320000,330000,335000,325000,318000,335000,339900,344999,339250,339000,349000,349999,368250,374990,374700,377000,374945,375000
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,152900,155000,154900,150000,155000,158000,159500,159900,165000,164900,169000,170000,174900,170000,175000,175000,179999,185000,185000,185000,189900,189999,190000,190000,194900,198000,197250,197750,197500,194900,199250,199900,209000,209900,215000,219777
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000,99997,1e+05,106000,109894,109900,110000,115000,117350,114900,112000,113400,110000,105000,112900,115000,117847.5,120000,120000,125000,125000,129900,129900,129900,130000,134900,135000,137900,138500,137850,139900,139900,145000,149900,150000
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,1095000,1050000,1025000,1052500,995000,975000,1047000,999000,1027500,1095000,1075000,1095000,1082500,1095000,1095000,1147500,1100000,1125000,1095000,1127000,1195000,1195000,1295000,1265000,1199000,1250000,1275000,1295000,1395000,1250000,1299000,1375000,1400000,1450000,1398000,1450000,1450000,1500000,1512500,1595000,1670000,1725000,1750000,1699000,1750000,1801250,1999500,1995000,1820000,1900000,1803750,1795000,1849000,1850000,1799500
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796500,799000,799000,774950,719500,710000,710000,729500,749450,750000,774000,720000,729000,769000,771495,782450,8e+05,889000,889000,849000,819000,799000,849000,899000,899000,949500,998750,979000,929000,992500,999000,995000,999000,969499.5,939999
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,285000,269000,277450,289450,299000,295999,299000,305000,305000,299900,299999,299450,284900,309450,315000,315000,325000,328500,325000,329000,325500,329450,329900,334900,335000,335000,337000,346500,349990,350000,358500,369000,365000,375000
"Upper East Side","New York","NY","New York","New York",7,,,,,,,,,,,,,,,,,,,,,,,,,,,1075000,1075000,1049000,1095000,1049000,996475,1077000,1095000,1189444,1200000,1195000,1150000,1169500,1195000,1185000,1195000,1185000,1200000,1245000,1299000,1395000,1395000,1450000,1399000,1412500,1395000,1370000,1350000,1450000,1350000,1449000,1550000,1599500,1649000,1649500,1650000,1695000,1695000,1682500,1625000,1599000,1595000,1699000,1780000,1769000,1799000,1975000,1995000,1795000,1890000,1795000,1750000,1725000,1725000,1705000
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,110000,108000,109800,114375,114000,114990,116200,118000,124900,125000,128500,119900,119900,124000,125000,125000,125000,131000,135000,135000,139000,139900,137950,137750,139900,138000,140000,140000,144800,145000,149900,150000,155000,155000
"East New York","New York","NY","New York","Kings",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354000,369000,399000,365000,372499.5,360000,337000,359999,365000,360000,362500,389000,419000,422500,419000,439000,399000,439000,399000,425000,445000,439000,449000,459000,450000,450000,445000
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183650,180000,175000,174500,180000,180000,179900,189000,183000,199900,2e+05,202295,204900,205000,215000,224000,220990,230000,238000,233999,239900,235000,236490,240000,240000,244995,244900,240000,245752.5,245000,249900,255000,257777,259900,262900
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,244000,240000,239450,239950,249900,249450,249000,259800,259900,259000,255000,255450,249000,267000,273457,275000,268950,265000,270000,274950,283000,287975,290000,295000,299000,299000,299000,299000,299000,3e+05,299000,319000,319900,326223
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,275000,265179.5,265000,275000,280000,282500,287450,287500,288500,285000,286300,283900,287500,295000,299900,299999.5,3e+05,309900,309800,299992.5,319700,319900,313650,316200,309900,314895,315000,315000,330000,334900,330000,329900,325000,324900
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189500,188250,185000,189000,189250,194900,199900,199900,199900,195000,199900,209900,204999,199000,204999,210000,210000,215900,219900,219900,212000,220000,220000,223000,225000,219950,219900,224900,226500,229000,231250,239000,232000,229900,232950
"Washington Heights","New York","NY","New York","New York",14,342000,362000,343000,352000,359000,364000,369000,364500,369000,359000,387000,389000,399000,352250,349250,349000,360000,355000,360000,329000,345000,345000,340000,329000,325000,329000,329000,339995,345000,312500,322500,3e+05,315000,325000,349000,349000,349250,349000,349750,369000,359000,354500,365000,380000,369000,389000,369750,389000,415000,424900,438500,429000,435000,450000,485000,444000,495000,450000,479000,498000,495000,490000,499000,479000,499000,499000,499500,495000,472000,469000,485000,499250,515000,517000,529500,549000,549500,550000,550000,550000,549000
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399950,419000,399900,399950,399000,390000,405990,409995,422245,423214,422603.5,413945,412990,349838.5,399000,399000,399950,399000,446250,446250,459000,474450,479000,478995,460000,458141,439999,454500,467500,471200,467500,479950,494900,498900,499900
"Astoria","New York","NY","New York","Queens",16,,,,,,,,,,,,,,,,,319000,347080,349000,399500,415500,417250,425000,415500,425000,427250,425000,392000,392000,388000,379000,369000,390000,399000,458000,465000,449000,461000,449000,429000,427000,415000,449000,449000,449500,450000,450000,450000,449000,430250,474950,469000,479000,495000,509500,520000,520000,530000,525000,539000,539500,535000,550000,562500,599000,599000,649000,630000,680000,684000,680000,669000,665000,665000,604500,644000,650000,669500,690000,706090,697000
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,150000,152900,152500,154900,154900,154900,158000,157000,159000,159900,159450,150000,149000,157990,160000,164900,169900,171950,175000,175000,175000,175000,179400,175000,174950,178500,175000,184950,185000,189500,189000,189925,194900,194500
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",18,239900,244900,244900,249995,257000,255950,249925,249000,247139.5,244450,244000,233450,229000,227000,229000,239900,239900,240000,238000,236536,229000,229900,227000,219900,219600,229800,232000,244000,245000,245000,249416.5,245900,239900,244800,265000,249000,249000,259000,274440,278950,289000,299000,299000,299995,289900,299000,299900,299000,295000,3e+05,310000,319900,325000,325000,330000,342000,320000,324900,332450,332400,349000,349000,350000,350000,355000,368700,350000,340000,355000,359900,369000,374500,389000,399900,419000,395500,395000,395000,389900,387000,390000
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000,579000,619000,599000,645000,645000,650000,698000,705910,676000,669000,699000,705945,719000,744990,734990,737245,722000,708867,708933.5,734990,729000,719000,799000,812495,849000,849000,824495,755000,749000,729000,745000,779000,799000,756500
"Williamsburg","New York","NY","New York","Kings",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1250000,1199500,1150000,1150000,1175000,1195000,1192000,1180000,1112500,1150000,1210000,1185000,1190000,1150000,1100000,1099000,1095000
"Bedford Stuyvesant","New York","NY","New York","Kings",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e+05,949000,949495,995000,949495,9e+05,950000,950000,959500,939999,910000,939999,959000,899000,899499.5,899000,950000,879000,950000,977000,989000,1050000,999000,999000,995000,959000
"East Side","El Paso","TX","El Paso","El Paso",22,135000,134999.5,135000,135000,136770,138000,137500,139900,139950,140000,147900,145000,139900,139900,134950,134880,139835,145000,142000,140000,139900,139724,138700,139770,139500,137000,143000,144000,139950,139950,139900,139250,136000,136749.5,142000,142000,137680,139995,139900,142850,144000,140000,140000,144400,141400,139900,139000,139000,139950,140000,142000,145000,143000,144800,142000,139950,139900,135650,134900,135000,131950,135000,137999.5,139000,139970,139000,139000,139900,139950,140000,141400,138000,138950,140000,139990,144300,146000,145000,146000,144900,147000
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,296500,304900,324800,324900,320000,319000,318600,329000,329000,335000,329000,325000,339000,349900,349900,344500,360000,359250,339000,365000,375000,365000,375000,379500,399000,397500,393000,399949.5,399000,396000,389900,383000,389450
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,126750,129900,129900,135000,135000,138500,139949.5,140000,154250,149900,146900,144000,154000,159000,164900,175000,178500,172500,172000,168500,169900,172888,175000,174900,179900,184900,184900,185000,189450,185000,185000,187000,196500
"Flatbush","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,499000,525000,498500,479000,449000,425000,485000,475000,449000,425000,454500,450000,447000,480000,479000,447000,449250,467000,456000,469000,449500,489000
"Crown Heights","New York","NY","New York","Kings",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722500,725000,729500,750000,760000,775000,790000,799000,849000,999000,954360,986015,982000,950000,975000,945000
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000,68000,63975,59000,68500,74950,74900,72000,73000,75000,77700,75000,70918,75000,77250,80000,83000,88500,86000,89900,89900,92750,96750,98500,99900,100700,1e+05,99999,109825,105000,102500,106000,109950,109000,109900
"Jamaica","New York","NY","New York","Queens",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000,339000,329000,339000,339000,339000,339000,335990,345000,349000,349900,345000,340000,355000,375000,389000,389000,380000,389000,399000,390000,389000,389999,399000,395000,399000,419000,424999,425000,424999,429000,429000,429000,429999,439000
"Harlem","New York","NY","New York","New York",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740000,730000,775000,815000,787000,725000,765000,792500,825000,880000,890000,892500,820000,838950,790000,887000,819000,879000,847000,821000,842000
"Williamsbridge","New York","NY","New York","Bronx",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343000,359000,399000,419000,399000,399000,349000,349500,350000,359500,360000,350000,330000,319000,339500,369999,389000,389000,389000,399000,395000,399000,389000,379000,379000,378995,385000,385000,385000,360000,379000,379000,380000,387000,379000
"East Harlem","New York","NY","New York","New York",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795000,785000,695000,781900,797900,800800,840000,775000,795000,787500,750000,699000,704500,698000,775000,809000,875000,875000,918000,897500,799000,824554.5,858725,850000,807000,799000,815000,795293.5,787968,797293.5,730000,742500,747500,767500,750000,772500
"Bushwick","New York","NY","New York","Kings",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747500,799000,8e+05,895000,759500,849499.5,850000,899000,899000,899000,949000,949000,899000,899000,899000,899000,899000,919500,992000,1e+06,1025000,1e+06,1025000,999000,999000,949999
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e+05,612450,625000,629945,625000,615000,599000,589000,589000,575000,569000,559900,579000,595000,594997.5,594900,590000,599999.5,599000,599000,6e+05,625000,599900,609500,625000,635000,639000,636000,615000,641900,629900,634450,628450,639450,624950,611997.5,616500
"East Flatbush","New York","NY","New York","Kings",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,409000,399000,399000,399000,419000,425000,429500,445000,439000,442500,439000,426500,439000,449000,459900,477000,475000,477000,470000,469000,459000,460000,469000,459000,481000,479000,479000,499000,499000,519000,499000,520000,525000,520000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207490,210000,210875,210000,214495,220000,220000,223950,229900,229311.5,230000,231000,232990,229992.5,230990,231999.5,235000,239900,247995,255000,250000,253950,255000,254949.5,255000,259999,259990,260000,250000,264900,268800,274900,279000,281500,281990,286945
"East San Jose","San Jose","CA","San Jose","Santa Clara",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,479000,477000,489725,488000,480000,488000,489888,495000,498444,499000,489000,489000,484350,498888,519975,549868,549000,549000,549000,548000,549000,550000,550000,550000,549250,550000,549999.5,544000,548500,550000,580000,599000,599000,599998
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154900,154800,149974.5,150000,154900,150000,159900,159900,165000,168500,169250,169999.5,164900,155200,164900,169900,175000,173500,175000,175900,180000,179900,180125,179999,179500,175000,183000,175000,175000,172250,175000,175000,179900,189900,190000
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,125900,119900,119800,124900,129950,129900,134400,134325,130000,135000,135000,120436,124500,122588,125000,129000,139000,132500,139000,134450,128900,118000,115000,118375,114500,114900,115000,114900,125000,127400,134950,134950,132000,134950
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",39,165000,162900,164700,163200,165000,165900,162250,162249.5,164900,162399,164500,160000,159900,164165,164999,164332.5,164555,164900,159900,159900,159900,159900,159000,159999,159900,158000,152650,159900,159900,159900,150000,149900,149900,148000,155000,158700,155000,159900,159900,162949.5,172500,177000,176950,178900,176900,179000,182900,188200,184500,188450,187700,209900,204900,214450,210947.5,213900,204900,198900,199900,206325,215000,215873,222000,203950,205000,205000,199900,205000,205000,204900,205000,205000,209900,209000,210000,214900,214947.5,209000,209900,204450,205900
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000,434499.5,439000,446215,443430,459950,465000,469444,469944,479450,470000,459000,470400,475000,459000,479000,462425,499000,510000,529000,499900,519990,518500,550000,525000,529000,549000,549995,550000,545000,538000,535000,538000,519000,549000
"Alief","Houston","TX","Houston","Harris",41,74900,75000,75000,80000,78750,79662.5,79000,79990,82600,82900,80000,79990,76900,75000,74500,75000,75000,72210,69900,67950,65000,65950,68300,69900,69000,67700,68300,65000,65000,64950,66500,74000,69900,67900,69900,69900,71000,73200,72250,74500,73657.5,77000,79500,82800,84325,84900,89900,88988,87500,89000,88000,85000,89000,99900,104950,110000,1e+05,107000,101000,99999.5,98500,99995,108000,105000,109900,108000,109900,109950,122000,125000,118000,126500,128500,125500,125750,127000,124449.5,123949.5,125000,128000,129900
"Elmhurst","New York","NY","New York","Queens",42,349000,349000,299000,299000,278000,261500,269000,297500,299000,299000,288500,292000,289400,276175,288000,264000,279999,295000,289200,289000,268000,255000,289000,310550,310000,308700,270000,269000,249999,278944,268000,285000,269000,264000,279000,269000,269000,269000,240000,245000,245000,245000,245000,275000,279000,278000,278000,281500,264000,268000,259000,259000,268000,268000,289000,271944,268500,292500,307750,320000,322500,299000,320000,3e+05,325000,337500,339000,375000,370000,398000,382500,375000,385000,382500,380000,360000,339000,354444,375000,402500,402500
"Bullard","Fresno","CA","Fresno","Fresno",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,268637.5,257000,279000,285000,284900,284750,285125,276600,273650,279000,279000,279825,279600,269662.5,279000,272500,267100,272000,270000,275000,279000,268900,259900,259000,259900,269000,269900,269900,274900,279700,274000,279700,275000,275000
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699999,739500,690000,714499.5,749499.5,749500,704000,704450,749000,720228,749000,7e+05,695000,679000,698000,744000,769500,762499.5,792500,799450,749000,739000,749900,784000,749900,749950,764950,775000,752500,750000,775000,779950,799000,799950,799000
"Bensonhurst","New York","NY","New York","Kings",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,529000,547000,489000,547000,565000,565000,595000,629000,599000,629000,634000,653500,650000,659000,640000,688000,708500,718000,735000,730000,729000,729000,753000,713500,725000,699000,687000,688000,699000,752000,688000,650000,738000,714000
"Central City","Corpus Christi","TX","Corpus Christi","Nueces",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74000,69000,70000,69900,74500,75000,79900,79900,77850.5,80000,83900,79999,75000,74901.5,79900,79900,79900,79900,83500,84900,89450,84949.5,84500,89000,88700,88000,85500,89900,89000,89900,89900,93900,89950,93924,94900,95799.5
"Northeast","El Paso","TX","El Paso","El Paso",47,112950,114500,114950,114250,110000,110000,109000,109900,105000,103950,102950,102800,105000,105950,105000,105000,108950,107900,105950,107000,106950,105225,105000,103950,104999.5,105000,108000,107950,107625,108000,107950,105950,106000,104500,107000,108000,109500,109250,108775,109000,109500,109975,108000,109000,108000,107000,105000,102000,99950,99900,99250,98900,99900,102900,102900,101500,105000,1e+05,99900,99900,99900,99975,105000,106999.5,107000,108900,109770,109500,102945,102500,104000,104725,104995,105000,108200,110000,108000,105000,104770,105000,104999
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123950,129900,118000,118000,125000,129450,126557,132500,134950,139900,144900,134900,125000,129900,139450,142750,132000,138600,143000,149900,143000,148900,149950,151350,155000,149450,148900,139900,149950,159900,165000,174000,170000,169994.5,173000
"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000,499000,479000,499000,523345,499000,519000,489900,550000,534000,498500,499000,478500,449000,488000,499000,585000,588000,569000,539500,539000,552450,545000,549000,579000,597000,588999.5,599000,595000,589000,595000,589000,595000,579000,590075
"Westlake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,479500,517000,517500,499999,495000,425500,435000,454500,442000,414000,429000,429000,434000,492000,499000,499000,489000,439900,481500,399000,444950,469000,450000,484000,484000,5e+05,483500,470000,495000,499000,499000,545000,579000,575000
"West San Jose","San Jose","CA","San Jose","Santa Clara",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000,799000,789000,789000,772000,762000,769000,764475,777888,775000,849000,799000,848000,863000,879000,878000,890000,888000,849999,849999,939000,899450,990000,929000,943900,988500,998000,992000,999000,999000,1010000,1034000,999919,991944,1028944,1115000,1128444,1095444,1080000,1098975,998944,1094000
"White Haven-Coro Lake","Memphis","TN","Memphis","Shelby",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45950,44000,40000,40000,40000,40322.5,41572.5,45000,47750,40000,45000,44950,40000,42500,40000,42000,42000,41000,42000,39900,37500,43250,43500,42000,39700,39000,35000,39000,39900,40000,45000,45000,45500,49898,56950
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,89700,92500,96500,96750,97500,99900,92250,103750,105000,103400,95250,85000,88900,94900,95000,95000,95000,99500,101500,110500,115000,115000,119500,114900,117900,119450,118500,119900,115000,121250,120000,119000,124900,119900
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,315000,310000,319450,324250,319000,320000,319900,325000,329900,322500,329900,324900,325000,325000,340000,340000,340000,345000,334000,338000,349900,350000,349950,352450,355000,360000,374900,375000,375000,379900,379900,385000,395000,399000
"Canarsie","New York","NY","New York","Kings",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,399000,399000,399000,399000,389000,395000,399000,399000,379000,379000,379000,379000,379000,379000,379000,379000,379000,379000,379000,379000,379000,377000,375000,370500,377000,430000,429900,439000,429000,439000,429999,420000,420000
"Northwest","El Paso","TX","El Paso","El Paso",56,225000,225000,225000,225000,229000,229304,229900,229000,229900,229894,229900,229000,225000,225000,228900,227212.5,225000,229900,229800,229000,225000,219900,219950,225000,229000,225000,234000,233950,236975,232249.5,234900,230000,233975,226000,230000,228475,229500,229500,234841.5,239250,235000,235900,235400,235000,234950,235000,233450,231490,228520,229950,232000,235300,230225,229925,229900,227000,228225,225000,224900,223475,219950,219650,220000,224225,225880,225000,222250,223250,224950,225000,227000,225000,225000,225250,229900,233950,238950,235000,235000,238770,236519
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144815,139900,138500,139949.5,136800,139250,139500,140000,142500,142000,139900,140000,140000,139000,129900,137900,139500,148900,150000,149900,154000,155600,165000,165000,164500,160000,162000,159900,164950,165000,160000,167000,171450,174900,171000,172500,177500
"Logan Square","Chicago","IL","Chicago","Cook",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299450,289900,3e+05,314900,317000,299900,299450,279900,275000,289900,289900,299900,319000,299900,324900,319500,3e+05,299900,325000,329950,328000,322400,327000,382400,399900,399000,375000,375000,384450,394900,396250,398250
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376000,387500,382450,367000,370000,374900,360000,379000,373950,367000,369900,399999,425000,426000,450000,450000,450000,425000,385000,399900,429000,425000,449900,457900,450000,450000,429000,429000,483000,492500,469000,450000,449000,449900,485881,509980,509000,515900,519900,525000,549500
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,289000,289900,284900,285000,285000,289500,289000,289000,284000,295000,292000,289000,289900,292000,290000,290000,294900,299900,299900,299250,319950,325000,329900,329500,327500,325000,335000,333500,337000,339900,339000,340000,339900,345000
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390500,387450,383500,399900,399000,407000,399000,409950,415000,425000,425000,420000,415000,420000,415000,411000,407450,424975,432000,425000,429000,429000,425000,425000,428000,425000,425000,420000,425750,439450,449990,462000,459500,470000,474000
"Canoga Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362000,372499.5,355000,349975,349475,319999,329950,352500,389500,357000,369000,367449.5,399000,343499.5,349000,369000,384999,385000,391572.5,347000,354950,370000,384950.5,391572.5,388500,370000,339000,346000,337350,352119,355000,369900,419900,439000,487500
"Downtown","San Jose","CA","San Jose","Santa Clara",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535000,529000,529000,497000,499000,559500,565000,569500,575000,583500,565000,545000,520000,519450,538944,566999.5,579900,589000,599000,629000,650000,659500,665000,660000,649950,659000,662475,658500,650000,685000,699000,681475,688000,649924.5,649500
"South Ozone Park","New York","NY","New York","Queens",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369900,380000,389450,399000,399000,399000,392450,399000,399000,399999,4e+05,425000,438500,439000,429495,425000,425000,429000,449000,449000,449000,439999,439999,449000,449000,459000,469000,469000,489000,489000,489000,499000,489000,472450,479000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,3e+05,3e+05,3e+05,306245,315000,317000,313000,309900,301990,304900,299000,293000,295000,293900,302990,310745,319990,329900,335000,326990,325000,323995,320000,321250,324900,324900,325000,325000,325000,332450,327000,329900,329900,329900
"Boyle Heights","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,320000,344900,347500,350000,345000,319500,349995,355000,375000,370000,379500,385000,375000,388900,4e+05
"North Valley","San Jose","CA","San Jose","Santa Clara",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589975,577990,549950,572500,599999,578495,576495,532500,519750,542500,547450,550000,593000,635000,648000,652500,599500,625000,599000,613450,648995,654990,670990,688000,698888,689950,689974.5,679895,689999,699000
"Evergreen","San Jose","CA","San Jose","Santa Clara",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,859000,785000,775000,823944,790000,829888,859000,859944,878888,849000,850000,829888,799000,759000,799000,849999.5,849975,949000,925000,879000,930000,912449.5,899999,899999,899999.5,947000,949950,958944,988940,968800,996500,975000,940000,992000
