"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Olean, NY","NY",380,1268,-0.0109204368174727,-0.0185758513931889,-0.0635155096011817,22737
2016-09-30,"Auburn, NY","NY",381,1421,-0.00070323488045007,-0.00140548137737175,0.0186379928315412,19849
2016-09-30,"Portsmouth, OH","OH",382,878,0.00572737686139748,0.015028901734104,-0.0233592880978865,16096
2016-09-30,"Oak Harbor, WA","WA",383,1524,0.00927152317880795,0.0207635632953784,0.101156069364162,37138
2016-09-30,"Chillicothe, OH","OH",384,999,0.00200601805416249,0.0121580547112462,0.00100200400801603,18746
2016-09-30,"Hinesville, GA","GA",385,1021,-0.00195503421309873,-0.0229665071770335,-0.0201535508637236,13504
2016-09-30,"Somerset, PA","PA",386,1010,0.000991080277502478,0,0.0285132382892057,16446
2016-09-30,"Stillwater, OK","OK",387,1125,-0.0105540897097625,-0.0225890529973936,0.0245901639344262,13370
2016-09-30,"Quincy, IL","IL",388,1190,-0.00667779632721202,-0.0253890253890254,0.0214592274678112,21752
2016-09-30,"Keene, NH","NH",389,1402,-0.000712758374910905,-0.00918727915194346,0.0346863468634686,17224
2016-09-30,"Sandusky, OH","OH",390,1099,-0.00722673893405601,-0.0248447204968944,-0.0525862068965517,28481
2016-09-30,"Searcy, AR","AR",391,884,0.00226757369614512,0.00683371298405467,-0.0359869138495093,22627
2016-09-30,"Columbus, IN","IN",392,1218,-0.00408830744071954,-0.00895036615134255,0.0637554585152838,26343
2016-09-30,"Roanoke Rapids, NC","NC",393,814,-0.00731707317073171,-0.0251497005988024,-0.038961038961039,13730
2016-09-30,"Centralia, WA","WA",394,1011,-0.0155793573515093,-0.0380589914367269,-0.0146198830409357,22859
2016-09-30,"Casper, WY","WY",395,1220,-0.0129449838187702,-0.037095501183899,-0.0929368029739777,24449
2016-09-30,"Helena, MT","MT",396,1188,0.00337837837837838,0.0102040816326531,-0.0286181520850368,11090
2016-09-30,"Wisconsin Rapids-Marshfield, WI","WI",397,915,-0.00759219088937093,-0.0213903743315508,0.00219058050383352,22621
2016-09-30,"Palatka, FL","FL",398,1058,0.00570342205323194,0.0124401913875598,0.0321951219512195,16812
2016-09-30,"Seneca, SC","SC",399,1043,0.0155793573515093,0.0265748031496063,0.0524722502522704,28168
2016-09-30,"Mount Airy, NC","NC",400,956,-0.00623700623700624,-0.0184804928131417,-0.0194871794871795,11229
2016-09-30,"Key West, FL","FL",401,3158,-0.0183400683866957,-0.0389531345100426,-0.00847723704866562,36982
2016-09-30,"Aberdeen, WA","WA",402,885,-0.00337837837837838,0.00113122171945701,0.00454029511918275,29868
2016-09-30,"Gallup, NM","NM",403,1083,-0.00459558823529412,-0.010054844606947,-0.0118613138686131,3134
2016-09-30,"Port Angeles, WA","WA",404,1337,-0.00298284862043251,-0.0255102040816327,0.0380434782608696,23996
2016-09-30,"Greenfield Town, MA","MA",405,1734,-0.00230149597238205,-0.00172711571675302,0.0212014134275618,22030
2016-09-30,"Muskogee, OK","OK",406,778,-0.0076530612244898,-0.0189155107187894,0.0169934640522876,31801
2016-09-30,"Frankfort, KY","KY",407,985,0.00203458799593082,0.00407747196738022,0.0228452751817238,20311
2016-09-30,"Statesboro, GA","GA",408,1077,-0.00554016620498615,-0.0297297297297297,-0.0593886462882096,14205
2016-09-30,"Marion, IN","IN",409,764,-0.00520833333333333,-0.0129198966408269,0,25185
2016-09-30,"Shawnee, OK","OK",410,865,-0.00230680507497117,-0.0114285714285714,-0.0148063781321185,30007
2016-09-30,"North Wilkesboro, NC","NC",411,999,-0.001998001998002,-0.0029940119760479,0.00100200400801603,16572
2016-09-30,"Richmond, IN","IN",412,787,0,-0.00631313131313131,-0.022360248447205,26290
2016-09-30,"Greeneville, TN","TN",413,808,0.00123915737298637,-0.0170316301703163,-0.0253317249698432,40854
2016-09-30,"Martinsville, VA","VA",414,943,-0.00632244467860906,-0.0367722165474974,-0.062624254473161,21322
2016-09-30,"Forest City, NC","NC",415,895,0.00223964165733483,0.00336322869955157,0.0431235431235431,42607
2016-09-30,"Lake City, FL","FL",416,1132,-0.011353711790393,-0.0190641247833622,-0.0173611111111111,13322
2016-09-30,"LaGrange, GA","GA",417,796,0.00759493670886076,0.00632111251580278,-0.0136307311028501,26237
2016-09-30,"Marion, OH","OH",418,851,-0.00351288056206089,-0.0104651162790698,-0.0252004581901489,19749
2016-09-30,"Morehead City, NC","NC",419,1221,0.00493827160493827,0.00909090909090909,-0.00731707317073171,34371
2016-09-30,"Klamath Falls, OR","OR",420,921,0.00545851528384279,0.0348314606741573,0.0734265734265734,22755
2016-09-30,"Roswell, NM","NM",421,923,-0.0107181136120043,-0.0335078534031414,-0.073293172690763,15189
2016-09-30,"Charleston, IL","IL",422,1239,-0.0103833865814696,-0.0350467289719626,0.0106035889070147,20188
2016-09-30,"Hobbs, NM","NM",423,988,-0.00101112234580384,-0.0139720558882236,-0.05,23617
2016-09-30,"Clearlake, CA","CA",424,1331,0.00757002271006813,0.00757002271006813,0.0918785890073831,20939
2016-09-30,"Hutchinson, KS","KS",425,760,-0.0104166666666667,0.00396301188903567,-0.0428211586901763,21219
2016-09-30,"Faribault, MN","MN",426,1310,0.00460122699386503,0.0108024691358025,0.0339384372533544,34189
2016-09-30,"Elizabeth City, NC","NC",427,1097,0.00365965233302836,-0.0081374321880651,-0.0309187279151943,16838
2016-09-30,"Alamogordo, NM","NM",428,889,0.00112612612612613,-0.00112359550561798,-0.0284153005464481,12865
2016-09-30,"Red Bluff, CA","CA",429,1118,0.00539568345323741,0.0266299357208448,0.0163636363636364,11119
2016-09-30,"Hudson, NY","NY",430,1488,-0.008,-0.039380245319561,-0.0106382978723404,18490
2016-09-30,"Coos Bay, OR","OR",431,1194,0.00420521446593776,0.0248927038626609,0.16147859922179,20154
2016-09-30,"Walla Walla, WA","WA",432,1264,-0.00706991358994501,-0.0171073094867807,-0.0171073094867807,13657
2016-09-30,"Sayre, PA","PA",433,1090,-0.00183150183150183,-0.00728597449908925,-0.0587219343696028,19619
2016-09-30,"Oneonta, NY","NY",434,1192,-0.037156704361874,-0.0976532929598789,-0.147353361945637,16027
2016-09-30,"Baraboo, WI","WI",435,1151,-0.00946643717728055,-0.0327731092436975,-0.00946643717728055,20066
2016-09-30,"Marietta, OH","OH",436,1048,-0.00474833808167141,-0.00663507109004739,-0.0314232902033272,13856
2016-09-30,"Salina, KS","KS",437,857,-0.0183276059564719,-0.0633879781420765,0.0425790754257908,20056
2016-09-30,"Rutland, VT","VT",438,1461,-0.0285904255319149,-0.0664536741214058,-0.01417004048583,20704
2016-09-30,"Big Stone Gap, VA","VA",439,927,0.00870511425462459,0.00870511425462459,-0.0159235668789809,6069
2016-09-30,"Sturgis, MI","MI",440,959,-0.00104166666666667,-0.00208116545265349,0,22191
2016-09-30,"Fremont, OH","OH",441,992,-0.00601202404809619,-0.00899100899100899,-0.0303030303030303,17373
2016-09-30,"Mount Vernon, OH","OH",442,1120,-0.00444444444444444,-0.00444444444444444,0.00178890876565295,13160
2016-09-30,"Lewiston, ID","ID",443,1201,0.00334168755221387,0.0177966101694915,0.0988106129917658,18591
2016-09-30,"Shelton, WA","WA",444,1120,0,-0.00355871886120996,-0.0218340611353712,21316
2016-09-30,"Albemarle, NC","NC",445,1026,0.00293255131964809,0.00293255131964809,0.00785854616895874,20998
2016-09-30,"Enid, OK","OK",446,1026,-0.012512030798845,-0.0293282876064333,-0.0638686131386861,16552
2016-09-30,"Jefferson, GA","GA",447,1293,0.00232558139534884,0.017309205350118,0.0461165048543689,18115
2016-09-30,"Georgetown, SC","SC",448,1407,0.00715819613457409,0.0262582056892779,0.0594879518072289,24577
2016-09-30,"Laconia, NH","NH",449,1386,-0.000720980533525595,0.032017870439315,0.0991276764472641,30942
2016-09-30,"Batavia, NY","NY",450,1407,0.000711237553342817,0.00715819613457409,0.00860215053763441,14914
2016-09-30,"Oxford, NC","NC",451,1119,0.00358744394618834,0.00810810810810811,0.0284926470588235,14848
2016-09-30,"Columbus, MS","MS",452,1136,0.00709219858156028,0.0215827338129496,0.112634671890304,12740
2016-09-30,"Barre, VT","VT",453,1479,-0.00135043889264011,0.00886766712141883,-0.025049439683586,17483
2016-09-30,"Kinston, NC","NC",454,878,-0.00340522133938706,-0.0167973124300112,-0.0123734533183352,10259
2016-09-30,"Sterling, IL","IL",455,1130,-0.00615655233069481,-0.0333618477331052,-0.00440528634361234,21368
2016-09-30,"Palestine, TX","TX",456,1157,-0.00601374570446736,-0.0203217612193057,0.0470588235294118,8313
2016-09-30,"Dublin, GA","GA",457,926,0,-0.0043010752688172,-0.00856531049250535,13942
2016-09-30,"Vicksburg, MS","MS",458,1049,-0.0187090739008419,-0.0437556973564266,-0.0600358422939068,12789
2016-09-30,"Point Pleasant, WV","WV",459,908,-0.00981461286804798,-0.0257510729613734,-0.0590673575129534,16199
2016-09-30,"Sanford, NC","NC",460,963,-0.0082389289392379,-0.00721649484536082,0.00521920668058455,20228
2016-09-30,"Fergus Falls, MN","MN",461,1302,-0.00988593155893536,-0.0217881292261458,0.0163934426229508,29278
2016-09-30,"Tiffin, OH","OH",462,941,-0.00106157112526539,-0.00317796610169492,-0.0115546218487395,16574
2016-09-30,"Fairmont, WV","WV",463,884,-0.0122905027932961,-0.0412147505422994,-0.0575692963752665,18319
2016-09-30,"Crossville, TN","TN",464,904,0.00556173526140156,0.0111856823266219,0.0402761795166858,63061
