"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Baltimore, MD",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291990,292990,296074,292990,299990,312990,312490,318857,299990,295000,297990,309175,292990,310490,319990,309252,313945,321990,314900,326475,328116,335000,349360,339187.5,335304,334995,336315.5,327728,318854,322390,323990,325061,317806,330998.5,333876,325000,317490,322995,329845,313990,313990,321240,314490,321995,335000,349000,327000
"Pittsburgh, PA",20,,,,,,,,,,,,,,,,,,,,,,,,90000,89900,89900,89900,89900,89900,89900,85900,89900,90000,89900,89900,89900,89950,92000,98900,99250,99900,99900,99500,99250,99900,96900,94900,90000,97000,95000,95000,106900,105000,110000,105000,111950,109900,121900,110000,109450,110000,117000,117450,114900,119000,120000,118950,118900,118950,117500,114000,105000,1e+05,105000,104950,109900,109900,111250,114900,118000,110000
"Charlotte, NC",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143705,142900,141500,143127.5,146825,145000,146945,148665,149832.5,149900,151900,145000,145000,151900,151900,152695,149900,152400,149900,141995,137900,149900,135000,125000,138000,149700,139250,139500,139500,145000,170200,157200,157450,152500,159900,149900,146400,129900,145400,142950,139900,143900,159700,148900,152500,170000,192000
"Sacramento, CA",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298500,275000,299000,292450,3e+05,329450,339900,349950,349925,349900,345000,358250,360000,345000,319894,329000,325000,341745,349900,350000,359900,375000,375000,379950,375000,375000,375000,379450,377500,360000,390000,399000,417000,409000,399450,399450
"Orlando, FL",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144990,149900,155990,165990,159900,157990,160240,163390,163390,167390,163870,167459,153687.5,156005,157875,158907,158680,160082.5,158490,149500,159000,171980,187431,184125,186750,184990,190365,192989,196999,191440,185007.5,184574.5,195900,219950,199999,224675,219775,225000,243949.5,237690,243027,242873,229990,220000,194000,180900,199950
"Cincinnati, OH",24,,,,,,,,,,,,,,,,,,,,,,,,106950,99500,99900,98900,110900,99000,104900,99000,103200,99000,99700,105000,109000,101450,103500,104900,109900,113900,109900,110000,112900,110000,109900,109900,110000,109000,106450,107000,114900,110000,109900,111000,109900,114900,115000,119700,114000,114250,115000,110000,114250,115000,115000,117250,117500,114900,114900,115000,115000,114900,104900,99900,99950,101450,103950,105000,99900,99900
"Cleveland, OH",25,,,,,,,,,,,,,,,,,,,,,,,,50000,54900,54900,55000,57500,55000,53900,54900,59900,55000,55000,55000,56950,55000,55000,59900,59900,64900,68900,67900,65000,64900,65500,69900,68500,65100,69000,70000,68900,69900,74499.5,74900,72000,69400,65850,65000,64900,64900,63900,62500,64900,64900,65000,68900,64950,68000,65000,60000,59900,59900,59900,64500,65000,67818,65250,67900,65700,67500
"Kansas City, MO",26,,,,,,,,,,,,,,,,,,,,,,,,120000,115000,124900,125000,125000,124900,118000,115000,115000,114000,114900,115000,111800,114950,114950,113950,114900,117000,115000,114899.5,110000,110000,110000,114899,110000,109999,109475,112000,115000,115000,119900,124950,124900,120000,119250,118500,114900,113300,112000,121000,124000,120000,125000,120000,119950,121000,124900,123700,121000,125000,127250,129700,129700,134825,128000,129900,130000,138500
"Las Vegas, NV",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,176500,179000,179999.5,185000,188000,188964,190000,195000,194432,189700,191345,199000,195000,192517.5,189000,165500,159950,181000,182500,189950,198000,182000,192500,190000,189900,189900,199000,195000,199000,210000,210000,215000
"Columbus, OH",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,89900,97900,99900,109450,109450,97900,89900,89900,89900,88000,88000,86450,82723,82500,84400,88450,89900,90000,97000,98450,99000,96200,96200,95000,89950,89000,84900,85000,85900,89900,93900,99777,104900
"Indianapolis, IN",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,74900,75000,74900,75000,69900,71250,74900,74900,74900,74700,73000,69900,69900,69900,70000,69900,75000,86366.5,84900,75000,75000,74900,70000,70000,69900,69900,69900,69900,76000,76000,70000,69000,69900,69900,66000,59900,59900,59900,60000,64949.5,65500,69900,74600,76000,79450,76450
"San Jose, CA",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,799000,763399.5,752085.5,729875,727475,725000,725000,709990,650000,675000,695000,722990,727500,725000,764880,757500,768940,764880,721343,737000,699450,799975,831410,869671,799000,812990,829357,833495,854000,883675,950000,897960,899444,846339,908960,939000,944500,939990,943995,968535,998000,999000,999950
"Virginia Beach, VA",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167490,168995,170000,170000,175000,177000,179445,172000,172000,178800,180000,180000,189950,195350,189000,195000,204255,199950,198250,194950,194500,199700,189900,189000,184900,176000,180000,190000,2e+05,199000,192450,201000,2e+05,196950,2e+05,199000,179450,199000,192500,179500,175000,179000,179000,179000,189950,197900,193500
"Providence, RI",32,199900,199900,198000,192750,189900,189900,189900,188500,185745,179900,179900,176000,175000,174900,169900,169900,175000,169900,169900,169000,165000,159900,159900,159000,159500,159900,159900,159900,159900,164900,164500,159900,159900,159900,160000,159900,159900,159900,160000,169900,172000,175000,175000,177900,179000,179900,179900,179900,179900,179900,179900,189000,189900,199900,195000,189900,189900,189900,189900,189900,189000,189900,189900,189900,194900,194900,199000,199000,199900,199900,199900,199000,195000,199000,199700,199900,199900,210000,209000,202000,205000
"Milwaukee, WI",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,113000,114900,115450,119900,116450,99900,89900,89900,85000,89000,94900,105000,102450,109950,109450,109900,98300,96350,95000,94900,89949.5,94950,105000,111900,119900,119900,119900,119900
"Memphis, TN",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,62250,60000,49900,44250,42250,39000,39500,43500,49250,49900,47000,49000,49000,45000,48000,42500,42000,39700,40000,40000,45000,49475,50000,55000,60000,65000
"Louisville-Jefferson County, KY",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142450,144900,142450,145000,155000,151425,145000,158300,154900,150000,149900,150000,147947,148950,158825,159975,149925,159000,165000,161250,159450,158000,154450,159450,159900,157000,154950,156000,140000,148500,140000,139950,147500
"Hartford, CT",36,190000,194900,190000,190000,194900,195000,190000,190000,189900,189900,189900,187900,184900,183450,179900,179999.5,181250,184900,180000,179900,179900,179000,179900,179000,175000,174450,175000,179900,179900,179900,179888,179000,174950,169900,169900,169900,169000,167249.5,169900,174900,175000,179900,179900,179900,179900,179900,179900,175000,174500,179000,179000,179900,184900,185000,187900,179949.5,179900,179900,179900,179900,179900,179900,179900,175000,179900,179900,179900,179900,179900,175900,175000,171900,169900,169900,174900,179900,179900,179950,179950,179900,179900
"Buffalo, NY",37,,,,,,,,,,,,,,,,,,,,,,,,68950,69900,69900,69900,69900,69900,69900,73200,75900,74900,72500,69900,69700,69900,71450,69900,78500,74900,78000,74900,74900,74000,70000,69900,69900,69350,75000,74400,74900,75000,79900,82500,85000,85000,89900,84900,78400,78900,84999,86462,84900,85000,88450,88999.5,79900,80000,79000,74900,71900,70000,69900,75000,77000,79900,89900,85000,80000,80000
"Raleigh, NC",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189990,179990,178990,179900,189990,195990,189445,189490,195790,197027.5,192990,196915,205445,218945,214990,216990,207000,208245,214900,229450,249395,251680,258990,261377.5,261480,267905,277990,273695,282950,280102.5,289990,287950,291255.5,294620,298240,299990,299990,296831.5,302945,304990,310000,322735,318990,322086,302990,319990,324990
"Rochester, NY",39,,,,,,,,,,,,,,,,,,,,,,,,74900,72950,74000,75000,70250,74900,74900,74900,74900,74900,69974.5,69950,69900,59900,64000,59900,65000,69000,69900,69900,69500,72500,69900,74900,79900,74900,73000,79900,79900,79900,84900,85000,79900,69400,69900,78000,71400,69900,72950,72000,79900,79900,74999,76700,75750,75000,74900,74900,72253.5,77000,72950,65000,64900,73000,74900,73000,74900,74900
