"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Albany, NY",55,209000,219874,224900,219887,219887,209777,209777,189250,186750,209777,211500,222050,242450,235502,220650,222050,217400,212900,218850,219900,227700,219900,209595,214900,209595,206400,199900,199900,179900,173950,173950,192650,180950,189000,189000,184900,185000,187000,189700,189900,189900,189900,184900,188000,189900,179300,178400,184900,199900,199900,229400,225000,215000,228900,224450,226150,228400,224400,229400,228900,228900,228900,218000,218900,222150,221200,199900,199900,199900,199900,193900,196100,193000,199900,199900,202900,199900,192200,189900,196900,186950
"Omaha, NE",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206000,202500,219450,217900,219500,213000,192200,194000,179000,189900,191500,191500,190750,190750,199900,204950,190750,194950,193950,212500,218000,189900,199900,209000,214500,231500,225000,210000,214000,215000,208000,210000,215000,205000,210000,213000
"New Haven, CT",57,147250,169900,169900,170000,174500,174900,175900,172950,169900,164900,162000,159900,159650,158500,159900,162250,164900,164900,164500,159900,159900,159450,155000,150000,149900,155000,159900,165000,164900,159900,158450,154900,155000,151950,154900,149900,149900,159700,163500,169000,165000,167000,164900,159900,159900,159900,159000,155900,154900,153000,158300,162000,168900,165000,164900,164900,159900,159900,159900,159900,154900,154900,155000,155000,155000,154900,155000,149900,157000,154913.5,153900,154700,159000,159000,159900,167700,169000,168400,168999,164000,164000
"Knoxville, TN",58,159650,159900,159900,159780,157900,159900,159900,157900,159900,159000,159900,159900,164900,169900,164900,164900,162900,164500,169900,169900,169900,169900,169900,169900,169900,149900,149945,150000,149900,149900,149900,149900,149900,149900,149900,149900,144900,149900,147000,149900,149900,149900,149900,149900,154999,154999.5,155000,154900,154999,155000,153900,152900,154900,154900,150000,152000,154900,154900,158900,159900,154900,154900,151450,154900,150000,149900,150000,159000,163400,164900,159900,157250,159900,159800,154950,159900,164900,163950,169700,174950,172000
"Ventura, CA",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345000,345000,340000,339949.5,335000,341950,358000,350000,360000,350000,356750,359900,359900,359900,364000,368950,375000,379000,377000,384999.5,388100,399900,399949.5,406999.5,395000,399000,389900,399000,399000,4e+05,4e+05,399900,399250,399000,399974.5
"Allentown, PA",60,179900,182500,184950,179990,180950,179995,179900,177700,175000,172500,173500,159900,159900,150000,154900,169900,167500,162700,168809,164000,169900,169900,164950,166950,165000,165900,169994.5,170000,169900,169900,169900,174900,174900,172900,169900,169000,169000,169000,169995,176925,181200,189900,189317,186000,187950,189158.5,179990,184900,180000,184900,180000,179900,184950,189000,192250,189900,189500,180000,180000,179000,179900,179900,184900,179250,176000,175500,188700,186900,188000,174900,179900,179900,180200,189700,196700,199406,204700,204900,217748.5,209900,206500
"Baton Rouge, LA",61,135950,136900,134900,134900,139900,139749,135000,137374.5,134900,125900,124900,129900,131500,127000,135000,134900,133900,130000,124900,124900,122000,124950,129900,125000,130000,134950,135450,134900,129000,129900,130000,128900,119900,120000,120000,124400,139900,152500,146000,150000,155000,153750,155000,139450,138200,139900,139900,136500,138250,137200,135500,135500,139900,122000,125000,118000,127000,129500,132350,125900,131500,128500,135250,137000,138500,149000,140000,136900,134500,134450,144950,154900,154900,155000,153900,148250,144600,145000,140000,153000,149950
"Dayton, OH",62,89950,93500,96750,95247.5,95900,93400,89900,89900,91900,87900,82900,79950,78900,79900,79900,84900,87500,87500,85000,89000,85500,85000,86200,87900,86500,84799.5,84500,79900,79900,82700,79900,75500,74900,74900,82900,80750,79900,84950,89900,89900,89900,89900,89900,86700,86950,87500,89000,91250,89900,90000,89900,90000,89200,88400,89899.5,89900,89900,87000,84900,79900,84250,85900,89950,89900,90000,90000,92500,90000,89900,93450,94000,85250,85000,83700,94275,96500,97500,99000,98450,99411,98685
"McAllen, TX",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137500,148000,152500,139950,140000,144000,143950,142000,139500,139000,139900,141888,144950,142900,137000,130500,132400,143450,127500,125000,122750,110000,117950,105000,119900,107250,106000,107000,105000,99500,102000,109000,114500,128500,128000,129900,126000
"Greensboro, NC",64,114900,115000,115000,114900,114700,114900,113000,114900,112500,111900,113900,110000,109900,104000,103990,103945,104950,104900,105000,105000,105000,105000,105250,104900,105000,105000,107250,107900,107700,105000,104900,1e+05,99900,99999.5,104700,106000,106000,108950,109900,109900,109900,109900,110000,107000,106995,107700,105000,107500,105950,104001.5,104900,104950,105250,107100,107500,109000,107000,104950,103500,105000,104000,103950,105000,105000,105500,107000,109900,108000,108750,110000,109900,110000,111000,112500,114500,114500,114900,114550,114900,114900,114900
