"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Las Vegas, NV",30,,1600,1397,1400,1300,1350,1495,1500,1550,1550,1450,1400,1395,1395,1350,1450,1400,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1362.5,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1375,1375,1350,1350,1350,1350,1395,1395,1395,1395,1399,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1492.5,1450,1450,1450,1400,1450,1450,1500,1500,1495,1530,1495,1495,1450
"Columbus, OH",31,,,,,,,,,,,,,,,,,1400,1437.5,1500,1450,1400,1512.5,1596,1600,1600,1562.5,1562.5,1562.5,1595,1500,1500,1397,1400,1485,1400,1350,1350,1347,1470,1550,1500,1395,1400,1595,1595,1500,1500,1414,1400,1400,1407,1595,1650,1650,1649.5,1595,1600,1650,1575,1595,1650,1695,1675,1775,1700,1675,1650,1650,1650,1725,1650,1650,1700,1800,1800,1800,1740,1700,1695,1800
"Indianapolis, IN",32,,,,,,,1750,1725,1700,1600,1550,1500,1395,1325,1350,1350,1350,1350,1395,1300,1300,1295,1350,1499.5,1472.5,1395,1325,1250,1250,1350,1350,1300,1300,1250,1200,1195,1200,1275,1250,1300,1275,1300,1350,1300,1300,1295,1300,1300,1295,1290,1297,1350,1350,1350,1347,1300,1300,1295,1295,1299,1295,1325,1345,1325,1325,1300,1335,1300,1325,1300,1300,1312.5,1325,1350,1350,1350,1325,1350,1395,1345
"San Jose, CA",33,,,,,,,,,,,,2675,2425,2500,2595,2825,2800,2795,2950,2700,2850,2962.5,2600,2595,2795,2997.5,2555,2600,2750,2750,2715,2750,2750,2925,2850,2797.5,2750,2750,2950,2950,2990,3362.5,3295,3480,3295,3195,3350,3125,3125,3100,3200,3695,3750,3700,3700,3697.5,3690,3695,3590,3725,3922.5,3800,3895,3997.5,4195,4250,4200,4072.5,4000,4000,3995,4075,4195,4000,3995,4095,4200,4000,4200,4100
"Austin, TX",34,,1675,1850,1850,1795,1600,1575,1525,1550,1550,1650,1600,1600,1595,1660,1695,1650,1650,1600,1690,1695,1600,1600,1695,1700,1875,1795,1750,1800,1762.5,1678,1650,1600,1600,1662.5,1595,1734,1700,1746,1800,1897,1870,1800,1750,1750,1795,1750,1800,1850,1800,1850,1994,1997.5,1995,1936,1972.5,1970,1950,1899.5,1895,1850,1900,1995,2000,2050,2000,2075,2000,2000,2100,2050,2195,2000,2100,2000,2000,2000,2000,1995,1975
"Virginia Beach, VA",35,,1575,1750,1700,1750,1750,1750,1699,1700,1700,1700,1695,1682.5,1700,1750,1795,1750,1750,1700,1695,1675,1650,1650,1600,1600,1695,1700,1700,1750,1722.5,1700,1695,1650,1650,1650,1650,1695,1700,1712.5,1750,1700,1700,1700,1695,1695,1695,1675,1650,1650,1650,1687.5,1750,1795,1750,1750,1700,1695,1670,1695,1700,1700,1700,1750,1795,1795,1795,1750,1700,1695,1675,1695,1695,1695,1700,1722.5,1750,1775,1750,1750,1700
"Nashville, TN",36,,,,,,,,,,,,,,,,1950,1950,1850,1850,1750,1650,1672.5,1700,1762.5,1750,1846.5,1871.5,1800,1895,1800,1697.5,1695,1695,1700,1700,1695,1800,1800,1950,1862.5,1895,1800,1800,1800,1850,1750,1750,1712.5,1650,1620,1650,1850,1962.5,1950,1900,1900,1785,1795,1800,1850,1850,1895,1995,1995,2000,2000,1895,1875,1850,1785,1800,1872.5,1825,1995,1895,1995,1962.5,2000,1972.5,1900
"Providence, RI",37,,,,,,,,,,,,,,,,,,,,2000,1900,2000,1900,1912.5,1950,1895,1995,1995,1995,1995,2000,1897.5,1995,1850,2000,2000,2100,2040,2000,2000,2000,2000,1800,1800,1800,1950,1897.5,1800,1800,1800,1850,1950,1900,1800,1800,1800,1895,1900,1900,1995,2000,2000,2000,2000,2000,2000,1997.5,1950,2000,2000,2000,2200,2200,2100,2200,2000,2000,1977.5,1950,2000
"Milwaukee, WI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1150,1050,995,1150,1195,1000,950,995,1072.5,1197.5,1200,1175,1225,1295,1150,1200,1097.5,987.5,900
"Jacksonville, FL",39,1400,1495,1400,1450,1450,1400,1400,1400,1395,1350,1395,1400,1400,1395,1397,1450,1450,1475,1450,1400,1385,1445,1300,1349,1400,1400,1395,1400,1400,1400,1395,1395,1350,1350,1350,1300,1350,1375,1400,1425,1425,1450,1450,1450,1475,1495,1450,1450,1400,1425,1425,1450,1450,1450,1400,1395,1400,1399,1395,1395,1395,1400,1450,1450,1495,1495,1450,1450,1447.5,1450,1450,1450,1495,1500,1524,1575,1550,1502.5,1500,1500
"Memphis, TN",40,,,,,,,,,,,,1500,1500,1475,1500,1595,1525,1450,1397.5,1315,1372.5,1450,1495,1495,1450,1500,1395,1400,1550,1495,1395,1425,1350,1375,1275,1275,1200,1250,1150,1095,1195,1195,1250,1095,1095,1185,1295,1250,1150,1195,1195,1250,1242.5,1250,1250,1162.5,1175,1250,1295,1275,1295,1295,1295,1295,1295,1350,1335,1295,1212.5,1237.5,1250,1195,1195,1250,1250,1295,1250,1350,1295,1250
"Oklahoma City, OK",41,,,,,,,,,,,,,,,,,,1400,1462.5,1420,1350,1400,1395,1375,1350,1450,1395,1362.5,1595,1495,1495,1350,1500,1499,1395,1350,1500,1500,1500,1500,1595,1500,1500,1500,1495,1595,1595,1498.5,1495,1485,1475,1495,1495,1500,1545,1500,1550,1500,1495,1495,1545,1500,1550,1550,1525,1500,1525,1495,1450,1445,1450,1495,1500,1495,1500,1495,1495,1495,1495,1445
"Hartford, CT",42,,,,,,,,,,,,,,,,2050,2000,1800,1850,1800,1650,1590,1750,1525,1750,1725,1700,1725,1800,1800,1650,1790,1750,1750,1775,1750,1675,1600,1600,1650,1700,1750,1700,1700,1600,1550,1600,1587.5,1600,1550,1600,1600,1750,1800,1725,1650,1650,1600,1550,1697.5,1600,1700,1700,1600,1600,1675,1700,1650,1850,1650,1500,1500,1500,1450,1550,1650,1680,1650,1775,1650
"Richmond, VA",43,,1250,1195,1295,1300,1275,1125,1200,1200,1125,1200,1250,1295,1275,1300,1295,1300,1300,1325,1400,1400,1375,1350,1350,1350,1412.5,1400,1495,1495,1425,1400,1399.5,1400,1400,1395,1400,1400,1397.5,1495,1495,1450,1497.5,1500,1495,1485,1495,1495,1450,1485,1475,1475,1500,1495,1500,1550,1550,1495,1475,1495,1495,1500,1500,1500,1500,1500,1500,1500,1495,1495,1499,1500,1500,1550,1550,1575,1500,1600,1600,1550,1500
"Buffalo, NY",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,900,875,850,900,850,850,950,937.5,962.5,900,1000,900,895
"Raleigh, NC",45,1695,1672.5,1700,1650,1595,1500,1525,1500,1672.5,1575,1695,1595,1595,1595,1550,1595,1595,1550,1550,1500,1497,1500,1500,1500,1595,1500,1595,1575,1600,1550,1500,1500,1495,1495,1495,1495,1550,1500,1575,1500,1595,1600,1550,1500,1500,1497.5,1500,1550,1550,1550,1595,1597.5,1550,1600,1600,1600,1599.5,1550,1550,1550,1575,1595,1650,1595,1650,1625,1650,1675,1595,1600,1675,1650,1650,1650,1650,1675,1695,1650,1695,1695
"Salt Lake City, UT",46,,,,,,,,,,,,,,,,,1272.5,1250,1272.5,1295,1300,1350,1297.5,1295,1300,1362.5,1300,1399,1400,1375,1350,1395,1350,1350,1395,1300,1300,1395,1400,1395,1397.5,1395,1395,1350,1380,1350,1300,1300,1325,1325,1350,1395,1395,1400,1400,1400,1400,1400,1400,1400,1450,1430,1450,1450,1450,1450,1495,1550,1497.5,1495,1485,1495,1550,1562.5,1495,1595,1595,1595,1495,1495
"Tucson, AZ",47,,,1572.5,1385,1325,1300,1275,1295,1262.5,1250,1250,1297.5,1300,1250,1300,1395,1395,1350,1317.5,1300,1295,1295,1295,1300,1387.5,1395,1450,1395,1350,1350,1350,1250,1295,1250,1200,1250,1295,1350,1395,1300,1250,1250,1250,1250,1250,1250,1250,1237.5,1250,1250,1250,1300,1300,1295,1250,1250,1250,1250,1210,1250,1295,1300,1300,1400,1300,1262.5,1250,1300,1250,1295,1250,1300,1300,1350,1340,1325,1300,1395,1322.5,1297.5
"Urban Honolulu, HI",48,,,,,,,,,,,,,,,2950,2800,2900,2900,2800,2800,2797.5,2600,2600,2600,2597.5,2600,2625,2600,2700,2700,2700,2800,2900,2900,2600,2600,2800,2600,2800,2850,2850,2700,2625,2800,2700,2600,2700,2600,2500,2500,2625,2750,3000,3150,2800,2800,2850,2850,3000,2900,3050,3000,3000,3175,3000,3100,3000,3000,3100,3200,3200,3000,2950,3100,3100,3100,3400,3100,3000,3000
"Tulsa, OK",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5,1300,1385,1412.5,1450,1395,1400,1400,1400,1497.5,1500,1650,1600,1500,1497.5,1700,1620,1650,1795,1725,1672.5,1595,1500,1500,1672.5,1570,1650,1595,1600,1547.5,1597.5,1645,1635,1800,1795,1725,1675,1597.5,1600,1550,1600,1685,1595,1645,1650,1670,1597.5,1495,1450,1700,1625,1595,1497.5
"Fresno, CA",50,,,,,,,,,,,,,,,,,,1695,1695,1625,1595,1495,1595,1400,1300,1295,1195,1100,1100,1200,1200,1295,1295,1225,1200,1167,1200,1295,1250,1212.5,1295,1300,1350,1395,1395,1395,1450,1372.5,1325,1350,1350,1375,1400,1495,1495,1500,1495,1495,1420,1397.5,1462.5,1400,1395,1495,1462.5,1512.5,1525,1550,1550,1500,1450,1495,1495,1500,1550,1597.5,1650,1512.5,1500,1525
"Worcester, MA",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1700,1800,1662.5,1500,1550,1600,1600,1575,1625,1650,1600,1700,1750,1675,1700,1750,1800,1800,1899.5,1875,1950,1900,1750,1700,1600,1600
"Stamford, CT",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,3995,3995,3800,3750,3600,3800,3995,3997.5,4000,3900,3962.5,3950,3997.5,3900,3725,3700,3500,3500,3750,3850,3950,3850,3997.5,3800,3972.5,4200
"Albuquerque, NM",53,,,,,,,,,,,,,,,,,1450,1497.5,1472.5,1425,1350,1312.5,1300,1312.5,1350,1400,1400,1395,1425,1400,1350,1300,1295,1297.5,1299,1425,1400,1395,1325,1370,1350,1350,1300,1325,1300,1275,1295,1300,1297.5,1285,1295,1334,1350,1397.5,1350,1395,1325,1295,1297.5,1295,1295,1400,1400,1400,1400,1437.5,1400,1375,1395,1350,1400,1400,1325,1350,1350,1400,1400,1350,1400,1350
"Omaha, NE",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1350,1400,1350,1200,1200,1200,1300,1400,1400,1397.5,1300,1300,1450,1325,1450,1595,1500,1400,1450,1522.5,1672.5,1447.5,1492.5,1495,1549,1572.5,1500,1549,1500,1497.5,1495,1425,1475,1500,1650,1575,1700,1600,1400
"New Haven, CT",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1772.5,1800,1800,1562.5,1575,1500,1500,1500,1500,1500,1575,1600,1600,1600,1550,1650,1550,1450,1575,1600,1750,1697.5,1687.5,1650,1650,1600,1600,1650,1550,1550,1597.5,1600,1772.5,1800,1712.5,1650,1800,1775
"Bakersfield, CA",56,,,,,,,,,,,,,1375,1450,1400,1450,1500,1450,1500,1350,1325,1450,1550,1412.5,1350,1500,1400,1450,1450,1490,1500,1495,1400,1350,1350,1397.5,1500,1450,1500,1525,1597.5,1550,1500,1495,1425,1450,1412.5,1495,1500,1500,1495,1500,1450,1550,1500,1500,1550,1500,1500,1500,1550,1550,1595,1550,1575,1595,1597.5,1550,1550,1550,1500,1550,1600,1595,1580,1580,1597.5,1600,1600,1575
"Greenville, SC",57,,,,,,,,,,,,,1412.5,1425,1525,1512.5,1550,1495,1395,1450,1350,1412.5,1362.5,1295,1350,1550,1372.5,1395,1537.5,1400,1397.5,1525,1500,1400,1300,1395,1550,1495,1495,1600,1600,1550,1525,1500,1500,1500,1550,1500,1500,1500,1500,1575,1600,1600,1662.5,1650,1577.5,1595,1595,1595,1595,1585,1595,1612.5,1625,1600,1597.5,1575,1575,1550,1500,1550,1610,1595,1599,1599.5,1595,1595,1600,1550
"Ventura, CA",58,,,,,,,,,,,,,2662.5,2650,2900,2950,3000,2800,2750,2750,2795,2600,2650,2600,2672.5,2650,2800,2550,2725,2800,2800,2850,2700,2525,2600,2600,2600,2577,2600,2600,2650,2700,2650,2900,2850,2750,2700,2750,2750,2700,2650,2700,2925,2825,2850,2900,2800,2900,2900,2950,2900,2800,2825,2925,3100,3170,3095,3000,2950,2950,2995,3000,3000,3000,3000,2900,3100,3000,3150,2995
"Allentown, PA",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.5,1450,1250,1250,1300,1472.5,1395,1600,1500,1475,1425,1500,1295,1295,1325,1350,1325,1397.5,1400,1500,1595,1595,1700,1500,1426,1600,1400,1400,1500,1500,1550,1500,1575,1632.5,1550,1500,1600,1600,1625,1612.5,1497.5,1550,1700,1600,1550,1495,1585,1695
"El Paso, TX",60,,,,,,,,,,,,,,,,,,1400,1400,1372.5,1395,1350,1395,1462.5,1495,1400,1450,1450,1395,1350,1350,1300,1300,1325,1325,1295,1225,1250,1250,1275,1295,1295,1250,1275,1295,1250,1295,1250,1200,1200,1250,1300,1300,1300,1292,1295,1300,1295,1295,1250,1250,1250,1250,1275,1295,1290,1295,1295,1290,1295,1295,1275,1280,1300,1250,1350,1250,1300,1250,1250
"Dayton, OH",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1397.5,1350,1350,1450,1450,1400,1395,1400,1400,1350,1395,1375,1265,1385,1250,1362.5,1385,1362.5,1450,1450,1400,1350,1200,1200,1399,1412.5,1250,1375,1387.5,1297.5,1412.5,1292.5
"Columbia, SC",62,,,,,1675,1562.5,1350,1500,1372.5,1350,1437.5,1397.5,1350,1295,1437.5,1400,1350,1350,1350,1300,1295,1250,1250,1295,1295,1300,1300,1300,1350,1300,1277.5,1275,1295,1250,1255,1275,1295,1262.5,1350,1395,1300,1395,1395,1350,1300,1350,1400,1400,1350,1300,1275,1300,1350,1297.5,1437.5,1300,1295,1300,1300,1350,1395,1350,1350,1350,1362.5,1350,1350,1350,1350,1350,1350,1375,1375,1375,1375,1362.5,1375,1325,1300,1325
"Greensboro, NC",63,,,,,,,,,,,,,,,,,,,,,,1550,1350,1497.5,1550,1495,1447.5,1600,1797.5,1800,1500,1499.5,1399,1350,1299,1200,1195,1272.5,1285,1150,1195,1325,1325,1300,1325,1350,1237.5,1200,1250,1275,1275,1330,1300,1395,1395,1400,1350,1362.5,1325,1295,1350,1375,1375,1400,1450,1450,1475,1459.5,1425,1400,1400,1295,1449,1495,1450,1550,1495,1447.5,1500,1450
"North Port-Sarasota-Bradenton, FL",64,,,,,,,,,,,,,,2500,2400,2500,2500,2472.5,2400,2450,2600,2750,2500,2500,2500,2500,2500,2500,2350,2500,2500,2450,2500,2500,2300,2100,2200,2197.5,2200,2100,2100,2100,1957.5,2024,2029.5,2100,2100,1950,1975,1950,1962.5,2100,2100,2100,2100,2200,2184.5,2200,2200,2100,2200,2212.5,2412.5,2300,2350,2229,2225,2203,2200,2125,1999,2097.5,2172,2200,2200,2240,2230,2135,2300,2100
"Stockton, CA",65,,,,,,,,,,,,1595,1550,1575,1565,1500,1495,1595,1500,1500,1550,1595,1525,1500,1500,1550,1500,1500,1595,1550,1550,1590,1595,1500,1500,1500,1500,1500,1525,1495,1500,1525,1499.5,1500,1550,1649.5,1550,1600,1597.5,1595,1647,1695,1650,1695,1650,1695,1695,1650,1695,1695,1650,1697.5,1724.5,1750,1695,1700,1750,1750,1850,1750,1750,1850,1850,1850,1795,1850,2050,1797.5,1850,1881.5
"Charleston, SC",66,,,,,,,,,,,,1595,1597.5,1550,1625,1700,1625,1600,1595,1562.5,1550,1600,1600,1795,1600,1550,1575,1550,1600,1600,1600,1550,1590,1525,1557.5,1680,1500,1475,1475,1495,1500,1625,1525,1600,1580,1550,1550,1650,1612.5,1600,1600,1685,1750,1700,1775,1687.5,1800,1700,1735,1895,1800,1775,1850,1850,1895,1925,1900,1950,1850,1700,1800,1850,1950,2000,2100,1992.5,2000,2000,2150,2000
"Colorado Springs, CO",67,,,,,,1500,1500,1495,1495,1372.5,1425,1400,1395,1395,1450,1450,1412.5,1450,1450,1400,1395,1395,1350,1335,1350,1395,1450,1400,1397,1400,1395,1395,1350,1395,1395,1390,1395,1425,1400,1450,1411,1400,1450,1450,1450,1400,1400,1395,1400,1412.5,1450,1495,1485,1495,1495,1495,1495,1500,1500,1450,1485,1495,1550,1595,1595,1595,1595,1575,1550,1595,1500,1550,1595,1595,1600,1595,1595,1575,1597.5,1625
"Winston-Salem, NC",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1250,1250,1275,1250,1250,1200,1200,1225,1237.5,1200,1250,1295,1340,1320,1299.5,1312.5,1350,1299,1325,1350,1350,1325,1300,1312.5,1295,1337.5,1325,1300,1300,1275,1300,1347.5,1400,1320,1350,1300,1350,1395,1325
"Fort Myers, FL",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.5,1500,1500,1525,1350,1250,1300,1250,1297.5,1500,1562.5,1699.5,1695,1650,1782.5,1600,1590,1570,1600,1600,1695,1590,1550,1500,1700,1797.5,1695,1650,1750,1724.5,1700,1797.5,1800,1900,1975,2150,1950,1995,1925,1975,2100,2200,2100,2147.5,2100,2199,2300,2300,2075,1995,1900,1800,1850
"Boise City, ID",70,,,,,,,,,,,,1095,1012.5,1095,1095,995,995,1050,1095,1090,1095,1095,1050,995,1025,1030,1050,1085,1125,1137.5,1100,1125,1150,1097.5,1150,1100,1095,1125,1200,1200,1195,1195,1195,1200,1200,1195,1195,1197.5,1195,1195,1200,1295,1295,1300,1295,1250,1262.5,1285,1250,1250,1295,1300,1395,1350,1350,1350,1345,1295,1250,1285,1295,1295,1350,1350,1399.5,1295,1395,1395,1395,1395
"Madison, WI",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,2350,2300,2245,2110,2095,1822.5,1740,1700,1895,1862.5,1737.5
"Lakeland, FL",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,1335,1350,1350,1350,1370,1375,1400,1395,1450.5,1450,1392.5,1365,1385
"Ogden, UT",73,,,,,,,,,,,,,,,,,,,1200,1112.5,1100,1097.5,1112.5,1100,1100,1150,1195,1150,1150,1150,1195,1150,1157.5,1097.5,1085,1075,1135,1195,1200,1200,1212.5,1250,1295,1249.5,1212.5,1200,1200,1200,1175,1190,1190,1150,1197,1199,1200,1200,1195,1225,1200,1225,1200,1275,1262.5,1262.5,1250,1250,1212.5,1250,1250,1250,1250,1250,1250,1350,1250,1295,1299.5,1295,1350,1295
"Daytona Beach, FL",74,,,,,,,,,,,,,1187.5,1250,1225,1200,1025,1100,1200,1150,1195,1200,1200,1185,1350,1350,1200,1300,1360,1250,1300,1300,1300,1300,1225,1250,1295,1350,1375,1375,1362.5,1300,1295,1325,1325,1300,1300,1317,1300,1300,1300,1325,1322.5,1400,1375,1350,1362.5,1385,1400,1395,1400,1400,1450,1450,1485,1450,1425,1450,1449.5,1400,1400,1415,1422.5,1500,1499,1499,1400,1450,1500,1400
"Augusta, GA",75,,,,,,,,,,,,,,,,,1300,1475,1500,1500,1400,1300,1360,1372.5,1350,1395,1200,1200,1200,1195,1200,1200,1225,1250,1250,1250,1295,1312.5,1300,1300,1295,1295,1295,1300,1275,1250,1250,1282.5,1282.5,1250,1295,1300,1297.5,1300,1300,1300,1300,1295,1300,1350,1350,1350,1350,1300,1325,1350,1375,1310,1300,1300,1350,1300,1325,1395,1395,1395,1450,1375,1400,1350
"Melbourne, FL",76,,,,,,1500,1397.5,1372.5,1400,1325,1375,1400,1400,1400,1462.5,1400,1495,1475,1450,1400,1450,1425,1495,1400,1500,1550,1500,1472.5,1500,1500,1495,1400,1495,1500,1497.5,1467.5,1500,1497.5,1500,1495,1450,1495,1412.5,1400,1450,1450,1500,1500,1475,1497.5,1500,1550,1597.5,1595,1600,1550,1600,1600,1625,1650,1700,1700,1685,1650,1650,1650,1685,1650,1700,1700,1650,1695,1700,1700,1600,1650,1700,1650,1700,1700
"Spokane, WA",77,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1147.5,1150,1195,1195,1095,1095,1125,995,1045,1150,1162.5,1230,1250,1195,1145,1100,1095,1095,1025,1050,1095,1095,1095,1025,1200,1162.5,1150,1195,1195,1150,1137.5,1125,1100,1200,1287.5,1245,1225,1212.5,1195,1195,1225,1200,1100,1100,1200,1300,1395,1297.5,1295,1300,1212.5,1275
"Modesto, CA",78,,,,,,,,,,,,1295,1349.5,1295,1295,1295,1295,1295,1272.5,1272.5,1295,1347.5,1350,1250,1250,1285,1250,1250,1197.5,1295,1367.5,1295,1322.5,1350,1300,1300,1300,1295,1295,1295,1295,1267.5,1295,1350,1312.5,1372.5,1395,1350,1325,1300,1345,1395,1375,1395,1395,1400,1395,1395,1400,1400,1400,1395,1437.5,1450,1497.5,1472.5,1450,1450,1450,1550,1500,1595,1450,1600,1495,1625,1397.5,1595,1625,1650
"Durham, NC",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.5,1600,1597.5,1572.5,1597.5,1572.5,1600,1600,1572.5,1600,1597.5,1637.5,1600,1625,1595,1595,1650,1650,1650,1796,1700,1650,1650,1900,1800,1797.5,1872.5,1950,1896.5,1700,1900,1650,1800,1647.5
"Lexington, KY",80,,,,,,,,,,,,,,,,,,,,1350,1400,1400,1395,1295,1400,1497.5,1650,1472.5,1495,1547.5,1395,1450,1397.5,1450,1342.5,1290,1295,1395,1495,1495,1347.5,1450,1395,1395,1495,1560,1560,1395,1400,1400,1444,1598,1485,1482.5,1395,1399,1400,1593,1500,1495,1600,1600,1600,1572.5,1595,1550,1400,1400,1425,1680,1595,1500,1595,1650,1625,1500,1600,1550,1572.5,1297.5
"Fayetteville, AR",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1575,1650,1650,1600,1600,1500,1512.5,1650,1625,1700,1600,1600,1600,1700,1750,1750,1650,1745,1800,1700,1700,1675,1400,1475,1497.5,1600,1500
"Pensacola, FL",82,,,,,,,,,,,,1250,1200,1200,1262.5,1295,1295,1250,1295,1295,1275,1295,1250,1250,1250,1200,1250,1297.5,1350,1350,1300,1300,1300,1300,1295,1275,1275,1325,1350,1395,1400,1395,1375,1375,1350,1335,1325,1350,1350,1385,1395,1437.5,1400,1400,1450,1425,1400,1400,1425,1400,1450,1450,1400,1450,1437.5,1450,1462.5,1425,1425,1450,1450,1450,1400,1450,1450,1495,1495,1450,1450,1450
"Reno, NV",83,,,,,,,,,,,,,1425,1412.5,1495,1397.5,1400,1495,1400,1450,1450,1500,1400,1400,1395,1450,1500,1500,1500,1500,1522.5,1495,1495,1495,1485,1495,1425,1450,1450,1550,1570,1550,1512.5,1550,1550,1595,1567.5,1500,1547.5,1550,1500,1500,1550,1650,1600,1575,1600,1600,1600,1650,1650,1695,1712.5,1650,1637.5,1612.5,1672.5,1675,1642.5,1695,1700,1737.5,1800,1795,1800,1895,1797.5,1795,1785,1750
"Port St. Lucie, FL",84,,,,,,,,,,,,,,,,,,1500,1612.5,1425,1450,1400,1300,1400,1400,1500,1400,1450,1500,1450,1397.5,1400,1400,1400,1400,1400,1400,1400,1400,1450,1550,1595,1595,1500,1500,1450,1572.5,1692.5,1600,1600,1600,1670,1600,1600,1600,1550,1595,1525,1512.5,1595,1525,1600,1600,1585,1650,1650,1600,1600,1650,1650,1650,1650,1772.5,1775,1787.5,1700,1750,1800,1700,1800
"Huntsville, AL",85,,,,1495,1395,1422.5,1495,1412.5,1395,1325,1472.5,1495,1350,1485,1485,1450,1395,1375,1400,1450,1400,1295,1375,1450,1450,1450,1450,1495,1600,1625,1495,1485,1400,1472.5,1500,1397.5,1300,1450,1450,1500,1450,1450,1495,1595,1547.5,1495,1495,1495,1450,1400,1400,1400,1500,1450,1400,1400,1395,1437.5,1495,1500,1562.5,1495,1450,1500,1595,1450,1395,1300,1450,1400,1395,1400,1400,1450,1400,1450,1500,1525,1450,1595
"Vallejo, CA",86,,,,,,,,,,,,,1895,1800,1800,1800,1795,1800,1797.5,1850,1800,1822.5,1800,1895,1800,1897,1800,1850,1850,1849.5,1850,1869,1811,1800,1800,1795,1795,1800,1800,1795,1800,1850,1800,1895,1829,1829,1850,1849.5,1850,1850,1850,1900,1922,1950,1917,1944.5,1950,2025,2062.5,2050,1962.5,1999,2050,2000,2029,2172.5,2100,2100,2100,2195,2100,2100,2175,2175,2100,2100,2185,2195,2195,2200
"Killeen, TX",87,,,,,,,,,,,,,,,1195,1200,1162.5,1100,1100,1125,1100,1095,1110,1095,1095,1150,1162.5,1200,1190,1162.5,1200,1200,1195,1197.5,1225,1200,1195,1195,1195,1175,1195,1175,1150,1150,1100,1095,1050,1050,1077.5,1100,1150,1200,1195,1200,1195,1195,1190,1187,1195,1175,1150,1195,1200,1200,1195,1200,1200,1195,1187.5,1150,1150,1134,1100,1139.5,1150,1150,1195,1195,1150,1195
"Anchorage, AK",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2150,2300,2200,2200,2145,2230,2300,2100,2145,2100,2325,2300,2295,2200,2190,2295,2200,2195,2295,2225,2200,2200,2200,2100,2200,2200,2200
"Fayetteville, NC",89,,,,,,,,,,,,,1250,1250,1300,1325,1300,1295,1275,1275,1250,1200,1200,1250,1250,1275,1300,1300,1350,1300,1300,1250,1250,1250,1240,1200,1200,1200,1250,1250,1250,1250,1250,1280,1250,1250,1250,1250,1200,1214.5,1250,1300,1290,1250,1250,1200,1250,1200,1250,1250,1225,1250,1295,1300,1300,1295,1275,1250,1295,1295,1250,1250,1250,1250,1250,1262.5,1300,1300,1297.5,1250
