"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Phoenix, AZ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,82000,79000,84900,84400,85000,84900,82000,79700,79900,82000,84000,84800,89000,79000,80000,84650,85000,88250,89900,85000,85000,81000,85000,89900,93750,93500,89900,90749.5,94900,94326,97000,95000,89900,1e+05,1e+05,99950
"Minneapolis-St Paul, MN",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,129900,128900,132900,129900,124900,134900,137949.5,134900,133750,135000,129900,128500,129900,129000,124900,134900,139000,139900,139935,144900,141000,145000,143400,144900,149900,145000,143500,139900,147000,144900,150000,147500,147900,149900
"San Diego, CA",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249900,245000,249990,258000,255000,269000,265000,260000,256000,255000,265000,255000,250000,245000,250000,259900,275000,277600,289499.5,289000,288000,295000,299250,299900,299900,314900,319000,320000,324500,324700,325000,325000,319450
"St. Louis, MO",13,,,,,,,,,,,,,,,,,,,,,,72750,72700,69900,69900,69000,76000,74900,76950,74900,69900,68000,69900,69900,80500,79900,79900,75000,79900,75000,79900,86750,87500,85000,84500,84250,78500,75000,75000,84250,87900,89900,87100,87400,83900,84900,89900,89900,79900,79900,78000,81000,81380,84000,84975,84900,82900,80000,79900,79700,74999.5,69900,74900,79700,83250,84900,88700,87000,89241.5,89583,90000
"Denver, CO",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,150000,152000,153751,149900,145000,148250,150000,153000,156250,162000,159900,168500,158500,167537,174900,174900,169900,175000,182500,179500,179900,172000,188200,189997.5,195000,2e+05,199700,215000,225000,219450,220000,225000,225000,239000,235000,229900,244900,247650,250000,260000,275000,269900,250000,250000,250000
"Portland, OR",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161750,177900,169900,169900,165000,178500,172999.5,181000,185000,196950,189950,186000,182500,175000,174000,185000,194900,199000,189800,199900,209925,205000,199500,199900,180700,187000,179900,189000,199250,2e+05,209900,219000,203500,207000,199900,210000,219900,229500,225000,228800,215000,218800,225000,240000,260500,269900,269900
"Orlando, FL",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,54900,59000,55999,55000,54900,55200,59200,59900,59000,57995,57500,54900,54900,55000,59900,58900,59900,62400,64900,69000,69900,66747.5,69250,70000,69900,69950,76500,79000,79000,79648.5,79900,79900,79797,80000
"Cincinnati, OH",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,99450,91900,91000,86900,86700,93700,94500,94500,94900,95000,89000,89900,89500,90000,99500,95400,95400,92900,89900,89900,89400,89900,90000,1e+05,95950,91450,99900,99900,99900
"Cleveland, OH",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57000,54000,50000,48500,54950,58500,59000,58450,59000,55000,55000,56900,57950,54900,56900,54900,57000,54950,55000,55000,52900,55000,58200,65000,64900,60000,59900,60000,65000,67000,68700,74900,67950,64700,60000,59900
"Kansas City, MO",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,110000,1e+05,105000,110000,104000,95350,89950,96500,89963,1e+05,114000,116500,110000,99950,93200,90000,105000,117999
"Columbus, OH",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,110000,108500,122450,122900,119900,104900,115450,97750,88999.5,94000,94000,94900,99800,106500,118400,115000,115000,110950,112950
"Indianapolis, IN",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70950,75900,77950,76450,75000,74450,75000,75000,78000,78000,79700,74900,72000,74900,79900,82900,89900,89900,89900,79900,79450,76200,71400,64000,64000,69900,75000,79900,79900,85000,84900,74999,77900,78000,74900,74900,73890,72897,78500,78950,82950,79900,85950,85250,85000
"San Jose, CA",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353500,349888,355000,345500,349000,349000,388888,391750,369500,375444,392475,385000,375000,368500,399800,404000,411500,415000,399999,447000,469950,496500,494000,473000,450000,450000,449500,449000,429500,495000,506444,485000,468000,459000,467250
"Providence, RI",23,164900,170000,173700,169900,175000,169950,169900,174950,175000,165000,165000,159900,159900,149950,150950,149900,150000,153050,149000,149000,144900,135900,129900,119950,129900,135000,139000,141900,149000,149000,144900,149414,150000,149900,164577.5,157900,152450,149900,152400,152400,165000,169900,170450,165000,164950,163995,159000,154900,149000,152500,159000,169000,162450,160000,169900,165000,159000,159997,161250,159000,151450,149900,159000,159949.5,169103.5,168950,169900,169900,175000,169800,169900,159900,158450,159000,169000,174900,174900,174900,169900,172271,175000
"Milwaukee, WI",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000,134000,135000,149000,137450,139900,139900,135400,132450,137500,138700,134950,139900,139900,145750,149000,142900,141000,139900,129700
"Jacksonville, FL",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87400,80500,79900,84900,86475,87450,85000,85000,84700,89900,85000,84900,79900,78000,79900,78750,89000,89900,89900,89500,89900,82000,79900,87950,97400,94950,93767.5,1e+05,1e+05,113499.5,112400,117000,119000,105000,105500
"Memphis, TN",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99450,104900,110000,112500,107900,107900,108450,125000,120750,125000,134900,128950,129000,135000,126250,136250,122250,114900,129500,119825,126625,121750,115000,115000,115000,127500,127500,127500,127500,127500,127700,125000,127500,127500,127500,149450,149900,149900,139900,149450,144500,139900
"Louisville-Jefferson County, KY",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69450,73000,75000,75000,74900,79900,79900,79900,77500,79900,79900,79000,78950,78450,75000,79500,83700,89900,99000,99000,92250,92500,89900,93800,92500,88900,79900,84999,85950,94945,95000,95000,89900,89000,92000
"Hartford, CT",28,,,109900,109900,111000,112000,109999.5,112000,109900,105450,109900,104700,1e+05,99900,99900,99900,104900,104900,99999,99900,99825,94900,99700,95000,97500,98000,99900,99900,99900,99000,99000,98950,99900,104900,99000,99900,99250,99000,96900,97900,99900,97900,97950,99500,99900,1e+05,99900,98200,94900,94900,94900,95000,95250,94900,92700,92600,93500,94900,89900,94900,93600,93800,93800,95000,97900,99000,98900,99500,94500,94950,94500,89900,89900,89950,94200,95500,98750,99900,99900,99000,99000
"Salt Lake City, UT",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149500,153450,139775,150000,157000,159450,149950,149750,139900,156000,167400,172000,174750,176700,175000,189950,189900,189900,175000,179900,164000,185000,169900,176605,180310,179900,170900,180310,186950,184450,166950,159000,179500,178000,178000,169500,149900,155000,178000,190000,189950,173450,180950,185000,185500
"Rochester, NY",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,99500,99000,97400,104900,119900,104900,109900,99900,94950,95450,86900,86900,79900,89900,86500,89900,89900,89925,93700,88500,89900,95995,104900,114950,97900,96999,97449.5,95950,109900,109900,1e+05,101000,99900
"Tucson, AZ",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54800,54747.5,61900,59900,61200,56500,59000,60950,62450,59500,57500,58000,58399
"Urban Honolulu, HI",32,265000,265000,268000,275000,269900,265000,260000,250000,260000,264200,250000,254900,265000,259000,259000,251700,249000,250000,259250,269000,275000,269000,270000,275000,289000,288500,285900,279000,280000,269000,269000,280000,270750,262500,285000,289000,288650,287000,284300,295000,298500,275000,310000,3e+05,289500,279000,299000,290000,305000,299999,315000,315000,319000,279900,275000,275000,275000,275000,299950,310000,312500,319000,320000,325000,328000,325000,329900,329000,328500,330000,326000,329000,335000,315000,325000,329000,329850,339950,335000,330000,330000
"Worcester, MA",33,,,,,,,,,,,,,,,,,,,,,,,,,,94950,99500,89900,77900,85000,89450,91400,89000,99900,115000,105000,1e+05,105000,105000,105000,110000,110000,112250,109900,109900,109900,99900,99000,99000,97400,98000,107247.5,112000,105750,115000,115000,119900,119900,127200,124900,124900,121950,129000,119950,116900,112450,117000,111750,119250,120000,129900,129900,138000,129900,130000,132900,139900,139900,134900,129700,129250
"Stamford, CT",34,,,195000,190000,189000,189900,189000,189000,184900,189000,180000,182000,175000,174900,173700,165000,174500,176000,174900,170000,167500,161250,159000,157000,149900,157450,157950,159450,165000,169000,169900,159900,169900,165900,165000,164500,164700,169900,169000,179900,185000,187000,179000,169650,179900,180000,179900,179900,165000,164949.5,164205,179999,189900,193450,189900,199000,199000,199450,195000,195000,199900,199000,179000,180000,185000,179900,179925,175000,179925,179900,169950,175000,175250,175000,179000,186900,179900,189450,205000,199250,2e+05
"Albany, NY",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141950,144450,147000,149500,149000,146950,124388.5,132400,128000,129450,126000,113500,119900,110000,109950,119250,114900,109000,99900,108000,109000,109900,119450,134900,134950,134500,134000,131950
"New Haven, CT",36,129450,143000,143000,142325,145000,142900,144900,140000,140000,139800,139900,139000,134900,129900,129900,134500,131405.5,129500,129900,124900,123250,114000,115000,114000,114900,115000,119900,124950,123450,120000,119900,115000,120000,119900,124999,129900,125000,129900,129900,131249.5,137700,134900,129900,124900,123900,122900,124400,124900,115000,114900,119900,114948.5,119900,119900,124950,124900,125000,123900,124950,119900,116250,114900,119900,124900,125000,125000,126900,129949.5,138900,129900,125500,124950,125000,125000,125000,125500,124900,119900,119900,119900,119900
"Bakersfield, CA",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77990,75000,69000,75000,75000,79500,79700,75900,79250,79500,85000,78975,76350,77700,79000,79900,79000,79250,79000
"Greenville, SC",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,118750,125000,139000,129900,149000,159000,140000,127450,119900,119900,130750,149000,140000,155000,152450
"Ventura, CA",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,255000,242900,255000,264250,269500,279900,285000,277000,259000,259000,269000,271950,259900,267500,269900,277800,296500,294750,299500,296500,299000,322250,295000,297000,317000,294450,279000,299250,299750,299000,299949.5
"Allentown, PA",40,,,,,,,,,,,,,,,,,,,,,,,,119900,119900,119900,115000,115000,117750,115000,115000,115000,95947.5,103900,113000,107270,99900,106135,115900,119900,124900,115900,115900,115950,116000,116000,110000,120000,124900,119900,107449.5,110000,115900,119250,123450,131900,122450,117400,115000,115000,124950,127450,120000,117700,121200,119900,136200,121200,122500,119900,119900,120000,124900,123700,125000,126000,125000,124900,120000,113500,113500
"Columbia, SC",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124950,119900,105000,104000,104000,109900,99900,91000,100424,93500,93700,101500,118750,125000,119000,119000
"Akron, OH",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41450,44900,42900,42900,39950,44900,45950,47200,49900,49900,53550,54900,50500,49900,49900,49900,49900,49900,52450,51000,51500,52333,54900,57000,56750,57000,57500,56500,56250,54950,50500,49900,49950,50500,49450
"Charleston, SC",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247700,249250,245000,247500,240000,234000,234500,227000,249000,249000,240000,247900,238500,240000,235000,245000,245750,244750,242250,249000,235000,235000,230000,238350,230000,239000,249250,232000,239900,247000,267500,239900,252250,249500,260000,249900,250000,250000,232500,239000,249500,248900,274000,239500,249000
"Colorado Springs, CO",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,115000,119500,122450,120000,114950,116250,119900,120950,118950,119900,121900,122200,124000,127500,124000,129500,132900,134900,138650,137500,134900,132450,136500,132500,135000,139900,144900,142500,149900,149000,149450,150000,149900,149450,149900
"Wichita, KS",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,58500,56499,55699.5,50850,47000,47900,49900,54000,54950,61950,60000,63900,55000
"Springfield, MA",46,115000,115000,109950,115000,115000,114900,119900,114900,110000,112000,114900,104900,101000,99900,92900,89999,91000,96000,96000,96000,94450,93000,92000,91000,92000,89450,89900,99000,92650,90300,99000,95000,89900,92900,108000,96950,89900,89900,94950,109000,109000,118700,120000,120000,124000,118000,99900,110000,109900,109900,114000,109900,109900,112200,114900,110950,112000,103950,99500,96900,99900,99950,100350,105500,109000,106700,110000,114900,110000,112450,104900,107900,114500,126000,126450,128749.5,119900,128999.5,125000,129900,124000
"Fort Myers, FL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94450,89999,99000,99500,99500,99000,99500,109000,110000,110000,117000,110000,114950,119600,119900,114900,117500,109500,110000,115000
"Boise City, ID",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,144800,137400,148500,157900,156450,159900,149200,131790,154950,155000,155000,155000,152225,141990,141990,135000,119900,137790,149900,142425,161208,164990,170490,179900,181481.5,173074,169450,170586,164450,154900,172269.5,175000,175153,190320,189655,169900,149950,165000,165000,148000,159950,165000,149900
"Lakeland, FL",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39950,38400,40000,39700,39950,39000,39500,39900,39250,34950,37500,39949.5,39949.5,45900,49900,50000,50000,49900,45000
"Daytona Beach, FL",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82499.5,89000,91900,89000,95000,89900,84950,81900,82900,85000,86500,84999,79900,79900,85000,89900,85000,85000,94700,94000,89900,91975,91950,102183.5
"Melbourne, FL",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72400,67500,59250,61900,68900,63900,68500,63900,63900,69000,77700,77450,79900,79950,84900,76500,79950,86000
"Spokane, WA",52,,,,,,,,,,,,,,,,,,,,,,,,86500,82450,85000,84900,86900,86900,89900,89500,85000,79950,83000,79900,84950,83000,84450,88475,89500,89900,96725,94900,94000,98250,95950,89500,86000,89000,85950,89700,90000,94000,99250,99500,95000,92950,89975,89700,89500,83000,89925,89900,100550,102300,97500,98250,89900,94000,90500,90500,89900,98000,99000,1e+05,105000,108450,109970,105900,104900,105000
"Portland, ME",53,176450,169900,169900,179450,189000,189000,184900,174000,169000,164900,157500,154900,158500,152450,165000,177250,179450,169900,169900,169900,169900,160000,159450,159900,159450,162000,161000,165000,159900,158000,159975,154950,154900,148000,149000,149000,155000,142450,158700,158250,150000,149900,149900,149500,147000,154750,160000,153750,149900,155000,155000,159900,159900,152450,149900,149000,149900,159900,159900,166000,155000,149900,149950,150000,159900,164450,155000,163900,165000,168750,169000,179900,182500,180900,187000,179000,179000,179900,175000,184900,184900
"Durham, NC",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150450,155900,159990,142400,139900,145950,147000,147000,147000,147000,147000,149900,160000,168500,170500
"Santa Rosa, CA",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294000,299000,299500,325000,305000,304950,312500,299950,299000,309000,309000,279000,289000,306150,325000,325000,359750,349000,349500,355500,350000,349000,349000,3e+05,345000,337500,367000,349999,395000,343000,369925,390000,454975
"Corpus Christi, TX",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129650,139900,138900,139900,139450,139450,139900,136750,129450,132000,129500,132500,119375,119950,135000,125697.5,135000,132450
"Port St. Lucie, FL",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500,78750,74900,69450,68000,69900,75925,74900,77200,84900,77450,69900,79450,88000,79900,75000,74900,79450,87000,86000,87700,85000,85000,82400,96000,95000,104900,93950,89628,95000,103907.5,96000,95000,93450,94900
"Manchester, NH",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000,89500,94900,93500,89900,97325,89900,89900,91900,92500,89900,99900,91900,94500,109000,110000,119000,122400,109500,105000,114900,115000,109850,104900,104900,109200,117950,113700,108950,113500,124900,129950
"Anchorage, AK",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116450,119450,120000,128950,129500,125000,121500,117000,120500,120000,119950,124900,119900,124900,122000,129000,129000,126250,119450,119900,124750,125000,129500,125000,124500,123900,123750,120000,116000,119000,115000,119450
"Peoria, IL",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,49950,54350,46000,44950,40700,42500,46450,48400,49900,49900,44900,49500,54450,54900,54900,51000
"Myrtle Beach, SC",61,109900,109900,111000,109450,104900,99999,99949.5,99900,99900,98900,95000,92000,89900,89900,87500,82900,79900,82500,82500,81500,81950,79900,75000,76700,79000,79000,79900,79450,79000,78900,79900,79900,79992,80000,79994,79990,79900,79997,82900,84900,87900,89000,89000,89000,88800,87500,88800,89000,89500,89700,89500,88000,89900,90000,89900,84900,89949.5,89999,89900,89900,89990,92700,93900,94500,91000,90000,89900,89900,88800,89551,89900,89900,91500,89900,89900,89900,89900,89900,92900,89900,89900
"Salisbury, MD",62,199000,193000,195000,187500,185000,185000,179900,179900,184900,184945,179900,179000,178000,176950,175000,178000,176450,175000,170650,170000,169000,169900,168200,165000,160000,164900,164900,159500,159500,159500,159500,159500,159500,159500,159500,150000,149945,152900,154900,168000,164900,168950,169900,168000,159900,151750,154950,155000,158900,155000,160000,159000,150000,149900,151000,155900,164900,155450,154000,155000,149950,159450,161950,155500,149900,150750,159000,164900,163200,169975,164900,163200,160749,159900,152950,156900,159900,164900,149900,149900,149950
"Eugene, OR",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,150000,150000,139000,150000,160950,159900,159900,155000,149000,140000,156500,156000,159900,162400,169900,172000,162400,179500,195000,180000,160000,147950,141000,143950,145000,141250,149950,152450,149900
"Savannah, GA",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154500,157000,164750,174900,154500,154500,169000,169700,149900,155000,169000,154750,173750,169900,175750,179000,181000,175000,180000,180000,159900,164500,159900,132000,132000
"Naples, FL",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000,178750,178750,175000,174950,178500,179900,179450,191900,221950,239000,199900,225000,209000,199700,199250,204450,213500
"Roanoke, VA",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97400,104950,114500,107225,114500,104950,99900,99900,99950,99925,99900,99950,105000,1e+05,99950,102975,99950,99900,99900,99900,98000,96700,88600,89750,90999.5,99300,99300,97000,99900,98700,97600
"Fort Collins, CO",67,141000,139450,139000,139250,139500,139000,139000,136000,137500,135000,129900,126000,129000,126000,125000,128450,126500,125000,125000,124900,125000,125000,124950,129900,129900,129900,129900,125000,125000,125000,129000,125000,128000,129900,149950,150000,145250,142500,150000,159900,150000,149900,139900,139000,145000,149950,150000,156950,142900,142700,142500,150000,159900,149200,162500,162500,169250,169000,167000,171900,171950,170900,169900,169900,174450,169900,169000,189450,167400,179700,169950,195000,195000,214900,210000,210000,196500,225000,224000,199950,225000
"Utica, NY",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000,88400,79900,78500,79000,78500,79000,79900,76450,82400,79900,84900,94900,89900,89900,89900,89900,92950,94900,94900,95900,95900,99900,94900,84900,69900,69900
"Duluth, MN",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94700,104900,109900,109500,99900,99700,109500,105000,113250,117500,109900,109900,111200
"New London, CT",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,119700,122200,115000,104900,106950,125000,129000,129250,125000,120000,123900,129500,126450,119000,119900,114900,120900,112900,109997.5,104900,109400,114900,117750,115000,118500,114900,112500,118250,119000,113000,119900,122400,124900,119000,111450,120000,119900,119900,122000,124950,120000,106250,117999.5,114500,119900,119900,119500,124900
"San Luis Obispo, CA",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,307000,315000,325000,325000,327000,320000,344500,323750,357500,344750,352500,387000,415000,398750,399000,383000,390000,379900,369900,379000,359000,339350,3e+05,272450,269900,285000,299999,285000,310000,317000,314500,341000
"Santa Cruz, CA",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000,419000,459000,429900,435000,445000,466700,471500,397000,449499.5,479000,480000,499000,540000,499000,499000,499000
