"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"United States",0,130.454824830977,129.946697037126,129.166666666667,130.169132306625,130.277044854881,129.636711281071,129.242819843342,128.407743974714,126.571594877765,124.75,122.368421052632,118.64406779661,115.926481010038,114.243545704649,112.889983579639,112.5,113.699670802735,112.917414719334,113.245738636364,112.327361716597,112.426035502959,111.71755232501,110.22752374641,108.0814717477,107.89767294375,109.501495322136,110.775862068966,111.275964391691,112.999246420497,112.933254341313,112.374497107896,111.595690097486,111.735700197239,112.416666666667,121.358160812075,120.51724137931,120.648052395726,122.972448583624,124.583333333333,126.797040169133,128.389728637732,129.307309232255,128.579594169763,127.794561933535,128.240952817224,127.236559139785,126.587984472503,125.952380952381,125.504201680672,128.325844432355,129.574850663183,132.325141776938,133.447749809306,133.490959666203,132.8125,132.217090069284,132.026490423094,131.825672953671,130.428065896462,129.207240863642,129.983540989527,131.664437225301,133.184523809524,135.332380962325,137.820366978373,138.522427440633,137.117122831169,135.863267670915,135.447460360118,135.705604686631,135.370406230318,134.029604398733,133.69813049081,137.987012987013,140.377532228361,142.987288135593,143.967751223726,143.791400946307,142.857142857143,142.006594304388,143.02613480055
"New York, NY",1,224.5,223.913043478261,225.447991682339,226.446897644928,228.730366492147,228.556063457919,227.272727272727,225.763125763126,225.144660704892,222.601445448804,221.863799283154,218.930357829935,216.847826086957,214.840471844579,218.274111675127,217.797783933518,219.468574348493,217.358556303994,216.95652173913,215.909090909091,213.953789739148,212.669508769166,212.258064516129,210.368227468917,211.923186583896,210.431918008785,215,219.005847953216,221.797030851311,218.700235720057,216.635338345865,215.545160129543,215.997915581032,218.4375,230.221179659877,228.225806451613,230.941402100219,234.529702970297,235.257478485119,238.239825381184,239.961240310078,239.144956579826,240.647834938533,241.076672554648,244,245.99794661191,249.810174639332,249.583333333333,251.652094326378,252.694084011436,257.894736842105,259.521061742643,264.461538461538,267.341040462428,266.328767123288,266.662843598272,266.333333333333,268.704156479218,263.6,270.030671296296,271.266025641026,272.558139534884,273.703068254578,277.694717261905,277.272727272727,275.510204081633,273,273.809523809524,276.219854178351,280.017528483786,283,282.720610851378,298.966325660699,299.133138772835,295.593921149731,303.279362648952,293.558919560701,297.935384006046,299.52380952381,297.578162660413,296.066798132282
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.194548369856,316.475949671081,307.287093942054,307.788944723618,310.587253275405,319.627007010403,325.617175586588,325.805864141322,327.543424317618,326.514094092727,327.102803738318,325.230474597563,322.207654253318,301.526717557252,312.252632025122,319.730077120823,326.923076923077,329.538645895746,337.608455312076,344.750558451229,346.142116498933,345.396059509449,345.522836538462,344.827586206897,344.580223571168,341.305251267728,344.504682109414,349.190697874908,351.237345331834,356.446821152703,362.360909530721,365.322270881453,363.776958180032,359.15127415445,358.702432938241
"Chicago, IL",3,177.27703093997,176.395939086294,177.409957627119,176.607642124884,174.649690254738,173.21783584209,167.752810494837,167.052270779777,162.384378211716,164.139861473146,160.804043458548,153.308480894688,150.591914870664,148.157407407407,145.6571867794,145.170168904178,146.218788392807,143.151760250817,141.711229946524,136.728549924737,135.553700353006,135.70208788952,142.01855709146,135.969189444448,135.322556792974,136.999622071051,139.176961183922,140.116959064327,140.185277916875,135.751463520193,132.45,126.000543035864,123.630672926448,122.036874451273,129.378979770491,127.033036848793,129.039817653876,130.888650963597,132.590315142198,136.046059649144,136.415478615071,138.078650399278,140.59375,137.762551286501,141.437530977163,139.311475409836,130.413043478261,132.027132606666,125.550999487442,136.034482758621,137.333333333333,142.881422616041,148.467432950192,145.714285714286,143.199233716475,142.280107191382,139.440540046325,141.424530843135,137.716987825736,128.689087165408,129.585326953748,135.135135135135,142.827380952381,144.09645232816,148.188803512623,151.385309278351,149.909090909091,147.776196231973,147.651162790698,149.422268907563,147.807598092648,143.4375,142.018786435734,145.787393162393,152.450398507716,157.557884157236,157.670250896057,159.586812816165,158.054841473865,154.479138896294,155.87480243973
"Dallas-Fort Worth, TX",4,99.6049850776107,98.9383212317647,99.9714367323622,99.7960690905589,99.2242756103126,98.7601570706672,99.5757424507113,98.1010245170231,94.8672038197553,93.6017227096851,92.4709791087054,90.9770687936191,90.20831226058,90.2820959481435,90.2940134608572,92.6653874510609,93.679496669134,90.8871851040526,90.812693498452,90.241935483871,93.2641188590503,92.4697336561743,91.7707325622152,89.8831665559579,92.0993858179788,94.0354648038689,95.7191780821918,96.3264834318007,97.8837118245889,99.0889178926125,97.3336223715586,94.706046252438,95.8377845157533,96.2701121404193,101.046060507156,101.452681051057,101.61352285824,103.824596109463,106.676829268293,107.951685958732,108.861024033438,108.780906770135,108.484413453651,108.197556008147,109.66678872208,109.048740825563,110.148975791434,112.605045924006,112.299465240642,113.320920785376,115.349052242256,117.84706331045,118.626245779975,117.15253924158,117.438510968314,120.239517555288,119.990330938833,120.993425107869,121.323854660348,122.865251727542,124.355087358684,125.58651026393,129.046492036841,129.733959311424,127.852625790487,127.864496844902,126.814604130478,126.468260811767,125.095585679527,126.669422586851,125.887685721481,124.722222222222,125.512958963283,126.817864598976,129.021840576281,130.558656981403,130.984624482555,130.172157634127,130.406022563747,130.17066820943,130.843955031208
"Philadelphia, PA",5,144.395936225956,145.038167938931,146.068292682927,145.272727272727,143.938711561662,142.642642642643,143.21295143213,141.561988027725,141.509433962264,140.222305410775,139.9300155521,137.017205199846,135.958890864801,137.206703910615,133.506198388376,133.675068773591,133.595387840671,130.837696335079,132.139130434783,129.619124797407,127.260266597124,128.725632350572,127.996575342466,125.895009643202,127.958079783638,130.182435289203,134.844154174862,136.754997363263,137.961688294529,136.750141108407,137.083333333333,134.589502018843,134.11893330013,136.188234394854,138.034697158887,135.501702889997,134.684684684685,138.666666666667,141.820191599116,141.320671378092,147.623506245294,149.832903030124,144.412060793153,140.181768107959,141.612551830768,140.911688311688,139.602045908184,140.59375,137.03399122807,139.024390243902,142.888546933392,148.139464211955,152.503854831825,150.300601202405,145.414069456812,143.793228977066,144.230769230769,142.191686888742,142.280285035629,143.794926592341,137.550066755674,139.417036600397,143.629604596147,148.473631808839,151.460095137421,150.11066210364,145.047118806272,143.430866322433,142.26990916551,142.001545595054,141.435812797996,139.292635658915,138.504155124654,141.633333333333,145.461230498714,149.897182324257,150.403225806452,150.866141732283,146.749051007073,145.965556483326,147.204109859712
"Houston, TX",6,94.0491518659622,94.5037546933667,94.7679426731582,94.6714579469514,94.2121366649668,94.0070505287897,92.0026024743431,91.2554422192573,88.2395038167939,87.1306420524629,86.5717721338473,86.611569819427,85.6725701242172,86.3409713836659,87.0285542901067,88.3545770567787,88.6890093642188,88.0380100614869,87.3160011156949,85.6366909809205,85.9397974206814,86.4425570905425,84.9721574529904,85.1991281949673,83.9598611455775,84.5629825388947,86.3626954485119,88.057201476542,88.7622581500133,89.7198608029163,88.8132591093117,87.813176616146,87.6762145123551,88.5368126747437,90.2401239349342,91.028387787895,91.5658950169252,95.0883866636832,97.1900019883243,98.0788287123061,99.4484605783233,101.612954237084,102.768852904897,102.256349276123,102.886546184739,104.314002828854,103.980099502488,105.434708927991,105.578375003252,107.903780068729,109.148382298252,112.109528855712,111.842912494532,113.451807228916,113.823162814853,114.237750422399,116.264242424242,116.504422476587,116.932721520495,116.636020098141,117.649484536082,118.308976261128,118.841854617194,119.789496527778,119.693312791072,119.251227303448,118.80650994575,118.303121852971,118.271920381396,119.136778235723,118.524641297567,118.330464716007,119.297826606162,117.75335815404,117.857142857143,118.350996913133,119.458430586947,119.051819184123,117.805383022774,117.279138827023,116.393040921343
"Washington, DC",7,211.383834109183,210.384959713518,210.577846885715,216.132141364366,214.755944790333,211.195162634436,209.50391930742,203.437636547616,199.468085106383,199.865000498407,198.875044310528,192.974693838941,189.473631727998,188.302094710563,191.737776517956,196.860421515092,200.370495116201,199.250972922175,193.004300038807,194.93006993007,194.876532477102,193.36795844986,191.016760018815,187.192959825286,183.437699140364,189.263589270108,198.801834833509,209.200180008149,218.913050873817,220.117395944504,214.900662251656,209.619411833851,216.437554840597,218.604085603113,228.559625447535,227.297884957501,222.086114995952,224.187134297523,233.9258698941,243.872549019608,248.982995211134,254.720414227594,250.988838704649,245.693363450654,255.460339762422,250.613106637818,240.943164947784,231.95960254113,225.098480585256,239.684400970414,246.669053280177,250.200160128102,257.177033492823,260.45394214548,255.544590090005,246.956010833794,249.800849707913,253.699811725557,249.51426796134,242.052557350041,232.083906464924,233.463353142391,239.083113456464,246.097783556007,248.67374005305,243.611584327087,232.656514382403,232.491317850834,232.802994852597,232.748904709748,228.808705612829,227.01367781155,225.806451612903,238.111111111111,243.83719337908,249.142701325008,250.897343862168,245.938418577307,243.891984569224,242.876067423457,242.282842785355
"Miami-Fort Lauderdale, FL",8,201.711111210087,199.412569462074,193.087557603687,185.569291034262,183.619281045752,177.763551002988,178.814713896458,176.920341394026,177.174166472371,173.74154770849,170.618081180812,170.197224251278,168.665887622943,168.771827706636,163.599769982749,163.430109594309,163.828264758497,161.548513557661,161.487964989059,163.143934105822,161.513088468463,162.767039674466,161.764705882353,159.857904085258,160.678971654581,159.684897592816,160.913297123315,161.664418985733,161.668390210272,162.5,162.8380343123,166.492782680756,168.643074759784,156.678082191781,177.467894472429,179.184804062777,188.123585132999,187.778098815371,190.576517908447,191.906589891235,190.540022979701,192.838038632987,194.417273032556,178.571428571429,180.390492359932,184.851694915254,187.533614374469,195.329087048832,194.895879184221,195.329087048832,192.969545093721,194.73241804427,190.322580645161,190.245478036176,188.775455969862,188.433756940828,191.554056974607,193.521594684385,193.751791980879,195.6304292965,197.513421870585,204.03324290889,206.946920191971,207.418397626113,201.641140815463,201.511516314779,203.224869262057,203.912923670433,204.35287518697,209.030683403068,213.38067239893,214.163890378278,216.954600241061,220.005968826188,220.935130581297,222.876275510204,221.243084604076,221.307228096319,219.510451824614,217.669880357971,219.478541249722
"Atlanta, GA",9,111.239414934565,110.375833715099,110.269607843137,110,109.111675126904,108.2531280077,108.213245938984,107.121661721068,104.072398190045,102.841023279353,99.7406225059856,97.2782444971637,95,93.0761245674741,92.0854271356784,91.9399325773828,91.6814159292035,89.8462554712792,89.2196878006393,87.4859497939303,87.3055186170213,87.9082914572864,84.0747663551402,82.4240636980242,82.4208230578033,82.5715859030837,85.5539971949509,86.3911861672278,88.6407944657236,90.1350638913339,88.3927239250976,87.4737578726382,89.0113011970215,90.1875901875902,99.5133819951338,100.140826180258,100.977198697068,102.56926121372,104.415274463007,106.828648915187,108.649553571429,109.604845687915,108.847613647288,107.722903546569,106.711737436487,106.147722246793,106.064099608024,105.643302080927,105.050847457627,106.567164179104,107.318318905287,112.453843571668,113.233979135618,111.39846743295,111.476372174934,110.089060324871,111.080942026038,111.104040725422,108.611139369278,110.497638939339,110.675422138837,112.944523470839,113.976288189694,113.850415512465,116.93469785575,117.685147521423,112.286689419795,110.727848101266,109.928290766208,111.391888835594,111.579469377635,109.020771513353,108.116482956819,115.557202133966,116.822429906542,119.245277725416,120.684968741506,118.148318891575,117.954541466582,118.07400066072,117.687791927152
