"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Jackson, MI",250,114900,117949.5,118500,119900,119900,119000,119000,119900,116900,104999.5,99000,89900,83450,84800,89000,86900,91050,92950,89900,84900,84900,79900,79897,75000,77000,74000,78900,79900,89000,89900,90000,89250,87740,89900,94950,94900,94900,99000,99900,105000,114998.5,117325,119000,114900,115000,110000,104900,100600,99900,99900,101400,109900,120950,121950,119900,119900,119900,119900,112500,109900,105000,115000,116650,119000,119900,122750,123950,124900,124900,121400,116900,114725,112450,114900,119450,124900,129000,129900,130000,129900,129900
"Punta Gorda, FL",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,186275,185000,189900,189900,194900,190000,184950,189900,194800,197500,199000,199945,199900,207500,209000,201000,204200,209900,210000,214900,215000,219900,224900,229900,229900,230000,229900,230000,230000,229900,229000,229000,229000,229900
"Bloomington, IN",252,162500,159900,159900,159900,155000,159500,155450,155000,154900,149900,149900,149500,149900,149900,152900,154900,155900,156950,153000,149900,154900,150000,149900,147500,145000,149900,150000,149900,149900,145900,144700,139500,138750,139000,145000,145000,146700,149900,149900,149900,149900,149500,146900,145000,146400,149000,148000,147950,147700,147700,149900,154900,155500,159900,162000,162700,164900,155000,159900,159000,159900,154900,164900,159900,165000,164995,159925,159900,159900,159900,159900,157000,156450,164900,173900,174900,179000,179900,179900,179000,175900
"Pueblo, CO",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,143450,139900,144900,144900,142900,149900,146900,149900,155000,154900,154900,152900,152900,154900,148450,143950,144900,139900,149900,149900,147900,152950,154900,158700,163900,154900,157500,159500,155000,159950,150000,154900,159900,160000,169900,169900,169900,171000,179000
"Billings, MT",254,209900,207250,203000,206900,209400,209900,199900,199900,204950,201950,199900,197500,199000,199000,189900,185000,189900,189900,192700,195000,199000,199900,199000,191500,189900,194350,195950,194000,194900,199500,199500,199500,199900,199900,214925,218000,219900,219900,219000,224450,229000,230000,229900,228500,234500,229900,229000,229900,229900,232500,233950,234900,239900,239900,239900,234950,239900,232900,239900,229900,245000,246500,240950,249900,250000,254900,249900,254900,254000,255000,265000,260650,254900,249900,254900,259900,259900,264900,267700,267700,267900
"Bowling Green, KY",255,146900,142900,142500,148900,149900,149900,150000,150000,152900,149900,149900,149900,144900,147900,145000,148200,149900,149900,149900,149500,149900,149900,149900,149900,149900,149900,149900,152900,150000,149995,154900,149969,149999.5,153900,149900,149000,149000,149900,148000,149000,150000,152900,154000,154900,154900,158000,154900,157000,149999,159900,159900,159900,159900,164500,162900,165000,165900,166200,165900,169900,165000,169900,162900,165000,169450,169900,169900,169900,168500,168250,169900,169900,169900,169900,174900,174250,174900,174900,179900,179900,179900
"Bend, OR",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299900,319000,319900,325000,315950,315000,313000,299900,299500,299900,3e+05,309900,320000,319900,329900,340000,339900,340000,338750,346000,339900,338000,340000,349000,360000,362000,368500,371900,375000,377500,379000,375000,385000,375000,385000,382750,369000,389900,398400,399999,399900,399900
"Albany, GA",257,146200,148250,145450,144900,148500,148650,149700,147000,144000,139500,133900,132900,133900,129900,135900,135000,135000,135000,137500,134000,134900,132200,129900,129900,129900,125000,120000,119900,119900,119000,119900,117900,109900,109900,117350,115000,114950,119900,119900,119900,121900,125000,124900,123000,124900,124900,120000,120000,119000,121500,123900,120000,125000,120500,119000,119900,119900,119900,119900,118999.5,114900,115000,119450,119900,119900,123500,119900,119900,119900,119900,114950,110000,111950,115000,119500,119900,120750,119999,115000,115950,115000
"Vineland, NJ",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,144900,142422,144900,148777,149000,145000,145000,145000,140000,139900,139900,139500,139000,139250,139900,142500,145000,145000,141450,144000,144500,139000,135000,135000,136700,137900,134900,134700,134900,130000,129900,128000,125000,125000,125000,124900,120000,121650,124900,125000,125000,121000,120000,124900
"Niles, MI",259,169900,169900,164900,185000,189000,185000,181950,179900,175000,169900,159900,159650,149900,149000,139900,139900,149900,149900,149900,149900,140000,139900,142000,130000,129900,130000,134900,133400,139900,139900,135000,139900,139000,139900,165000,159000,158900,159000,159900,162000,167900,169900,169000,167185,169900,169900,169900,165000,159999,160000,169900,170450,179950,179000,165000,165000,164900,159900,159000,157900,157500,165000,174900,175000,179900,175000,174500,173000,174900,169900,167000,162000,155000,155000,164950,168900,178250,179900,185000,182900,189900
"Kahului, HI",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569000,595000,615000,619900,619900,629900,639000,633950,629000,629900,625000,619900,629900,639950,650000,669000,653500,650000,650000,650000,645000,629250,619000,625000,599900,621500,638000,649900,665000,599000,669000,650000,639950,624900,608000,625000,663550,675000,668000,665000,675000,679000,675000,675000,675000,673000
"Ottawa, IL",261,132250,134825,139900,139900,139900,139900,138000,134000,129900,129900,129900,128000,125000,119500,123000,119900,122500,124900,123200,123250,120250,119900,118500,114999.5,109949.5,112000,110000,112000,115000,117500,117500,117900,115250,113950,113950,110000,109000,107500,109900,109900,109900,109687,109900,109250,109000,99900,99000,99900,99900,109900,110000,114900,117550,119900,119000,115000,115000,112500,113750,110000,107450,110000,110000,110000,109900,109900,110000,114900,110000,109900,109900,108000,109000,109900,112000,115000,119000,119000,119000,116650,114900
"State College, PA",262,201000,224900,219900,228450,229900,224950,219900,214949.5,210000,208900,208950,212900,209900,212900,214900,219900,221900,222900,219500,194900,189900,215000,215000,209900,218900,218950,220000,225000,229900,225000,214900,214900,214450,213900,218850,219450,227000,239900,235250,235250,235000,234900,231000,229000,235000,219900,219000,219000,234500,229500,239900,239900,235000,229900,229900,229900,235000,231500,234500,235450,239950,244900,249500,250000,252900,252900,249900,249900,255950,250500,259900,257448,259900,249450,266450,280000,274900,259900,249000,249900,249000
"Bangor, ME",263,153500,154900,157000,159000,155900,157000,154900,154900,154900,150000,150000,150000,150000,149900,149900,146000,149000,148700,146900,144900,139900,139975,142500,139900,142700,139900,144000,148900,140000,143000,140000,136000,135950,135000,135000,129900,129900,129900,129900,134900,135000,139000,135900,134900,134900,134000,129500,129900,129000,134850,129900,135000,139000,139900,138000,139000,139000,138250,134900,134900,132900,134900,135000,135000,139000,139222,139000,135000,132500,129900,129900,128950,128450,129311,129700,129900,134900,139000,139000,135000,135000
"Alexandria, LA",264,159500,162900,159700,163900,167000,169700,165000,165000,165000,159250,157950,157500,149950,159450,164700,159200,164900,159900,155500,149900,149900,149900,155000,159000,150000,154900,152500,147500,149000,149900,149000,149900,155000,150000,155000,158750,159900,159900,159000,159000,154900,159500,164950,165450,165000,167500,165000,165000,159900,159750,159500,165000,164950,169000,164950,165000,167000,160450,162500,162250,161500,159900,161500,164650,169000,167500,165000,162500,160000,160000,159000,155000,155000,158000,161000,166900,175000,177900,179700,175000,174500
"Decatur, AL",265,149900,149900,149900,139950,139900,139900,134900,130000,134500,134900,135000,134900,134900,135000,129900,129900,129949.5,129900,134500,131950,132250,129999,129900,129900,129900,130900,129900,125000,124900,124950,125900,124900,122450,120000,129700,129900,134900,134900,137400,139900,145000,149900,140000,145000,149000,149500,142000,139950,144500,144950,148900,149500,148900,149900,149900,145000,146900,144900,144900,139900,135000,139900,139350,137500,137200,139900,144900,147250,144900,145000,146400,145000,139900,139900,139900,139900,139900,144900,144950,139900,139900
"Hanford, CA",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000,209500,199000,187500,181900,189900,175000,184195,174250,185000,185000,179900,179000,167000,172372,191250,189900,195000,210000,209925,2e+05,2e+05,209750,199950,199500,192000,192000,209000,209900,215000,218900,215000,218950,219607.5,222637.5
