"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Indianapolis, IN",32,82500,82900,84900,85000,86900,86900,86137.5,86500,89500,89000,89000,84671,82900,84000,87500,88500,89694,89900,88900,73500,69900,82000,75000,72250,79500,79300,80000,84900,82900,81900,80450,80000,79900,79900,82900,84500,84700,84500,84900,86900,89900,89900,89900,89900,89900,90000,89900,87900,85000,87950,90000,90175,91500,93500,90000,89900,89900,89900,89000,84900,85000,85000,86900,89537.5,90000,89900,89900,85000,85000,84900,84900,79900,79900,79900,79925,82500,85000,87500,88800,87500,85000
"San Jose, CA",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468944,468888,459500,449925,477000,499000,495000,499000,495000,495000,499000,499000,469000,450000,450000,486500,519894,525000,549999.5,549000,565000,575000,579888,588000,582450,579900,598000,599500,622249.5,639000,649000,639000,629000,627357,629888
"Austin, TX",34,,,,,,,,,,,,,,,,,,,,,,,,169132.5,165000,173500,174900,179999.5,179900,179000,174900,179500,180925,185000,189000,198000,199000,210000,209000,205000,222200,224000,225000,224900,223100,225019,229950,234999.5,235647.5,239900,240495,254400,248750,245000,255000,250000,249000,239000,234500,234700,249000,249000,258254,260000,265990,264995,261490,269900,274500,286990,283500,294995,282990,279000,285000,284900,282495,313995,312632.5,317990,330990
"Virginia Beach, VA",35,159900,159900,159900,165000,164900,161900,159900,159900,159900,159000,154900,149900,149900,149900,145500,142000,144900,144900,140000,140000,141700,137900,140000,139000,135000,137500,139900,139900,139900,139900,139185,139000,134900,137700,139910,140040,140000,139900,141500,145000,146000,146500,145000,144900,144900,145000,144900,145000,142935,145000,147000,149900,149900,150000,149900,149900,149000,145000,140000,140000,140000,146000,149900,150000,150000,150000,150000,150000,150000,149900,149900,145000,149900,149900,150000,152500,155000,155000,158500,159000,155900
"Nashville, TN",36,123500,124900,124900,124900,124500,124600,121500,120000,125000,124900,123900,119900,118500,115000,116250,115000,116125,115600,114000,110000,106900,99900,105900,104940,104900,107900,109900,109900.5,110000,113900,114931,110000,112000,112500,118000,115000,119000,120000,124900,125000,124950,125000,125000,124983.5,124900,123900,124500,124990,127500,124990,128950,129900,134900,134900,137900,139900,139900,141900,139900,142650,144000,154900,144600,154950,155000,159000,159450,165250,174900,179900,177900,179900,199900,199900,204900,206200,215000,220000,224000,225000,219100
"Providence, RI",37,199000,199900,199900,199900,199900,199900,199900,199900,199900,199000,190000,186000,185500,184900,179900,179900,179900,179900,179550,179900,179700,179000,170000,169900,170250,169900,170000,175000,179900,179900,179900,179900,179900,182700,189350,187450,184900,184500,188500,194500,194900,198900,194900,195000,196900,194900,189900,189000,185000,189450,189900,198000,199900,199900,199900,199900,199900,199900,194900,189900,194500,197000,199000,2e+05,204000,209900,209900,211900,209900,209900,209900,2e+05,199900,199900,199900,209900,215000,219500,219000,214950,219000
"Milwaukee, WI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,119900,122200,124900,124900,125000,128500,129887.5,129900,129000,125000,125000,120900,119900,119900,120000,127900,129500,129900,129650,129900,129900,128500,125700,124900,123900,123250,125900,134000,139900,137500,134900,130000,131900,133500,133750,134900,132000,134900,137000,139900,144900,148200,149000,148750,144400
"Jacksonville, FL",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,87663.5,89900,89800,94000,94000,99900,104900,108000,108500,99950,99900,1e+05,99650,95000,98750,105990,109535,112000,109900,108000,105450,109900,108500,108000,109000,109000,114900,119900,125000,125000,125000,128000,125700,126900,124450
"Memphis, TN",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55750,58400,50250,48000,49900,49000,50000,55000,60000,59900,65000,68000,60400
"Oklahoma City, OK",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75700,76700,77000,77000,75900,75000,74900,75000,74500,73500,74900,75000,74900,74900,72700,74900,74900,79000,80000,79950,79900,79000,78000,78000,79900,79900,82500,82500,84000,85000,84000,82500,84250,84900,84000,83000,83000,85000,89000,89350,89900,94500,96000,98400,98750,99500
