"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
102001,"United States",0,15.7912840635522,15.4747948957192,15.1318140094523,15.742772944189,16.6909984677526,15.2439720644799,16.2803869863231,15.0131636760092,14.8180951128577,15.3442860906986,14.2914283965618,13.1656698439201,12.6345356117834,12.3353246448536,13.0564821557003,13.4021940783453,13.8977649416282,13.9055721338545,13.0842614636838,12.2402679510973,12.7877530408909,12.4186421420171,11.8961631542814,12.8852989092698,11.0968422553228,10.7916871392655,11.7436157344277,11.6436220815088,13.2892428679385,12.3905144369565,11.7028863231841,11.256284445162,11.92630198596,11.7740730659374,12.5026365935204,14.2026530911764,13.2475641877333,14.3094433959889,14.2203747624086,13.7167859775844,15.0308211524024,14.0963863470914,13.7140616642761,14.1809516244906,14.7183186703013,14.6016896024833,15.9082268409163,16.3538215148851,15.3069788349989,15.6576819704216,14.6584769913401,14.2901710029478,15.1169793126567,13.7051933630981,13.2953028447967,12.3905421414017,13.2696276331991,13.3948638007895,14.1536818836845,14.8697638010749,14.1796500418222,14.3038714950866,13.9611640645282,13.7913150722041,14.1485011993326,13.9528034118155,13.0017598484572,12.259358033092,11.646095080286,12.6356667433106,12.7088967606284,14.5533295691386,13.714076679505
394913,"New York, NY",1,13.6432599575117,13.9992641831932,13.9972218166997,13.3391532790838,13.7104345169411,13.3369377509181,15.2217125112603,14.0862267404097,14.1067808196878,15.118191117573,13.8689315636931,12.9118306557848,12.1682330279462,11.9240769068012,13.0578273843002,12.890429004978,13.7241815473056,14.0480116122468,13.2190630970857,11.2132442740033,11.5121867085635,10.8665833638704,10.6867823475011,11.9494677018452,10.0760061393121,9.58088888643952,8.59140074470061,10.5595370329163,11.7278197089078,10.5473433664562,9.44916655778285,9.473653442874,8.96495786324533,8.59551009711262,9.31703835227475,10.8695655909721,10.1619366110169,10.9112034785081,11.2643383511033,10.8589628162199,11.7350210274367,10.1348703942627,10.4083723684873,10.6204144189896,12.2763462872467,12.348407629087,13.6381375548679,13.5167095309332,13.3998771025084,13.0077486541398,12.4183796916014,11.882830118557,12.2974570708144,11.3312240066351,10.7225400697337,11.0687591083524,12.4224770182774,12.3420722882784,13.4171979734124,13.7386750432257,12.8670413398226,13.1161047216413,13.1497803582374,12.8133765936329,13.0743275917428,13.1382795164682,12.4182047788563,11.8174208893793,10.5516046414892,11.102210026728,11.2773367352527,12.7249462736341,11.70638707214
753899,"Los Angeles-Long Beach-Anaheim, CA",2,18.4740500833712,17.6456496104046,16.3829492578696,17.6101966921518,19.0384337271176,17.7613447998399,17.8527004551817,17.5457810564774,16.8711849995945,17.7709548504828,17.0035572055797,14.0366115682121,14.1899501184402,14.0716031048894,14.4364570252307,15.2968932496269,15.8218397730491,15.0559421975733,12.7245353180887,11.0853630315939,10.5504046686064,8.62373041552952,7.36988841519423,7.83419635562566,6.00856690041264,5.93876033395472,7.41644105073081,7.89467932400411,8.53375453439576,7.31255285309005,7.60452946500809,7.8466731728958,8.65192036945395,8.76791848474862,9.98619010323932,13.037354681598,13.0009419933085,13.703092683239,14.8901916039736,13.3712435015823,14.9988773580954,14.9923811700707,13.8595578040506,14.7087539232106,16.4002546355841,15.8352392657655,16.8297826973463,17.1032088228323,15.4668189541972,15.0165652104978,13.4655842574573,12.6452131105093,11.829882019698,12.6344424700262,11.9980089275503,11.1482906010128,11.1675572360722,11.446134103516,12.249983853787,13.0742387453007,11.5771838651805,11.8092550831457,11.4998452626668,11.0556641583581,11.6164855524339,12.0114598559564,11.4949284090576,10.7580000883232,10.7446453715288,12.0483317726185,12.0374590876838,13.5982845020214,11.6236425418953
394463,"Chicago, IL",3,18.334035740125,16.887025925415,16.4421218348979,17.2496094409164,19.6936098413299,17.6682760433434,18.7174607750756,18.0112899752515,18.6146730015322,18.887652425612,17.7475940770383,16.8879828877741,15.2913865122514,15.0949285545537,16.1074989220735,16.1686213642353,17.3692342896909,17.9784530374068,17.4176677273938,16.1745486541516,16.0997971686131,15.128927430844,14.4094223149417,15.6321796700636,12.8213429807123,12.9675277035997,13.5621615912347,13.8790143754103,15.6113087829509,14.8020702122899,12.9816787641413,11.544903897499,12.3162274281134,11.5324537563032,12.3461305245275,14.064779538662,12.7458357692986,14.8480283685244,15.6595871248349,15.3345712930098,16.5007775015048,15.1194553009721,15.4342243129971,15.2798272263357,16.8979622297645,16.8982847236116,18.7076643181421,19.9616670442548,18.6880423806184,19.5331344323591,18.4719865629677,18.0604892998095,18.8139339354003,16.8276768872491,17.3403783656767,15.9293204886311,17.1143552030865,16.7119310311747,17.5516432045006,18.868664444852,17.6335562752324,18.2604902559502,17.196007185924,16.6721172338933,16.6032267272829,16.2343534751603,13.0414689634804,14.2001217815052,14.216537411432,15.9861320291248,16.204157522017,18.102520030224,18.4230129678169
394514,"Dallas-Fort Worth, TX",4,15.4435596807758,15.4487888810926,15.3975032487043,15.2605094088318,16.9484293169851,14.7960319850356,17.3434636860247,15.6903843465184,16.1629373569242,15.2162308650613,14.3196963408555,11.6888050977237,13.0145032464626,12.3229788186441,12.7588649921557,12.6887720489646,14.4345947983905,14.1647383859636,14.1286137009367,13.3259071165623,14.6953122764275,14.0584909565473,13.4915234936862,14.383744491549,11.7860679882059,11.5768985154823,13.0181053474311,12.1132925852578,13.3619013931349,12.5154139247365,11.6165334104226,11.4672802169022,10.736909637322,11.3674978341706,12.0171029162266,14.2406208059053,12.7213608490301,13.6752009002851,13.2040748935145,12.4552895327349,13.9462758440538,13.6920488427573,12.1561228797421,12.2082241176746,12.3300151995637,11.5755051194902,12.7041890527491,13.1238987786294,11.6863920328773,12.4767448982981,11.5795265325935,12.2837113422283,12.0538554321896,10.0630863326571,10.2105557571189,8.66224038215937,8.30415949874144,9.54085066297747,10.0251058079361,12.0181740820825,11.3128437876622,11.3623229396191,10.3811857958846,10.9567685631351,10.712151685273,10.2788809803962,8.37151933679592,8.61297945584112,7.68553120641499,8.71755642645888,9.45149266530724,12.1334778761617,11.317996985271
394974,"Philadelphia, PA",5,18.4140639527065,19.114526874668,18.5288371650699,18.3667497785358,19.6978519859148,18.6930659147766,20.5651595618075,17.8731213768679,18.2088069745321,19.893760496885,18.5276516438424,17.806988777696,16.9021310347931,16.5116960824589,17.6541991840541,18.180594869288,18.7416661631669,18.9552814286783,19.6227984832467,17.1539980655742,17.5122085904157,17.6014536351526,17.068557525531,18.9807456215022,16.5448952989425,15.2579818571855,17.0413093780394,17.1228421069915,19.3455587771404,18.0517851893115,17.276823128899,16.4259806387078,16.7307773039603,15.3510979560156,17.0191331559254,19.5571631035591,17.5469493818467,18.3763763231814,18.4563896893591,17.8006248546868,19.1715771896352,18.0120410277696,17.3554678092661,18.7134614201333,20.2873811278845,20.0254443764384,21.5319299268446,21.0173811235166,20.9095065789261,21.2886106990775,20.0085921549824,19.7836061287016,20.5797168241781,19.4382937278753,18.0773505254187,19.0953598739479,20.5668807263821,20.7437261192302,20.6843453985257,21.3459091252024,19.9204134758875,20.9598773668654,20.1255587251447,20.8243584331637,20.3434381037796,20.5495124718308,19.2388899740375,18.3508414489982,16.9942819866116,19.2156981071238,18.7850622760756,20.9192885401558,20.0713741177812
394692,"Houston, TX",6,15.7812834483508,14.7258160394007,13.7099384709413,14.6942387835163,17.1858024691744,15.122581823299,16.3098078269561,15.9352456593773,16.7080931546567,15.7970957773361,14.4808069518313,13.2578932397111,12.8504851962882,13.1172249729914,14.0848514456818,13.3761022459584,14.3191220486899,14.1097167268038,14.5044859165776,13.1419056196609,14.5869139496668,14.5138496166943,12.8848924928463,14.0072060453395,11.5733526108465,11.7314262564813,12.3188542657118,11.5832763219181,12.6412744755446,12.074182383703,10.8103226365376,10.3776783823956,10.9206922467856,10.5273400208926,10.8882300995859,12.0036935759757,10.3948274436711,12.1449304173537,10.8226538365738,11.3725967727738,12.1966319584033,10.9984461261177,9.54218809261225,8.77412982930012,9.65744584376441,9.90776400716345,9.88746229742511,11.8156996095463,10.3334656870458,10.5198530406215,11.5906259669094,11.9928713223183,12.2221249975716,11.3883550339408,10.3497760460409,9.91638566168701,9.57268009194505,8.77655226818797,13.0252980313296,15.0744599668986,14.8968599938445,15.3375530815897,14.8815959584585,13.9496067063079,15.5166361401894,14.8814128861999,13.6563459894126,12.2174594524572,10.2874126135958,12.0982832112738,12.863852477734,13.6099984768219,14.7988364244842
395209,"Washington, DC",7,15.4630572823187,15.5078986188069,14.6931052650946,15.7672770502214,17.2837124627999,15.9528001460764,17.2450869153282,14.4094422176109,14.5717996636149,14.0353321388649,12.6848425084262,10.790388483327,12.3004509720691,12.8239276363756,13.1553037295931,14.0448083585969,14.8827471515528,14.8719876681162,13.8478636523041,11.925971288722,11.0045953100432,10.9985327072633,10.1492957262646,11.7374324036622,10.370859183977,9.1896635695542,11.3572719345048,12.103754333468,13.5230907640729,12.8646017708318,12.24911337949,10.9998172237797,10.0520198543614,10.4799062269435,11.7109862776601,14.1026262815597,14.1353818942378,14.52791857099,15.9840157118012,14.4633298713842,15.9360538856941,14.4174150667102,13.6586024086793,16.0360826207548,16.92037768609,18.3530524729653,19.1796730272037,19.5833596800423,18.6160413353556,18.8830081940631,16.8418800755163,16.4250578802859,16.4582885192485,15.6786173199542,15.1576703141519,15.8156893379697,17.3831983006206,18.1390436436994,18.8870254299507,19.2485433430487,17.4658139283963,17.4999425999997,16.5238687754284,15.8598313180272,15.711261268394,16.202231846661,15.6933118359039,16.1174209550237,15.0704454299708,16.5326760909664,16.7469047090776,17.6172530354029,16.0187913481988
394856,"Miami-Fort Lauderdale, FL",8,13.5451353234341,13.7443036128863,12.8492034194063,13.1753684055148,13.3497641578108,9.99454705038791,10.7204727234102,10.5861194189442,10.1937684548199,10.7355578037177,9.808041820381,9.34867915239724,8.09550771764026,7.5766878193207,7.92260386801802,7.90803993976048,7.77710458092768,8.21417081966137,7.78293138093083,8.3700356540216,8.76597031899829,8.73944100058239,8.00909014697377,7.67229632612072,7.29346818511009,6.19246443321756,6.77749588034241,6.03766920931872,6.44289896754786,7.02223909129963,6.46496269582777,6.24386288244613,6.81100114085058,6.61681749660724,6.69640449901523,8.24552545934721,8.32837198831569,10.2442807156937,10.0151462549875,10.6032381000269,11.7089984016449,11.648414268138,11.4770386129929,12.4242030559516,12.2265438341547,12.2935083698438,13.3083601507235,13.7513340418433,12.6045034163995,12.7616258794351,13.4849790888795,13.47301451692,14.7807831333214,13.5688712206672,12.9958277489743,10.3328457616281,11.0688900052113,10.0593156612744,11.6239146219279,12.2465627838735,11.7009219741133,11.5103918212961,11.308303228473,11.1889513919704,12.9170709373007,12.7245434183367,12.8847305090354,12.167146389681,11.2597732993884,11.5206141229862,11.5319206749155,12.343729777082,12.1808651557802
394347,"Atlanta, GA",9,15.2063907648241,15.8101110745799,15.6552951982444,16.405887525915,17.3013686933889,17.0658063392913,18.309806655038,17.0069779398676,16.5090155718996,16.4013863807603,15.6467448164047,13.2183757681089,13.2719813950559,12.045557707953,13.7558586111712,14.2024087653715,14.8235862981153,14.328376273867,12.9223963613601,11.4531891736741,11.8900085437965,10.2190617387681,10.2682753668679,10.5168072829746,9.04332124311721,8.88808330609369,9.83086402002843,9.22874294537322,11.0226998498539,9.20305299996089,9.17741396484075,8.68600619163933,9.44486431665625,8.17913361096826,9.49368366587088,11.4492149740876,11.4814424904354,12.3436377756336,11.8628906580648,11.5929873700787,12.2901272177054,11.6621259224958,11.9022734678833,11.835998470666,12.2729654402787,13.3404797615706,14.5615677084168,15.8565383281378,14.6034079049583,14.9680500740822,14.0810028003439,13.3626129487869,14.6146261929985,12.5975557789034,11.4746226314392,11.3799229936599,11.4757563603002,12.4331573049751,13.5401569536232,13.5416681692135,12.2652818479657,12.7522675878262,11.3163275507505,11.3490603900816,11.9152248066996,11.576263592011,10.6558399449459,10.15590923997,9.61194396019859,10.2729960927181,11.3795122358687,13.1165695763051,12.5740639032611
