"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Grand Rapids, MI",49,,,,,,,,,,,,,,,,,,,,,,0.806145004420866,0.807692307692308,0.790833333333333,0.7925,0.807692307692308,0.812080536912752,0.863636363636364,0.8125,0.816856725146199,0.833333333333333,0.855714285714286,0.936529399651129,0.970899470899471,0.875,0.875,0.876785714285714,0.891190476190476,0.9,0.899259259259259,0.931429568164262,0.899420180722892,0.921694711538461,0.932944606413994,0.954545454545455,0.896766169154229,0.935492219328124,0.954545454545455,0.969387755102041,0.958041958041958,0.954545454545455,0.985052316890882,0.975982343984899,0.984907660687407,0.97667638483965,0.958041958041958,0.958333333333333,0.928571428571429,0.97667638483965,1.00291545189504,0.975838192419825,0.980392156862745,1.00403225806452,1.01638795986622,1.03198021490704,1.08514492753623,1.07083333333333,1.05606060606061,1.0625,1.13513513513514,1.15555555555556,1.125,1.15333333333333,1.15575942915392,1.25,1.1765625,1.16393442622951,1.16744791666667,1.25,1.21111111111111
"Tucson, AZ",50,,,,,,,,,,,,,,0.768722145585738,0.75,0.882864912194159,0.859035326086957,0.814354066985646,0.850243506493507,0.873239436619718,0.863636363636364,0.882222222222222,0.90391061452514,0.909090909090909,0.928114571746385,0.927246790299572,0.930730478589421,0.948472531794939,0.927272727272727,0.929060066740823,0.903100063641259,0.898207171314741,0.888888888888889,0.871,0.876226277372263,0.896586536764446,0.890140845070423,0.882352941176471,0.871486955548091,0.88,0.88,0.8,0.818965517241379,0.901923076923077,0.904961538461538,0.9,0.904961538461538,0.882869692532943,0.891666666666667,0.903846153846154,0.916666666666667,0.921153846153846,0.91995670995671,0.934163701067616,0.92948717948718,0.929614873837981,0.925233644859813,0.915021774924251,0.917218543046358,0.917218543046358,0.921153846153846,0.916544477028348,0.93,0.939605110336818,0.945454545454545,0.936967632027257,0.920398351648352,0.916961130742049,0.919431279620853,0.958477011494253,0.95446584938704,0.952380952380952,0.95719296867842,0.979405244355328,0.990180006428801,0.975,0.958333333333333,0.980344572659188,0.95,0.941666666666667
"Urban Honolulu, HI",51,,,,,,,,,,,,,,,,,,,,2.63157894736842,2.71955128205128,2.67787497845864,2.6484375,2.57731958762887,2.50223613595707,2.66666666666667,2.74171737660581,2.74279473062434,2.74725274725275,2.68954347498669,2.67592592592593,2.68954347498669,2.75142314990512,2.79851720357124,2.88221153846154,2.96761141752889,2.89339221824687,2.85714285714286,3.00273224043716,2.99572039942939,2.90291262135922,2.81696349850115,2.74387077893266,2.87408759124088,2.8,2.87302486526213,2.83018867924528,2.82390510948905,2.75707898658718,2.74369333199505,2.75,2.86782892288835,2.91901494731683,2.83507127547375,2.88461538461538,2.84316569954868,2.81041012572684,3.07385175571418,3.02999908197301,3.10727413885984,3.20945945945946,3.18190886269555,3.2,3.26186654437056,3.25765306122449,3.19176029962547,3.19343065693431,3.10650427067728,3.03399214668057,3.0643545761863,3.06002400960384,3.08012820512821,3.08988764044944,3.125,3.18302387267904,3.19465347279705,3.19343065693431,3.00101419878296,3.06795320253307,2.99793388429752
"Tulsa, OK",52,,,,,,,,,,,,,,,,,,,,,,0.766685340802988,0.838227508539973,0.923772609819121,0.86531490283289,0.852760736196319,0.79625,0.788990825688073,0.766340737164011,0.765137614678899,0.787037037037037,0.798165137614679,0.818393849334539,0.75,0.76,0.732132867132867,0.722935779816514,0.748251748251748,0.740892327257312,0.761467889908257,0.719769673704415,0.762962962962963,0.775454545454545,0.792592592592593,0.792592592592593,0.792592592592593,0.792592592592593,0.747988505747126,0.755714285714286,0.758591087811271,0.763235294117647,0.796189205219454,0.781818181818182,0.8,0.843141778248976,0.84,0.817135549872123,0.77,0.863582743511965,0.921538461538462,0.918591859185919,0.925389636882905,0.928927680798005,0.931255820348877,0.92,0.934787149032,0.947867298578199,0.9,0.918,1.0211665397309,1.01516919486581,0.995599559955996,0.936,0.926666666666667,0.965426997245179,0.941652637485971,0.953464147517137,0.991500798642014,0.980281690140845,0.974647887323944
"Fresno, CA",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14984227129338,1.01704545454545,1.01131857726224,0.987361769352291,1.07388826954044,1.08414923601839,1.07068314133532,1.06542056074766,1.05309734513274,1.02844638949672,1.0809968847352,1.00638977635783,0.906094527363184,0.885793871866295,0.925925925925926,0.947943722943723,0.960799952735437,0.991345101258894,0.974710221285564,0.995114942528736,0.941858678955453,0.974025974025974,0.965277777777778,0.961538461538462,0.977777777777778,1,0.989583333333333,0.967261904761905,0.982176987767584,0.993333333333333,0.992857142857143,0.989583333333333,0.982176987767584,0.974770642201835,0.958041958041958,0.998563218390805,0.999281609195402,1.00439882697947,1.00507297670813,1.01333333333333,1.00274725274725,0.974209255955504,0.965909090909091,1,1.05625,1.01105263157895,1.00740740740741,1.03409646407039,1.09779373706004
"Worcester, MA",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,1.5,1.31764859228363,1.25566332401775,1.19799136211529,1.24166666666667,1.21825396825397,1.29583333333333,1.28,1.28205128205128,1.28654970760234,1.295,1.33116883116883,1.375,1.3360496701591,1.25714285714286,1.33333333333333,1.38461538461538,1.30718954248366,1.33333333333333,1.21904761904762,1.28295546325141,1.27156771799629,1.33333333333333,1.33272506082725,1.33723062815222,1.40453296703297,1.37775752137454,1.375,1.34375,1.346875,1.38461538461538,1.38888888888889,1.3,1.33,1.40224719101124,1.40852390852391,1.41404113407268,1.40588235294118,1.33333333333333,1.5
"Stamford, CT",55,,1.38586956521739,1.46984924623116,1.7144495412844,1.57342657342657,1.68528181951379,1.70427336425043,1.85961640587371,1.83604431871759,1.80769230769231,1.87265917602996,1.80392561983471,1.90763052208835,1.93548387096774,1.95244821092279,2.04503210544103,1.92307692307692,1.94191919191919,1.89655172413793,1.85542763157895,1.88461538461538,1.84899845916795,1.80491551459293,1.83333333333333,1.88577586206897,2,2.02312138728324,2.04881388124641,2,1.96850393700787,2.06422018348624,2.05882352941176,2.10631904163117,2.17875707078428,2.20338983050847,2.24500665778961,2.22868217054264,2.22156036168133,2.23788794427942,2.16707717569787,2.10099421092374,2.18940104166667,2.15384615384615,1.97860962566845,1.94097222222222,1.91823899371069,1.95958337251951,1.94273843930636,2.03267973856209,2.02702702702703,2.06391478029294,2.07900307744322,2.07549857549858,2.14285714285714,2.2061673090947,2.0906949352179,2.11036339165545,2.08,2.11054294281431,2.08333333333333,2.12121212121212,2.17197913648218,2.14933933166645,2.21710526315789,2.25524342534232,2.2156862745098,2.22792683137377,2.23716381418093,2.22206439393939,2.27586206896552,2.25209231845203,2.22222222222222,2.23565796487439,2.20779220779221,2.23940298507463,2.2625754527163,2.22956291122811,2.17142857142857,2.09283825534159,2.18446601941748
"Albuquerque, NM",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00609756097561,0.99670290964778,1.00609756097561,1.01217656012177,1.01371951219512,1.00695652173913,1.00609756097561,1,1,0.997357963875205,0.998,0.998563218390805,1.00609756097561,0.991037131882202,0.961538461538462,1.00609756097561,0.972276447262691,0.922697368421053,0.976658476658477,0.950549450549451,0.964285714285714,0.940054495912807,0.922459795321637,0.944444444444444,0.971388756171365,1,1,0.98794532627866,0.995,0.964285714285714,0.99,0.968864468864469,1,1,0.976034156362025,1.07,1.09038873966174,1.10815602836879,1.09756097560976,1.09878048780488,1.0761645665209,1.07843137254902,1.13212795549374,1.14981751824818,1.15409836065574,1.15552699228792,1.14699143129165,1.14699143129165,1.05309734513274,1.03866666666667,1.05,1.06148628278565
"Albany, NY",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16104144897248,1.15833333333333,1.19282051282051,1.20955796933085,1.21261160714286,1.20817843866171,1.18333333333333,1.21666666666667,1.21770833333333,1.225,1.225,1.21697207678883,1.21666666666667,1.20817843866171,1.22351657940663,1.21666666666667,1.24375,1.33809099018733,1.32941176470588,1.27807486631016,1.25,1.21827411167513,1.26160558464223,1.30766012455571,1.26666666666667,1.31818181818182,1.25588697017268,1.22169811320755,1.18649506590297,1.20908396113113,1.25247524752475
"Omaha, NE",58,,,,,,,,,,,,0.855714285714286,0.83235695382225,0.826718566392479,0.8375,0.886262924667651,0.888888888888889,0.880801971326165,0.855714285714286,0.819444444444444,0.787361111111111,0.79,0.826666666666667,0.793624161073825,0.826086956521739,0.830978862328464,0.831944444444444,0.826086956521739,0.835775870875473,0.8825,0.884601449275362,0.892857142857143,0.891196013289037,0.865963855421687,0.838753387533875,0.85,0.86875,0.892857142857143,0.89185393258427,0.892189088444595,0.892307692307692,0.91156462585034,0.917225950782998,1,1.00673598553345,0.995316159250585,0.924280233094853,0.945612457951514,0.963203463203463,0.964506172839506,0.987856932587577,1.015606242497,1.01195109435181,0.991376811594203,1.01159793814433,1.03808353213404,0.974576271186441,0.927301103368177,0.913865546218487,0.949033391915642,0.972378539153505,0.978964076187415,0.987317914643496,0.970731707317073,0.98314606741573,0.970731707317073,0.988286969253294,1.01915184678523,0.997340425531915,1.01430429128739,1.03144778481013,1.02650940954635,1.02724926239201,1.00547195622435,1.00595238095238,1.01933216168717,1.0472972972973,1.01351351351351,0.993055555555556,1.01430429128739
"New Haven, CT",59,,,,,,,1.33333333333333,1.29076086956522,1.22679045092838,1.33726195535588,1.31386861313869,1.32783882783883,1.28571428571429,1.28571428571429,1.24750499001996,1.2905604719764,1.2985084306096,1.37222222222222,1.47695127647012,1.49601129965982,1.4,1.34718210637548,1.37867647058824,1.375,1.39720558882236,1.34698996655518,1.37299771167048,1.38675213675214,1.41242937853107,1.35857142857143,1.33639418283222,1.33333333333333,1.34845420069569,1.33333333333333,1.34714518401127,1.36111111111111,1.34461689660288,1.39303482587065,1.42157690552259,1.45985401459854,1.35067567567568,1.34817813765182,1.35169172932331,1.33451957295374,1.35607820363918,1.34983127109111,1.3355592654424,1.32441530829199,1.32530120481928,1.31637316377785,1.34572266298724,1.4375,1.40461753731343,1.39064697609001,1.36704119850187,1.41666666666667,1.37404580152672,1.35864135864136,1.34615384615385,1.34495192307692,1.35565476190476,1.375,1.41111111111111,1.41666666666667,1.43020594965675,1.43444976076555,1.43722488038278,1.41666666666667,1.39444444444444,1.41666666666667,1.38944444444444,1.41666666666667,1.43649693163305,1.49260565305341,1.51730297454768,1.53786707882535,1.48809523809524,1.56456466965286,1.46875,1.45
"Knoxville, TN",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888888888888889,0.887907401766677,0.900218023255814,0.90794161306284,0.919117647058823,0.919939577039275,0.945355300997702,0.972093023255814,1.00862068965517,0.995018679950187,0.944667160067431,0.979584746801815,0.99584487534626,0.921420882669537,0.903498190591074,0.863038572738171,0.884458077709611,0.918874861265261,0.918874861265261,0.898331539289559,0.944204905888736,1.07142857142857,0.9679225164386,0.928872699386503,0.918632075471698,0.8875,0.911534701857282,0.913978494623656,0.931712962962963,1.08333333333333,1.10563725490196,1.13561554040747,1.08805466192869,1.04545454545455,0.98937583001328,1.02720207253886,0.975839123201879,0.99156291500664,0.973089343379978,0.991689750692521,1.01851851851852,0.99584487534626,0.967346563763322,0.988831528582221,0.996598639455782,1.08084577114428,1.06055511288181,1.03625,1.04166666666667,1.05827089452337
"Ventura, CA",61,,,,,,,,,,,,,,,,,,,,,,,,1.76006698240866,1.86115745031408,1.81372549019608,1.88501602564103,1.858,1.8709290670021,1.85846153846154,1.85823076923077,1.85100845482201,1.91187739463602,1.9460115090883,1.91187739463602,1.92602040816327,1.97115384615385,1.97,1.97050938337802,1.96703039554467,1.95657726692209,1.97439024390244,1.99261992619926,1.9759526527506,1.9674355495251,1.91666666666667,2.02197802197802,2.04856787048568,1.97817189631651,1.97183098591549,2.04017857142857,2.08333333333333,2.06481481481481,2.10823170731707,2.09962406015038,2.07432584269663,2.05992509363296,2.08634472185721,2.09871447902571,2.12021378724661,2.20103626943005,2.1990932642487,2.16608426123351,2.2020725388601,2.15686274509804,2.16358463726885,2.1502331420373,2.19989122817032,2.17948717948718,2.21830985915493,2.25730994152047,2.26507830310239,2.27320419693301,2.31638418079096,2.34,2.32506476683938,2.26930557500506,2.33676470588235,2.35060975609756,2.33779761904762
"Allentown, PA",62,,,,,,,,,,,,,,,,,,,,0.991428571428571,1.04347826086957,1.17763157894737,1.14473684210526,1.17313432835821,1.17763157894737,1.20458891013384,1.25,1.29484126984127,1.23299279901645,1.22727272727273,1.19,1.17333333333333,1.08333333333333,1.04257246376812,1.05854256854257,1.0202251552795,1.06617647058824,1.02542016806723,1,1.04285714285714,1.04166666666667,1.04285714285714,1,0.972319890929966,0.916666666666667,0.964285714285714,1,1,1.02941176470588,1.02941176470588,1.01820652173913,1,1.01820652173913,1.09126984126984,1.04090909090909,1,1.08012820512821,1.01473922902494,1.08695652173913,1.06125,1.051875,1.08333333333333,1.0814032956185,1.09166666666667,1.0625,1.11126564673157,1.12339743589744,1.1,1.11187319316548,1.153125,1.14542282430213,1.14542282430213,1.1625,1.1875,1.2551724137931,1.28571428571429,1.32299382716049,1.25826229165942,1.20769230769231,1.20833333333333
"El Paso, TX",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869630973986691,0.87719298245614,0.87719298245614,0.9,0.913621262458472,0.87719298245614,0.87609649122807,1.00817438692098,1.09649122807018,1.10640301318267,1.08643457382953,1.09649122807018,1.04373312706646,1,0.879772961816305,0.912254755996691,0.920245398773006,0.948275862068966,0.914143964562569,0.943060498220641,0.962264150943396,0.962264150943396,0.998080614203455,0.962264150943396,0.997275204359673,0.991116352201258,0.979044411965599,0.980458221024259,0.993393670062866,0.87719298245614,0.912820512820513,0.913621262458472,0.87609649122807
"Baton Rouge, LA",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09655172413793,1.13838635891038,1.16302765647744,1.18695652173913,1.2,1.2,1.19329341798602,1.27099236641221,1.22146739130435,1.19329341798602,1.17962466487936,1.33333333333333
"Columbia, SC",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13333333333333,1.12879581151832,1.08269858541893,1.09723859266571,1.16666666666667,1.17283950617284,1.19063545150502,1.23076923076923,1.12997833761232,0.99,1.03370786516854,0.988924050632911,1.05243445692884,1.06650641025641,1.05126694968901,1.01239116069573,0.975230998397,1.04198136958711,1.05575353045013,1.03174603174603,1.04229607250755,1.04850011362776,1.03373015873016,1.0126582278481,1.03620474406991,1.02152852529602,1.05067394094994,1.06690571119141,1.05582524271845,1.04285714285714,1.06696428571429,1.02663727852102,1.11155851099378
