"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Branson, MO",251,396000,394000,396500,369900,369000,369900,368995,372450,369000,369900,379900,376750,374900,329000,369950,374900,389900,399450,399900,399900,399900,399900,399987,399987,399900,399900,398500,399900,424900,428250,435000,407250,399900,399250,385000,379000,369500,351500,339900,339900,369500,385000,389000,374900,379900,379900,389450,389450,389450,379950,370000,369500,365500,365500,378900,361500,363250,374750,374875,381900,384950,376950,381950,389000,389000,386900,379900,377000,349900,351950,379900,399000,399450,389250,387000,375000,365000,375000,391250,391250,384450
"Manitowoc, WI",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,86450,89000,86450,86900,89900,84450,84450,84450,83950,89900,99900,87450,87450,94900,99900,98450,98450,99900,99950,104950,109900,102450,100464,117350,117350,114900,119800
"Great Falls, MT",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000,309000,315000,299900,280000,292750,299000,272250,264600,264800,267000,269900,269950,264450,272400,275000,249000,249000,261800,289900,298750,308500,296200,295900,308750,289900,309000,320000,325000,317200,291950,281950,269900,279900,257400,277450,248000,265351,289900,309450,322400,324900,299450,289900,279900,269900
"Auburn, NY",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,119900,119900,124900,134900,133700,119900,115000,114950,112450,110000,123900,115900,129900,122250,124950,114900,109900,109900
"Hinesville, GA",255,,,,,,,,,,,,,,,,,198900,184700,184700,187222.5,201080,199950,199300,207500,209580,213400,208450,204450,212900,207950,181450,211550,212000,214400,209900,208250,199940,202850,214400,209900,209700,210900,218250,218450,215000,215450,217000,216075,219900,220300,220710,220720,220720,220720,220720,220720,220300,220720,220720,222150,222200,224990,224945,224990,225745,219997.5,217900,228447.5,224900,224900,225425,222022.5,223900,224900,228602.5,228900,229200,226652.5,223000,219172.5,223950
"Keene, NH",256,289195,295000,279547.5,297450,297450,297000,279195,299000,279000,249900,287500,272500,299000,299825,299000,299900,307450,312450,285750,307450,315000,299900,294450,287825,249900,259900,249000,259900,281000,289825,299900,289825,284625,277375,289500,287450,275000,299900,304900,295000,297500,287000,294900,289900,265000,264950,292450,275000,275000,275000,249900,269900,299000,289900,259000,259900,284900,289900,284900,325000,305450,311900,325000,299900,321250,299450,279450,279900,279750,279375,279750,287375,309927.5,320927.5,304500,279900,279900,279000,265000,262400,267375
"Helena, MT",257,,,,,,,,,,,,,,,,259900,264900,266950,315000,299900,287450,289900,299500,299900,294700,325000,319950,332450,334900,330000,322400,325000,358995,372450,349000,370000,364900,350000,337000,370000,349999,370000,397000,399900,387700,387500,389000,390000,389900,412450,387000,380450,349900,339900,349900,362000,369900,369900,380000,377450,387000,399000,387000,374950,372450,359450,369900,379000,389000,389900,392450,417500,415000,399497.5,391950,394450,399995,410000,408900,399900,415000
"Glenwood Springs, CO",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175000,6035000,5647500,5800000,6750000,6995000,7300000,7125000,6972500,6495000,5722500,5850000,5900000,6047500
"Key West, FL",259,2190000,2100000,2100000,1972500,1799000,1750000,1645000,1699000,1774500,1650000,1600000,1749500,1800000,1800000,1800000,1700000,1812500,1849000,1900000,1802500,1827000,1699500,1827000,1815000,1762500,1597000,1650000,1622000,1690000,1699000,1699000,1699000,1800000,1699500,1750000,1900000,1995000,1895000,1897500,1900000,1912500,1897500,1897500,1900000,1985000,1900000,1895000,1797500,1699000,1695000,1699000,1699000,1675000,1695000,1590000,1699000,1595000,1797000,1822500,1750000,1900000,1886000,1712000,1775000,1750000,1685000,1650000,1724500,1775000,1800000,1895000,1895000,1990000,2150000,2149000,2367500,2250000,1999000,2224500,1999000,1999000
"Greenfield Town, MA",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000,257450,256000,252950,278000,279900,288888,288944,265000,278500,278000,278500,278500,279000,272000,279000,269000,249700,249700,259900,254900,259900,295000,279500,259900,275000,250000,249900,249450,249900,249900,249900,249900,225000,224950,225000,229900,235000,236500,222250,229000,254950,250000,267450,265000,279000,265000,265000,256500,250000,249900,249950
